Segment,1,2,3,4,Total
t4900,-7.344925939028358e-12,1.158617116158403e-9,8.861334902584527e-9,5.090062066548467e-8,6.091322775828856e-8
t4901,-6.78337540580933e-12,1.159317362182392e-9,8.863335656000287e-9,5.092148453515932e-8,6.093735417793618e-8
t4902,-6.221058309534255e-12,1.1600185733123024e-9,8.865339340663842e-9,5.0942388867594386e-8,6.0961525723261e-8
t4903,7.433737962318858e-11,1.2605704349731746e-9,9.154473664706186e-9,5.406641535348246e-8,6.4555796832785e-8
t4904,7.433738064307099e-11,1.2605704362736318e-9,9.15447366852179e-9,5.406641540649658e-8,6.455579689193508e-8
t4905,7.433737966192967e-11,1.2605704350665093e-9,9.15447366506654e-9,5.4066415375189074e-8,6.455579685498406e-8
t4906,7.433737894832727e-11,1.2605704341881418e-9,9.15447366255149e-9,5.406641535223793e-8,6.455579682792588e-8
t4907,1.7767362613987747e-11,1.1899407847140902e-9,8.951003234117694e-9,5.184547337125351e-8,6.200418475269928e-8
t4908,-7.8460958106152e-11,1.0700105339767415e-9,8.609557901253976e-9,4.835155107886154e-8,5.7952658555986107e-8
t4909,-1.3520865655611639e-10,9.994114954289123e-10,8.410906093444673e-9,4.6441979492480596e-8,5.5717088424798064e-8
t4910,-7.752992677889988e-11,1.0711695968425066e-9,8.612833675837835e-9,4.838376992897176e-8,5.79902432748732e-8
t4911,-1.636258538725986e-10,9.640931406073165e-10,8.312170602940174e-9,4.5524190653489465e-8,5.463682854316436e-8
t4912,-2.407597763030832e-10,8.683449667364655e-10,8.046630378491574e-9,4.3152801833434676e-8,5.182701740235963e-8
t4913,-2.4075977632680286e-10,8.683449667042799e-10,8.046630378397535e-9,4.315280183181376e-8,5.1827017400588774e-8
t4914,-2.407597763892693e-10,8.683449666231286e-10,8.046630378166745e-9,4.315280182874258e-8,5.182701739714319e-8
t4915,-2.407597763458595e-10,8.683449666708114e-10,8.046630378286433e-9,4.31528018279922e-8,5.1827017396603584e-8
t4916,-2.407597763725296e-10,8.683449666309492e-10,8.046630378163534e-9,4.3152801824953705e-8,5.182701739337566e-8
t4917,-2.4075977635556207e-10,8.683449666488416e-10,8.04663037820682e-9,4.315280182441266e-8,5.182701739291276e-8
t4918,-2.4075977643837536e-10,8.683449665357492e-10,8.046630377875124e-9,4.3152801818516394e-8,5.182701738648889e-8
t4919,-2.407597764512849e-10,8.683449664972532e-10,8.046630377725927e-9,4.31528018106858e-8,5.1827017378457696e-8
t4920,-2.607378255862117e-10,8.435737767785509e-10,7.978434361599073e-9,4.2565531239492635e-8,5.112680155228405e-8
t4921,-2.598350970337417e-10,8.446928396756035e-10,7.981510761874037e-9,4.2591839012628785e-8,5.115820751714469e-8
t4922,-2.6028704809743747e-10,8.44132577845712e-10,7.97997050156577e-9,4.257866533369341e-8,5.1142481365007455e-8
t4923,-2.598350965714764e-10,8.446928402148152e-10,7.981510763291863e-9,4.259183901508523e-8,5.115820752202043e-8
t4924,-2.598350981668649e-10,8.446928382283252e-10,7.981510757813749e-9,4.259183896572233e-8,5.115820746359754e-8
t4925,-2.5960868454110985e-10,8.4497351443496e-10,7.982282426433328e-9,4.2598440594448976e-8,5.116608785077615e-8
t4926,-2.5938197604208265e-10,8.452545576789181e-10,7.983055130517401e-9,4.260505217790385e-8,5.117397989005809e-8
t4927,-2.5915497321541006e-10,8.455359672921247e-10,7.983828868338544e-9,4.261167370669933e-8,5.118188356911459e-8
t4928,-2.589276756271863e-10,8.458177438052397e-10,7.984603641435514e-9,4.261830519494495e-8,5.118979890455852e-8
t4929,-2.587000829468811e-10,8.460998876209109e-10,7.985379450995697e-9,4.262494665379535e-8,5.119772590946508e-8
t4930,-2.5847219476566464e-10,8.463823992570153e-10,7.986156298558282e-9,4.263159810262146e-8,5.1205664605671095e-8
t4931,-2.582440106901524e-10,8.466652792107787e-10,7.98693418560307e-9,4.2638259559866584e-8,5.121361501399028e-8
t4932,-2.580155302960018e-10,8.469485280140739e-10,7.987713113698334e-9,4.264493104367626e-8,5.122157715509267e-8
t4933,-2.5778675305820873e-10,8.472321463249542e-10,7.988493084762352e-9,4.2651612575605546e-8,5.1229551053634644e-8
t4934,-2.407597765651678e-10,8.683449663751976e-10,8.04663037742613e-9,4.315280181366152e-8,5.182701738089768e-8
t4935,-2.407597762504266e-10,8.683449667688323e-10,8.046630378517753e-9,4.315280182408729e-8,5.182701739312345e-8
t4936,-2.1522520988065573e-10,9.00022580356154e-10,8.134139782732559e-9,4.3919158442730697e-8,5.273809559593875e-8
t4937,-1.1147945241675699e-10,1.028921306958916e-9,8.493731515816565e-9,4.722770804114427e-8,5.663888141150299e-8
t4938,-1.6362585555945143e-10,9.640931384819448e-10,8.31217059695407e-9,4.552419058924216e-8,5.463682846911872e-8
t4939,-6.677896580733633e-11,1.0845555461084997e-9,8.65069928976586e-9,4.875796343132387e-8,5.8426439301390894e-8
t4940,-6.677896625472803e-11,1.0845555455439829e-9,8.650699288153114e-9,4.875796341278868e-8,5.8426439280231044e-8
t4941,-6.277375695397245e-11,1.0895432634466048e-9,8.66482430469166e-9,4.889838700384213e-8,5.858998081502642e-8
t4942,-6.228741407827684e-11,1.090148941700472e-9,8.666540152141892e-9,4.891547627973824e-8,5.8609877959502323e-8
t4943,-6.677897632185307e-11,1.0845555329785084e-9,8.650699252521326e-9,4.875796304909536e-8,5.8426438858273336e-8
t4944,-1.6362585541240397e-10,9.640931385970064e-10,8.312170597144025e-9,4.5524190569909336e-8,5.463682845023797e-8
t4945,-1.9520185744606264e-10,9.248762902241051e-10,8.203034838667124e-9,4.45328477581846e-8,5.346555702962976e-8
t4946,-1.9520185888183045e-10,9.24876288424885e-10,8.20303483363994e-9,4.453284770801676e-8,5.346555697119976e-8
t4947,-1.9520185823392097e-10,9.248762892183081e-10,8.203034835821498e-9,4.453284772427263e-8,5.346555699107851e-8
t4948,-1.9520185856693903e-10,9.248762888002564e-10,8.203034834652019e-9,4.453284771238311e-8,5.3465556977268446e-8
t4949,-1.6362585634029972e-10,9.640931373937272e-10,8.312170593689739e-9,4.552419052243616e-8,5.463682839717933e-8
t4950,-1.4915958306561386e-10,9.820696420568187e-10,8.36237212357071e-9,4.598830800373406e-8,5.518359018629597e-8
t4951,-1.4915958309436653e-10,9.820696420496691e-10,8.362372123606205e-9,4.598830801309246e-8,5.518359019565397e-8
t4952,-1.4915958063381003e-10,9.82069645133142e-10,8.36237213227586e-9,4.5988308101700566e-8,5.518359029847576e-8
t4953,-1.4915958501159202e-10,9.820696397065405e-10,8.362372117132641e-9,4.598830796545218e-8,5.518359013727977e-8
t4954,-1.6362585558615965e-10,9.640931384258803e-10,8.312170596753353e-9,4.552419058026592e-8,5.463682845985899e-8
t4955,-2.407597755582973e-10,8.683449676160676e-10,8.046630380832384e-9,4.315280184092593e-8,5.182701741381608e-8
t4956,-2.407597715010849e-10,8.683449726511903e-10,8.046630394721518e-9,4.315280196237976e-8,5.1827017558251384e-8
t4957,-2.407597761510288e-10,8.68344966887061e-10,8.046630378834067e-9,4.315280182536473e-8,5.182701739493483e-8
t4958,-2.407597762052481e-10,8.683449668254335e-10,8.0466303786749e-9,4.315280182561684e-8,5.1827017394911926e-8
t4959,-2.4075977606651295e-10,8.683449670021991e-10,8.04663037917129e-9,4.315280183129022e-8,5.1827017401397194e-8
t4960,-2.4075977620757904e-10,8.683449668313857e-10,8.046630378708246e-9,4.315280182847597e-8,5.1827017397808025e-8
t4961,-2.0344463219608152e-10,9.146436557022577e-10,8.17464446589844e-9,4.427883821026129e-8,5.3164681699665904e-8
t4962,-2.0344463107548836e-10,9.146436570953396e-10,8.174644469765178e-9,4.427883824538216e-8,5.316468174116719e-8
t4963,-2.407597753427046e-10,8.683449679081691e-10,8.046630381685102e-9,4.31528018555092e-8,5.182701742975977e-8
t4964,-2.034446308165227e-10,9.146436574121498e-10,8.17464447063467e-9,4.4278838251741623e-8,5.316468174897192e-8
t4965,-2.4075977516016604e-10,8.683449681299912e-10,8.046630382287974e-9,4.315280185941263e-8,5.182701743467043e-8
t4966,-2.0344463097229334e-10,9.146436572072649e-10,8.17464447004439e-9,4.427883824301306e-8,5.316468173929242e-8
t4967,-2.407597761476666e-10,8.683449668774462e-10,8.046630378781172e-9,4.3152801820899614e-8,5.182701739041056e-8
t4968,-2.407597755036034e-10,8.683449676542114e-10,8.046630380880705e-9,4.31528018327147e-8,5.1827017405746014e-8
t4969,-2.407597757943997e-10,8.68344967274236e-10,8.046630379796041e-9,4.315280181768797e-8,5.182701738896385e-8
t4970,-2.4075977545749135e-10,8.683449676770954e-10,8.046630380878121e-9,4.315280182272105e-8,5.1827017395818774e-8
t4971,-2.407597622881563e-10,8.683449839989523e-10,8.046630425859637e-9,4.315280220976832e-8,5.182701785733875e-8
t4972,-2.034446299766005e-10,9.146436583512086e-10,8.174644473039116e-9,4.427883824207327e-8,5.3164681743486995e-8
t4973,-2.0344463122603544e-10,9.1464365680283e-10,8.174644468750713e-9,4.4278838204584884e-8,5.316468169891239e-8
t4974,-2.0344463106175636e-10,9.146436570219119e-10,8.17464446938737e-9,4.4278838214820516e-8,5.316468171016804e-8
t4975,-2.0344463150491287e-10,9.146436564947983e-10,8.174644467970038e-9,4.427883820908292e-8,5.3164681702042844e-8
t4976,-2.4075977618545666e-10,8.683449668198772e-10,8.046630378601945e-9,4.315280181623385e-8,5.1827017385470216e-8
t4977,-2.4075977633151267e-10,8.683449666521412e-10,8.04663037816513e-9,4.315280181634052e-8,5.182701738482628e-8
t4978,-2.4075977627718934e-10,8.6834496672934e-10,8.046630378396787e-9,4.31528018212058e-8,5.182701739005474e-8
t4979,-2.407597763559268e-10,8.68344966639556e-10,8.046630378164305e-9,4.315280182147615e-8,5.182701738992409e-8
t4980,-2.407597763434999e-10,8.683449666602652e-10,8.046630378231563e-9,4.31528018236004e-8,5.1827017392148726e-8
t4981,-2.4075977643530714e-10,8.683449665495921e-10,8.046630377932504e-9,4.3152801821931075e-8,5.182701738997786e-8
t4982,-2.4075977641831933e-10,8.683449665727071e-10,8.046630378000166e-9,4.31528018231139e-8,5.182701739126845e-8
t4983,-2.407597763271994e-10,8.683449666857065e-10,8.046630378311699e-9,4.315280182581304e-8,5.182701739448325e-8
t4984,-2.407597763388832e-10,8.683449666702929e-10,8.04663037826744e-9,4.315280182516144e-8,5.1827017393760286e-8
t4985,-2.4075977638642645e-10,8.683449666102392e-10,8.04663037809976e-9,4.315280182338881e-8,5.1827017391712385e-8
t4986,-2.4075977613937464e-10,8.683449669150383e-10,8.046630378937097e-9,4.315280183018899e-8,5.182701739990175e-8
t4987,-3.970797031375155e-11,1.1182763409826234e-9,8.746364544730048e-9,4.971805901980733e-8,5.9542991935206244e-8
t4988,-2.4075977618161374e-10,8.683449668521445e-10,8.046630378743571e-9,4.3152801825456334e-8,5.1827017394870435e-8
t4989,-2.0344463310304497e-10,9.146436545586572e-10,8.17464446269323e-9,4.4278838176323563e-8,5.3164681660472406e-8
t4990,-2.034446342156064e-10,9.146436531712791e-10,8.174644458834102e-9,4.4278838139988914e-8,5.316468161777869e-8
t4991,-2.0344463415396023e-10,9.146436532308725e-10,8.17464445896674e-9,4.427883813608401e-8,5.316468161412767e-8
t4992,-2.407597762272859e-10,8.683449667482312e-10,8.04663037836655e-9,4.3152801808445086e-8,5.1827017377332585e-8
t4993,-2.407597763515587e-10,8.683449665725082e-10,8.046630377840702e-9,4.315280179760595e-8,5.1827017365667604e-8
t4994,-2.407597763231576e-10,8.683449665899717e-10,8.046630377854844e-9,4.315280179256618e-8,5.1827017360687845e-8
t4995,-2.407597762575451e-10,8.683449666583244e-10,8.046630378018372e-9,4.315280179019986e-8,5.1827017358619006e-8
t4996,-2.40759776264211e-10,8.683449666415271e-10,8.046630377955723e-9,4.31528017871766e-8,5.182701735550964e-8
t4997,-2.407597762514622e-10,8.683449666553553e-10,8.046630377990051e-9,4.3152801786898375e-8,5.182701735529232e-8
t4998,-2.4075977644971316e-10,8.683449664121398e-10,8.046630377324555e-9,4.315280178189793e-8,5.182701734918491e-8
t4999,-2.407597764012147e-10,8.683449664834266e-10,8.046630377542437e-9,4.315280178702616e-8,5.18270173546508e-8
t5000,-2.4075978860801995e-10,8.683449513680937e-10,8.046630335912007e-9,4.315280143276563e-8,5.182701693143771e-8
t5001,-2.4151146878418425e-10,8.674127191750921e-10,8.044060147850448e-9,4.3130511716995864e-8,5.180047311523722e-8
t5002,-2.4126124280423476e-10,8.677230471303575e-10,8.044915697698137e-9,4.313793002980604e-8,5.18093075318303e-8
t5003,-2.4101067199019543e-10,8.680338045509486e-10,8.045772463870427e-9,4.3145360258171125e-8,5.1818155854602306e-8
t5004,-2.407597751356589e-10,8.683449681374045e-10,8.046630382264391e-9,4.315280185252664e-8,5.182701742779277e-8
t5005,-2.40508550169226e-10,8.686565404681795e-10,8.04748946012302e-9,4.316025488233287e-8,5.183589233275485e-8
t5006,-2.402569981491542e-10,8.689685202395813e-10,8.048349693984499e-9,4.316771932399043e-8,5.1844780540065356e-8
t5007,-2.40005118369137e-10,8.692809083349526e-10,8.049211086414704e-9,4.3175195205799585e-8,5.18536820821801e-8
t5008,-2.3975291016677115e-10,8.695937055815217e-10,8.050073639822092e-9,4.318268255422719e-8,5.1862596989464035e-8
t5009,-2.395003733605286e-10,8.699069122152979e-10,8.050937354995102e-9,4.3190181383202e-8,5.187152527705187e-8
t5010,-2.3924750735364516e-10,8.70220528985408e-10,8.051802234133922e-9,4.3197691718376734e-8,5.188046697414242e-8
t5011,-2.0344464392790262e-10,9.146436410978243e-10,8.174644425323188e-9,4.427883783577517e-8,5.316468125826828e-8
t5012,-2.0344464303323317e-10,9.146436422053894e-10,8.174644428388463e-9,4.4278837862220374e-8,5.316468128978099e-8
t5013,-2.384869299408928e-10,8.711638453674757e-10,8.054403871123683e-9,4.3220291954906414e-8,5.190737274145668e-8
t5014,-2.3823274298596947e-10,8.714791078818855e-10,8.05527342175167e-9,4.3227848506936017e-8,5.19163682935836e-8
t5015,-2.3797822452788345e-10,8.71794783414506e-10,8.056144144934209e-9,4.323541666724965e-8,5.1925377371070484e-8
t5016,-2.3772337430047944e-10,8.721108723058898e-10,8.057016041749729e-9,4.3242996452275496e-8,5.193439999203063e-8
t5017,-2.374681917365189e-10,8.724273752713664e-10,8.057889114313366e-9,4.325058788786164e-8,5.1943436185709853e-8
t5018,-2.372126764503111e-10,8.727442928027196e-10,8.058763364127146e-9,4.3258190995016224e-8,5.195248597549578e-8
t5019,-2.369568278468083e-10,8.730616256442538e-10,8.05963879337641e-9,4.3265805798625364e-8,5.196154938979922e-8
t5020,-2.034446420197048e-10,9.146436433611228e-10,8.174644431395962e-9,4.42788378582844e-8,5.3164681291021774e-8
t5021,-2.0344464163107525e-10,9.146436438417855e-10,8.174644432725389e-9,4.427883786962009e-8,5.3164681304556196e-8
t5022,-2.034446421279034e-10,9.146436432276413e-10,8.174644431027437e-9,4.4278837855245e-8,5.3164681287372174e-8
t5023,-2.359300919702842e-10,8.743351205429724e-10,8.06315233620378e-9,4.329638237645281e-8,5.199793974122928e-8
t5024,-2.356725719412735e-10,8.746545360575034e-10,8.064033681562891e-9,4.330405592335509e-8,5.200707156903421e-8
t5025,-2.3541471488869347e-10,8.749743715240333e-10,8.064916219977684e-9,4.331174132292464e-8,5.201621719953766e-8
t5026,-2.3515652146888257e-10,8.752946261259966e-10,8.065799949312865e-9,4.331943855999883e-8,5.202537661396881e-8
t5027,-2.3489799126032586e-10,8.756153003922192e-10,8.066684871161939e-9,4.332714765436715e-8,5.203454983466098e-8
t5028,-2.3463912378865697e-10,8.759363949222214e-10,8.06757098732372e-9,4.33348686291253e-8,5.2043736887582586e-8
t5029,-2.343799184637292e-10,8.762579104557509e-10,8.068458299977934e-9,4.3342601509713076e-8,5.2052937801683034e-8
t5030,-2.341203750131671e-10,8.765798473376712e-10,8.069346810213569e-9,4.335034631187419e-8,5.206215259441226e-8
t5031,-2.3386049286565305e-10,8.769022062869331e-10,8.070236520158651e-9,4.335810306138105e-8,5.207138129496098e-8
t5032,-2.3360027165512866e-10,8.772249877661747e-10,8.071127431230977e-9,4.3365871777333095e-8,5.208062392467512e-8
t5033,-2.3333971083912484e-10,8.775481924597103e-10,8.072019545466028e-9,4.337365248506681e-8,5.208988051215342e-8
t5034,-2.330788095468926e-10,8.778718214528543e-10,8.072912865994723e-9,4.338144521767677e-8,5.209915109557745e-8
t5035,-2.0344464438961718e-10,9.146436405149437e-10,8.174644423688204e-9,4.4278837818258795e-8,5.316468123807233e-8
t5036,-2.325559863978822e-10,8.785203512832206e-10,8.07470312355673e-9,4.3397066758919494e-8,5.2117734247361565e-8
t5037,-2.3229405692435985e-10,8.78845261594457e-10,8.075600087045902e-9,4.3404895814613847e-8,5.2127047106329845e-8
t5038,-2.3203179704048154e-10,8.791705837395467e-10,8.076498222957508e-9,4.341273662267497e-8,5.213637363233154e-8
t5039,-2.3176918920182644e-10,8.794963394863815e-10,8.077397591522434e-9,4.3420589714623864e-8,5.2145714456430854e-8
t5040,-2.3150623842375e-10,8.798225226283264e-10,8.07829817576152e-9,4.342845495089224e-8,5.215506941085834e-8
t5041,-2.3124294445220156e-10,8.801491334955409e-10,8.079199976742704e-9,4.343633234956478e-8,5.2164438515350823e-8
t5042,-2.3097930680296067e-10,8.804761727018004e-10,8.080102996313732e-9,4.344422193499784e-8,5.217382179721041e-8
t5043,-2.3071532492780723e-10,8.808036409347099e-10,8.081007236515965e-9,4.34521237316278e-8,5.218321928415067e-8
t5044,-2.304509983482692e-10,8.811315387952713e-10,8.081912699151923e-9,4.3460037761796275e-8,5.21926310013952e-8
t5045,-2.301863265977848e-10,8.814598668754148e-10,8.082819386010421e-9,4.346796404941728e-8,5.2202056975705336e-8
t5046,-2.2992130929502965e-10,8.817886256568619e-10,8.083727298567789e-9,4.3475902614380075e-8,5.221149722930969e-8
t5047,-2.296559456384852e-10,8.821178161421956e-10,8.084636439738421e-9,4.348385348904736e-8,5.2220951799289494e-8
t5048,-2.2939023581961427e-10,8.824474380904277e-10,8.085546808980182e-9,4.3491816672120284e-8,5.223042068337128e-8
t5049,-2.2912417902474914e-10,8.82777492506104e-10,8.086458409188568e-9,4.349979219197952e-8,5.2239903914649445e-8
t5050,-2.2885777461068673e-10,8.831079802000689e-10,8.087371242758695e-9,4.3507780077864084e-8,5.224940152621216e-8
t5051,-2.2859102225055843e-10,8.834389015901778e-10,8.088285310999625e-9,4.35157803493646e-8,5.2258913539703844e-8
t5052,-2.407597764080826e-10,8.683449665665126e-10,8.046630377946912e-9,4.315280181716138e-8,5.182701738526672e-8
t5053,-2.2803532100338312e-10,8.841282870115107e-10,8.090189643695289e-9,4.3532452875242963e-8,5.227873548494638e-8
t5054,-2.4075977632338505e-10,8.683449666814531e-10,8.046630378282777e-9,4.315280182295143e-8,5.182701739159228e-8
t5055,-2.5955866770618696e-10,8.450355186915292e-10,7.982452899736366e-9,4.259989917665022e-8,5.116782892737193e-8
t5056,-2.407597765387991e-10,8.683449664191525e-10,8.046630377568869e-9,4.3152801818170527e-8,5.182701738561975e-8
t5057,-2.407597764885013e-10,8.683449664829475e-10,8.046630377747469e-9,4.3152801820131156e-8,5.182701738787307e-8
t5058,-2.4075977636951774e-10,8.683449666294903e-10,8.046630378149565e-9,4.315280182332263e-8,5.182701739173217e-8
t5059,-2.4075977615875145e-10,8.683449668858207e-10,8.046630378846618e-9,4.3152801827897635e-8,5.182701739747132e-8
t5060,-2.2581720734934952e-10,8.868800976255901e-10,8.097792734532285e-9,4.3599086889879546e-8,5.235794251468807e-8
t5061,-2.258172066936484e-10,8.868800984372489e-10,8.097792736771714e-9,4.3599086908982965e-8,5.235794253749828e-8
t5062,-2.407597749916571e-10,8.683449683146185e-10,8.046630382750378e-9,4.315280185634292e-8,5.182701743241626e-8
t5063,-2.407597763290103e-10,8.683449666333923e-10,8.046630378071596e-9,4.3152801809177234e-8,5.182701737755321e-8
t5064,-2.4075977640757244e-10,8.683449665083067e-10,8.046630377673769e-9,4.3152801797688906e-8,5.182701736546341e-8
t5065,-2.4075977639888813e-10,8.68344966494371e-10,8.046630377588038e-9,4.3152801789763245e-8,5.1827017357446766e-8
t5066,-2.721219091562063e-10,8.294635730560538e-10,7.939680011073646e-9,4.223560141142363e-8,5.0732623086397126e-8
t5067,-2.407597839903879e-10,8.683449570498284e-10,8.04663035149124e-9,4.315280155480462e-8,5.18270170793553e-8
t5068,-2.711754303832323e-10,8.306365603493036e-10,7.942899149735273e-9,4.226290328345507e-8,5.076526356315641e-8
t5069,-2.7212191240117216e-10,8.294635690205588e-10,7.939679999972767e-9,4.2235601313349896e-8,5.073262296994205e-8
t5070,-2.407597877503658e-10,8.683449524007154e-10,8.046630338699675e-9,4.315280144792273e-8,5.1827016951272756e-8
t5071,-2.721219161146063e-10,8.29463564462636e-10,7.939679987549063e-9,4.22356012205022e-8,5.073262285639929e-8
t5072,-2.4075979220537606e-10,8.68344946931856e-10,8.046630323728811e-9,4.3152801334413057e-8,5.1827016812868346e-8
t5073,-4.3672023658697085e-10,6.258664046396756e-10,7.3877813998503055e-9,3.781639892888461e-8,4.5393326496787616e-8
t5074,-4.367202427010249e-10,6.258663971016571e-10,7.387781379684805e-9,3.781639877889148e-8,4.539332631297692e-8
t5075,-4.367202372903633e-10,6.258664037895465e-10,7.3877813976078685e-9,3.7816398916419e-8,4.539332648052605e-8
t5076,-4.3672024387963103e-10,6.258663956592818e-10,7.387781375846184e-9,3.7816398752986416e-8,4.5393326280612254e-8
t5077,-4.367202377585883e-10,6.258664032187327e-10,7.3877813960928665e-9,3.781639890674367e-8,4.5393326468296677e-8
t5078,-2.4075977658937723e-10,8.683449663453902e-10,8.046630377344352e-9,4.315280181301481e-8,5.1827017380115174e-8
t5079,-2.4075977616677867e-10,8.683449668695397e-10,8.046630378789604e-9,4.3152801825563834e-8,5.18270173950562e-8
t5080,-2.4075977620776045e-10,8.683449668166316e-10,8.04663037863975e-9,4.3152801823659075e-8,5.1827017392907694e-8
t5081,-1.4350165455315709e-10,9.891021126811142e-10,8.38204120361468e-9,4.617157130666672e-8,5.539921296840936e-8
t5082,-1.43122452429404e-10,9.89573471666149e-10,8.383360150703283e-9,4.618388921843173e-8,5.541370038837176e-8
t5083,-1.4274274658013572e-10,9.900454609706627e-10,8.384680937813683e-9,4.619622795666774e-8,5.542821160887195e-8
t5084,-1.4236253627563949e-10,9.905180815208327e-10,8.386003567854975e-9,4.6208587566182806e-8,5.5442746679282976e-8
t5085,-1.4198182070685828e-10,9.90991334342579e-10,8.387328044018576e-9,4.622096809483677e-8,5.5457305652491065e-8
t5086,-1.4236248953321336e-10,9.905181396157399e-10,8.386003730421871e-9,4.620858908283692e-8,5.544274846334132e-8
t5087,-1.8950310979458894e-10,9.319519021818432e-10,8.222686803575726e-9,4.470960268807001e-8,5.367473828403299e-8
t5088,-2.4075977636540944e-10,8.683449665565482e-10,8.046630377799022e-9,4.3152801797597843e-8,5.1827017365588e-8
t5089,-2.4075977617356155e-10,8.683449667724076e-10,8.04663037835192e-9,4.315280179597827e-8,5.182701736492904e-8
t5090,-2.4075977601301194e-10,8.683449669556258e-10,8.046630378826655e-9,4.31528017954759e-8,5.182701736524517e-8
t5091,-1.8692618501682504e-10,9.35151741624116e-10,8.231579682202899e-9,4.4789838659309595e-8,5.376964389811979e-8
t5092,-8.313410201997589e-11,1.064193207120012e-9,8.59312387004344e-9,4.819027918982599e-8,5.776446216496947e-8
t5093,-8.26742176317677e-11,1.064765662474135e-9,8.594740542868665e-9,4.8206117132573464e-8,5.77829491202845e-8
t5094,-8.221371497087944e-11,1.0653388936113762e-9,8.596359520690087e-9,4.822198354148088e-8,5.780146824081146e-8
t5095,-1.1350149824869052e-11,1.1536229217447236e-9,8.847070440784374e-9,5.075215620123685e-8,6.074149941394108e-8
t5096,-1.135014836493687e-11,1.1536229235944552e-9,8.847070446124262e-9,5.075215626731987e-8,6.074149948867365e-8
t5097,-7.990189421271765e-11,1.068216728223566e-9,8.604489120138821e-9,4.830174482864651e-8,5.7894548782796184e-8
t5098,-7.990189733512161e-11,1.0682167243494893e-9,8.604489109218313e-9,4.830174472575353e-8,5.789454866198621e-8
t5099,-7.990189647347808e-11,1.0682167254323667e-9,8.604489112297985e-9,4.8301744759452813e-8,5.7894548700709685e-8
t5100,-7.943766557902479e-11,1.068794634849413e-9,8.606121996561005e-9,4.8317783284005035e-8,5.7913262249836426e-8
t5101,-7.897280921568029e-11,1.0693733291677719e-9,8.607757214909057e-9,4.8333850756116235e-8,5.793200849097739e-8
t5102,-8.562111292685166e-12,1.157099333885118e-9,8.85699886754714e-9,5.085543834212765e-8,6.086097443226721e-8
t5103,-7.757448627764589e-11,1.0711141230763966e-9,8.612676883703743e-9,4.838222724213181e-8,5.79884437626343e-8
t5104,-7.757448587203948e-11,1.0711141235795742e-9,8.61267688512245e-9,4.838222725549097e-8,5.7988443778320955e-8
t5105,-7.710712232692296e-11,1.0716959643655498e-9,8.614321464080969e-9,4.839841105005505e-8,5.8007321356174645e-8
t5106,3.2146329141519014e-10,1.570214179985187e-9,1.006803033563257e-8,6.557334922055058e-8,7.753305702758353e-8
t5107,3.224875393617288e-10,1.5715012748766566e-9,1.0071902669109338e-8,6.562829475688706e-8,7.759418624023478e-8
t5108,3.2351327384175975e-10,1.5727902687561853e-9,1.0075781350115063e-8,6.568338921611609e-8,7.76554741088291e-8
t5109,3.245404949856719e-10,1.5740811619285526e-9,1.0079666382539123e-8,6.573863304024158e-8,7.771692107969493e-8
t5110,3.255692069558799e-10,1.5753739597463678e-9,1.0083557785431701e-8,6.579402687885935e-8,7.77785278309933e-8
t5111,3.2659941200386173e-10,1.5766686651717138e-9,1.0087455570683344e-8,6.584957128763635e-8,7.784029493549526e-8
t5112,3.2454049451927146e-10,1.5740811612835934e-9,1.0079666380474959e-8,6.573863298025849e-8,7.771692101653632e-8
t5113,-7.239874316205711e-11,1.0775579800702535e-9,8.630897083500662e-9,4.856186848065219e-8,5.8197924801061046e-8
t5114,-7.239873698438414e-11,1.077557987746144e-9,8.630897105181972e-9,4.856186868948562e-8,5.819792504542935e-8
t5115,-7.2398743866454e-11,1.0775579791663951e-9,8.630897080891274e-9,4.856186844576083e-8,5.8197924761952046e-8
t5116,-7.192441075019102e-11,1.078148568039258e-9,8.632567711816048e-9,4.8578377654970686e-8,5.8217169524075804e-8
t5117,-7.144943913577003e-11,1.0787399584599615e-9,8.634240731858071e-9,4.859491683787697e-8,5.823644808905923e-8
t5118,-7.097382739199146e-11,1.0793321524913875e-9,8.63591614737277e-9,4.861148609010398e-8,5.825576056257614e-8
t5119,-2.3611356129666608e-12,1.1648321571472734e-9,8.879098671158111e-9,5.108620714054351e-8,6.112777683323593e-8
t5120,-7.00206799775929e-11,1.080518955880243e-9,8.639274179542183e-9,4.864471506627508e-8,5.829448752171991e-8
t5121,-6.954314261055865e-11,1.081113567384973e-9,8.640956803262636e-9,4.866137491643408e-8,5.831390214447113e-8
t5122,-6.906496156087914e-11,1.0817089870146382e-9,8.642641837247639e-9,4.867806510162879e-8,5.8333350964330185e-8
t5123,-6.858613575181202e-11,1.082305216138801e-9,8.644329285893727e-9,4.8694785697639405e-8,5.8352834063920124e-8
t5124,-6.810666440040879e-11,1.0829022557582734e-9,8.646019152549742e-9,4.87115367689747e-8,5.8372351512882305e-8
t5125,-6.762654656497346e-11,1.083500107073334e-9,8.647711441134105e-9,4.872831838650305e-8,5.839190338814552e-8
t5126,-6.714578123374274e-11,1.0840987713735443e-9,8.649406155823657e-9,4.8745130624455935e-8,5.841148977041939e-8
t5127,-6.666436746366038e-11,1.0846982498589337e-9,8.651103300535602e-9,4.876197355324157e-8,5.8431110736172446e-8
