Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t40,1.9818710160938514e-7,0.0,0.0,1.3046543297076612e-7,1.3225149149115046e-7,1.0995164522454064e-6,3.3260856338599036e-7,1.8868557810860752e-8,0.0,0.0,0.0,0.0,0.0,1.911897599513559e-6
t41,1.9190455542647166e-7,0.0,0.0,1.2995971567744155e-7,1.3081093958277398e-7,1.1959408385498215e-6,3.219914336467324e-7,1.9122704860477395e-8,0.0,0.0,0.0,0.0,0.0,1.9897301877437183e-6
t42,1.857670228333047e-7,0.0,0.0,1.2983495147553883e-7,1.298155559586161e-7,1.2519775677530643e-6,3.101119011570516e-7,1.936323736056238e-8,0.0,0.0,0.0,0.0,0.0,2.026870236538138e-6
t43,1.7947081756791577e-7,0.0,0.0,1.303741568286258e-7,1.2931283863441008e-7,1.3121436910992224e-6,3.0017933502136667e-7,1.9648079660759007e-8,0.0,0.0,0.0,0.0,0.0,2.0711289188123e-6
t44,1.7354303856721978e-7,0.0,0.0,1.3163776194281952e-7,1.2918231635229477e-7,1.3777776818733869e-6,2.922842172561377e-7,1.9978709234201248e-8,0.0,0.0,0.0,0.0,0.0,2.1244037252260598e-6
t45,1.6824352921093693e-7,0.0,0.0,1.3377091845787108e-7,1.2939100867559163e-7,1.4508993412197517e-6,2.865375655220005e-7,2.0364312922602474e-8,0.0,0.0,0.0,0.0,0.0,2.1892066760087543e-6
t46,1.6377828133020863e-7,0.0,0.0,1.370253726055216e-7,1.299799179363329e-7,1.534630401312601e-6,2.831519466359905e-7,2.0816210682519115e-8,0.0,0.0,0.0,0.0,0.0,2.269382130503174e-6
t47,1.614000852679549e-7,0.0,0.0,1.4180768744220422e-7,1.3107269567042433e-7,1.6340244966958152e-6,2.8285038836108395e-7,2.134873794465724e-8,0.0,0.0,0.0,0.0,0.0,2.3725040913821396e-6
t48,1.6061321018762543e-7,0.0,0.0,1.4877448331119237e-7,1.3290652779113954e-7,1.7575159917593966e-6,2.860634611226896e-7,2.1980644272313204e-8,0.0,0.0,0.0,0.0,0.0,2.5078543184443567e-6
t49,1.6139020010968635e-7,0.0,0.0,1.5879646020112248e-7,1.3589749897223092e-7,1.9207248055838223e-6,2.93859202645641e-7,2.2736824356350017e-8,0.0,0.0,0.0,0.0,0.0,2.6934049918688533e-6
t50,1.641870494925782e-7,0.0,0.0,1.735299307736009e-7,1.4077277125742073e-7,2.15589138974983e-6,3.084544232479421e-7,2.3651147163198094e-8,0.0,0.0,0.0,0.0,0.0,2.96648671168457e-6
t51,1.7021152992411382e-7,0.0,0.0,1.9629416075496777e-7,1.4885535112523376e-7,2.5431245549628496e-6,3.347426662892388e-7,2.4770799845676076e-8,0.0,0.0,0.0,0.0,0.0,3.41799906290208e-6
t52,1.8245080813824146e-7,0.0,0.0,2.3446432499367456e-7,1.6276367669643984e-7,3.3624873042624833e-6,3.8576991147136567e-7,2.615915668506886e-8,0.0,0.0,0.0,0.0,0.0,4.3540951822472735e-6
t53,2.0996680636817184e-7,0.0,0.0,3.094872460020126e-7,1.887068036472838e-7,7.102653120303275e-6,5.131575756573597e-7,2.783495158175338e-8,0.0,0.0,0.0,0.0,0.0,8.351806503559856e-6
t54,1.4943876891722736e-7,0.0,0.0,2.874432342000668e-7,1.7576393264089576e-7,5.026393585909762e-7,2.602236747182168e-7,2.5875290460465482e-8,0.0,0.0,0.0,0.0,0.0,1.4013842595278483e-6
t55,1.2186568811051156e-7,0.0,0.0,2.847420967609329e-7,1.7174002654009697e-7,2.9316391540005676e-7,1.8762234206596987e-7,2.4291572449705243e-8,0.0,0.0,0.0,0.0,0.0,1.0834256413272734e-6
t56,1.0675669448527981e-7,0.0,0.0,2.9742363284594373e-7,1.740772259975273e-7,2.2365507257616854e-7,1.5489949565537738e-7,2.307553477669495e-8,0.0,0.0,0.0,0.0,0.0,9.798876563369917e-7
t57,8.663695643353277e-8,0.0,0.0,2.748977386105194e-7,1.644801507230383e-7,1.5527246052526264e-7,1.1712983474744354e-7,2.105742216658635e-8,0.0,0.0,0.0,0.0,0.0,8.19474563206383e-7
t58,7.423752686805408e-8,0.0,0.0,2.644877001886796e-7,1.5943709287315774e-7,1.2246023177572404e-7,9.645367135396989e-8,1.9464240430602005e-8,0.0,0.0,0.0,0.0,0.0,7.365404634901873e-7
t59,6.598145096429296e-8,0.0,0.0,2.6201193899180675e-7,1.5742051439508817e-7,1.0332239916010921e-7,8.35697706584871e-8,1.820987982997374e-8,0.0,0.0,0.0,0.0,0.0,6.905159539997579e-7
t60,6.048358431942481e-8,0.0,0.0,2.6604096535159795e-7,1.5780439463463118e-7,9.111486660904363e-8,7.512024498921484e-8,1.7238068719911944e-8,0.0,0.0,0.0,0.0,0.0,6.678021246238243e-7
t61,6.17947303262083e-8,0.0,0.0,3.2887221287490894e-7,1.7742488392780774e-7,9.342373545325455e-8,7.689718531804854e-8,1.7288853058529602e-8,0.0,0.0,0.0,0.0,0.0,7.557016009587577e-7
t62,6.446726259983718e-8,0.0,0.0,4.498052227838242e-7,2.0881639167747828e-7,9.841292157647027e-8,8.071668656340683e-8,1.7556020783277255e-8,0.0,0.0,0.0,0.0,0.0,9.19774505984294e-7
t63,6.958788909110428e-8,0.0,0.0,7.814766995702435e-7,2.674983131953494e-7,1.0808937402742222e-7,8.806394502735342e-8,1.8076132718567386e-8,0.0,0.0,0.0,0.0,0.0,1.3327923536300401e-6
t64,7.943219396977558e-8,0.0,0.0,1.4243369094438966e-5,4.1438969648100434e-7,1.2771055584517768e-7,1.0259775975357393e-7,1.8932072395935255e-8,0.0,0.0,0.0,0.0,0.0,1.4986431372884435e-5
t65,1.031748910281958e-7,0.0,0.0,0.00023058976090631317,308.5945941973048,1.817386946833715e-7,1.3990904852341885e-7,2.023334284731596e-8,0.0,0.0,0.0,0.0,0.0,308.5948252321217
t66,6.814328890614363e-8,0.0,0.0,8.169103246711571e-7,156.42532486738648,9.65338812998497e-8,8.229982939170962e-8,1.5008382518188288e-8,0.0,0.0,0.0,0.0,0.0,156.42532594628221
t67,2.7376259900600005e-8,0.0,0.0,5.985981623451398e-8,7.210294475972512e-8,3.237870116972522e-8,2.985025016015384e-8,7.0713690799031915e-9,0.0,0.0,0.0,0.0,0.0,2.2863934130462135e-7
t68,2.430549126688694e-8,0.0,0.0,5.472541281038655e-8,7.210294665841336e-8,2.8310666781706326e-8,2.6195866836135076e-8,5.416978959273486e-9,0.0,0.0,0.0,0.0,0.0,2.1105736331280175e-7
t69,2.13185771205413e-8,0.0,0.0,4.965075887355418e-8,7.210294734124059e-8,2.4570901832285687e-8,2.281251268116504e-8,4.078075535581704e-9,0.0,0.0,0.0,0.0,0.0,1.9453377338436847e-7
t70,1.852152307543512e-8,0.0,0.0,4.473393024388704e-8,7.210294739749587e-8,2.1188533791118048e-8,1.972688175580598e-8,2.960705859514141e-9,0.0,0.0,0.0,0.0,0.0,1.792345221232562e-7
t71,1.5919178029831556e-8,0.0,0.0,3.8681281294476445e-8,6.958737983256861e-8,1.8112689415387e-8,1.6900968138872213e-8,2.0120850984363366e-9,0.0,0.0,0.0,0.0,0.0,1.6121358180957217e-7
t72,1.9789034642819425e-8,0.0,0.0,4.981437148904106e-8,8.31134609505319e-8,2.2704351189742595e-8,2.107363015348946e-8,2.4265219282201196e-9,0.0,0.0,0.0,0.0,0.0,1.9892137035384458e-7
t73,2.5012362566386085e-8,0.0,0.0,6.613508870886054e-8,9.791090132067278e-8,2.9028415657653242e-8,2.6720320132396e-8,2.87863530705755e-9,0.0,0.0,0.0,0.0,0.0,2.476857236930262e-7
t74,3.131090994132655e-8,0.0,0.0,9.16658443835571e-8,1.1600466381366823e-7,3.718006030080337e-8,3.379963881212981e-8,3.369073311702656e-9,0.0,0.0,0.0,0.0,0.0,3.133301905631877e-7
t75,3.930782432312239e-8,0.0,0.0,1.375890334160724e-7,1.4000440020075918e-7,4.832770132734877e-8,4.314770927490107e-8,3.911324886431021e-9,0.0,0.0,0.0,0.0,0.0,4.122879934286348e-7
t76,4.9937506062558526e-8,0.0,0.0,2.414938773731901e-7,1.756936264139813e-7,6.45327995395649e-8,5.612322741124296e-8,4.523676982498717e-9,0.0,0.0,0.0,0.0,0.0,5.923047137830365e-7
t77,6.392764548049724e-8,0.0,0.0,5.908426178229245e-7,2.388439110785724e-7,8.855823644354081e-8,7.425405784907397e-8,5.2315808339212845e-9,0.0,0.0,0.0,0.0,0.0,1.0616580495085303e-6
t78,7.728817894094669e-8,0.0,0.0,1.4063135376892844e-5,3.9338158538761347e-7,1.1422578326032769e-7,9.356550789464983e-8,6.0717872560580646e-9,0.0,0.0,0.0,0.0,0.0,1.474766821963244e-5
t79,1.0169071459745461e-7,0.0,0.0,0.00022731875407333725,789.5783411306081,1.6824231614879162e-7,1.3152710460694968e-7,7.0863709382312544e-9,0.0,0.0,0.0,0.0,0.0,789.5785688579087
t80,6.76010722715335e-8,0.0,0.0,8.771058349508782e-7,286.01102337256697,9.446654123925569e-8,8.068331592429556e-8,5.786828718363552e-9,0.0,0.0,0.0,0.0,0.0,286.0110244982106
t81,2.7275722052581644e-8,0.0,0.0,6.151255613395517e-8,7.210294672756605e-8,3.230377031349356e-8,2.9764991112244302e-8,2.5003862566156643e-9,0.0,0.0,0.0,0.0,0.0,2.2546037259645642e-7
t82,2.4295428841912806e-8,0.0,0.0,5.657369752316376e-8,7.210294694755638e-8,2.847843773648974e-8,2.6326575653373113e-8,1.8438563843161355e-9,0.0,0.0,0.0,0.0,0.0,2.0962094308681196e-7
t83,2.1445225349057318e-8,0.0,0.0,5.146684168702344e-8,7.210294690919882e-8,2.4982053639288954e-8,2.3165488428940124e-8,1.2574903565356418e-9,0.0,0.0,0.0,0.0,0.0,1.9442004637004431e-7
t84,2.036009277823204e-8,0.0,0.0,5.2665452892921606e-8,7.776355537154366e-8,2.374441567013326e-8,2.2023729103289152e-8,9.228200172952032e-10,0.0,0.0,0.0,0.0,0.0,1.974800658334149e-7
t85,1.9911000338153918e-8,0.0,0.0,5.634319068451295e-8,8.686621462214427e-8,2.3277808847816294e-8,2.1580663865365624e-8,6.698920078138221e-10,0.0,0.0,0.0,0.0,0.0,2.086487703658069e-7
t86,1.9733608283305565e-8,0.0,0.0,6.065888945894727e-8,9.807559814801403e-8,2.3057430636924106e-8,2.1373650850979778e-8,4.220522918456081e-10,0.0,0.0,0.0,0.0,0.0,2.2332122967001635e-7
t87,2.7037041575275667e-8,0.0,0.0,9.972779001406985e-8,1.837995009842496e-7,3.224846644538412e-8,2.9535254656405364e-8,8.997648588990447e-10,0.0,0.0,0.0,0.0,0.0,3.732478185342836e-7
t88,3.865755695151161e-8,0.0,0.0,2.262068149577089e-7,9.239382922751558e-7,4.81211316681109e-8,4.310459380719505e-8,1.4160659292645282e-9,0.0,0.0,0.0,0.0,0.0,1.2814444555889466e-6
t89,4.015645551897003e-8,0.0,0.0,3.091878848446214e-7,4.498774695903407,5.004478322509228e-8,4.4695762211409e-8,1.1138149750027122e-9,0.0,0.0,0.0,0.0,0.0,4.498775141102108
t90,3.253907387442289e-8,0.0,0.0,1.4226637651234739e-7,3.7095765682980885e-7,3.9088600099180595e-8,3.542347088476134e-8,2.720927960306045e-10,0.0,0.0,0.0,0.0,0.0,6.205472709965516e-7
t91,2.6917727701869442e-8,0.0,0.0,8.802598023597602e-8,1.8047883428341377e-7,3.144514159575007e-8,2.878135684836708e-8,-4.6267738317381587e-10,0.0,0.0,0.0,0.0,0.0,3.551863632822026e-7
t92,2.19917931498258e-8,0.0,0.0,6.063969579183849e-8,1.169858907785809e-7,2.5170359313256393e-8,2.3208918133979757e-8,-1.1218199174437487e-9,0.0,0.0,0.0,0.0,0.0,2.4687483725003757e-7
t93,1.7332773886468575e-8,0.0,0.0,4.405849710471911e-8,8.523941858043726e-8,1.963796301866827e-8,1.8193163017037673e-8,-1.723891856760096e-9,0.0,0.0,0.0,0.0,0.0,1.827379237505708e-7
t94,1.3245370887718381e-8,0.0,0.0,3.1623519239089086e-8,6.188769488130457e-8,1.4985569855061312e-8,1.3904112383139102e-8,-2.27613300349492e-9,0.0,0.0,0.0,0.0,0.0,1.3337013424281752e-7
t95,1.7526577380845885e-8,0.0,0.0,4.057140931147002e-8,7.569146399252768e-8,1.956966726890082e-8,1.8321011271457373e-8,-1.9546919167089816e-9,0.0,0.0,0.0,0.0,0.0,1.6972543730849278e-7
t96,2.3260885081268386e-8,0.0,0.0,4.98268771755126e-8,8.736066936426467e-8,2.604331605162135e-8,2.4381340426438603e-8,-1.6364570583003915e-9,0.0,0.0,0.0,0.0,0.0,2.092366310408052e-7
t97,3.1775873233863946e-8,0.0,0.0,6.141292909723105e-8,9.787713353195595e-8,3.617181965966043e-8,3.360626209142542e-8,-1.3125080064081918e-9,0.0,0.0,0.0,0.0,0.0,2.5953150960772863e-7
t98,4.551739161734998e-8,0.0,0.0,7.60564429756844e-8,1.0647993014293907e-7,5.3684942475638986e-8,4.89576141606735e-8,-9.86601206822859e-10,0.0,0.0,0.0,0.0,0.0,3.2970972016546306e-7
t99,7.114173613504614e-8,0.0,0.0,9.411707061054413e-8,1.1314000306041514e-7,9.03995231333832e-8,7.893501903090495e-8,-6.557585305638633e-10,0.0,0.0,0.0,0.0,0.0,4.4707759343972964e-7
t100,1.2632174056839462e-7,0.0,0.0,1.1167024245257624e-7,1.1811239388184117e-7,1.919275657712231e-7,1.4912848357930824e-7,-3.168939493637137e-10,0.0,0.0,0.0,0.0,0.0,6.968435323039797e-7
t101,1.445149845586489e-7,0.0,0.0,1.154367347019679e-7,1.2180504184754735e-7,2.0112448386380131e-7,1.6736008930336248e-7,3.3214258084259625e-11,0.0,0.0,0.0,0.0,0.0,7.502745485334122e-7
t102,1.5420153070162847e-7,0.0,0.0,1.1834841138688487e-7,1.2466770952299728e-7,2.0878789942646995e-7,1.7952689219705522e-7,3.980789125891077e-10,0.0,0.0,0.0,0.0,0.0,7.859305221476249e-7
t103,1.6031956111098013e-7,0.0,0.0,1.205939359837804e-7,1.271520690626167e-7,2.1585686564102846e-7,1.88425600746737e-7,7.811183922947122e-10,0.0,0.0,0.0,0.0,0.0,8.131291509374374e-7
t104,1.6081017230909946e-7,0.0,0.0,1.2109227521293381e-7,1.282193398658974e-7,2.1437838385525335e-7,1.8863993601208812e-7,1.1682794760234131e-9,0.0,0.0,0.0,0.0,0.0,8.143083867312955e-7
t105,1.509918219371135e-7,0.0,0.0,1.1821804545415844e-7,1.2598078493297207e-7,1.953680016127407e-7,1.7330578002981844e-7,1.5320519444218005e-9,0.0,0.0,0.0,0.0,0.0,7.65396485911225e-7
t106,1.4162243645235658e-7,0.0,0.0,1.1505308602065009e-7,1.2339159137093438e-7,1.79079863269093e-7,1.586968137066582e-7,1.9057289096346204e-9,0.0,0.0,0.0,0.0,0.0,7.197495197293267e-7
t107,1.3202419399693796e-7,0.0,0.0,1.1147135112785839e-7,1.1996338027977766e-7,1.6493889776913076e-7,1.4490177249446912e-7,2.2922212440063388e-9,0.0,0.0,0.0,0.0,0.0,6.755918169121803e-7
t108,1.318017018629798e-7,0.0,0.0,1.1102469750376027e-7,1.1941322096207896e-7,1.6682199735972833e-7,1.4359206445721496e-7,2.7696407527719122e-9,0.0,0.0,0.0,0.0,0.0,6.754233228985343e-7
t109,1.4202102061729209e-7,0.0,0.0,1.1394471076303283e-7,1.2207497627856267e-7,1.7749904697522845e-7,1.5539415493242885e-7,3.3591856479699277e-9,0.0,0.0,0.0,0.0,0.0,7.142930952145148e-7
t110,1.5276610713260772e-7,0.0,0.0,1.1616131415400243e-7,1.2394971970870011e-7,1.8947556030520803e-7,1.6784707447250466e-7,3.990427495308105e-9,0.0,0.0,0.0,0.0,0.0,7.541902032683311e-7
t111,1.7204382778165784e-7,0.0,0.0,1.1967232483860293e-7,1.274571488304661e-7,2.060286810740315e-7,1.897002648057552e-7,4.699738044064686e-9,0.0,0.0,0.0,0.0,0.0,8.196019853745783e-7
t112,1.878507176974152e-7,0.0,0.0,1.2124364931760823e-7,1.2936165796608212e-7,2.1945531066626838e-7,2.0499907768028896e-7,5.424330887663767e-9,0.0,0.0,0.0,0.0,0.0,8.683347442153267e-7
t113,2.070603995945843e-7,0.0,0.0,1.2280588368652025e-7,1.3206088109513948e-7,2.3395855544462838e-7,2.2068414556763292e-7,6.207589837743206e-9,0.0,0.0,0.0,0.0,0.0,9.227774552262485e-7
t114,2.0763429787398091e-7,0.0,0.0,1.2092717849558685e-7,1.3195496679407616e-7,2.344346815379698e-7,2.1206898618692714e-7,6.941916677476049e-9,0.0,0.0,0.0,0.0,0.0,9.139620275660169e-7
t115,1.4325937977517914e-7,0.0,0.0,1.0516836677109436e-7,1.158826166939954e-7,1.5634809526337115e-7,1.4045667477946154e-7,7.203556073712213e-9,0.0,0.0,0.0,0.0,0.0,6.683186893568138e-7
t116,1.5384705132307066e-7,0.0,0.0,1.0664789656312756e-7,1.1895625458498704e-7,1.6467470094633812e-7,1.4544297990673963e-7,8.147725728410213e-9,0.0,0.0,0.0,0.0,0.0,6.977166090526733e-7
t117,1.61925110797448e-7,0.0,0.0,1.0717277266841604e-7,1.2062641363443218e-7,1.6779587207131188e-7,1.5010972122600033e-7,9.133515769219516e-9,0.0,0.0,0.0,0.0,0.0,7.167634061668279e-7
t118,1.685934178434485e-7,0.0,0.0,1.0691546035137168e-7,1.2122617074073601e-7,1.6939497586564052e-7,1.5462327929196845e-7,1.0064105848029738e-8,0.0,0.0,0.0,0.0,0.0,7.308174099411948e-7
