Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t4202,0.0,1.568827918987734e-6,0.00045883040323103886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454900274835,141118.15813100626
t4203,0.0,1.5747255242396586e-6,0.00045923695952854236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454899619435,140941.7604353423
t4204,0.0,1.5809859194792564e-6,0.0004596457663519674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454902762863,140765.58323682653
t4205,0.0,1.5849171523779885e-6,0.0004600568435083806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.454915550803,140589.62625983782
t4206,0.0,1.5804314713255057e-6,0.0004594690816597828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4803.931343527822,140413.8892234142
t4207,0.0,1.5715041011000554e-6,0.0004588840604631917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4486.018173885304,140238.37185832963
t4208,0.0,1.5592754883612355e-6,0.0004578131512930449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.323584328825,139857.54829802687
t4209,0.0,1.5506955936935964e-6,0.0004567402918387753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.6289947209802,138994.7620754235
t4210,0.0,1.554794415610776e-6,0.00045716244261502433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2806.7288960814367,138821.01862503757
t4211,0.0,1.5631131368490492e-6,0.0004575867356384917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4038.8287974418936,138647.49235399612
t4212,0.0,1.5686716927423472e-6,0.0004574757094688426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4115.713045158683,138474.18298766666
t4213,0.0,1.5712803618411496e-6,0.00045718463452053303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4115.713046000745,138301.09025732765
t4214,0.0,1.5711990310756505e-6,0.0004566178980776877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749.4155826454016,138128.2138912348
t4215,0.0,1.571394030068166e-6,0.00045605370691832384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3709.809236090758,137955.55362063745
t4216,0.0,1.5743129527828997e-6,0.00045595145947194894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.66000820752,137783.10917777356
t4217,0.0,1.575441288304412e-6,0.00045585135850365185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5072.4549148548,137610.88029047532
t4218,0.0,1.5677009439775872e-6,0.00045476006080105887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4372.492248023257,136995.84929644412
t4219,0.0,1.555056880997066e-6,0.0004536714672801591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3826.4700742168575,136824.60405546156
t4220,0.0,1.5402395164914378e-6,0.0004525855090400203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.904513845219,136653.57308611408
t4221,0.0,1.5255902469866215e-6,0.00045150211805324925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.8862087408556,136482.75597717313
t4222,0.0,1.5152102938479173e-6,0.0004504212272037507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4407863289699418e-6,136312.15242546637
t4223,0.0,1.516774300115568e-6,0.00045086990650725875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76151634765931e-5,136141.7622375935
t4224,0.0,1.5223544852130254e-6,0.0004513204214518042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.653030966738024e-5,135971.5850374943
t4225,0.0,1.5283163229455153e-6,0.00045177279212841735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.768781488918729e-5,135801.62055893472
t4226,0.0,1.5334416045523169e-6,0.00045222703878323333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010522810695285661,135631.86853601353
t4227,0.0,1.5371687192185063e-6,0.00045268318182357156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011052304518524281,135462.32870316185
t4228,0.0,1.5395755910895895e-6,0.0004531412418190275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011419519242172387,135293.00079514293
t4229,0.0,1.541070896200039e-6,0.0004536012395020598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011656832086274683,135123.88454705148
t4230,0.0,1.5416556882635687e-6,0.0004540631957706737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011781584684567455,134954.97969431337
t4231,0.0,1.5414876524957647e-6,0.0004545271316851967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011801937829190416,134786.28597268517
t4232,0.0,1.5408885368732536e-6,0.0004549930682516158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001171915690913276,134617.80311825394
t4233,0.0,1.539784558965135e-6,0.00045546102736125497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011527947321124282,134449.53086743655
t4234,0.0,1.5384035588183572e-6,0.00045593103035981186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011215023271424115,134281.46895697934
t4235,0.0,1.537438702044117e-6,0.00045640309908881823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010755004073412747,134113.6171239578
t4236,0.0,1.5377317419412992e-6,0.00045708042196609993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014319667983586602,134900.31148505528
t4237,0.0,1.5383984556757419e-6,0.00045775769895549937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001632974120184303,136941.39146392787
t4238,0.0,1.53903108562693e-6,0.000458434959154652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017704909062477966,138152.4259631592
t4239,0.0,1.539674948821534e-6,0.0004591122318794581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018717889455502413,141100.81368799042
t4240,0.0,1.5400908611075966e-6,0.0004597895466649648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019488325358088301,144580.41639042023
t4241,0.0,1.5402915098390612e-6,0.00046046693327079277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020079514600815804,147812.93641638826
t4242,0.0,1.5405066793860712e-6,0.0004611444216851929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020528679514960854,151163.84648078246
t4243,0.0,1.5405618923792005e-6,0.00046182204212880427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020859047245029049,154093.41826467114
t4244,0.0,1.540477645207253e-6,0.00046249982505912275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021085443794144964,156262.14879566216
