Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t2234,19.76989304988286,0.0,0.0,1.4677818079388796e-6,9.647631755465804e-7,9.155451966878114e-6,1.729544259314645e-5,4.611538920259438e-6,0.0,0.0,0.0,0.0,0.0
t2235,19.769892224549846,0.0,0.0,1.450439464511023e-6,9.58492591547583e-7,8.49475656463535e-6,1.5311336915242422e-5,4.588707885617405e-6,0.0,0.0,0.0,0.0,0.0
t2236,19.76989123182228,0.0,0.0,1.4355244685574475e-6,9.529820731399437e-7,7.96066215182929e-6,1.388593936131304e-5,4.565972005491697e-6,0.0,0.0,0.0,0.0,0.0
t2237,19.76988969248975,0.0,0.0,1.4212997511915094e-6,9.46767263469344e-7,7.499200453980468e-6,1.2717608135969903e-5,4.543242517100172e-6,0.0,0.0,0.0,0.0,0.0
t2238,19.769884953664093,0.0,0.0,1.4060678894116547e-6,9.381499413295682e-7,7.077065559357534e-6,1.1673709577570304e-5,4.520502844754029e-6,0.0,0.0,0.0,0.0,0.0
t2239,19.769880940204857,0.0,0.0,1.3941303935375747e-6,9.325355854174028e-7,6.745412863372139e-6,1.0916304201058928e-5,4.498801161107588e-6,0.0,0.0,0.0,0.0,0.0
t2240,19.769876586285324,0.0,0.0,1.3841231722374979e-6,9.283378452863885e-7,6.47246216519391e-6,1.031708890542836e-5,4.478131405723151e-6,0.0,0.0,0.0,0.0,0.0
t2241,19.769870813842452,0.0,0.0,1.3749817489852937e-6,9.243926044970214e-7,6.23907993285485e-6,9.816555357919061e-6,4.45843745112253e-6,0.0,0.0,0.0,0.0,0.0
t2242,19.76985990501656,0.0,0.0,1.3657815750521282e-6,9.196010067585775e-7,6.0321251132761736e-6,9.381076601343967e-6,4.439669066365128e-6,0.0,0.0,0.0,0.0,0.0
t2243,8.657207107308386e-5,0.0,0.0,1.3556029152856859e-6,9.125879153181147e-7,5.841422565776587e-6,8.988606417475376e-6,4.4218168652120024e-6,0.0,0.0,0.0,0.0,0.0
t2244,6.545727632898269e-5,0.0,0.0,1.348856860086224e-6,9.086568083080572e-7,5.698341261971465e-6,8.692707520826747e-6,4.4057746517219015e-6,0.0,0.0,0.0,0.0,0.0
t2245,6.0203939100478065e-5,0.0,0.0,1.3448192820735592e-6,9.06643667445503e-7,5.592500392322359e-6,8.467070019440411e-6,4.39153642992859e-6,0.0,0.0,0.0,0.0,0.0
t2246,5.8936430642004444e-5,0.0,0.0,1.3430567250067292e-6,9.059692096311031e-7,5.517286831389622e-6,8.29638957750946e-6,4.379071476803054e-6,0.0,0.0,0.0,0.0,0.0
t2247,6.054098942494461e-5,0.0,0.0,1.3433483350208855e-6,9.064394965426431e-7,5.468341405506767e-6,8.171092251845865e-6,4.3683539521317655e-6,0.0,0.0,0.0,0.0,0.0
t2248,6.648869044095646e-5,0.0,0.0,1.3456519179474566e-6,9.08189776001576e-7,5.442849070759163e-6,8.085000733897028e-6,4.359368185642407e-6,0.0,0.0,0.0,0.0,0.0
t2249,9.017713157615289e-5,0.0,0.0,1.3500895257781715e-6,9.117239591682859e-7,5.4391592492959315e-6,8.03415344065318e-6,4.352103394165403e-6,0.0,0.0,0.0,0.0,0.0
t2250,19.769861222163286,0.0,0.0,1.3569676793245903e-6,9.180938683705789e-7,5.456702178958306e-6,8.016308411554117e-6,4.346528046311453e-6,0.0,0.0,0.0,0.0,0.0
t2251,19.769868671765856,0.0,0.0,1.3612554229294828e-6,9.215435013602775e-7,5.463510603552272e-6,7.99133668481994e-6,4.341749390175731e-6,0.0,0.0,0.0,0.0,0.0
t2252,19.76987073420397,0.0,0.0,1.3632823244499625e-6,9.230603166901776e-7,5.459686267669099e-6,7.958704931604e-6,4.337759197725202e-6,0.0,0.0,0.0,0.0,0.0
t2253,19.769869865278867,0.0,0.0,1.3631866582894443e-6,9.230558823365922e-7,5.444917345665105e-6,7.917624073264334e-6,4.334577463891667e-6,0.0,0.0,0.0,0.0,0.0
t2254,19.76986489657441,0.0,0.0,1.3609462108938657e-6,9.215192609100013e-7,5.41858977640536e-6,7.867174791784985e-6,4.332207746174512e-6,0.0,0.0,0.0,0.0,0.0
t2255,19.769847984141837,0.0,0.0,1.356396695050639e-6,9.180431974332948e-7,5.379874902984792e-6,7.806427991772247e-6,4.330667019670549e-6,0.0,0.0,0.0,0.0,0.0
t2256,0.00014063100306580616,0.0,0.0,1.3491611322636214e-6,9.116230944369102e-7,5.327333567332029e-6,7.733990881872266e-6,4.329995725517197e-6,0.0,0.0,0.0,0.0,0.0
t2257,0.00012941564600067292,0.0,0.0,1.3442145636793977e-6,9.080102370971178e-7,5.2917025438117575e-6,7.688333392900438e-6,4.331099614179676e-6,0.0,0.0,0.0,0.0,0.0
t2258,0.0001258047639020955,0.0,0.0,1.3411662806445625e-6,9.061300588558915e-7,5.271580505355889e-6,7.66798228022362e-6,4.334015151744845e-6,0.0,0.0,0.0,0.0,0.0
t2259,0.00012678971667418024,0.0,0.0,1.339755676422842e-6,9.05441213827839e-7,5.266258198562308e-6,7.67239505983546e-6,4.338745796385565e-6,0.0,0.0,0.0,0.0,0.0
t2260,0.0001338319270736636,0.0,0.0,1.3398058348504828e-6,9.057455431951603e-7,5.27554231078733e-6,7.701763182829897e-6,4.3452889809413e-6,0.0,0.0,0.0,0.0,0.0
t2261,0.0001520755736891486,0.0,0.0,1.341278317944004e-6,9.071306253780517e-7,5.299836190421192e-6,7.757076498409626e-6,4.3536414257085735e-6,0.0,0.0,0.0,0.0,0.0
t2262,19.769674663123794,0.0,0.0,1.3442674408491955e-6,9.099958864814077e-7,5.340185754769342e-6,7.84023149980039e-6,4.363792313428913e-6,0.0,0.0,0.0,0.0,0.0
t2263,19.769724132523486,0.0,0.0,1.349029279029349e-6,9.152089719910658e-7,5.3985222719924914e-6,7.95442097070107e-6,4.375693967700343e-6,0.0,0.0,0.0,0.0,0.0
t2264,19.769723927743037,0.0,0.0,1.3494887188348665e-6,9.15281588597553e-7,5.438295865662597e-6,8.052189490876981e-6,4.388272581839967e-6,0.0,0.0,0.0,0.0,0.0
t2265,19.7696266145393,0.0,0.0,1.345703674415144e-6,9.102233769567156e-7,5.461088415141014e-6,8.135775061184724e-6,4.401539511661878e-6,0.0,0.0,0.0,0.0,0.0
t2266,19.769611439411097,0.0,0.0,1.3438001174818417e-6,9.074219533499944e-7,5.505931114130856e-6,8.256533417091171e-6,4.4166043899249175e-6,0.0,0.0,0.0,0.0,0.0
t2267,19.769591684651584,0.0,0.0,1.343818121629851e-6,9.061848249806358e-7,5.576053760276741e-6,8.421035838876357e-6,4.43358783429677e-6,0.0,0.0,0.0,0.0,0.0
t2268,7.142824339123423e-5,0.0,0.0,1.3459697679982224e-6,9.061544573206983e-7,5.675725489268031e-6,8.638385535486974e-6,4.452571449641256e-6,0.0,0.0,0.0,0.0,0.0
t2269,7.219672287833813e-5,0.0,0.0,1.3507754227211988e-6,9.073220658568167e-7,5.811432276203198e-6,8.923015207283682e-6,4.473648201851468e-6,0.0,0.0,0.0,0.0,0.0
t2270,7.625211020182674e-5,0.0,0.0,1.3590408136403187e-6,9.100232496707519e-7,5.9930442836970885e-6,9.299124744031064e-6,4.496933548850534e-6,0.0,0.0,0.0,0.0,0.0
t2271,8.206849542453644e-5,0.0,0.0,1.371788255722441e-6,9.150335475660456e-7,6.236208439519834e-6,9.811455683138643e-6,4.52257040633511e-6,0.0,0.0,0.0,0.0,0.0
t2272,9.065845383708416e-5,0.0,0.0,1.3904051803127036e-6,9.237896452645022e-7,6.568242918917158e-6,1.0557830382976233e-5,4.550727019647401e-6,0.0,0.0,0.0,0.0,0.0
t2273,0.00010736666443339638,0.0,0.0,1.4169146544024763e-6,9.388057707013893e-7,7.044450897002261e-6,1.1830813512660943e-5,4.581566112946023e-6,0.0,0.0,0.0,0.0,0.0
t2274,19.7698908531169,0.0,0.0,1.4543579160803633e-6,9.645168449974714e-7,7.810118472759496e-6,1.5790936052595044e-5,4.615064966287765e-6,0.0,0.0,0.0,0.0,0.0
t2275,19.769895297043043,0.0,0.0,1.4926005891020637e-6,9.908751161332254e-7,8.650851019560259e-6,2.373996674765958e-5,4.648461126727812e-6,0.0,0.0,0.0,0.0,0.0
t2276,19.769896077688948,0.0,0.0,1.5202904472901673e-6,1.0066290866678705e-6,9.22712173255222e-6,2.6322267889356927e-5,4.678433681490101e-6,0.0,0.0,0.0,0.0,0.0
t2277,19.769896424858786,0.0,0.0,1.5398134022817452e-6,1.0157117518122578e-6,9.656932148274137e-6,2.788531961085599e-5,4.704969242487945e-6,0.0,0.0,0.0,0.0,0.0
t2278,19.76989659423108,0.0,0.0,1.5527030119981432e-6,1.0202417595113995e-6,9.987881687109037e-6,2.8991264426803188e-5,4.728376918949195e-6,0.0,0.0,0.0,0.0,0.0
t2279,19.76989666504465,0.0,0.0,1.5599820749861857e-6,1.0212350333117058e-6,1.0244252027523754e-5,2.983015166973007e-5,4.7489819458577215e-6,0.0,0.0,0.0,0.0,0.0
t2280,19.76989667176412,0.0,0.0,1.5623095442873417e-6,1.0188953177326902e-6,1.0440144261880192e-5,3.0489726865744113e-5,4.767117513322232e-6,0.0,0.0,0.0,0.0,0.0
t2281,19.769896683304378,0.0,0.0,1.5647817155179512e-6,1.0182356596975148e-6,1.0621411082245057e-5,3.113411051790158e-5,4.783808673967792e-6,0.0,0.0,0.0,0.0,0.0
t2282,19.76989670516607,0.0,0.0,1.5679087498278508e-6,1.0190728381911587e-6,1.0791378252465113e-5,3.176704393091223e-5,4.799241194925367e-6,0.0,0.0,0.0,0.0,0.0
t2283,19.76989674192742,0.0,0.0,1.5721231856178515e-6,1.0216045512158394e-6,1.0952825850979434e-5,3.2391955176035545e-5,4.81353216932644e-6,0.0,0.0,0.0,0.0,0.0
t2284,19.769896798133626,0.0,0.0,1.577849857145588e-6,1.0264567523659947e-6,1.1108266193873494e-5,3.30112090825439e-5,4.826736043347067e-6,0.0,0.0,0.0,0.0,0.0
t2285,19.769896825977828,0.0,0.0,1.5805694439709197e-6,1.0289232509087328e-6,1.1222859165414769e-5,3.351651883075654e-5,4.838190011714712e-6,0.0,0.0,0.0,0.0,0.0
t2286,19.76989682140772,0.0,0.0,1.5803421555861719e-6,1.029556808266344e-6,1.1299917251209015e-5,3.3930881680308076e-5,4.847961999328682e-6,0.0,0.0,0.0,0.0,0.0
t2287,19.769896775116308,0.0,0.0,1.5770305255187922e-6,1.0284595659928807e-6,1.1341336495754684e-5,3.4269848056515434e-5,4.856151209176186e-6,0.0,0.0,0.0,0.0,0.0
t2288,19.769896673855754,0.0,0.0,1.5703288096472207e-6,1.0253349775564162e-6,1.1348034108827207e-5,3.4544276537962336e-5,4.862850417590387e-6,0.0,0.0,0.0,0.0,0.0
t2289,19.769896495641827,0.0,0.0,1.5597221605758282e-6,1.0194178809415065e-6,1.1320038381723372e-5,3.4761869103502695e-5,4.868144321945543e-6,0.0,0.0,0.0,0.0,0.0
t2290,19.769896197373253,0.0,0.0,1.5444254580242167e-6,1.0092847565888852e-6,1.1256455772890261e-5,3.492815297067675e-5,4.872135566946636e-6,0.0,0.0,0.0,0.0,0.0
t2291,19.769895671054222,0.0,0.0,1.5233490663814988e-6,9.92537358570154e-7,1.1155734569187584e-5,3.504761951148359e-5,4.8750754235927245e-6,0.0,0.0,0.0,0.0,0.0
t2292,19.76989532976998,0.0,0.0,1.5100231105653669e-6,9.831850536099015e-7,1.1122299113597228e-5,3.52633703672984e-5,4.878964240023479e-6,0.0,0.0,0.0,0.0,0.0
t2293,19.76989515587103,0.0,0.0,1.503335944465967e-6,9.787215811577642e-7,1.1153656504007615e-5,3.559721384162733e-5,4.883952273116767e-6,0.0,0.0,0.0,0.0,0.0
t2294,19.76989512618106,0.0,0.0,1.5028219076727487e-6,9.779826992541025e-7,1.12522752127746e-5,3.6091423507358445e-5,4.890089830742464e-6,0.0,0.0,0.0,0.0,0.0
t2295,19.769895235443546,0.0,0.0,1.5085594853099371e-6,9.8075788362529e-7,1.1426015870825413e-5,3.683322685105919e-5,4.897409714030503e-6,0.0,0.0,0.0,0.0,0.0
t2296,19.769895477580434,0.0,0.0,1.520892104397629e-6,9.8773400111568e-7,1.1690397484059039e-5,3.803903366079059e-5,4.9059418591065875e-6,0.0,0.0,0.0,0.0,0.0
t2297,19.76989587871275,0.0,0.0,1.5407270986662344e-6,1.0006739278674909e-6,1.2074860005046184e-5,4.052926392435179e-5,4.915700661252305e-6,0.0,0.0,0.0,0.0,0.0
t2298,19.769896476826606,0.0,0.0,1.5697072627615284e-6,1.0229734876339424e-6,1.2639913181648524e-5,0.000493872270937609,4.926596984240764e-6,0.0,0.0,0.0,0.0,0.0
t2299,19.769896851831614,0.0,0.0,1.5941914924294857e-6,1.0414011975234624e-6,1.3136718292100535e-5,776.8295937540636,4.936682811689349e-6,0.0,0.0,0.0,0.0,0.0
t2300,19.769897133102106,0.0,0.0,1.6161301090559854e-6,1.0604627662577738e-6,1.356145310028983e-5,1173.9168078350426,4.945699178953773e-6,0.0,0.0,0.0,0.0,0.0
t2301,19.76989702806038,0.0,0.0,1.607233750894788e-6,1.0485872863786678e-6,1.3553563186830884e-5,1173.9168080583388,4.949810675719551e-6,0.0,0.0,0.0,0.0,0.0
t2302,19.769896886868736,0.0,0.0,1.5963772293262815e-6,1.0384772004644068e-6,1.3518886884592908e-5,1173.916808279332,4.952980296835072e-6,0.0,0.0,0.0,0.0,0.0
t2303,19.769896709980927,0.0,0.0,1.5830133450545167e-6,1.0279790845569867e-6,1.3463762308830714e-5,1173.9168085008585,4.9554474335428994e-6,0.0,0.0,0.0,0.0,0.0
t2304,19.769896494080008,0.0,0.0,1.5662914311407954e-6,1.0146468866748746e-6,1.3387409114143498e-5,1173.916808723059,4.9573382175002585e-6,0.0,0.0,0.0,0.0,0.0
t2305,19.769896292378505,0.0,0.0,1.550081887747069e-6,1.0010578275923118e-6,1.3324289954171287e-5,1173.916809002959,4.959379203527454e-6,0.0,0.0,0.0,0.0,0.0
t2306,19.76989621853346,0.0,0.0,1.5441657250368127e-6,9.965931901977252e-7,1.334857335468609e-5,1173.9168095259606,4.962832365418246e-6,0.0,0.0,0.0,0.0,0.0
t2307,19.769896261719264,0.0,0.0,1.5481748130877052e-6,1.0000296338377418e-6,1.3463237037646608e-5,1173.9168105365447,4.967789805935006e-6,0.0,0.0,0.0,0.0,0.0
t2308,19.769896437269864,0.0,0.0,1.5624446252938913e-6,1.0122820511469789e-6,1.3682694423067884e-5,1173.9168134130844,4.974204441229601e-6,0.0,0.0,0.0,0.0,0.0
t2309,19.7698966322165,0.0,0.0,1.5773402274266505e-6,1.023710314333428e-6,1.3923928074072964e-5,1173.9168191824454,4.980860502662728e-6,0.0,0.0,0.0,0.0,0.0
t2310,19.769896788299132,0.0,0.0,1.588843730880814e-6,1.030992589760086e-6,1.4141379060719175e-5,1173.9168249361956,4.987062682090249e-6,0.0,0.0,0.0,0.0,0.0
t2311,19.769896907536666,0.0,0.0,1.5977245365973173e-6,1.0357959495968416e-6,1.4337844755368994e-5,1173.916830583314,4.992775275363034e-6,0.0,0.0,0.0,0.0,0.0
t2312,19.769896990233875,0.0,0.0,1.6044907687656018e-6,1.0391783642127855e-6,1.451539369511061e-5,1173.91683604215,4.9980104500463774e-6,0.0,0.0,0.0,0.0,0.0
t2313,19.769897034848857,0.0,0.0,1.6085687098657581e-6,1.0407315457848989e-6,1.4667779733823163e-5,1173.916839854837,5.00267834017715e-6,0.0,0.0,0.0,0.0,0.0
t2314,19.769897049163593,0.0,0.0,1.6102490767056951e-6,1.0408069987468345e-6,1.4797060219005334e-5,1173.9168427618456,5.006805251827994e-6,0.0,0.0,0.0,0.0,0.0
t2315,19.769897047265324,0.0,0.0,1.610659612545733e-6,1.0404592221152282e-6,1.4911638617295667e-5,1173.9168455424224,5.0105166837619944e-6,0.0,0.0,0.0,0.0,0.0
t2316,19.769897033368878,0.0,0.0,1.6099266808556897e-6,1.0395565205031289e-6,1.5012266018158393e-5,1173.916848184765,5.013832922665881e-6,0.0,0.0,0.0,0.0,0.0
t2317,19.76989701296039,0.0,0.0,1.608369570613456e-6,1.038180617970147e-6,1.5101687734161073e-5,1173.9168508271075,5.01679984294372e-6,0.0,0.0,0.0,0.0,0.0
t2318,19.76989698726168,0.0,0.0,1.6059564715162966e-6,1.0360175712962686e-6,1.5180644868978843e-5,1173.9168534694506,5.019440047733924e-6,0.0,0.0,0.0,0.0,0.0
t2319,19.76989695575684,0.0,0.0,1.6025446411258017e-6,1.032552663163884e-6,1.5249649352427817e-5,1173.9168561117935,5.021801708712662e-6,0.0,0.0,0.0,0.0,0.0
t2320,19.769896949172416,0.0,0.0,1.6019871002684606e-6,1.0317133013987508e-6,1.533865867332754e-5,1173.9168602778452,5.024358141482306e-6,0.0,0.0,0.0,0.0,0.0
t2321,19.769896966505513,0.0,0.0,1.6042384440748239e-6,1.033282510537537e-6,1.544867079166687e-5,1173.9168694579118,5.027153007768664e-6,0.0,0.0,0.0,0.0,0.0
t2322,19.769897009198722,0.0,0.0,1.6095067077342726e-6,1.037649484835731e-6,1.5581206102495763e-5,4089.224840141865,5.03018087908533e-6,0.0,0.0,0.0,0.0,0.0
t2323,19.769897043162548,0.0,0.0,1.6135765513404302e-6,1.04047689795694e-6,1.5701830955826948e-5,4089.224884768852,5.0329545013483744e-6,0.0,0.0,0.0,0.0,0.0
t2324,19.76989707052443,0.0,0.0,1.6167395806595976e-6,1.0423871862163433e-6,1.581133261054283e-5,4089.2249012886805,5.035458346124753e-6,0.0,0.0,0.0,0.0,0.0
t2325,19.7698970883455,0.0,0.0,1.618690133667081e-6,1.0431930996961458e-6,1.590651904079641e-5,4089.224908649681,5.037654844527178e-6,0.0,0.0,0.0,0.0,0.0
t2326,19.769897100185126,0.0,0.0,1.6200093841246876e-6,1.0436018736202773e-6,1.59915037644295e-5,4089.2249141616767,5.039606254452989e-6,0.0,0.0,0.0,0.0,0.0
t2327,19.769897106292106,0.0,0.0,1.6207493838011954e-6,1.0436559472581939e-6,1.6066560573404297e-5,4089.224918495176,5.041324316931288e-6,0.0,0.0,0.0,0.0,0.0
t2328,19.769897107300967,0.0,0.0,1.6209366153601071e-6,1.0433161969752933e-6,1.6131882902981508e-5,4089.2249220151434,5.042820594942441e-6,0.0,0.0,0.0,0.0,0.0
t2329,19.769897110002912,0.0,0.0,1.6213646982864592e-6,1.043355856019059e-6,1.6193208998431997e-5,4089.2249255351103,5.044184423382649e-6,0.0,0.0,0.0,0.0,0.0
t2330,19.76989711528447,0.0,0.0,1.6220885755553079e-6,1.0437798326420545e-6,1.6250879806059734e-5,4089.224929055077,5.0454274075357585e-6,0.0,0.0,0.0,0.0,0.0
t2331,19.769897123974747,0.0,0.0,1.6231802805665704e-6,1.044688776780085e-6,1.6305260493017955e-5,4089.224932575044,5.04655293978878e-6,0.0,0.0,0.0,0.0,0.0
t2332,19.769897130138308,0.0,0.0,1.6238129676653708e-6,1.045248062462661e-6,1.6350228060056365e-5,4089.22493542442,5.047472733301209e-6,0.0,0.0,0.0,0.0,0.0
t2333,19.769897133504216,0.0,0.0,1.6239783648862177e-6,1.0455410758123461e-6,1.638581029211247e-5,4089.2249377889184,5.0481874263736255e-6,0.0,0.0,0.0,0.0,0.0
t2334,19.769897132985925,0.0,0.0,1.6236110943094146e-6,1.0455865491240078e-6,1.641194322524622e-5,4089.2249397870655,5.048701690350481e-6,0.0,0.0,0.0,0.0,0.0
t2335,19.76989712675668,0.0,0.0,1.6225932548967468e-6,1.045347461360599e-6,1.642850281279729e-5,4089.224941499025,5.0490190223476545e-6,0.0,0.0,0.0,0.0,0.0
t2336,19.769897112026346,0.0,0.0,1.6207469071473454e-6,1.044722879521255e-6,1.6435306910128643e-5,4089.224942981462,5.049141074758617e-6,0.0,0.0,0.0,0.0,0.0
t2337,19.769897085426503,0.0,0.0,1.617846950397414e-6,1.043525250541891e-6,1.6432120549756143e-5,4089.2249442758457,5.049067760462688e-6,0.0,0.0,0.0,0.0,0.0
t2338,19.76989704233485,0.0,0.0,1.6136040294323682e-6,1.0414374501399625e-6,1.6418649611594634e-5,4089.224945413386,5.048798473376337e-6,0.0,0.0,0.0,0.0,0.0
t2339,19.769896982806312,0.0,0.0,1.60780951045754e-6,1.0380311799946288e-6,1.639510613149533e-5,4089.224946426574,5.0483463134431916e-6,0.0,0.0,0.0,0.0,0.0
t2340,19.769896916115666,0.0,0.0,1.6011990088970539e-6,1.033811819857712e-6,1.6369225717490294e-5,4089.2249474397618,5.047834431578884e-6,0.0,0.0,0.0,0.0,0.0
t2341,19.769896839801497,0.0,0.0,1.5932919543251223e-6,1.027793236785927e-6,1.634078383838438e-5,4089.2249484529493,5.04729697985346e-6,0.0,0.0,0.0,0.0,0.0
t2342,19.769896779505487,0.0,0.0,1.586827600405144e-6,1.0224404802778664e-6,1.633317375729834e-5,4089.2249496447416,5.047107861001631e-6,0.0,0.0,0.0,0.0,0.0
t2343,19.769896736735205,0.0,0.0,1.5819912065862056e-6,1.0172902466644547e-6,1.635137399006747e-5,4089.224951135163,5.047442344151296e-6,0.0,0.0,0.0,0.0,0.0
t2344,19.769896806497396,0.0,0.0,1.5898298384395466e-6,1.0243509132372662e-6,1.647975000511547e-5,4089.2249591014242,5.049355575754509e-6,0.0,0.0,0.0,0.0,0.0
t2345,19.769896895581915,0.0,0.0,1.5995684415686074e-6,1.0320842633271208e-6,1.663844036226713e-5,4573.449125697003,5.051783486605112e-6,0.0,0.0,0.0,0.0,0.0
t2346,19.769896973876627,0.0,0.0,1.6079259730555808e-6,1.037618304513456e-6,1.6795987854739667e-5,5463.833817089234,5.054233533448422e-6,0.0,0.0,0.0,0.0,0.0
t2347,19.769897046209618,0.0,0.0,1.6155549433412238e-6,1.0422493177687908e-6,1.6953485909143287e-5,5847.159313526645,5.056667106833712e-6,0.0,0.0,0.0,0.0,0.0
t2348,19.76989710171761,0.0,0.0,1.6214288052766e-6,1.0452185477031064e-6,1.7099103006853545e-5,5847.159326179114,5.058926786303169e-6,0.0,0.0,0.0,0.0,0.0
t2349,19.769897142165306,0.0,0.0,1.625907739407528e-6,1.0471536389565872e-6,1.7233548090334663e-5,5847.159332487265,5.061013064118816e-6,0.0,0.0,0.0,0.0,0.0
t2350,19.769897168527258,0.0,0.0,1.6292385851233796e-6,1.0484399321833026e-6,1.735736170917862e-5,5847.1593366495235,5.062933935285748e-6,0.0,0.0,0.0,0.0,0.0
t2351,19.769897185374482,0.0,0.0,1.631691474642238e-6,1.0493166145480284e-6,1.747101040191339e-5,5847.159339724834,5.064696690552043e-6,0.0,0.0,0.0,0.0,0.0
t2352,19.769897196226747,0.0,0.0,1.6334844921720923e-6,1.049931009372443e-6,1.7574884136655267e-5,5847.159342140127,5.066307319599772e-6,0.0,0.0,0.0,0.0,0.0
t2353,19.769897203228595,0.0,0.0,1.6347684545725986e-6,1.0503717155769005e-6,1.7669297892816005e-5,5847.1593441103805,5.067770419552084e-6,0.0,0.0,0.0,0.0,0.0
t2354,19.76989720781281,0.0,0.0,1.6356451508688813e-6,1.050688478333999e-6,1.7754499762438115e-5,5847.159345759223,5.069089393123882e-6,0.0,0.0,0.0,0.0,0.0
t2355,19.769897210563524,0.0,0.0,1.6361640305296146e-6,1.050903325476606e-6,1.7830673607207042e-5,5847.159347164355,5.070267018442904e-6,0.0,0.0,0.0,0.0,0.0
t2356,19.76989721141304,0.0,0.0,1.6363288932616802e-6,1.0510155104156453e-6,1.78979441384884e-5,5847.159348377831,5.071305516636013e-6,0.0,0.0,0.0,0.0,0.0
t2357,19.769897209655532,0.0,0.0,1.6360988556152437e-6,1.051001367483073e-6,1.7956380767485073e-5,5847.159349436236,5.0722063912621104e-6,0.0,0.0,0.0,0.0,0.0
t2358,19.769897204534644,0.0,0.0,1.6354047763219845e-6,1.0508090754300233e-6,1.8006004528145484e-5,5847.15935036626,5.07296983335173e-6,0.0,0.0,0.0,0.0,0.0
t2359,19.769897195063606,0.0,0.0,1.6341423346713153e-6,1.0503475919802442e-6,1.804679261734638e-5,5847.159351187963,5.073594354594686e-6,0.0,0.0,0.0,0.0,0.0
t2360,19.769897179169632,0.0,0.0,1.6320743834911401e-6,1.0493663906706734e-6,1.807805385774949e-5,5847.159351911462,5.07406918023399e-6,0.0,0.0,0.0,0.0,0.0
t2361,19.769897154730216,0.0,0.0,1.6290269452321165e-6,1.047647441223277e-6,1.8099978566941753e-5,5847.159352552699,5.074396444845361e-6,0.0,0.0,0.0,0.0,0.0
t2362,19.769897119467615,0.0,0.0,1.6247631125120193e-6,1.0447951420051498e-6,1.811263461149201e-5,5847.15935312376,5.074589277035663e-6,0.0,0.0,0.0,0.0,0.0
t2363,19.769897087296194,0.0,0.0,1.6211591716968634e-6,1.0426648777873772e-6,1.813158928017597e-5,5847.159353730358,5.074871564037804e-6,0.0,0.0,0.0,0.0,0.0
t2364,19.76989705789686,0.0,0.0,1.6179721273771976e-6,1.0407637815793352e-6,1.815690724082032e-5,5847.159354375852,5.075254786128704e-6,0.0,0.0,0.0,0.0,0.0
t2365,19.76989703104051,0.0,0.0,1.6149980115246332e-6,1.0386613537830282e-6,1.8188745634279034e-5,5847.159355064201,5.075742537116132e-6,0.0,0.0,0.0,0.0,0.0
t2366,19.769897006744735,0.0,0.0,1.6120380487207297e-6,1.0358631953625918e-6,1.822721673621756e-5,5847.15935580011,5.076356328526836e-6,0.0,0.0,0.0,0.0,0.0
t2367,19.769897008366623,0.0,0.0,1.6121221894037634e-6,1.0354301752320082e-6,1.82958713062573e-5,5847.159356701623,5.077424742325582e-6,0.0,0.0,0.0,0.0,0.0
t2368,19.769897034757495,0.0,0.0,1.6152418577615744e-6,1.0372449859777992e-6,1.839578450643051e-5,5847.159357833207,5.078969299378901e-6,0.0,0.0,0.0,0.0,0.0
t2369,19.769897085673023,0.0,0.0,1.621620534201793e-6,1.0417428965813268e-6,1.852873568836099e-5,5847.159359310617,5.080981245241841e-6,0.0,0.0,0.0,0.0,0.0
t2370,19.769897139557482,0.0,0.0,1.6284848053041365e-6,1.0462457230769362e-6,1.867077961569783e-5,5847.159360969166,5.0831437725643065e-6,0.0,0.0,0.0,0.0,0.0
t2371,19.76989719939747,0.0,0.0,1.6363613203758906e-6,1.0518030794545446e-6,1.88228956684548e-5,5847.159362863708,5.085430964540085e-6,0.0,0.0,0.0,0.0,0.0
t2372,19.76989724967558,0.0,0.0,1.6432048506434306e-6,1.0566804944178733e-6,1.8964781618701985e-5,5847.159364375273,5.087566687771531e-6,0.0,0.0,0.0,0.0,0.0
t2373,19.76989727000604,0.0,0.0,1.6460989413498859e-6,1.0580697711868978e-6,1.907040805868185e-5,5847.159365263993,5.089197448882908e-6,0.0,0.0,0.0,0.0,0.0
t2374,19.76989726314398,0.0,0.0,1.6452637597349352e-6,1.0562766347029485e-6,1.9141714454060887e-5,5847.159365849392,5.090333120074339e-6,0.0,0.0,0.0,0.0,0.0
t2375,19.76989725188872,0.0,0.0,1.6439667917822478e-6,1.0546562901627522e-6,1.9204141852349312e-5,5847.159366363646,5.0913191164159204e-6,0.0,0.0,0.0,0.0,0.0
t2376,19.769897236653556,0.0,0.0,1.6421147793209241e-6,1.0527816425226716e-6,1.925755519044146e-5,5847.15936681547,5.0921778263260585e-6,0.0,0.0,0.0,0.0,0.0
