Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t35,19.769897254834436,5.615467860438629e-7,4.94156192953485e-7,9.221240418789748e-7,5.687466814227625e-7,2107.903639745323,5847.159389774959,4.987499317630289e-6,7.805959425628766e-7,7187.728417157929,2289.797719318877,136.510808722943,3.2500407448088286e-7,17588.869880614537
t36,19.76989713707367,5.530562884812024e-7,3.884693630942963e-7,9.122026420692561e-7,5.627263788276131e-7,1030.4930378823417,5847.159388081185,4.94856244565002e-6,7.52981332119385e-7,8103.137900386223,2935.889011968655,2.193770405868411e-6,2.7985871753875713e-7,17936.44924604711
t37,19.769897115732164,5.48347142747859e-7,3.8872447264266796e-7,9.10083722710721e-7,5.608833771199938e-7,1030.4930380012,5847.15938804796,4.949825070966461e-6,7.524776984990819e-7,8316.671552675456,3776.0532496772225,2.193770177608772e-6,2.788686305106104e-7,18990.14713610055
t38,19.769897110906015,5.46645619180197e-7,3.8897560911767965e-7,9.100457896217258e-7,5.603222886603988e-7,1030.4930381698387,5847.159388058557,4.95377349814387e-6,7.5368649160255e-7,9011.120126207401,3000.17533011456,2.193770058841951e-6,2.778198864782652e-7,18908.7177902463
t39,19.769897035612967,5.47734299335832e-7,3.2786935097259135e-7,9.082846530732306e-7,5.591774711047793e-7,1030.4930374450512,5640.253758763591,4.9326638138885004e-6,7.227186993062521e-7,10184.626806546314,2005.5215970282695,9.965292977696643e-7,2.5027056123626306e-7,18880.665106064087
t40,19.769897251060694,5.583956114653299e-7,4.959440399053542e-7,9.252382341665299e-7,5.683975830069328e-7,1751.7752530640757,5847.159389879993,5.026769240717646e-6,7.669553783965146e-7,9376.91255671451,674.6016766784661,9.958735087893369e-6,3.182371076437245e-7,17670.218792206775
t41,19.769897298584336,5.655979484535131e-7,5.069183571592531e-7,9.32470144812395e-7,5.72124837802488e-7,2259.853125038702,5847.1593900768175,5.050542169057546e-6,7.680812356396578e-7,10108.497417605528,47.82387010755873,8.379644112093703e-6,3.2154075656490755e-7,18283.103717224105
t42,19.7698973333019,5.70020972164701e-7,5.083256713223033e-7,9.385802209316546e-7,5.74542052728361e-7,2259.8531284478386,5847.159390210606,5.065150281738906e-6,6.718201546367702e-7,10841.939092860277,1.4720080697515716e-10,6.329062158361985e-6,3.211274078940069e-7,18968.721523830798
t43,19.76989736105146,5.726235491276315e-7,5.097381919915703e-7,9.446851568335679e-7,5.764144479957656e-7,2259.8531315373275,5847.159390335466,5.07974886792837e-6,6.076095227139278e-7,10708.248458383965,1.4738544835387097e-10,5.238460402434199e-6,3.207145730469207e-7,18835.03089146795
t44,19.769897383403407,5.740894377864752e-7,5.111559878171051e-7,9.51304353774779e-7,5.780958532504114e-7,2259.853134398838,5847.1593904551355,5.095211068515745e-6,5.457098552915747e-7,10594.98278195271,1.4757032050461617e-10,4.528264349890673e-6,3.203022514302939e-7,18721.76521729437
t45,19.76989740251627,5.749256136180243e-7,5.12579128991673e-7,9.590348509829845e-7,5.798915362445141e-7,2259.8531371021204,5847.159390573805,5.1116332020257035e-6,4.462232307736591e-7,9597.873466480802,1.4775542385018155e-10,4.012517459123695e-6,3.1989044271035884e-7,17724.655904076088
t46,19.769897421597264,5.755665700839548e-7,5.140076849761648e-7,9.686300805199073e-7,5.821281968823064e-7,2259.853139704067,5847.159390696472,5.129049754067902e-6,4.319382887964805e-7,8563.627863654241,1.4794075853483083e-10,3.6106559896747934e-6,3.1947914594395233e-7,16690.410303607983
t47,19.76989744689645,5.765035628910608e-7,5.154417271692496e-7,9.81110136870333e-7,5.852196192468894e-7,2259.8531422560613,5847.159390830178,5.147504632567206e-6,3.704753477670177e-7,7414.259770028267,1.4812632488445856e-10,3.280966334382355e-6,3.1906836058758823e-7,15541.04221233784
t48,19.769897488314886,5.784594310049751e-7,5.16881327687325e-7,9.97843414504089e-7,5.897488444759573e-7,2259.853144829642,5847.159390987345,5.167063178040762e-6,3.237755186749562e-7,6307.598406860139,1.4831212319365293e-10,2.9987951180052345e-6,3.1865808603055286e-7,14434.380851656815
t49,19.76989754768592,5.826325348432251e-7,5.183265596605732e-7,1.0206562603473925e-6,5.965842332894961e-7,2259.85314748585,5847.159391172887,5.18782898011785e-6,2.772804268083153e-7,4214.96861442607,1.4849815377483227e-10,2.7475210091833062e-6,3.1824832170218267e-7,12341.751061881721
t50,19.769897625271952,5.910670717159757e-7,5.197774966672325e-7,1.0522040624575748e-6,6.070577449173995e-7,2259.8531503098275,5847.159391391335,5.210017510974245e-6,2.4586756562132495e-7,3345.9794903276975,1.4868441686065626e-10,2.5135682405107096e-6,3.1783906686244746e-7,11472.76194071168
t51,19.769897722591516,6.071709222695437e-7,5.212342137749015e-7,1.0967528843559501e-6,6.232747223936946e-7,2259.8531534633594,5847.1593916518705,5.234711457708442e-6,2.437074241397765e-7,2020.2140317671374,1.4887091277906321e-10,2.281032172507016e-6,3.174303209713244e-7,10146.996485530422
t52,19.76989784375954,6.362094849817505e-7,5.226967868278417e-7,1.1629418919885691e-6,6.491531474028645e-7,2259.8531573856326,5847.159391976486,5.272372509866371e-6,1.8899851549610828e-7,1208.7861530684702,1.4905764183025814e-10,2.0124904509283186e-6,3.170220834301479e-7,9335.568611036382
t53,19.76989819596766,6.849809328582643e-7,2.165782498543514e-6,1.3341415650312299e-6,7.146675171980739e-7,2259.8531768215585,5847.15939331479,5.443621805137997e-6,1.6622030596935e-7,855.9914233693037,3.0208766505353397e-10,4.339159475493723e-6,34.22609522470943,9017.000001775203
t54,19.769898292111257,7.149550177072394e-7,2.168431809231825e-6,1.4279526869040806e-6,7.479888348218452e-7,2259.8531772600654,5847.159393518351,5.473104611721578e-6,1.6106194125484372e-7,635.0305136093468,3.024650574659889e-10,1.9783173914265885e-6,1183.1870070271439,9945.00000237913
t55,19.76989836008889,7.347530039659322e-7,2.1710949281482444e-6,1.517506348324508e-6,7.776655987312273e-7,2259.853177487928,5847.15939364845,5.49797226768548e-6,1.6649271138849443e-7,672.1668009642026,3.028429189228418e-10,1.3199986493716193e-6,2784.0507210835385,11583.000003729992
t56,19.76989844199725,7.52838031121587e-7,2.4214487972594022e-6,1.6624953880256363e-6,8.2188679275274e-7,2259.8531777310945,5847.159393803044,5.545798930772089e-6,1.837862290360053e-7,746.4393757000591,34.92981908736527,685.0855607946474,2908.7627642261946,12502.000001172655
t57,19.769898472158726,7.555016090500957e-7,2.421688431721007e-6,1.743522173883332e-6,8.457129796073255e-7,2259.8531778160186,5847.159393859118,5.5671739694285095e-6,1.728672865349928e-7,785.4324774224409,195.02942227533657,640.9928556008122,2908.76276422047,12657.000001172823
t58,19.769898488594613,7.469410136566572e-7,2.4219430192237056e-6,1.814745189296791e-6,8.651703407362826e-7,2259.8531778654574,5847.159393892789,5.586577334651566e-6,1.981206589136645e-7,1032.3887883308591,459.8173172308101,216.2486495163146,2908.762764214662,12744.000001172984
t59,19.76989849838806,7.290384964689583e-7,2.422212459955318e-6,1.8810369699322974e-6,8.82490174662792e-7,2259.853177897084,5847.159393915112,5.60439575339386e-6,2.9165993057546435e-7,1138.2272072916098,588.9141767178018,96.31337083354953,2908.7627642087687,12859.000001173148
t60,19.769898484338874,7.022973351544786e-7,2.186831535232354e-6,1.9023253543489024e-6,8.86274882367233e-7,2259.8531778487704,5847.159393884539,5.5978871243138305e-6,3.8437379261109683e-7,1710.1260325278852,769.3665155109045,8.846724680985914e-7,2908.762634116823,13515.037664917923
t61,19.76989851169909,6.868227303833976e-7,2.1873859578719076e-6,2.0177137163419302e-6,9.167163662432815e-7,2259.8531779007844,5847.159393924144,5.614950903021751e-6,5.001627756356946e-7,2736.9443778839395,1064.83526273172,8.846724100938374e-7,2198.411647909122,14126.973771669836
t62,19.769898549428508,6.87781936501847e-7,2.1901465737636445e-6,2.1989250418046363e-6,9.661299105537662e-7,2259.8531779683167,5847.159393976382,5.633263889255295e-6,5.637361356799651e-7,2192.897768138531,755.1297171577671,8.885772840684095e-7,1733.1902207039348,12808.00018962292
t63,19.76989859754772,7.173656926686801e-7,2.192917437383274e-6,2.541560770040833e-6,1.0468011684166355e-6,2259.8531780521416,5847.159394041788,5.652402663997762e-6,5.63746474312861e-7,3208.575227288395,466.15398003887424,8.907154484133449e-7,958.488423775827,12760.000115400084
t64,19.769898659607485,7.905768390908516e-7,2.1956981896009793e-6,1.0257709406663435e-5,1.1997960282806774e-6,2259.8531781605234,5847.159394126176,5.674757132050969e-6,6.185344067704952e-7,2521.5539112275865,227.18177822173882,8.890657154615602e-7,2062.481941096478,12938.000123118247
t65,19.7698988520364,9.069619580801298e-7,2.83300514041985e-6,0.00016987137738858703,168.7453417437815,2259.853178554867,5847.159394422963,5.790400035595776e-6,6.910687024127206e-7,2246.7453849006515,16.563613532460018,479.4002432648939,2908.762764981468,13947.000000345934
t66,19.769898933977487,1.0173012330531703e-6,2.934055563113762e-6,0.0002505055801994105,465.01992126226145,2259.8531786732256,5847.159394524671,5.835652462076758e-6,7.117316168158943e-7,2165.045552749582,1.3459612527978993e-9,1339.2390275616235,2908.7627650443746,15004.849999755384
t67,19.76989889975727,9.719490348568958e-7,2.8330871800061318e-6,0.00025025293359408015,168.74617116191789,2259.8531786269373,5847.159394483022,5.813127829130069e-6,7.11371345919914e-7,2995.0415750968364,7.574326310279891e-10,880.666756512987,2908.762764981282,15080.000000345966
t68,19.76989888726935,9.348622873603396e-7,2.8331311319206918e-6,0.0002501349902146698,12.966721595570643,2259.8531786094745,5847.159394468029,5.817164607577613e-6,7.232646894449278e-7,3056.3164492320075,7.574326309205779e-10,721.171332128276,2908.7627649811884,14826.000000345986
t69,19.769898863588615,8.93858922871658e-7,2.8331770085960315e-6,0.0002499184487159468,10.188319805401921,2259.8531785759537,5847.159394439413,5.819327891508428e-6,7.389765021881323e-7,2174.3296245590855,7.574326311808957e-10,1123.936558916914,2908.7627649810947,14344.000000345995
t70,19.76989882230994,8.305004646586392e-7,2.8332248095800595e-6,0.0001709766089419117,8.051130221702458,2259.8531785147075,5847.159394388438,5.819273418315235e-6,7.525591566271982e-7,2332.158845816345,7.574326296576196e-10,122.24460617534332,2908.7627649810006,13498.00000013277
t71,19.769898641850265,7.328530486015812e-7,2.223856234381242e-6,1.1560707732663366e-5,1.3130440270883245e-6,2259.853178155841,5847.159394116539,5.725754050532742e-6,7.124811371843541e-7,2137.1933371091945,3.1049967744075254e-10,2.198064049496193e-7,2908.7627328558033,13172.738563368042
t72,19.769898586133007,6.743356430675842e-7,2.2184880421716792e-6,4.094962308760126e-6,1.1712382648624324e-6,2259.8531780661506,5847.159394046186,5.722700983438838e-6,7.38789000333452e-7,1921.8028704516232,3.0933898684343906e-10,8.430334726902697e-7,2668.653585220046,12717.238941833995
t73,19.769898549356387,6.484252629060703e-7,2.2213921407244494e-6,3.852839511860484e-6,1.1075982606354196e-6,2259.8531780101894,5847.159394001716,5.723398973539176e-6,7.753284471865362e-7,2181.7568819343705,3.097254024264873e-10,8.516012805233331e-7,1794.6995312795757,12103.2388989561
t74,19.769898534031714,6.41803296762408e-7,2.224302588073988e-6,3.7873426077648977e-6,1.0808860972871914e-6,2259.8531779879318,5847.159393983599,5.72514868126148e-6,7.951271131421997e-7,1385.1835181773436,3.1011229928319163e-10,8.603446887931033e-7,2267.272766533256,11779.238770331427
t75,19.769898539415085,6.466378180558836e-7,2.2272191529281898e-6,3.7974271378957445e-6,1.0813011785441094e-6,2259.8531779953637,5847.159393989764,5.72789490887797e-6,8.265075168707366e-7,930.2639980830907,3.1049967744877247e-10,8.692688185151459e-7,1910.035884214374,10967.082367998575
t76,19.769898562806663,6.636730412001627e-7,2.230141617577977e-6,3.874348549443709e-6,1.1088619175402701e-6,2259.853178029063,5847.159394017467,5.7316723007630306e-6,8.46034506873571e-7,668.4531722330138,3.108875377957781e-10,8.731069974497403e-7,1499.7645281523744,10295.000186322875
t77,19.76989860536544,7.026669170527945e-7,2.2330697713625034e-6,4.124664567498004e-6,1.1733921113489963e-6,2259.8531780934795,5847.159394069183,5.736592781229486e-6,8.504726214844932e-7,529.1920946532797,3.112758808252458e-10,8.752086721023142e-7,1918.0255322715473,10574.000113389233
t78,19.76989866532265,7.78080169919972e-7,2.236003421239146e-6,1.1920191390658894e-5,1.315607897645676e-6,2259.8531781885313,5847.159394144684,5.744679329865678e-6,8.530374080318403e-7,462.3467774151114,3.116647087300211e-10,8.735872408719898e-7,2857.870848835903,11447.00012097105
t79,19.769898853272018,8.931552352942671e-7,2.8337242206978224e-6,0.0001714795816938368,458.10942254486054,2259.85317855959,5847.159394426833,5.843557403222623e-6,9.422832233117883e-7,404.78553211004413,7.574326686419469e-10,1138.5596268783413,2908.762764980142,13037.000000346141
t80,19.769898935113588,9.99879989319915e-7,2.9342363856607826e-6,0.00025048097314970104,1075.5893669515215,2259.853178676613,5847.159394527593,5.8783023403193404e-6,9.719053479250226e-7,363.9356160490884,45.98449077889341,1339.2390275616235,2908.7627650441336,13860.293999789877
t81,19.769898902846833,9.425301458024745e-7,2.833852768241787e-6,0.0002502249561603397,925.8945454290041,2259.853178633618,5847.159394488794,5.849350619736121e-6,9.434082523461468e-7,375.07650222632464,285.38894678064486,1297.094508110891,2908.762764979948,13919.000000346172
t82,19.7698988945834,8.899252714107805e-7,2.8339200679959644e-6,0.0002501099033790193,363.82988564234716,2259.853178623034,5847.159394479719,5.84768966367023e-6,9.40370697797943e-7,581.1828970446286,1316.8118786469017,584.6298414133068,2908.7627649798505,13882.00000034618
t83,19.769898872199953,8.333227559365354e-7,2.800477909974988e-6,0.00024977288714057296,40.61014530777913,2259.853178592001,5847.159394452787,5.8363360076059015e-6,9.338214567526332e-7,748.2961901321833,2027.548168526311,5.704631482414887e-7,2908.7627649531696,13852.00000158374
t84,19.76989885496704,7.83872732618219e-7,2.7854504816200367e-6,0.00024950768394332547,40.61014461274889,2259.8531785684168,5847.159394432309,5.828602044007383e-6,9.106599304243545e-7,796.5733636896367,2481.690999716541,4.158759093083573e-7,2905.902388475645,14351.559628582409
t85,19.769898842794813,7.358987610516439e-7,2.785564009304402e-6,0.0002494159918998922,40.610144411271776,2259.853178552402,5847.159394418264,5.823029215365781e-6,9.124566165956742e-7,1089.9500337913664,2605.6559900296534,4.158759048527462e-7,2896.8342487349437,14759.833148869511
t86,19.769898743643125,6.761858844977372e-7,2.249681369691306e-6,0.00011715743121654675,40.610143990304884,2259.8531783390704,5847.159394256858,5.737642689321843e-6,8.332432820506409e-7,1596.8603561001928,2644.9359419934626,6.897031739106458e-8,2333.0499876685712,14742.239027815258
t87,19.769898747681232,7.036271871238936e-7,2.2527701297435507e-6,0.00011717249564151108,40.61014401381624,2259.8531783444396,5847.15939426138,5.732936828318066e-6,7.857306970337155e-7,2243.031756071291,2224.6468929307534,6.90466246977285e-8,2002.1676367278508,14637.239027813821
t88,19.769898855502728,8.002533332528744e-7,2.785921079954213e-6,0.0002495707062174589,40.61014471300835,2259.8531785686732,5847.159394432173,5.808371757779472e-6,8.225621705995278e-7,2348.8701751139793,671.4103532834341,4.1587590997335613e-7,2844.120936564549,14031.79434173501
t89,19.769898899191446,8.987918796757744e-7,2.870115590643928e-6,0.00025025035486075215,93.55610823778228,2259.8531786302674,5847.1593944857705,5.825311938791078e-6,8.217644320850134e-7,3032.1778624611316,31.269453701662826,290.4551514103209,2800.758691613179,14375.000000105645
t90,19.769898907107752,9.62295676463988e-7,2.8701711532481683e-6,0.00025033355359959866,93.55610851408126,2259.8531786406393,5847.159394494444,5.817105429741943e-6,8.066874424215666e-7,3123.161766480022,8.860402827048102e-10,1060.3427451389994,2735.1566471388937,15139.000000104888
t91,19.769898900768553,9.82341138227301e-7,2.8702281932387152e-6,0.0002503373096874631,93.55610856025794,2259.8531786325066,5847.159394486658,5.804422298654117e-6,8.324545782413329e-7,3022.893790622469,8.86040282849596e-10,1140.1921396341313,2638.575228439302,15022.000000103737
t92,19.769898874495436,9.478723716431145e-7,2.870286729183889e-6,0.0002502578801394089,93.55610845495256,2259.8531785977743,5847.159394455431,5.785294663827422e-6,8.40669782175e-7,2781.507922817248,8.860402829055665e-10,1168.3219088199767,2501.8313273792596,14672.000000102025
t93,19.769898808199056,8.587999592266168e-7,2.87034678066447e-6,0.00016627438198855223,59.87590990179179,2259.853178501013,5847.159394372686,5.75415649637964e-6,8.720727005076663e-7,2597.6833004117343,8.860402825408368e-10,1007.34657921994,2318.311562032306,14109.999999878315
