BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t3608,46929.887325064316,13830.112676553825,-1.6737683970818899e-6,0.0,0.0,5.5775866210326936e-8,-1.3725062352132706e-10,0.0,0.0,-60760.0
t3609,67733.98919370346,1.8196910777438667e-6,-4754.9891955730445,0.0,0.0,5.017926409163688e-8,-2.970255495664137e-10,0.0,0.0,-62979.0
t3610,88611.34883150696,4.1710772995472965e-6,-22998.348835727935,0.0,0.0,5.017926408200903e-8,-2.97025549877172e-10,0.0,0.0,-65613.0
t3611,99242.91434856076,4.063485248866577e-6,-30698.914352674135,0.0,0.0,5.0161753506535e-8,-2.9755913188838024e-10,0.0,0.0,-68544.0
t3612,100054.33251058738,4.0965280590621535e-6,-29203.332514733786,0.0,0.0,5.016758204470429e-8,-2.9738150005562337e-10,0.0,0.0,-70851.0
t3613,103111.71430115549,4.130252423474635e-6,-30836.71430533563,0.0,0.0,5.017341890219167e-8,-2.9720363939562876e-10,0.0,0.0,-72275.0
t3614,107441.2512053564,4.16467785297231e-6,-33410.25120957096,0.0,0.0,5.0179264092343526e-8,-2.970255496097424e-10,0.0,0.0,-74031.0
t3615,113313.52512204109,4.180370900490627e-6,-38067.525126271365,0.0,0.0,5.01851176277211e-8,-2.968472304124241e-10,0.0,0.0,-75246.0
t3616,116195.17630637654,4.192219046373964e-6,-39672.17631061864,0.0,0.0,5.0190979522347066e-8,-2.96668681481443e-10,0.0,0.0,-76523.0
t3617,114186.09392801163,4.19930725794506e-6,-36141.09393226084,0.0,0.0,5.0196849790505903e-8,-2.9648990248464345e-10,0.0,0.0,-78045.0
t3618,108307.25233977963,4.198758683664462e-6,-29691.2523440283,0.0,0.0,5.0202728444418106e-8,-2.963108931469325e-10,0.0,0.0,-78616.0
t3619,98336.3745699678,4.1802571129595866e-6,-20845.37457419797,0.0,0.0,5.020861549560496e-8,-2.961316532169863e-10,0.0,0.0,-77491.0
t3620,75028.0000024186,5.76814475185286e-6,-8.238565152373604e-6,0.0,0.0,5.206777722205248e-8,-2.4075977623191325e-10,0.0,0.0,-75028.0
t3621,51103.061016305204,22106.938986256508,-2.617278609253707e-6,0.0,0.0,5.5718850517951974e-8,-1.3877620241390267e-10,0.0,0.0,-73210.0
t3622,43203.38261833234,28167.617384229838,-2.6177348153008887e-6,0.0,0.0,5.571885051299015e-8,-1.3877620253666108e-10,0.0,0.0,-71371.0
t3623,40904.530321825034,25369.469680737493,-2.6180795794538306e-6,0.0,0.0,5.571885050203932e-8,-1.3877620279896486e-10,0.0,0.0,-66274.0
t3624,40595.39370561004,19401.60629695264,-2.6182667175417833e-6,0.0,0.0,5.571885048845679e-8,-1.3877620311736206e-10,0.0,0.0,-59997.0
t3625,40685.32435836023,14097.675644202434,-2.618235024006398e-6,0.0,0.0,5.5718850472613543e-8,-1.3877620349606918e-10,0.0,0.0,-54783.0
t3626,41286.73559550636,10087.26440705596,-2.617906114457386e-6,0.0,0.0,5.571885044189613e-8,-1.3877620428378115e-10,0.0,0.0,-51374.0
t3627,39386.95056672567,9736.049435835936,-2.617183366128789e-6,0.0,0.0,5.571885043478741e-8,-1.387762044485345e-10,0.0,0.0,-49123.0
t3628,36986.926284573245,10738.073717987132,-2.6159522569054694e-6,0.0,0.0,5.5718850420928506e-8,-1.387762048025006e-10,0.0,0.0,-47725.0
t3629,36732.12276935046,10798.877233208044,-2.6140802645293694e-6,0.0,0.0,5.5718850407820665e-8,-1.387762051510063e-10,0.0,0.0,-47531.0
t3630,36186.91818917271,13074.08181338312,-2.6114145226553334e-6,0.0,0.0,5.571885039844993e-8,-1.3877620542309054e-10,0.0,0.0,-49261.0
t3631,35894.64356770276,16071.35643484943,-2.607775654510922e-6,0.0,0.0,5.571885039259693e-8,-1.3877620561010592e-10,0.0,0.0,-51966.0
t3632,42111.9709656113,12161.029036008935,-1.6758122399675117e-6,0.0,0.0,5.5718850389378143e-8,-1.387762057197428e-10,0.0,0.0,-54273.0
t3633,62052.196182812,1.8284231645796747e-6,-4706.196184690251,0.0,0.0,5.0131451299211625e-8,-2.984830263797741e-10,0.0,0.0,-57346.0
t3634,90168.42921048208,4.071999073034727e-6,-29402.429214603897,0.0,0.0,5.010839232982707e-8,-2.99186526557038e-10,0.0,0.0,-60766.0
t3635,103917.79327229373,4.104695361784738e-6,-39158.793276448225,0.0,0.0,5.011414476635301e-8,-2.9901099078246747e-10,0.0,0.0,-64759.0
t3636,117203.40716204632,4.138060664573241e-6,-48759.40716623419,0.0,0.0,5.011990540204796e-8,-2.988352289239333e-10,0.0,0.0,-68444.0
t3637,122243.67599826276,4.1721140027994475e-6,-50219.67600248468,0.0,0.0,5.0125674250013756e-8,-2.986592406825579e-10,0.0,0.0,-72024.0
t3638,123674.8912259778,4.206875015955084e-6,-47672.89123023449,0.0,0.0,5.013145131558587e-8,-2.9848302599741425e-10,0.0,0.0,-76002.0
t3639,123555.728673801,4.222719706771472e-6,-44148.72867807357,0.0,0.0,5.013723662916156e-8,-2.9830658403615076e-10,0.0,0.0,-79407.0
t3640,120214.68396048664,4.234680111297668e-6,-37972.68396477118,0.0,0.0,5.0143030198161734e-8,-2.981299146729589e-10,0.0,0.0,-82242.0
t3641,113588.7895188265,4.241830283055951e-6,-29686.789523118212,0.0,0.0,5.0148832026185025e-8,-2.9795301789619515e-10,0.0,0.0,-83902.0
t3642,107243.45486252004,4.241258867659032e-6,-23525.454866811146,0.0,0.0,5.0154642132405914e-8,-2.977758932192999e-10,0.0,0.0,-83718.0
t3643,90319.4766448774,4.2225085391547e-6,-9023.476649149783,0.0,0.0,5.0160460529140054e-8,-2.975985403654945e-10,0.0,0.0,-81296.0
t3644,76341.04646566504,1153.953537154409,-2.8746225555751355e-6,0.0,0.0,5.5319205254315815e-8,-1.495255035796472e-10,0.0,0.0,-77495.0
t3645,49083.28432501742,25298.71567757407,-2.6469388308390108e-6,0.0,0.0,5.5592212942385736e-8,-1.4217177281292837e-10,0.0,0.0,-74382.0
t3646,37572.242547515234,34346.75745507688,-2.6475398411722463e-6,0.0,0.0,5.5592212944243564e-8,-1.4217177274985347e-10,0.0,0.0,-71919.0
t3647,38889.351892979415,28113.648109613227,-2.6480891827382528e-6,0.0,0.0,5.55922129352417e-8,-1.421717729623451e-10,0.0,0.0,-67003.0
t3648,38838.765901714025,22816.234100879094,-2.6485639244370575e-6,0.0,0.0,5.5592212926484175e-8,-1.421717731604168e-10,0.0,0.0,-61655.0
t3649,39533.85490173364,17412.14510085984,-2.648932748914191e-6,0.0,0.0,5.559221291568858e-8,-1.4217177341187917e-10,0.0,0.0,-56946.0
t3650,38715.11125532438,14717.88874726932,-2.649153836540801e-6,0.0,0.0,5.559221290228828e-8,-1.4217177373863165e-10,0.0,0.0,-53433.0
t3651,38222.36622311428,12717.633779479447,-2.6491729981743872e-6,0.0,0.0,5.559221288799072e-8,-1.4217177409631036e-10,0.0,0.0,-50940.0
t3652,37615.33432011522,11738.665682478262,-2.6489225071349177e-6,0.0,0.0,5.5592212874461026e-8,-1.4217177444154158e-10,0.0,0.0,-49354.0
t3653,38988.65032158897,9467.349681003903,-2.6483209170432775e-6,0.0,0.0,5.559221286045391e-8,-1.4217177480690364e-10,0.0,0.0,-48456.0
t3654,39434.55647132891,9272.443531262921,-2.6472733720624628e-6,0.0,0.0,5.5592212854111774e-8,-1.4217177498024924e-10,0.0,0.0,-48707.0
t3655,39327.76382000763,10074.236182582601,-2.6456708997833745e-6,0.0,0.0,5.559221284862725e-8,-1.4217177513579566e-10,0.0,0.0,-49402.0
t3656,41090.56556268991,9797.434438974873,-1.7202234659448409e-6,0.0,0.0,5.5592212844638154e-8,-1.4217177525984388e-10,0.0,0.0,-50888.0
t3657,62444.86460926688,1.8506023169830358e-6,-7485.86461116737,0.0,0.0,5.017738201843751e-8,-2.9708288933244387e-10,0.0,0.0,-54959.0
t3658,83437.7973311303,4.17272378431572e-6,-23119.797335352923,0.0,0.0,5.017738200862621e-8,-2.9708288967559576e-10,0.0,0.0,-60318.0
t3659,106473.0068715565,4.065090608442168e-6,-40616.00687567144,0.0,0.0,5.0159879455120105e-8,-2.976162511276576e-10,0.0,0.0,-65857.0
t3660,114830.43770615663,4.098146033491238e-6,-43540.43771030467,0.0,0.0,5.0165705329995026e-8,-2.974386925466442e-10,0.0,0.0,-71290.0
t3661,116216.89078501699,4.1318832713739966e-6,-40211.890789198755,0.0,0.0,5.0171539520596134e-8,-2.972609052129571e-10,0.0,0.0,-76005.0
t3662,119567.16782318662,4.166321810889492e-6,-39708.16782740284,0.0,0.0,5.0177382037895284e-8,-2.9708288889484397e-10,0.0,0.0,-79859.0
t3663,120262.94575380874,4.182019765404696e-6,-37123.94575804067,0.0,0.0,5.0183232902652176e-8,-2.9690464306385235e-10,0.0,0.0,-83139.0
t3664,118513.40712008759,4.193869509901356e-6,-32655.407124331374,0.0,0.0,5.018909212113625e-8,-2.967261676315238e-10,0.0,0.0,-85858.0
t3665,113001.9283310102,4.2009537320979445e-6,-25780.92833526108,0.0,0.0,5.019495970738005e-8,-2.965474622700906e-10,0.0,0.0,-87221.0
t3666,109243.40833035327,4.20038812222328e-6,-22271.408334603577,0.0,0.0,5.0200835674818726e-8,-2.9636852667224934e-10,0.0,0.0,-86972.0
t3667,95809.90793386809,4.181812851990164e-6,-11139.907938099797,0.0,0.0,5.020672003675293e-8,-2.9618936053378294e-10,0.0,0.0,-84670.0
t3668,79252.65090938282,1721.3490933238093,-2.761918812497355e-6,0.0,0.0,5.542809321549099e-8,-1.4658699654944408e-10,0.0,0.0,-80974.0
t3669,51468.149020897254,26688.85098171282,-2.6654809335566213e-6,0.0,0.0,5.5547807269707265e-8,-1.4336476143625698e-10,0.0,0.0,-78157.0
t3670,47742.100088390194,27880.899914220572,-2.666160431248744e-6,0.0,0.0,5.554780726018826e-8,-1.4336476167984572e-10,0.0,0.0,-75623.0
t3671,45207.179829156485,25768.820173454937,-2.66682017567633e-6,0.0,0.0,5.554780723819415e-8,-1.4336476224623707e-10,0.0,0.0,-70976.0
t3672,44354.71218867176,21537.28781394031,-2.667457190338438e-6,0.0,0.0,5.5547807207660156e-8,-1.433647630358394e-10,0.0,0.0,-65892.0
t3673,45210.926940651145,16042.073061961522,-2.668071105450151e-6,0.0,0.0,5.554780716956691e-8,-1.4336476402684384e-10,0.0,0.0,-61253.0
t3674,44111.15000597893,13351.849996634339,-2.668666639872786e-6,0.0,0.0,5.554780712286879e-8,-1.4336476525122273e-10,0.0,0.0,-57463.0
t3675,43843.231604417655,11030.768398196207,-2.669256699054736e-6,0.0,0.0,5.5547807069572094e-8,-1.4336476666028608e-10,0.0,0.0,-54874.0
t3676,44053.06979272354,8972.930209890934,-2.66986540686007e-6,0.0,0.0,5.554780700434348e-8,-1.4336476839539887e-10,0.0,0.0,-53026.0
t3677,44056.816902702354,7744.183099912779,-2.6705299773574385e-6,0.0,0.0,5.5547806932519364e-8,-1.4336477031321017e-10,0.0,0.0,-51801.0
t3678,42794.040659802275,8605.959342813621,-2.6713010547248145e-6,0.0,0.0,5.554780681811131e-8,-1.4336477338410498e-10,0.0,0.0,-51400.0
t3679,43211.843480182164,7943.156522434501,-2.6720747157468515e-6,0.0,0.0,5.5547806899679526e-8,-1.4336477118894062e-10,0.0,0.0,-51155.0
t3680,44454.710058759374,7800.289943166703,-1.981475703524615e-6,0.0,0.0,5.554780690413407e-8,-1.4336477108098946e-10,0.0,0.0,-52255.0
t3681,56428.00000318393,2.939207400868398e-6,-6.174954760466646e-6,0.0,0.0,5.2067777222931454e-8,-2.4075977608406614e-10,0.0,0.0,-56428.0
t3682,72913.53158781704,2.5493184845110917e-6,-11253.53159041635,0.0,0.0,5.031148450407276e-8,-2.930037071978581e-10,0.0,0.0,-61660.0
t3683,89942.07917681377,4.057212035932612e-6,-23063.079180921013,0.0,0.0,5.0311484494304025e-8,-2.930037075291998e-10,0.0,0.0,-66879.0
t3684,102835.86021001563,3.986170690721654e-6,-30496.86021405182,0.0,0.0,5.0299425168954366e-8,-2.933700001555993e-10,0.0,0.0,-72339.0
t3685,110619.57735924154,4.0190194469177555e-6,-33241.57736331058,0.0,0.0,5.030545051433541e-8,-2.931869718752087e-10,0.0,0.0,-77378.0
t3686,112268.19272234342,4.052551541995655e-6,-30597.192726445992,0.0,0.0,5.031148449497223e-8,-2.9300370758309204e-10,0.0,0.0,-81671.0
t3687,113692.96405688985,4.067837175219357e-6,-28949.964061007697,0.0,0.0,5.031752711760572e-8,-2.9282020718213075e-10,0.0,0.0,-84743.0
t3688,112628.6048399376,4.079376375324881e-6,-26219.604844067002,0.0,0.0,5.032357840326158e-8,-2.9263647014266237e-10,0.0,0.0,-86409.0
t3689,108060.96877671387,4.086276312503607e-6,-20877.96878085017,0.0,0.0,5.032963836299799e-8,-2.9245249624007496e-10,0.0,0.0,-87183.0
t3690,98990.7403726143,4.085729851598701e-6,-12341.740376750045,0.0,0.0,5.0335707010821346e-8,-2.922682851567491e-10,0.0,0.0,-86649.0
t3691,87501.8432057862,4.067657949712369e-6,-2938.843209903902,0.0,0.0,5.034178436146776e-8,-2.920838365535011e-10,0.0,0.0,-84563.0
t3692,81449.99999707326,7.515291338527271e-6,-4.642368487279151e-6,0.0,0.0,5.402629554210578e-8,-1.849837711199108e-10,0.0,0.0,-81450.0
t3693,66596.29205533872,12848.707947227607,-2.6219421681226905e-6,0.0,0.0,5.57614842742685e-8,-1.376352565638566e-10,0.0,0.0,-79445.0
t3694,58386.04770596751,19208.952296599567,-2.6227017142356238e-6,0.0,0.0,5.576148426863233e-8,-1.3763525670600724e-10,0.0,0.0,-77595.0
t3695,57018.35237100994,15630.64763155792,-2.6234640741192964e-6,0.0,0.0,5.5761484259704445e-8,-1.376352569196465e-10,0.0,0.0,-72649.0
t3696,55343.39397363882,11205.6060289298,-2.6242292623586086e-6,0.0,0.0,5.5761484249268986e-8,-1.3763525716258718e-10,0.0,0.0,-66549.0
t3697,53765.86044920869,7451.139553360682,-2.6249972940095376e-6,0.0,0.0,5.576148423847273e-8,-1.3763525741382615e-10,0.0,0.0,-61217.0
t3698,51879.19030743096,6147.809695139182,-2.62576818443817e-6,0.0,0.0,5.576148422845512e-8,-1.3763525765602546e-10,0.0,0.0,-58027.0
t3699,51695.58189242874,3997.4181101421727,-2.626541947694468e-6,0.0,0.0,5.57614842203478e-8,-1.3763525785216563e-10,0.0,0.0,-55693.0
t3700,52570.53219641349,1747.4678061582038,-2.6273186003088976e-6,0.0,0.0,5.5761484213445885e-8,-1.3763525802374276e-10,0.0,0.0,-54318.0
t3701,53155.081435608365,965.9185669640991,-2.6280981585134076e-6,0.0,0.0,5.576148420725862e-8,-1.3763525818732337e-10,0.0,0.0,-54121.0
t3702,52315.72868053611,3651.2713220371356,-2.628880632873006e-6,0.0,0.0,5.576148420633041e-8,-1.3763525822963254e-10,0.0,0.0,-55967.0
t3703,53855.79109906331,5343.208903510738,-2.6296660447186093e-6,0.0,0.0,5.5761484205318934e-8,-1.3763525828466983e-10,0.0,0.0,-59199.0
t3704,52978.07512864821,8638.924873236158,-1.939988708538708e-6,0.0,0.0,5.5761484202155663e-8,-1.3763525838829873e-10,0.0,0.0,-61617.0
t3705,65153.00000412364,2.7211922330013938e-6,-6.896663092941664e-6,0.0,0.0,5.20677772155881e-8,-2.4075977636404444e-10,0.0,0.0,-65153.0
t3706,74987.90136640353,2.5674111028578127e-6,-5809.901369021122,0.0,0.0,5.04651810351175e-8,-2.8834448831647823e-10,0.0,0.0,-69178.0
t3707,88362.47555628176,3.9360844970409865e-6,-14565.475560268032,0.0,0.0,5.04651810359836e-8,-2.8834448831508914e-10,0.0,0.0,-73797.0
t3708,100241.10608008767,3.934567186819596e-6,-21838.1060840724,0.0,0.0,5.0465181035826665e-8,-2.8834448834167307e-10,0.0,0.0,-78403.0
t3709,108743.33138098943,3.865603443904036e-6,-26184.33138490521,0.0,0.0,5.045268121806461e-8,-2.8872277703943507e-10,0.0,0.0,-82559.0
t3710,113644.59630913782,3.897494187099157e-6,-26760.5963130855,0.0,0.0,5.045892664434376e-8,-2.8853375432432275e-10,0.0,0.0,-86884.0
t3711,118023.27477293013,3.930048811505242e-6,-27539.27477691035,0.0,0.0,5.0465181056572216e-8,-2.883444877606489e-10,0.0,0.0,-90484.0
t3712,118504.98165131413,3.943619930942386e-6,-25330.981655307958,0.0,0.0,5.047144448120252e-8,-2.881549766639986e-10,0.0,0.0,-93174.0
t3713,114267.44103736528,3.950720690207843e-6,-19908.441041366183,0.0,0.0,5.047771692172576e-8,-2.8796522104372584e-10,0.0,0.0,-94359.0
t3714,106809.09020301768,3.943978873265787e-6,-13237.090207011861,0.0,0.0,5.048399839477748e-8,-2.8777522051198196e-10,0.0,0.0,-93572.0
t3715,91111.00000351967,5.3818468759039855e-6,-8.953326625845061e-6,0.0,0.0,5.2067777218815906e-8,-2.4075977639167145e-10,0.0,0.0,-91111.0
t3716,76451.81047547961,10994.18952705473,-2.5903025135500667e-6,0.0,0.0,5.60996304096562e-8,-1.2862508511724838e-10,0.0,0.0,-87446.0
t3717,60033.02659165041,24818.973410818006,-2.524489018579147e-6,0.0,0.0,5.6193286099645906e-8,-1.2614179096836641e-10,0.0,0.0,-84852.0
t3718,54674.53478439722,27511.46521807184,-2.525104052784063e-6,0.0,0.0,5.61932860935406e-8,-1.2614179111907404e-10,0.0,0.0,-82186.0
t3719,52980.84083450883,22835.159167960825,-2.525703334793961e-6,0.0,0.0,5.6193286082373204e-8,-1.261417913854406e-10,0.0,0.0,-75816.0
t3720,53614.102511262296,15281.897491207937,-2.5262944228880354e-6,0.0,0.0,5.619328606759024e-8,-1.2614179173886341e-10,0.0,0.0,-68896.0
t3721,53396.77010192876,9751.229900542057,-2.526893829351298e-6,0.0,0.0,5.6193286031655664e-8,-1.261417926526334e-10,0.0,0.0,-63148.0
t3722,52418.774258784455,6474.225743704331,-2.5448430446975457e-6,0.0,0.0,5.6178156085774095e-8,-1.265426073739928e-10,0.0,0.0,-58893.0
t3723,50524.60989570818,5627.390106764113,-2.5283508549846733e-6,0.0,0.0,5.619328598716875e-8,-1.2614179377416863e-10,0.0,0.0,-56152.0
t3724,49426.706515894526,5104.293486578488,-2.529083397856718e-6,0.0,0.0,5.619328597750991e-8,-1.261417940147649e-10,0.0,0.0,-54531.0
t3725,48707.26129740823,5378.738705065514,-2.5298186623998487e-6,0.0,0.0,5.619328596472477e-8,-1.2614179434906074e-10,0.0,0.0,-54086.0
t3726,48568.618207719854,7274.381794754627,-2.5305566536314247e-6,0.0,0.0,5.619328595597462e-8,-1.2614179459756717e-10,0.0,0.0,-55843.0
t3727,48829.042386850655,9728.957615624564,-2.5312973863810452e-6,0.0,0.0,5.6193285950461765e-8,-1.2614179476748545e-10,0.0,0.0,-58558.0
t3728,51016.44004590199,9904.559955720362,-1.6784151628199605e-6,0.0,0.0,5.6193285946742616e-8,-1.2614179488505896e-10,0.0,0.0,-60921.0
t3729,68050.89517069829,1.7625598707308806e-6,-3744.895172511152,0.0,0.0,5.060648594366276e-8,-2.840759078341912e-10,0.0,0.0,-64306.0
t3730,90834.64137408588,3.830079213302097e-6,-21736.64137796627,0.0,0.0,5.060648594093385e-8,-2.8407590794610857e-10,0.0,0.0,-69098.0
t3731,102962.319294897,3.731004268225778e-6,-28070.31929867832,0.0,0.0,5.058714002970737e-8,-2.8465946878506684e-10,0.0,0.0,-74892.0
t3732,108792.74269531423,3.761436946872919e-6,-28347.742699125967,0.0,0.0,5.059357936781006e-8,-2.8446519927347416e-10,0.0,0.0,-80445.0
t3733,117144.68889354823,3.7924986484646732e-6,-31837.688897391043,0.0,0.0,5.0600028011415885e-8,-2.8427067878563224e-10,0.0,0.0,-85307.0
t3734,118835.29022416001,3.82420740064038e-6,-29174.29022803454,0.0,0.0,5.060648597202287e-8,-2.8407590709970345e-10,0.0,0.0,-89661.0
t3735,122262.74442491619,3.838175416933662e-6,-29380.7444288047,0.0,0.0,5.0612953278457747e-8,-2.838808834684611e-10,0.0,0.0,-92882.0
t3736,121083.7818986928,3.8476834041612005e-6,-26217.781902590832,0.0,0.0,5.061942993222994e-8,-2.836856079706893e-10,0.0,0.0,-94866.0
t3737,115530.36267776013,3.850637519225837e-6,-20100.362681661096,0.0,0.0,5.0625915951980524e-8,-2.834900801683091e-10,0.0,0.0,-95430.0
t3738,109420.78012231583,3.838547069146227e-6,-15280.78012620472,0.0,0.0,5.063241135273945e-8,-2.8329429973141765e-10,0.0,0.0,-94140.0
t3739,91190.00000432438,5.15055335672682e-6,-9.526759238585596e-6,0.0,0.0,5.2067777204226e-8,-2.407597768170138e-10,0.0,0.0,-91190.0
t3740,80635.29883880286,6861.701164000423,-2.859630547586631e-6,0.0,0.0,5.645442054363046e-8,-1.1924560781969368e-10,0.0,0.0,-87497.0
t3741,54691.89248179025,30286.107520444824,-2.2922455400086366e-6,0.0,0.0,5.72806143810813e-8,-9.769369382268094e-11,0.0,0.0,-84978.0
t3742,49218.74188920761,32992.25811302684,-2.2916218298518916e-6,0.0,0.0,5.728061438194929e-8,-9.769369378875499e-11,0.0,0.0,-82211.0
t3743,48551.75621901569,27357.243783217564,-2.290442317081918e-6,0.0,0.0,5.728061437592255e-8,-9.769369391519494e-11,0.0,0.0,-75909.0
t3744,48701.64063978923,20249.35936244209,-2.2884825474192463e-6,0.0,0.0,5.728061437165742e-8,-9.769369398683692e-11,0.0,0.0,-68951.0
t3745,48690.399308396714,14492.600693831559,-2.2854596520973217e-6,0.0,0.0,5.7280614366701644e-8,-9.769369407648249e-11,0.0,0.0,-63183.0
t3746,48712.88197140709,10605.118030816768,-2.281038393777453e-6,0.0,0.0,5.728061436099266e-8,-9.769369419409402e-11,0.0,0.0,-59318.0
t3747,48894.61683090827,7518.383171309384,-2.2748462710251747e-6,0.0,0.0,5.728061435094431e-8,-9.769369442857785e-11,0.0,0.0,-56413.0
t3748,49018.271476209804,5606.728529206337,-5.471978902271205e-6,0.0,0.0,5.596609997390194e-8,-1.3217482314995696e-10,0.0,0.0,-54625.0
t3749,49537.246281272106,4656.75372404889,-5.376840656036976e-6,0.0,0.0,5.5980875253478123e-8,-1.3178151004273173e-10,0.0,0.0,-54194.0
t3750,48300.699813004765,7679.300189203956,-2.265914216000623e-6,0.0,0.0,5.728061434197246e-8,-9.769369465646085e-11,0.0,0.0,-55980.0
t3751,48401.87179505585,10102.128206754907,-1.867938883540339e-6,0.0,0.0,5.72806143397638e-8,-9.769369473590592e-11,0.0,0.0,-58504.0
t3752,59316.00036291298,1599.9996389644352,-1.9325774109338707e-6,0.0,0.0,5.531313787382222e-8,-1.496894563378556e-10,0.0,0.0,-60916.0
t3753,66574.53949457343,1.8047624123614483e-6,-1727.5394964281015,0.0,0.0,5.01988165885534e-8,-2.9643000917412305e-10,0.0,0.0,-64847.0
t3754,89134.9151714873,4.154053822057971e-6,-19196.915175691287,0.0,0.0,5.019881658485849e-8,-2.964300093173552e-10,0.0,0.0,-69938.0
t3755,103660.16757183103,4.04688610192198e-6,-27749.167575927822,0.0,0.0,5.018122252321834e-8,-2.969658861822938e-10,0.0,0.0,-75911.0
t3756,110041.49503813032,4.079798889492212e-6,-28581.495042260052,0.0,0.0,5.018707885045849e-8,-2.967874902831823e-10,0.0,0.0,-81460.0
t3757,113445.82318003745,4.1133906317220616e-6,-27333.823184200734,0.0,0.0,5.0192943543586474e-8,-2.966088644757818e-10,0.0,0.0,-86112.0
t3758,114317.76026248957,4.147680741532303e-6,-24120.760266687183,0.0,0.0,5.019881661160275e-8,-2.96430008590837e-10,0.0,0.0,-90197.0
t3759,107827.31470049158,4.163311156821506e-6,-15063.314704704797,0.0,0.0,5.020469808057053e-8,-2.962509219349452e-10,0.0,0.0,-92764.0
t3760,107760.29583430605,4.17510997428942e-6,-15047.295838531063,0.0,0.0,5.021058795279088e-8,-2.9607160453832905e-10,0.0,0.0,-92713.0
t3761,106544.24694524796,4.182163828994862e-6,-15798.246949480057,0.0,0.0,5.021648624452757e-8,-2.958920560112533e-10,0.0,0.0,-90746.0
t3762,100420.11616554586,4.18160083326156e-6,-12484.116169777393,0.0,0.0,5.022239296724289e-8,-2.957122761111703e-10,0.0,0.0,-87936.0
t3763,89169.69122859465,4.16310586623746e-6,-4291.691232807695,0.0,0.0,5.0228308134692185e-8,-2.9553226452474087e-10,0.0,0.0,-84878.0
t3764,80562.4317923334,326.5682103523324,-2.7410541156501003e-6,0.0,0.0,5.547897153856201e-8,-1.4521647354730877e-10,0.0,0.0,-80889.0
t3765,61857.22180762675,16196.778194975317,-2.65749817846874e-6,0.0,0.0,5.5583381475782484e-8,-1.4240893983037717e-10,0.0,0.0,-78054.0
t3766,50648.31869718418,24637.681305417984,-2.657584777148413e-6,0.0,0.0,5.558338147299981e-8,-1.4240893989161735e-10,0.0,0.0,-75286.0
t3767,49576.64509223076,20327.35491037133,-2.6575368958814315e-6,0.0,0.0,5.558338146696427e-8,-1.4240894002442554e-10,0.0,0.0,-69904.0
t3768,49012.704961022486,14844.295041579415,-2.657345012670115e-6,0.0,0.0,5.558338146004164e-8,-1.4240894017154533e-10,0.0,0.0,-63857.0
t3769,48428.15572172977,10390.844280871788,-2.6569966666446303e-6,0.0,0.0,5.5583381452869204e-8,-1.4240894032575498e-10,0.0,0.0,-58819.0
t3770,48235.17953055467,6971.820472046362,-2.656472460224872e-6,0.0,0.0,5.5583381445968016e-8,-1.4240894047924075e-10,0.0,0.0,-55207.0
t3771,47416.43588394075,5310.56411865955,-2.6557425699884984e-6,0.0,0.0,5.5583381439304276e-8,-1.424089406338047e-10,0.0,0.0,-52727.0
t3772,46989.26528544832,4250.734717150997,-2.6547638215905657e-6,0.0,0.0,5.558338143365777e-8,-1.4240894076969067e-10,0.0,0.0,-51240.0
t3773,46337.26805606227,4647.731946535765,-2.6534768810353314e-6,0.0,0.0,5.558338142996047e-8,-1.4240894086619604e-10,0.0,0.0,-50985.0
t3774,45943.821451496246,6750.178551100122,-2.6518030651460054e-6,0.0,0.0,5.558338142789929e-8,-1.4240894093977443e-10,0.0,0.0,-52694.0
t3775,45777.07503205493,9686.924970539263,-2.6496404508921442e-6,0.0,0.0,5.5583381426732235e-8,-1.4240894099826947e-10,0.0,0.0,-55464.0
t3776,45372.87637416515,12257.123627726423,-1.9470217406760503e-6,0.0,0.0,5.558338142599207e-8,-1.424089410375593e-10,0.0,0.0,-57630.0
t3777,60314.000002662404,3.0349172147564393e-6,-5.749141606014483e-6,0.0,0.0,5.2067777214029594e-8,-2.4075977637518987e-10,0.0,0.0,-60314.0
t3778,85793.35459832242,2.526026829491641e-6,-22350.354600898336,0.0,0.0,5.0185432050648574e-8,-2.968376526241257e-10,0.0,0.0,-63443.0
t3779,90196.47919520077,4.164084407059485e-6,-22920.479199414753,0.0,0.0,5.018543204875561e-8,-2.9683765270635837e-10,0.0,0.0,-67276.0
t3780,100585.05819891175,4.091234987082625e-6,-29937.058203052853,0.0,0.0,5.0173732455585264e-8,-2.9719408549082993e-10,0.0,0.0,-70648.0
t3781,105827.34346866934,4.1249173729496264e-6,-32476.34347284415,0.0,0.0,5.0179578090180906e-8,-2.97015983500468e-10,0.0,0.0,-73351.0
t3782,110618.6554013193,4.1592999718880795e-6,-34798.65540552848,0.0,0.0,5.018543207086847e-8,-2.9683765207860676e-10,0.0,0.0,-75820.0
t3783,105410.4216598077,4.1749724669038245e-6,-27749.42166403256,0.0,0.0,5.019129441836223e-8,-2.9665909069464867e-10,0.0,0.0,-77661.0
