Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0660976335639134e-7,-1.5788386804358615e-10,0.0,0.0,3.064518794883478e-7
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3783120418083854e-7,4.3783074943348765e-7,0.0,0.0,8.756619536143262e-7
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.000282261695247e-7,9.000359568744898e-7,0.0,0.0,1.8000641830440145e-6
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.988822628452908e-7,8.988718036562204e-7,0.0,0.0,1.7977540665015113e-6
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.378802608087426e-6,1.3787939678877592e-6,0.0,0.0,2.7575965759751853e-6
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.905370249412954e-6,0.0,0.0,7.810735496605048e-6
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.905384801328182e-6,0.0,0.0,7.810750503267627e-6
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.905384801328182e-6,0.0,0.0,7.810750503267627e-6
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.378803062834777e-6,1.3788085198029876e-6,0.0,0.0,2.7576115826377645e-6
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.866281859809533e-7,8.866263669915497e-7,0.0,0.0,1.773254552972503e-6
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.854995030560531e-7,8.854985935613513e-7,0.0,0.0,1.7709980966174044e-6
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038947736262344e-7,-1.2078637281205846e-10,0.0,0.0,4.0377398725342234e-7
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389568312093616e-7,-1.2078637245545894e-10,0.0,0.0,4.037748967484807e-7
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038947736262344e-7,-1.207863723318069e-10,0.0,0.0,4.0377398725390255e-7
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389568312093616e-7,-1.2078637223552143e-10,0.0,0.0,4.037748967487006e-7
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038938641315326e-7,-1.2078637213741872e-10,0.0,0.0,4.0377307775939517e-7
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038947736262344e-7,-1.207863720307902e-10,0.0,0.0,4.0377398725420357e-7
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2683859646786004e-7,-1.1444453851824185e-10,0.0,0.0,4.267241519293418e-7
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2629108065739274e-7,-1.1458773521027175e-10,0.0,0.0,4.2617649292218245e-7
