Segment,1,2,3,4,Total
t3343,-2.0432908576703855e-10,9.135458061050541e-10,8.171600593204915e-9,4.425169815664949e-8,5.3132515470192414e-8
t3344,-2.0432908591529366e-10,9.135458059226587e-10,8.171600592702375e-9,4.4251698152658645e-8,5.313251546536838e-8
t3345,-3.270033432856583e-10,7.61492248209045e-10,7.753918723958656e-9,4.0691250883901867e-8,4.887965851278391e-8
t3346,-3.2742171225422284e-10,7.60974426486172e-10,7.752509402240692e-9,4.06797634321573e-8,4.886582554862994e-8
t3347,-3.2728243404931426e-10,7.611468127137936e-10,7.752978564854527e-9,4.068358722593899e-8,4.8870430169458e-8
t3348,-3.2714297744647666e-10,7.613194203054514e-10,7.753448339711574e-9,4.068741638508003e-8,4.887504116765058e-8
t3349,-3.270033425000229e-10,7.614922491961352e-10,7.753918726673005e-9,4.069125090999127e-8,4.887965854336039e-8
t3350,-3.2700334308025573e-10,7.614922484799131e-10,7.753918724727325e-9,4.069125089465413e-8,4.887965852478111e-8
t3351,-3.267235032677506e-10,7.618386133486901e-10,7.754861452670164e-9,4.069893700735714e-8,4.888891357010824e-8
t3352,-3.265833305866012e-10,7.620121094970411e-10,7.755333685324264e-9,4.070278771556428e-8,4.8893550179798985e-8
t3353,-3.2644297845185083e-10,7.621858283273557e-10,7.75580653400057e-9,4.0706643827741935e-8,4.889819321161801e-8
t3354,-3.263024465652688e-10,7.623597702107622e-10,7.756279999747415e-9,4.0710505353938134e-8,4.890284267733104e-8
t3355,-3.2616173451078115e-10,7.625339356643094e-10,7.756754084010548e-9,4.0714372307459284e-8,4.890749859262336e-8
t3356,-2.4075977631844766e-10,8.683449668380234e-10,8.04663037900252e-9,4.315280187292486e-8,5.182701744244696e-8
t3357,-2.05713004088584e-10,9.11828028925717e-10,8.166838740256397e-9,4.4209276238108927e-8,5.308223000320246e-8
t3358,-2.0571300445373106e-10,9.11828028471104e-10,8.166838738993643e-9,4.420927622645056e-8,5.308222998946157e-8
t3359,-2.0571300528000134e-10,9.118280274419388e-10,8.166838736134094e-9,4.420927619991515e-8,5.3082229958211185e-8
t3360,-2.0571300652606448e-10,9.118280258902081e-10,8.166838731823188e-9,4.420927616000322e-8,5.308222991119055e-8
t3361,-2.057130081742405e-10,9.11828023839621e-10,8.16683872613005e-9,4.420927610786139e-8,5.308222984965682e-8
t3362,-2.0571301021593813e-10,9.118280213016696e-10,8.166838719088104e-9,4.420927604403452e-8,5.308222977420836e-8
t3363,-2.057130129970319e-10,9.118280178471671e-10,8.166838709507966e-9,4.42092759579678e-8,5.30822296723259e-8
t3364,-2.0658068337347384e-10,9.107510573962038e-10,8.163853773991214e-9,4.418270654831866e-8,5.30507306963326e-8
t3365,-2.0571301821634726e-10,9.11828011367681e-10,8.166838691545817e-9,4.4209275797683406e-8,5.3082229482380554e-8
t3366,-2.057130208558622e-10,9.118280080945406e-10,8.166838682479224e-9,4.420927571787895e-8,5.308222938759685e-8
t3367,-2.0571302749994564e-10,9.118279998523545e-10,8.166838659642281e-9,4.420927551591465e-8,5.3082229147909345e-8
t3368,-2.057130239372064e-10,9.118280042768303e-10,8.166838671910582e-9,4.420927562585136e-8,5.3082229278101565e-8
t3369,-3.2362301673036677e-10,7.656763154542062e-10,7.765309461508877e-9,4.078422170364075e-8,4.8991584463873464e-8
t3370,-3.240543315328163e-10,7.651424285623355e-10,7.76385568324394e-9,4.0772343681192244e-8,4.8977287461465705e-8
t3371,-3.2391074406856824e-10,7.653201623421934e-10,7.76433964334211e-9,4.077629745285761e-8,4.898204651447334e-8
t3372,-3.2376697265566254e-10,7.654981244097588e-10,7.764824235464933e-9,4.0780256788947505e-8,4.8986812176166535e-8
t3373,-3.236230170311541e-10,7.656763150926657e-10,7.765309460544753e-9,4.078422169867779e-8,4.899158445728406e-8
t3374,-3.234788770992919e-10,7.658547345119712e-10,7.765795318952224e-9,4.0788192186778715e-8,4.899636336314362e-8
t3375,-3.2333455245735457e-10,7.66033383168255e-10,7.766281812090737e-9,4.0792168266302724e-8,4.9001148909104366e-8
t3376,-3.2319004290382625e-10,7.662122613135469e-10,7.766768940687903e-9,4.079614994491904e-8,4.9005941104016665e-8
t3377,-3.230453481976312e-10,7.663913692483649e-10,7.767256705602609e-9,4.0800137231243755e-8,4.90107399578971e-8
t3378,-3.229004680374928e-10,7.665707073478819e-10,7.767745107897381e-9,4.080413013559771e-8,4.9015545482805475e-8
t3379,-3.2275540220216056e-10,7.667502758880421e-10,7.768234148364392e-9,4.080812866605199e-8,4.902035768810226e-8
t3380,-2.0183319867116583e-10,9.166439454412675e-10,8.180191471425804e-9,4.4328343500321046e-8,5.322334571851695e-8
t3381,-1.3124135228072143e-10,1.0043441272798137e-9,8.424729700690449e-9,4.657210120879969e-8,5.586993368448923e-8
t3382,-1.312413519942138e-10,1.004344127634442e-9,8.424729701681449e-9,4.657210121762554e-8,5.5869933694947214e-8
t3383,-1.3124135209772886e-10,1.0043441275019595e-9,8.4247297013027e-9,4.657210121284146e-8,5.586993368954839e-8
t3384,-1.3124135199142034e-10,1.0043441276290018e-9,8.424729701648856e-9,4.657210121445593e-8,5.5869933691742366e-8
t3385,-1.3124135187223814e-10,1.0043441277723216e-9,8.424729702041143e-9,4.657210121658977e-8,5.5869933694530996e-8
t3386,-1.3124135172380383e-10,1.0043441279531464e-9,8.424729702540777e-9,4.6572101220099894e-8,5.5869933698870015e-8
t3387,-1.3124135265940053e-10,1.0043441267870533e-9,8.424729699266402e-9,4.6572101188332976e-8,5.586993366172703e-8
t3388,-1.8018160982763436e-10,9.435275791205506e-10,8.254873959441955e-9,4.500075729444407e-8,5.401897722317894e-8
t3389,-1.8018160948694953e-10,9.435275795433799e-10,8.254873960617932e-9,4.5000757305030486e-8,5.401897723570485e-8
t3390,-1.3124135082891846e-10,1.0043441290635501e-9,8.424729705649176e-9,4.6572101248673915e-8,5.586993373255772e-8
t3391,-1.3124135060397502e-10,1.004344129347628e-9,8.424729706454078e-9,4.657210125767157e-8,5.58699337428693e-8
t3392,-1.3124135048594475e-10,1.0043441294966822e-9,8.424729706876406e-9,4.6572101262391336e-8,5.586993374827848e-8
t3393,-3.3126465414348235e-10,7.562181937959155e-10,7.739568793666443e-9,4.057444180390245e-8,4.873896413722132e-8
t3394,-3.316666978724598e-10,7.557206273102997e-10,7.738215459686212e-9,4.056344365200952e-8,4.872571304113357e-8
t3395,-3.3153285454316835e-10,7.558862703584817e-10,7.738665984158302e-9,4.056710458963358e-8,4.87301239896072e-8
t3396,-3.3139883994212126e-10,7.560521258871812e-10,7.739117095571209e-9,4.0570770641456065e-8,4.8734541022972336e-8
t3397,-3.31264653885617e-10,7.562181941258495e-10,7.739568794584263e-9,4.057444181426479e-8,4.8738964149089286e-8
t3398,-3.3113029600437577e-10,7.563844755334025e-10,7.740021082480616e-9,4.0578118119862864e-8,4.874339338187251e-8
t3399,-3.3099576617406046e-10,7.565509702654612e-10,7.740473959718277e-9,4.058179956330937e-8,4.8747828727119054e-8
t3400,-3.3086106418835743e-10,7.567176785795678e-10,7.74092742703346e-9,4.058548615205296e-8,4.875227019347763e-8
t3401,-3.3072618982398397e-10,7.568846007539048e-10,7.741381485217909e-9,4.058917789389963e-8,4.875671779004746e-8
t3402,-3.305911428725373e-10,7.57051737048173e-10,7.74183613501309e-9,4.059287479623082e-8,4.876117152541955e-8
t3403,-3.3045592312029416e-10,7.57219087728901e-10,7.742291377179603e-9,4.059657686665417e-8,4.876563140844238e-8
t3404,-2.1778766032463212e-10,8.968428110136271e-10,8.125340431552877e-9,4.384143947406402e-8,5.264583505630589e-8
t3405,-2.1726929473653344e-10,8.974860405604295e-10,8.127120160906405e-9,4.3857146681266085e-8,5.266448358799639e-8
t3406,4.4600146496117863e-10,1.726938788814049e-9,1.0544248713275658e-8,7.280133250077074e-8,8.551852146782163e-8
t3407,-2.172692948871828e-10,8.974860403687146e-10,8.127120160366747e-9,4.385714667508431e-8,5.266448358093259e-8
t3408,-2.1726929503635092e-10,8.974860401788807e-10,8.127120159832405e-9,4.385714666896356e-8,5.266448357393849e-8
t3409,-2.1726929528980004e-10,8.974860398600742e-10,8.127120158941994e-9,4.3857146659824756e-8,5.266448356333703e-8
t3410,-2.188775104511301e-10,8.954904629841581e-10,8.121599121535777e-9,4.3808439914763755e-8,5.260665198883256e-8
t3411,-2.1859864950494803e-10,8.958364862324e-10,8.122556346226067e-9,4.38168803879958e-8,5.261667457094932e-8
t3412,-2.1831942359291604e-10,8.961829645997361e-10,8.123514870345646e-9,4.382533407929211e-8,5.2626712490644575e-8
t3413,-2.1803983222715686e-10,8.965298987013296e-10,8.124474695760105e-9,4.383380101309628e-8,5.263676577533056e-8
t3414,-2.1726929694046165e-10,8.974860378064989e-10,8.127120153249645e-9,4.385714660800678e-8,5.266448350212246e-8
t3415,-2.1726929739349896e-10,8.974860372482805e-10,8.127120151712658e-9,4.3857146595611506e-8,5.2664483487178947e-8
t3416,-2.17269298774543e-10,8.974860355363483e-10,8.127120146979229e-9,4.385714655435967e-8,5.2664483438100706e-8
t3417,-3.2938864327464693e-10,7.585399931691087e-10,7.74588494414367e-9,4.062581242965065e-8,4.880084872368878e-8
t3418,-3.2979787012663413e-10,7.580335148375744e-10,7.744506985334793e-9,4.06145994142802e-8,4.878734204432593e-8
t3419,-3.296616350422767e-10,7.582021252311705e-10,7.744965708694456e-9,4.061833187694411e-8,4.879183807582746e-8
t3420,-3.2952522555007157e-10,7.583709520143261e-10,7.745425030121255e-9,4.062206956392505e-8,4.879634032051056e-8
t3421,-3.293886419871048e-10,7.585399947721825e-10,7.745884948523254e-9,4.0625812467861536e-8,4.8800848769169866e-8
t3422,-3.2938864368072385e-10,7.585399926779069e-10,7.745884942828719e-9,4.062581242200982e-8,4.8800848713835725e-8
t3423,-3.293886436239043e-10,7.585399927496907e-10,7.745884943026789e-9,4.0625812424015385e-8,4.8800848716167964e-8
t3424,-3.2897777091017053e-10,7.590485129319474e-10,7.747268541813197e-9,4.0637074581940274e-8,4.881441386577525e-8
t3425,-3.2884048571343347e-10,7.592184262317193e-10,7.747730866559746e-9,4.0640838518548416e-8,4.8818947325626446e-8
t3426,-3.28703024765495e-10,7.593885575959482e-10,7.748193794149548e-9,4.064460772708783e-8,4.8823487054067827e-8
t3427,-3.2856538781102695e-10,7.59558907342568e-10,7.748657325484239e-9,4.06483822163295e-8,4.882803306134528e-8
t3428,-2.407597766058019e-10,8.683449664855485e-10,8.04663037803816e-9,4.315280186569394e-8,5.182701743361185e-8
t3429,-2.10755888201113e-10,9.055690592329341e-10,8.149496669654856e-9,4.405515314678905e-8,5.2899462987475726e-8
t3430,-2.107558880528624e-10,9.055690594158181e-10,8.14949667015927e-9,4.405515315093372e-8,5.289946299245594e-8
t3431,-2.1075588788251208e-10,9.055690596242002e-10,8.149496670730593e-9,4.405515315509568e-8,5.2899462997567965e-8
t3432,-2.107558875370059e-10,9.055690600487429e-10,8.149496671898261e-9,4.405515316418266e-8,5.2899463008592654e-8
t3433,-2.1075588707306002e-10,9.055690606206547e-10,8.14949667347482e-9,4.405515317700874e-8,5.289946302403116e-8
t3434,-2.1218760352371662e-10,9.03792221448547e-10,8.144575897106686e-9,4.4011527137446834e-8,5.2847707652478354e-8
t3435,-2.118999798157224e-10,9.041491735921841e-10,8.14556435447435e-9,4.40202867309223e-8,5.2858100279173114e-8
t3436,-2.1161197837452533e-10,9.045065969147902e-10,8.146554159676431e-9,4.4029060159821415e-8,5.286850893803811e-8
t3437,-2.113235988939318e-10,9.048644918063934e-10,8.147545313967406e-9,4.403784744377827e-8,5.287893365065814e-8
t3438,-2.107558846949718e-10,9.055690635680487e-10,8.149496681630534e-9,4.405515324816078e-8,5.289946310866439e-8
t3439,-2.107558822256943e-10,9.055690666362043e-10,8.149496690135312e-9,4.405515332467528e-8,5.28994631992211e-8
t3440,-2.1075588361784153e-10,9.05569064910063e-10,8.149496685357525e-9,4.40551532827772e-8,5.289946314942694e-8
t3441,-3.259374441268162e-10,7.628115508375548e-10,7.757509782516611e-9,4.072053708879541e-8,4.891492097802276e-8
t3442,-3.265003655377827e-10,7.621147982155597e-10,7.755613194543337e-9,4.070506708418667e-8,4.889629471140778e-8
t3443,-3.2635990502528923e-10,7.622886515264234e-10,7.756086415140356e-9,4.070892645550611e-8,4.89009416171476e-8
t3444,-3.2621926460043875e-10,7.624627280906078e-10,7.756560253376464e-9,4.071279124647077e-8,4.8905594963337404e-8
t3445,-3.260784440242023e-10,7.62637028206145e-10,7.757034710101535e-9,4.071666146556288e-8,4.891025475984636e-8
t3446,-3.259374431915053e-10,7.628115520056096e-10,7.757509785715848e-9,4.072053711769601e-8,4.891492101222596e-8
t3447,-3.257962613623652e-10,7.629863004065634e-10,7.75798548275495e-9,4.072441822496914e-8,4.891959374676829e-8
t3448,-3.2565489875352367e-10,7.631612731431849e-10,7.758461800534685e-9,4.0728304783434666e-8,4.892427295835901e-8
t3449,-3.2551335509642217e-10,7.63336470549965e-10,7.758938740004425e-9,4.073219680237584e-8,4.892895865783381e-8
t3450,-3.2537163017298136e-10,7.63511892898712e-10,7.759416301942652e-9,4.073609428963088e-8,4.893365085429926e-8
t3451,-3.2522972343125935e-10,7.636875408748151e-10,7.75989448825451e-9,4.073999726232705e-8,4.893834956802512e-8
t3452,-2.4075977566284876e-10,8.683449676558467e-10,8.046630381266497e-9,4.315280189394338e-8,5.182701746720287e-8
t3453,-2.0402404523108463e-10,9.139244426343931e-10,8.17265034631236e-9,4.4261056041705923e-8,5.314360678542159e-8
t3454,-2.0402404537622099e-10,9.139244424532705e-10,8.172650345808332e-9,4.4261056036921286e-8,5.3143606779806665e-8
t3455,-2.0402404578486695e-10,9.139244419432784e-10,8.172650344389072e-9,4.4261056023441564e-8,5.3143606763989046e-8
t3456,-2.0402404636648044e-10,9.139244412175597e-10,8.172650342369722e-9,4.426105600430243e-8,5.314360674152323e-8
t3457,-2.040240471387275e-10,9.139244402553681e-10,8.172650339695053e-9,4.426105597936827e-8,5.3143606712179965e-8
t3458,-2.0402404816584493e-10,9.139244389776929e-10,8.172650336147388e-9,4.426105594691525e-8,5.314360667387448e-8
t3459,-2.0491672285965361e-10,9.128163996570134e-10,8.16957848261688e-9,4.4233678389754456e-8,5.31111565491687e-8
t3460,-2.0461955681496095e-10,9.131852567312736e-10,8.170601031042915e-9,4.424278969915771e-8,5.3121956430116935e-8
t3461,-2.043220008999157e-10,9.135546002921766e-10,8.17162497417328e-9,4.425191547652733e-8,5.313277305009287e-8
t3462,-2.040240535787814e-10,9.139244322567567e-10,8.172650317509583e-9,4.4261055780146636e-8,5.3143606476334195e-8
t3463,-2.0402405220999484e-10,9.139244339589851e-10,8.172650322235188e-9,4.426105582323593e-8,5.314360652722011e-8
t3464,-2.0402405217381916e-10,9.13924434005507e-10,8.172650322367279e-9,4.4261055824899264e-8,5.314360652909823e-8
t3465,-3.226556731148719e-10,7.668737250541148e-10,7.76857035836989e-9,4.081087784742091e-8,4.9023666257730046e-8
t3466,-3.2309071468020013e-10,7.66335213030536e-10,7.767103774138801e-9,4.079888703092048e-8,4.9009235303409615e-8
t3467,-3.2294588704366657e-10,7.66514485927655e-10,7.767591995555249e-9,4.080287832940166e-8,4.90140389238409e-8
t3468,-3.228008738359709e-10,7.666939891361002e-10,7.768080854779917e-9,4.0806875250554813e-8,4.9018849220634856e-8
t3469,-3.226556748174134e-10,7.668737229553874e-10,7.768570352670582e-9,4.0810877803185954e-8,4.9023666203994514e-8
t3470,-3.2251028988767177e-10,7.670536875119225e-10,7.769060489612563e-9,4.0814885992084486e-8,4.90284898793213e-8
t3471,-3.2236471850133996e-10,7.672338834829598e-10,7.769551267491349e-9,4.0818899834283355e-8,4.903332026675632e-8
t3472,-3.222189606462205e-10,7.674143108863677e-10,7.770042686397891e-9,4.082291933231922e-8,4.903815736895726e-8
t3473,-3.2207301601910305e-10,7.675949700993496e-10,7.770534747400263e-9,4.0826944496482626e-8,4.9043001197963135e-8
t3474,-3.2192688439528323e-10,7.67775861402334e-10,7.77102745130383e-9,4.083097533502718e-8,4.904785176333806e-8
t3475,-2.0011502139709986e-10,9.18776819926362e-10,8.186107637744565e-9,4.4381209627832854e-8,5.328597906410668e-8
t3476,-1.9681772171579288e-10,9.228701910891256e-10,8.197466139282257e-9,4.448289990724765e-8,5.340641851590324e-8
t3477,-1.9681772182718386e-10,9.228701909499334e-10,8.197466138894182e-9,4.4482899903495984e-8,5.3406418511512916e-8
t3478,-1.9681772223522475e-10,9.228701904423309e-10,8.19746613748333e-9,4.448289989053831e-8,5.340641849622875e-8
t3479,-1.9681772284481444e-10,9.228701896831307e-10,8.197466135371499e-9,4.4482899870880226e-8,5.340641847309004e-8
t3480,-1.968177236480623e-10,9.228701886827543e-10,8.197466132588817e-9,4.448289984498121e-8,5.340641844260472e-8
t3481,-1.9681772471517093e-10,9.228701873546654e-10,8.197466128896296e-9,4.448289981088524e-8,5.340641840242103e-8
t3482,-1.980448922700694e-10,9.213467063451677e-10,8.193238031330932e-9,4.444501697860264e-8,5.336155682400867e-8
t3483,-1.9773870639780348e-10,9.217268201695351e-10,8.194292882872777e-9,4.445446493229812e-8,5.337274592894263e-8
t3484,-1.974321181887522e-10,9.221074361922253e-10,8.195349177053989e-9,4.446392799553702e-8,5.338395249059448e-8
t3485,-1.971251272385192e-10,9.224885549260833e-10,8.196406915495492e-9,4.4473406192596976e-8,5.3395176535780036e-8
t3486,-1.968177319986457e-10,9.228701783043088e-10,8.197466103761052e-9,4.4482899583132493e-8,5.340641813319921e-8
t3487,-1.9681773086103282e-10,9.228701797167285e-10,8.197466107681472e-9,4.448289961830407e-8,5.3406418174841235e-8
t3488,-1.9681773087982667e-10,9.228701796943962e-10,8.197466107621417e-9,4.4482899618067964e-8,5.340641817450395e-8
t3489,-3.191451292191182e-10,7.712194175941671e-10,7.78040891441951e-9,4.090780502536205e-8,4.914028822815661e-8
t3490,-3.1959363053594176e-10,7.706641992837093e-10,7.778896039739227e-9,4.0895405092544666e-8,4.912537170103166e-8
t3491,-3.1944432179773385e-10,7.708490341006322e-10,7.779399671656506e-9,4.089953256157354e-8,4.9130336945532945e-8
t3492,-3.1929482145810374e-10,7.710341067508059e-10,7.77990396288222e-9,4.090366587020648e-8,4.91353091183814e-8
t3493,-3.19145129402539e-10,7.712194173782358e-10,7.780408913852192e-9,4.090780502373421e-8,4.91402882255621e-8
t3494,-3.189952454238286e-10,7.71404966242387e-10,7.780914525318286e-9,4.091195003023339e-8,4.9145274276370237e-8
t3495,-3.188451690346843e-10,7.715907539490599e-10,7.781420798975498e-9,4.091610090541207e-8,4.915026728930195e-8
t3496,-3.186949002657181e-10,7.717767804629423e-10,7.781927734771966e-9,4.092025765066531e-8,4.9155267265634503e-8
t3497,-3.185444388035453e-10,7.719630461743451e-10,7.782435333815361e-9,4.092442027683969e-8,4.916027421802585e-8
t3498,-3.183937843684608e-10,7.721495514319922e-10,7.782943597100318e-9,4.092858879388439e-8,4.916528815804824e-8
t3499,-3.182429367105909e-10,7.723362965473516e-10,7.783452525519478e-9,4.093276321082936e-8,4.91703090961856e-8
t3500,-2.407597761098512e-10,8.683449670990237e-10,8.046630379726546e-9,4.315280187987374e-8,5.182701745058946e-8
t3501,-1.8997904577648314e-10,9.313609403962067e-10,8.22104480401975e-9,4.4694804955283415e-8,5.365723165392289e-8
t3502,-1.8997904592235758e-10,9.313609402139002e-10,8.221044803510957e-9,4.469480495034056e-8,5.365723164814306e-8
t3503,-1.899790462404691e-10,9.313609398162607e-10,8.221044802401035e-9,4.469480493953417e-8,5.365723163551099e-8
t3504,-1.8997904672555166e-10,9.313609392106185e-10,8.221044800711892e-9,4.469480492330284e-8,5.3657231616499795e-8
t3505,-1.899790473590595e-10,9.313609384203626e-10,8.2210447985092e-9,4.4694804902346946e-8,5.365723159191745e-8
t3506,-1.906113834497033e-10,9.305757870906799e-10,8.21886342189139e-9,4.467515446529016e-8,5.3633982290822525e-8
t3507,-1.902954252497839e-10,9.309681007471658e-10,8.219953356138115e-9,4.4684971712715856e-8,5.364559774435135e-8
t3508,-1.8997905046897179e-10,9.31360934551651e-10,8.221044787746374e-9,4.469480480317632e-8,5.3657231475005376e-8
t3509,-1.8997904966503092e-10,9.31360935548676e-10,8.221044790514204e-9,4.469480482774795e-8,5.36572315041458e-8
t3510,-1.8997904963630306e-10,9.313609355840242e-10,8.221044790611797e-9,4.469480482852927e-8,5.3657231505088783e-8
t3511,-1.8997904965050953e-10,9.31360935566036e-10,8.22104479056114e-9,4.469480482796663e-8,5.365723150444329e-8
t3512,-1.899790497071511e-10,9.313609354972444e-10,8.22104479037298e-9,4.4694804826739495e-8,5.3657231502902565e-8
t3513,-3.1545636982978363e-10,7.757861050893564e-10,7.79285620624375e-9,4.1009975860861736e-8,4.926316180236506e-8
t3514,-3.154563699667814e-10,7.757861049238027e-10,7.792856205800071e-9,4.10099758583199e-8,4.9263161799076997e-8
t3515,-3.158160895832301e-10,7.753407544638742e-10,7.791642024252328e-9,4.0999997774137496e-8,4.9251164463270464e-8
t3516,-3.1566193516683014e-10,7.755316047102786e-10,7.792162340964353e-9,4.1004273401038005e-8,4.92563054115458e-8
t3517,-3.1550758289429065e-10,7.757227005971656e-10,7.792683339392358e-9,4.1008555097472046e-8,4.9261453554567276e-8
t3518,-3.15353032627078e-10,7.759140422987629e-10,7.793205020058347e-9,4.1012842869665245e-8,4.9266608899395275e-8
t3519,-3.151982838850288e-10,7.761056304120302e-10,7.793727384636544e-9,4.1017136733255405e-8,4.927177146441895e-8
t3520,-3.15043336445737e-10,7.762974652152194e-10,7.79425043393319e-9,4.102143669686245e-8,4.927694125956512e-8
t3521,-3.148881901812063e-10,7.764895468693727e-10,7.794774168434411e-9,4.10257427663903e-8,4.9282118291512876e-8
t3522,-3.1473284478446673e-10,7.766818757569906e-10,7.795298589230089e-9,4.103005495267766e-8,4.928730257288027e-8
t3523,-3.154563691959059e-10,7.757861058891218e-10,7.792856208452642e-9,4.1009975883099276e-8,4.926316182824513e-8
t3524,-1.628325608710423e-10,9.650787686374822e-10,8.314920227944396e-9,4.554947731425554e-8,5.466664374996638e-8
t3525,-1.5930368052787246e-10,9.694634514330686e-10,8.32715627542251e-9,4.5662192211926304e-8,5.479950825825401e-8
t3526,-1.5930368062101586e-10,9.694634513163574e-10,8.32715627509484e-9,4.566219220859943e-8,5.479950825438961e-8
t3527,-1.5930368088595354e-10,9.694634509845686e-10,8.327156274163673e-9,4.5662192199200196e-8,5.4799508243462485e-8
t3528,-1.5930368129563606e-10,9.694634504720796e-10,8.327156272726468e-9,4.566219218486895e-8,5.479950822677186e-8
t3529,-1.5930368181626644e-10,9.694634498214909e-10,8.327156270903307e-9,4.566219216690259e-8,5.479950820581112e-8
t3530,-1.593036824480855e-10,9.694634490335918e-10,8.327156268698507e-9,4.56621921456821e-8,5.479950818096612e-8
t3531,-1.6037271880443394e-10,9.681351184389566e-10,8.323448690684486e-9,4.562800665544559e-8,5.47592177457646e-8
t3532,-1.6001684647154003e-10,9.685773037515686e-10,8.324682832031581e-9,4.5639382849768505e-8,5.4772626139080113e-8
t3533,-1.5966050228957643e-10,9.690200790317993e-10,8.325918686852315e-9,4.565077796626804e-8,5.478605622986258e-8
t3534,-1.5930368599848662e-10,9.694634446175888e-10,8.327156256363228e-9,4.566219203052191e-8,5.479950804550424e-8
t3535,-1.5930368540256477e-10,9.69463445358008e-10,8.327156258429912e-9,4.566219204956889e-8,5.479950806795424e-8
t3536,-1.593036854415396e-10,9.694634453109252e-10,8.3271562583011e-9,4.566219204880242e-8,5.4799508066972906e-8
t3537,-3.0073903264525826e-10,7.940100845424613e-10,7.842597282472243e-9,4.142094251657266e-8,4.97568108509421e-8
t3538,-3.0143094105282014e-10,7.931531780002549e-10,7.84025595882714e-9,4.140150153866568e-8,4.973347973444025e-8
t3539,-3.0125829759315844e-10,7.933669901436339e-10,7.840840134504482e-9,4.1406351293345955e-8,4.973930012040091e-8
t3540,-3.0108543179007923e-10,7.935810785104721e-10,7.841425080017067e-9,4.1411208037599686e-8,4.974512876433715e-8
t3541,-3.009123434528292e-10,7.93795443340395e-10,7.842010796078975e-9,4.141607177984894e-8,4.975096567581548e-8
t3542,-3.0073903231614315e-10,7.94010084965658e-10,7.842597283658184e-9,4.1420942530723136e-8,4.975681086703084e-8
t3543,-3.0056549795985253e-10,7.942250039099707e-10,7.843184544245248e-9,4.142582030509231e-8,4.976266435528768e-8
t3544,-3.0039174019446394e-10,7.944402004114256e-10,7.843772578550589e-9,4.1430705111371344e-8,4.9768526150138894e-8
t3545,-3.0021775872292466e-10,7.946556748413034e-10,7.844361387648655e-9,4.143559696099798e-8,4.9774396264765016e-8
t3546,-3.0004355323923057e-10,7.948714275818912e-10,7.844950972644023e-9,4.14404958656444e-8,4.978027471263108e-8
t3547,-2.9986912345147876e-10,7.950874589977944e-10,7.84554133459267e-9,4.1445401836521543e-8,4.978616150666053e-8
t3548,-1.3806205674741684e-10,9.958640860205577e-10,8.400969709536806e-9,4.634869737197181e-8,5.5607469110781755e-8
t3549,-1.3806205665613697e-10,9.958640861329905e-10,8.400969709849639e-9,4.634869737457203e-8,5.5607469113898525e-8
t3550,-1.3806205664541926e-10,9.95864086145211e-10,8.400969709881715e-9,4.634869737452043e-8,5.5607469113901933e-8
t3551,-1.380620567871536e-10,9.958640859656879e-10,8.400969709372514e-9,4.634869736868515e-8,5.56074691072362e-8
t3552,-1.380620568792108e-10,9.958640858462012e-10,8.400969709028096e-9,4.634869736384623e-8,5.5607469101841316e-8
t3553,-1.3806205696547912e-10,9.958640857344105e-10,8.4009697087062e-9,4.63486973593775e-8,5.560746909685263e-8
t3554,-1.5239345636447044e-10,9.780505456626629e-10,8.35113873483753e-9,4.58840033883641e-8,5.506079921249982e-8
t3555,-1.5202701080430117e-10,9.785059533871273e-10,8.352411323577266e-9,4.5895806557580164e-8,5.507469682374026e-8
t3556,-1.5166007898946045e-10,9.789619693141998e-10,8.35368568293489e-9,4.59076295055947e-8,5.508861707885433e-8
t3557,-1.512926587049607e-10,9.794185962121765e-10,8.354961820937558e-9,4.591947232233198e-8,5.510256008077676e-8
t3558,-1.38062057364084e-10,9.958640852345307e-10,8.400969707297884e-9,4.6348697344785926e-8,5.5607469079954256e-8
t3559,-1.3806205736370095e-10,9.958640852386044e-10,8.400969707316286e-9,4.6348697346105444e-8,5.560746908129663e-8
t3560,-1.380620573549594e-10,9.95864085251784e-10,8.400969707357693e-9,4.634869734723233e-8,5.5607469082486845e-8
t3561,-2.9803812646969213e-10,7.973552029769127e-10,7.85173946534499e-9,4.1496945879081084e-8,4.984800242093329e-8
t3562,-2.9803812667722037e-10,7.973552027226769e-10,7.851739464655331e-9,4.1496945874115333e-8,4.984800241481612e-8
t3563,-2.9856780293370493e-10,7.966991730598194e-10,7.849946248930643e-9,4.14820264462356e-8,4.983010406529236e-8
t3564,-2.983914712287173e-10,7.969175675104997e-10,7.850543200591489e-9,4.148699241553318e-8,4.983606171240645e-8
t3565,-2.9821491237636453e-10,7.971362441906554e-10,7.851140939495397e-9,4.1491965560841906e-8,4.9842027832151593e-8
t3566,-2.9803812615102e-10,7.973552033834477e-10,7.851739466478735e-9,4.14969458917874e-8,4.984800243549856e-8
t3567,-2.978611120181279e-10,7.975744457540996e-10,7.852338783421355e-9,4.150193342652776e-8,4.985398554368509e-8
t3568,-2.9768386990666913e-10,7.977939713942896e-10,7.852938890636532e-9,4.1506928170345796e-8,4.985997716246995e-8
t3569,-2.975063994593319e-10,7.980137807499253e-10,7.853539789405359e-9,4.15119301364873e-8,4.9865977307183255e-8
t3570,-2.973287003970985e-10,7.982338741697967e-10,7.854141480743309e-9,4.15169393359499e-8,4.987198599046591e-8
