Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t978,25135.62180660541,0.0,2.0373676163166616e-6,1.3114294666799574e-6,1892.2746333395348,8648.100072678997,5.121180934967012e-6,0.0,0.0,0.0,0.0
t979,25135.62180708244,0.0,2.093266527543379e-6,1.3479462700534111e-6,1892.2746355002405,8648.100073643642,5.1257571829826124e-6,0.0,0.0,0.0,0.0
t980,25135.62180767637,0.0,2.165520945863387e-6,1.3970755764252477e-6,3898.4264973319214,8648.10007638832,5.131647748750166e-6,0.0,0.0,0.0,0.0
t981,25135.621807981333,0.0,2.2225274933657437e-6,1.4316342763716325e-6,3898.4265025007603,8648.10007738655,5.136568649537013e-6,0.0,0.0,0.0,0.0
t982,25135.62180815793,0.0,2.2655523978035128e-6,1.4547866320133342e-6,3898.4265039646452,8648.100077908397,5.140217872781233e-6,0.0,0.0,0.0,0.0
t983,25135.62180826224,0.0,2.297190307744323e-6,1.4701627035492365e-6,3898.4265047271147,8648.100078227219,5.142624887088121e-6,0.0,0.0,0.0,0.0
t984,25135.62180832284,0.0,2.3191561575362196e-6,1.4800527940209106e-6,3898.4265051789303,8648.10007842638,5.143830123452533e-6,0.0,0.0,0.0,0.0
t985,25135.6218083562,0.0,2.3327086653331348e-6,1.4858938587710482e-6,3898.426505443468,8648.100078540781,5.143862611213039e-6,0.0,0.0,0.0,0.0
t986,25135.62180837075,0.0,2.3386650370185164e-6,1.4885235056318733e-6,3898.4265055710625,8648.100078586209,5.142738202807461e-6,0.0,0.0,0.0,0.0
t987,25135.621808371136,0.0,2.337515651648037e-6,1.488316441148991e-6,3898.4265055816436,8648.100078568305,5.140459479225754e-6,0.0,0.0,0.0,0.0
t988,25135.621808357468,0.0,2.329160024644248e-6,1.4852432108404121e-6,3898.426505476753,8648.100078484878,5.137015688538304e-6,0.0,0.0,0.0,0.0
t989,25135.621808325137,0.0,2.3128633352728276e-6,1.4788656291564318e-6,3898.426505237235,8648.10007832486,5.132382287206159e-6,0.0,0.0,0.0,0.0
t990,25135.621808265656,0.0,2.2875512569206788e-6,1.4682678325531434e-6,3898.426504821056,8648.10007806277,5.126520183453164e-6,0.0,0.0,0.0,0.0
t991,25135.621808162043,0.0,2.251658311748205e-6,1.4519057845836176e-6,3898.426504125724,8648.100077640225,5.119374675021192e-6,0.0,0.0,0.0,0.0
t992,25135.621807979056,0.0,2.2030583436923007e-6,1.4273301418297444e-6,3898.4265028475406,8648.100076891491,5.1108755800862165e-6,0.0,0.0,0.0,0.0
t993,25135.621807614534,0.0,2.1386132650903643e-6,1.3906651731802504e-6,3898.426499235222,8648.100074921436,5.1009534630847315e-6,0.0,0.0,0.0,0.0
t994,25135.621806340183,0.0,2.0531661669882884e-6,1.3353398559206858e-6,2.7398051191038517e-5,5360.490060873144,5.089711097111792e-6,0.0,0.0,0.0,0.0
t995,25135.621804488146,0.0,1.9821095435962193e-6,1.2917314914322977e-6,2.3249431585862592e-5,1072.447552185018,5.079850964377056e-6,0.0,0.0,0.0,0.0
t996,25135.62179548271,0.0,1.918774219735981e-6,1.2509578942892869e-6,2.161925127483244e-5,1072.4475491479948,5.071552052122775e-6,0.0,0.0,0.0,0.0
t997,25135.621793941238,0.0,1.87848375284663e-6,1.2265396975919256e-6,2.106383646766427e-5,1072.4475484091265,5.065966346631571e-6,0.0,0.0,0.0,0.0
t998,25135.6217933222,0.0,1.8565343061180295e-6,1.212966904460673e-6,2.0833123954688787e-5,1072.4475481112972,5.063102373503181e-6,0.0,0.0,0.0,0.0
t999,25135.62179329234,0.0,1.8545955889912916e-6,1.2116593703462906e-6,2.0819794960261564e-5,1072.447548098722,5.063143633398703e-6,0.0,0.0,0.0,0.0
t1000,25135.621793793507,0.0,1.8724117638481375e-6,1.2223077666372262e-6,2.1016402689517043e-5,1072.4475483640672,5.0660931343909366e-6,0.0,0.0,0.0,0.0
t1001,25135.621795386065,0.0,1.9119667761937133e-6,1.2473118697014425e-6,2.155912165200429e-5,1072.4475491085236,5.071965856698921e-6,0.0,0.0,0.0,0.0
t1002,25135.621804435104,0.0,1.9737941389747153e-6,1.2879156454430394e-6,2.3123158517894386e-5,1072.4475522376374,5.08053474511539e-6,0.0,0.0,0.0,0.0
t1003,25135.621806263924,0.0,2.042040555712918e-6,1.3301485606023384e-6,2.675868546044822e-5,5360.490036716475,5.090609413074879e-6,0.0,0.0,0.0,0.0
t1004,25135.621807538548,0.0,2.1228279028723233e-6,1.3824727209409658e-6,6277.358710302533,8648.100073973266,5.101997089021035e-6,0.0,0.0,0.0,0.0
t1005,25135.62180791557,0.0,2.1841698041586547e-6,1.4172038101362254e-6,6277.358715117557,8648.100076244422,5.112206084272666e-6,0.0,0.0,0.0,0.0
t1006,25135.621808105287,0.0,2.230844657100964e-6,1.4405557447670438e-6,6277.358716870818,8648.100077102692,5.121149360206049e-6,0.0,0.0,0.0,0.0
t1007,25135.621808212538,0.0,2.265841532074928e-6,1.4562385186133782e-6,6277.358717869765,8648.100077595545,5.128900734971977e-6,0.0,0.0,0.0,0.0
t1008,25135.621808274682,0.0,2.291281305345538e-6,1.4666271454941423e-6,6277.35871851797,8648.100077912575,5.135535844782785e-6,0.0,0.0,0.0,0.0
t1009,25135.62180830985,0.0,2.3088049791698976e-6,1.4732558693731024e-6,6277.358718955936,8648.10007812086,5.141116252798191e-6,0.0,0.0,0.0,0.0
t1010,25135.621808327553,0.0,2.3196288360549464e-6,1.4770902884839863e-6,6277.358719247209,8648.100078250769,5.145689170296635e-6,0.0,0.0,0.0,0.0
t1011,25135.62180833379,0.0,2.3246962871103546e-6,1.4786848232207256e-6,6277.358719426977,8648.10007831735,5.149288379482486e-6,0.0,0.0,0.0,0.0
t1012,25135.621808330685,0.0,2.32444011445862e-6,1.4782692109987723e-6,6277.358719512171,8648.1000783273,5.15193531977968e-6,0.0,0.0,0.0,0.0
t1013,25135.621808317246,0.0,2.3188402023201497e-6,1.4757836157427893e-6,6277.358719510058,8648.100078281568,5.15363967326122e-6,0.0,0.0,0.0,0.0
t1014,25135.62180828916,0.0,2.307429943417226e-6,1.470869522303386e-6,6277.358719420465,8648.100078175696,5.154399753506094e-6,0.0,0.0,0.0,0.0
t1015,25135.62180824055,0.0,2.2895311045833495e-6,1.4628145967042749e-6,6277.358719235724,8648.100077998562,5.154202736701498e-6,0.0,0.0,0.0,0.0
t1016,25135.6218081625,0.0,2.2641628483339065e-6,1.4504398722318186e-6,6277.358718938316,8648.10007772788,5.153024627734087e-6,0.0,0.0,0.0,0.0
