Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t43,25135.621804827406,-2.1488114986604737e-10,1.0735397944956827e-6,6.862526410989877e-7,1.0699426156694242e-5,3113.3160232063747,4.432967349128641e-6,1341.465561928972,33605.150335258535,5.929070462412562e-6,7.702918682347721e-7,63195.55374881262
t44,25135.621807229447,-1.4451098856101364e-10,1.1564900565273949e-6,7.315676654655752e-7,4847.661343091615,8648.100069971293,4.719577017085242e-6,1485.7293170689752,1.5788386849509136e-10,8140.930149154067,12287.957309351688,60546.00000247474
t45,25135.621807632022,-1.3018757990408416e-10,1.19001603770755e-6,7.502421991242154e-7,7574.470836243127,8648.10007599724,4.761017516109302e-6,835.6056435137067,1.5788386849340898e-10,7106.417692603488,12275.78393978417,61576.00000247505
t46,25135.62180782354,-1.2870339040349814e-10,1.2136982477365043e-6,7.619919513600614e-7,7574.470837316911,8648.100076693483,4.7740015171569466e-6,949.8925140810594,1.5788386848684962e-10,7274.810905256238,12255.103854554358,61838.00000247531
t47,25135.621807925145,-1.3026432325430013e-10,1.2303711117974218e-6,7.692349452960534e-7,7574.47083787978,8648.100077066325,4.7822802046951325e-6,689.4683336079114,1.5788386846484915e-10,6678.022537336148,12223.316401878234,60949.00000247546
t48,25135.621807976826,-1.331725444980819e-10,1.2410826529519651e-6,7.730781891679728e-7,7574.470838190592,8648.100077278852,4.7878960016203785e-6,588.2963498269763,1.5788386843034124e-10,4333.886473264616,12174.624449135554,58455.00000247549
t49,25135.621807996835,-1.391721983472489e-10,1.2462028774780444e-6,7.739541170257145e-7,7574.47083833271,8648.100077385669,4.7881390006723485e-6,635.1352312070389,1.5788386837400864e-10,1642.2621583704642,12100.409882374253,55736.000002475295
t50,25135.621807925727,-1.5802422471052627e-10,1.2346003474579025e-6,7.672271031983172e-7,7495.532393291556,8648.100076635284,4.750507270052346e-6,968.6280665768288,1.3407265063461343e-10,2.0885055975007014e-6,11988.117708130712,54236.000061400926
t51,25135.62180792893,-1.6025042842334853e-10,1.235599099486827e-6,7.675781453901658e-7,7250.835205883055,8648.100076650095,4.751339465461026e-6,1075.4207161233714,1.340726501476681e-10,2.0885055583651915e-6,11820.022245972674,53930.000061401115
t52,25135.621808007127,-1.458601360603857e-10,1.2493059989332274e-6,7.750613771613217e-7,7574.470838336818,8648.100077430461,4.79066137897746e-6,1225.3051365958272,1.5788386801826028e-10,196.2022407382924,11572.299894550277,54352.00000247384
t53,25135.621807997406,-1.4431157030944502e-10,1.2465657218718293e-6,7.750991120605302e-7,7574.470838202616,8648.10007735758,4.792141877019605e-6,1792.9923789221855,1.5788386818191735e-10,1127.442112197679,11215.372780979738,55494.00000247103
t54,25135.621807961812,-1.4579277546517112e-10,1.2386225840607569e-6,7.724611127808061e-7,7574.470837899973,8648.100077190713,4.788331075355431e-6,2424.380499925429,1.5788386816229623e-10,3587.264151115082,10717.162621574224,58087.00000246665
t55,25135.6218078886,-1.4834710250367374e-10,1.2252851573890634e-6,7.668962336977507e-7,7574.470837347551,8648.100076892739,4.7820941520643104e-6,2892.7693137260544,1.5788386811813815e-10,8795.98618645466,10051.05177337624,63098.00000246014
t56,25135.621807752494,-1.5276425634083023e-10,1.2057224130323072e-6,7.57575744381923e-7,7574.470836293503,8648.100076363804,4.7727338355063505e-6,1926.0148020415634,1.578838680695306e-10,17723.230596667872,9208.561876595515,70216.00000245079
t57,25135.621807488187,-1.6487943883375745e-10,1.1780013817683428e-6,7.427819802954289e-7,7574.470799143239,8648.100075209491,4.750502977100572e-6,2049.6694488849284,1.5788386804358615e-10,20515.08382299856,8212.05404133859,72135.00000173428
t58,25135.621806647483,-2.1067707281773186e-10,1.1193122453267428e-6,7.111338893730477e-7,2726.8094667808095,7631.36884251292,4.615884246226201e-6,2083.393443347352,25678.049867088477,2.5800042765815336e-6,6459.7565673925355,69715.0000027957
t59,25135.62180424447,-2.629376626714758e-10,1.0609204177907302e-6,6.78018106412446e-7,9.460547887456126e-6,2096.5848214055977,4.3808971908853595e-6,2081.519887629953,58419.85262690052,1.4975219829499851e-6,8.69576865884994e-7,87733.57915812777
t60,25135.62180251452,-2.801626513358052e-10,1.0311591402590368e-6,6.607492410321662e-7,8.624741329325996e-6,2096.5848201774743,4.266823252688405e-6,1345.212672336515,79244.84263663265,1.0710220307542578e-5,8.684849626641098e-7,107822.26195782305
t61,25135.621799746077,-3.0246771395788446e-10,1.0017801678790892e-6,6.438948311867087e-7,8.071663725260524e-6,2096.5848194536093,4.088527821603845e-6,1513.8326448248197,93084.5658963885,3.799504368260167e-6,6.473167970063178e-7,121830.60517866538
t62,23925.61914489874,-3.249773176294007e-10,9.789737437846312e-7,6.306574933568334e-7,7.750437877402767e-6,2096.5848190682077,3.900183161385012e-6,1377.0631086684743,99258.80916307865,1.1431105040000488e-6,4.928059366187643e-7,126658.07625060991
t63,21162.348448778423,-3.307026897168688e-10,9.721085875308723e-7,6.270183693584358e-7,7.657389068274529e-6,2096.584819011161,3.850959441903864e-6,1637.487289141622,99939.02240460251,1.143110502747526e-6,4.919929346000738e-7,124835.44297627595
t64,23731.544572115734,-3.2922386196790663e-10,9.74423913898757e-7,6.291938970618322e-7,7.648054622321264e-6,2096.5848190696133,3.895291262272025e-6,2190.1860894263605,95164.44869005993,1.1431105037106066e-6,4.905306793439681e-7,123182.76418545192
t65,25135.62179970101,-3.1087378823257405e-10,9.919511910705594e-7,6.406401308557044e-7,7.814946878220358e-6,2096.5848194683094,4.078593337654511e-6,3078.2512829189095,83548.49949117878,7.136151057073851e-6,6.367995362317394e-7,113858.9574145658
t66,25135.621802493784,-2.9243515475916957e-10,1.014910784495781e-6,6.551151328076305e-7,8.083629257748896e-6,2096.5848202666616,4.253551764653483e-6,3325.5605770978145,64044.69289336136,1.5089629889476531e-5,8.568028963889645e-7,94602.46012317296
t67,25135.621804166607,-2.7975731058839237e-10,1.0360197123202687e-6,6.68630072315522e-7,8.310430509592148e-6,2096.5848221617234,4.362212867053082e-6,4412.222625116395,34141.47231406288,6.523182394205109e-6,8.557267577981043e-7,65785.90158726354
t68,25135.621806465864,-2.335738315191045e-10,1.0850639979243947e-6,6.969959958274475e-7,1.0777544287919154e-5,7061.3322838341255,4.592232965606718e-6,4554.61282499339,1.2078637281205846e-10,13808.475767030253,12287.957303861022,62848.00000333639
t69,25135.62180694248,-2.24827469364555e-10,1.1050571251004514e-6,7.087255397655357e-7,1.1257529743978626e-5,7757.417915501695,4.631029869243864e-6,4897.473436695448,1.2078637245545894e-10,13578.289210336749,12274.197616158557,63643.00000333717
t70,25135.621807178755,-2.2456157807025864e-10,1.119467174510663e-6,7.161489510460634e-7,1.1484361185137217e-5,7757.417917223144,4.639726991302967e-6,6178.98523125396,1.207863723318069e-10,12134.3127596187,12252.66227010375,63459.00000333791
t71,25135.621807308282,-2.262184817734506e-10,1.1298430573417644e-6,7.20836198087732e-7,1.1644674858770052e-5,7757.417918200397,4.643600459168918e-6,8247.390232997523,1.2078637223552143e-10,8343.000724280728,12219.569302412852,61703.000003338646
t72,25135.62180737873,-2.2849150638539434e-10,1.1368668090334109e-6,7.23568240959104e-7,1.1760076373802818e-5,7757.417918832363,4.645961938389239e-6,8341.067995757649,1.2078637213741872e-10,4789.9947192146965,12168.897543889469,58193.00000333928
t73,25135.621807412288,-2.3163447000976537e-10,1.140959772913471e-6,7.247586806526583e-7,1.1788300212520646e-5,7757.417919258137,4.645872059976377e-6,7956.989168441136,1.207863720307902e-10,1553.2613618571847,12091.709728071304,54495.00000333983
t74,25135.621807391297,-2.38361178044729e-10,1.1398815394228477e-6,7.234727048528423e-7,1.1162582532890682e-5,7757.417917425169,4.6327763125764216e-6,8781.353480707294,1.1444453851824185e-10,7.870883152986403e-6,10608.606773700763,52283.000004753994
t75,25135.621807392672,-2.4138146309766e-10,1.1404397591482937e-6,7.233450366449527e-7,1.1173220020708227e-5,7757.417917717074,4.6318411077703e-6,10551.863196874207,1.1458773521027175e-10,8.052938005480611e-6,7950.097057002722,51395.00000470833
t76,25135.62180738798,-2.433815486218394e-10,1.140060461782381e-6,7.231671061535863e-7,1.1208587656918836e-5,7757.417917944258,4.632495332199638e-6,10692.37984101494,1.1473111112840824e-10,8.243847471900042e-6,7539.580412368394,51125.0000046636
t77,25135.621807375344,-2.444869651503074e-10,1.1386645376261592e-6,7.228730852614749e-7,1.1266260194946806e-5,7757.417918111096,4.634538608708459e-6,10398.231665948691,1.1487466646630201e-10,8.444273442783997e-6,8127.728586978149,51419.00000461976
t78,25135.62180737592,-2.4236250162381836e-10,1.138395566689664e-6,7.234072769329715e-7,1.190621475531143e-5,7757.41792003415,4.64719965034445e-6,8498.446637194658,1.2078637162483712e-10,499.51660949493964,11210.997010828025,53102.000003342786
t79,25135.621807317457,-2.4368876800689933e-10,1.1330248966903525e-6,7.213237719028962e-7,1.1924251520700524e-5,7757.417919983171,4.647519984570091e-6,7882.046958233036,1.207863716578991e-10,5926.745991880682,10711.167307501377,57413.000003341724
t80,25135.62180721368,-2.463502569014984e-10,1.1246158150971808e-6,7.173352819278826e-7,1.1858024552997555e-5,7757.4179198402,4.6447991194276e-6,7910.150287061073,1.2078637162701744e-10,13175.578130661532,10043.231840218641,64022.000003339774
t81,25135.62180704048,-2.5171068044746773e-10,1.112628270883873e-6,7.107729843089223e-7,1.1692481380926263e-5,7757.417919592037,4.635556764164192e-6,10214.62325096015,1.2078637161615754e-10,13312.363616369168,9198.973390974628,65619.00000308777
t82,25135.621806713967,-2.682652095281835e-10,1.0930519150460673e-6,6.990635660538591e-7,1.0762666499510396e-5,7757.417916779754,4.58516761398461e-6,7571.03678584442,20890.395128679364,2.0659645587409723e-5,1902.528326589845,63257.00000240668
t83,25135.62180553885,-3.1347204621047157e-10,1.0523190873283608e-6,6.752629156288217e-7,9.045306625497768e-6,3537.382573393021,4.383062804538896e-6,6823.488238565775,53514.46867362163,1.6338656299141964e-6,8.521424410331746e-7,89010.96130876092
t84,25135.62180516616,-3.252610719499231e-10,1.0380838831654574e-6,6.662774742950042e-7,8.954454387569252e-6,3537.3825732715204,4.32695321654687e-6,2197.6803134707957,74601.07916086177,4.689871963215589e-6,8.500253439035483e-7,105471.7638732956
t85,25135.621804891387,-3.2951923205025193e-10,1.0293020096181293e-6,6.611462754914161e-7,8.917977659537882e-6,3537.3825732173837,4.3109868403556145e-6,4721.3592422285665,83522.33744392492,4.689872047719353e-6,8.479159559987852e-7,116916.70108471913
t86,25135.621804716975,-3.32101399880343e-10,1.0249196133083137e-6,6.58657480208258e-7,8.922373699906378e-6,3537.3825732206765,4.307127217132314e-6,8020.690046640174,85013.57416572727,4.689872099202757e-6,8.458136972407749e-7,121707.26861075353
t87,25135.62180468221,-3.342890376418383e-10,1.024670411322282e-6,6.583258174821873e-7,8.968095636245515e-6,3537.382573285225,4.3078950138889495e-6,6351.352314254744,85275.19464323643,4.689872159201424e-6,8.437135937789332e-7,120299.55135595085
t88,25135.621804782004,-3.362354627918586e-10,1.0285820919550156e-6,6.60087271573495e-7,9.060391088248642e-6,3537.3825734211887,4.311967435604257e-6,6261.421662005025,80893.05164495762,4.6898722271774084e-6,8.415715583297484e-7,115827.47770575798
t89,25135.621805008865,-3.37598619147141e-10,1.0369749069518097e-6,6.642834197297818e-7,9.211608182820437e-6,3537.3825736585095,4.321696450529205e-6,6038.468586635925,76105.3969065396,4.689872245816614e-6,8.390030110661108e-7,110816.869892606
t90,25135.62180534749,-3.363907425401059e-10,1.0506684628272622e-6,6.718055960010464e-7,9.452624397643262e-6,3537.382574092122,4.347530476217711e-6,6240.812554205921,55712.080684706896,4.8484287513018925e-6,8.443944707387945e-7,90625.89763956754
t91,25135.621805775812,-3.252123489654385e-10,1.0709942474173554e-6,6.841675384457949e-7,9.877966088241182e-6,3537.382575043473,4.420311389143019e-6,5673.125311880674,28307.335665621093,4.758545453976819e-6,8.433336108706553e-7,62653.46537997606
t92,25135.62180711365,-2.686069815995266e-10,1.1298286108512378e-6,7.173894364922037e-7,1.678631700473505e-5,8648.10006634183,4.671281293439719e-6,4734.474129543926,1.377916001760214e-10,7595.846667855982,12287.957308701418,58402.00000286149
t93,25135.62180739162,-2.575895450290641e-10,1.1513327136565408e-6,7.301738860379991e-7,1.848131705612642e-5,8648.100068092603,4.709442806284453e-6,3795.8229466874723,1.3779160015155274e-10,8722.497826124869,12286.957329493254,58589.00000286197
t94,25135.621807547177,-2.567986438089155e-10,1.1662215572106583e-6,7.37994700709752e-7,1.905826434772622e-5,8648.100068875634,4.718911231766346e-6,4751.336126840749,1.3779160009507533e-10,7272.62439507096,12272.317578846601,58080.00000286239
t95,25135.621807633917,-2.5844781496375316e-10,1.1763140967051168e-6,7.425303154238563e-7,1.9371525159955783e-5,8648.100069317092,4.723793424895449e-6,4028.143798332583,1.377915999849586e-10,6314.364973186601,12249.76932837852,56376.000002862755
t96,25135.621807676085,-2.612213546505953e-10,1.1822561376416318e-6,7.44503294390613e-7,1.9504451325268487e-5,8648.100069570612,4.726433921920021e-6,4224.867100128846,1.377915998338657e-10,2997.2799423256965,12215.131057004255,53221.00000286302
t97,25135.62180768631,-2.6675794434258075e-10,1.184175129171322e-6,7.441096533147385e-7,1.8983885849680303e-5,8648.100069693073,4.7232416925736674e-6,2785.976664133324,1.3779159961364745e-10,1059.1836790939847,12162.117756621154,49791.00000286313
t98,25135.62180758767,-2.8428224299300754e-10,1.1729893193239168e-6,7.373067852270914e-7,1.3857398480643218e-5,8648.100066794355,4.679670698128687e-6,2694.1724565611166,1.1624112387463819e-10,2.3090090290477395e-6,12081.41753490211,48559.311888601456
t99,25135.621807582218,-2.8911851947590354e-10,1.1722135804036295e-6,7.363615430506385e-7,1.3555567162247917e-5,8648.100066798728,4.6743270390082186e-6,2336.3234028174384,1.1624112366119555e-10,2.3090090294973115e-6,11959.535925659393,48079.5812253051
t100,25135.621807586424,-2.8851879648616735e-10,1.1727659088830088e-6,7.372257379870317e-7,1.3850026974575447e-5,8648.10006679425,4.678964150141598e-6,1712.4295028350052,1.1624112373626461e-10,2.3090090606478244e-6,11597.150995137445,47093.30239510094
t101,25135.621807683536,-2.7525133626173494e-10,1.1837048450832033e-6,7.43934462939833e-7,1.8958597089325137e-5,8648.100069692864,4.721799181425252e-6,1047.317387305401,1.377915987255121e-10,1193.620900037794,11515.33981253558,47540.000002863075
t102,25135.621807670912,-2.73971135391356e-10,1.1814962249892124e-6,7.442072443349859e-7,1.9463558134900323e-5,8648.100069570284,4.724217988097383e-6,944.2718482692635,1.3779159855216888e-10,3394.383071356447,11134.623179880002,49257.00000286025
t103,25135.62180762463,-2.7545465914260294e-10,1.1752032745345741e-6,7.42067802303644e-7,1.931275503130415e-5,8648.100069316613,4.7207327970055115e-6,783.1460963218482,1.3779159837081078e-10,8453.180318828467,10606.951684813654,53627.000002855835
t104,25135.621807530595,-2.780799791949496e-10,1.1646814204322345e-6,7.372938383567722e-7,1.8974976382151008e-5,8648.100068874935,4.714874998260285e-6,768.1576542802281,1.3779159821107938e-10,15901.10748957035,9908.012957001401,60361.0000028492
t105,25135.62180736136,-2.8323461970549094e-10,1.149261066350813e-6,7.291226776330395e-7,1.8357473965876357e-5,8648.100068091537,4.703974620062855e-6,665.1121152440904,1.3779159808545678e-10,18820.941966517345,9034.224020685566,62304.00000283957
t106,25135.621807053878,-2.990729723860678e-10,1.1270454327128716e-6,7.157909081212304e-7,1.6579404769483574e-5,8648.100066339955,4.661361145212119e-6,974.2487323525036,10477.90012388998,6939.660371344782,8014.468877572458,60190.000001636865
t107,25135.62180548238,-3.627884120605457e-10,1.0659845503101548e-6,6.810879500984013e-7,9.622805302966484e-6,3669.4042363079043,4.3880574972261864e-6,1294.6266803958324,44331.58991298195,1.2071463228841185e-6,9.254857630288014e-7,74431.24265305827
t108,25135.6218050029,-3.786894873521259e-10,1.0454745465382426e-6,6.684136500631313e-7,9.1802332123814e-6,3669.404235443797,4.30498450542722e-6,477.75658912390844,64973.44558845286,4.882588727255154e-6,9.197649407544035e-7,94256.22823902454
