Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t7337,0.0,6.456026219120658e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32461509027,339029.60196427384
t7338,0.0,6.457241373835712e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32490371144,361645.741764574
t7339,0.0,6.457146977863297e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32484675055,353933.55145317136
t7340,0.0,6.457297189456145e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78975.28201201386,328972.5994797809
t7341,0.0,6.457010103686548e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64803.535335344044,304101.9653415759
t7342,0.0,6.457228936846698e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50325.894374772324,279353.0356449352
t7343,0.0,6.45706400650638e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41122.835104941114,254773.29216516163
t7344,0.0,6.457401921798623e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35447.169907403455,230433.7582349373
t7345,0.0,6.457340638798307e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31686.742367160306,206438.90129429783
t7346,0.0,6.457768489952457e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30168.42409706083,182938.58136934912
t7347,0.0,6.457792488858681e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30168.424031649985,160915.35344826212
t7348,0.0,6.457378747897557e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30034.636533350884,139050.45311190136
t7349,0.0,6.457403672951879e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29033.732534753854,118473.53267134243
t7350,0.0,6.456953957155959e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25696.380791482417,99536.59925858115
t7351,0.0,6.456915213323228e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19836.13048559071,82560.54850145068
t7352,0.0,6.456425290853533e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12181.844615347696,67765.78995000057
t7353,0.0,6.456554897138154e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704404113896795e-6,55221.80619552425
t7354,0.0,6.457074658959594e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14469.050462709118,55152.77928811667
t7355,0.0,6.458252996746522e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36249.43387574415,65010.48596349845
t7356,0.0,6.459033175006474e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57382.815011971834,88314.3535152395
t7357,0.0,6.46028443937323e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66985.41032621435,132440.59185473606
t7358,0.0,6.461123692354414e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77473.69664464582,176511.58200469363
t7359,0.0,6.462465863391729e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87657.08952063454,220526.8202309978
t7360,0.0,6.463427723981289e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32444603606,264482.2034103702
t7361,0.0,6.464875808257304e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.3246227096,303863.3525423852
t7362,0.0,6.465756166519378e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32490376796,325513.7401622054
t7363,0.0,6.466323174894327e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32488061808,313636.1593231512
t7364,0.0,6.466240709285626e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77847.73413569546,288835.9157821036
t7365,0.0,6.466614028269945e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65235.5382666189,264184.3075137161
t7366,0.0,6.466597857888445e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54377.79877633843,239742.28627579514
t7367,0.0,6.46709405823321e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44357.83424918845,215600.15766318698
t7368,0.0,6.467202276675226e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38242.81552581378,191888.87388898988
t7369,0.0,6.467812160919039e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35957.43385725446,168792.35168641867
t7370,0.0,6.468022589459539e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33184.9269445478,146556.96202260134
t7371,0.0,6.467821022226698e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30866.89362108089,125490.65668570946
t7372,0.0,6.4680831299955e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28894.803055523393,105941.5281974462
t7373,0.0,6.467893849918451e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26827.973883325634,88249.15238464136
t7374,0.0,6.468133554059609e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23235.711110861852,72676.45130529448
t7375,0.0,6.46790056494766e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18129.247587636986,59348.83693275032
t7376,0.0,6.468123295926771e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10550.988122475163,48231.411483392854
t7377,0.0,6.468070262969182e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.152055436612404e-6,39153.45203200603
t7378,0.0,6.469265692231774e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14877.180516654456,39104.51093445838
t7379,0.0,6.470216641910757e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29084.01423708569,62900.17863082501
t7380,0.0,6.471669484016766e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39545.8427075847,107058.19445619223
t7381,0.0,6.472701480087895e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54976.69187400021,151160.98426384613
t7382,0.0,6.47421745598669e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69838.55218956798,195208.4344621484
t7383,0.0,6.47533574940198e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84219.08146862953,239199.28295806612
t7384,0.0,6.476962082084931e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32450864305,283123.9105026484
t7385,0.0,6.478174934809634e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32465717268,325383.2442665587
t7386,0.0,6.47974103848822e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32490380431,348583.7378218356
t7387,0.0,6.480224505846775e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32489578381,341484.41658193094
t7388,0.0,6.48092429623664e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77911.50993361653,316565.3292539061
t7389,0.0,6.481169764700064e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63072.08081353482,291750.5655787315
t7390,0.0,6.481914438761656e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49750.54942977844,267078.74797156476
t7391,0.0,6.48227195636077e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39728.92547843954,242608.00842445865
t7392,0.0,6.483144458267328e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33870.86471286075,218424.64815142675
t7393,0.0,6.483655381049701e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31901.257692735784,194654.18844625802
t7394,0.0,6.483884939435033e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31901.257692588617,173195.6395081446
t7395,0.0,6.48462920636019e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31901.257692289168,154650.25910984402
t7396,0.0,6.48495319078087e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31901.2576918376,137993.9665882486
t7397,0.0,6.485732137726306e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31901.25769123388,121359.57533834063
t7398,0.0,6.486036588816197e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31901.257690477785,102725.70107236167
t7399,0.0,6.486684340659856e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27302.623527606087,85385.94119736533
t7400,0.0,6.486885466335057e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15025.867291089013,70198.77677734707
t7401,0.0,6.487703156280933e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81603676992808e-6,57262.01704847425
t7402,0.0,6.488798420569159e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13065.064196187825,57190.43976997354
t7403,0.0,6.490540984900329e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34845.44823535019,75132.99148192357
t7404,0.0,6.49189956795383e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56625.83159375383,102599.47419374847
t7405,0.0,6.493748481735493e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69737.14460241309,146296.2353273893
t7406,0.0,6.495194481435375e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80709.55310775182,190349.814208173
t7407,0.0,6.497147075971127e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89453.3480192491,234347.08776488132
t7408,0.0,6.49871373209414e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32432010665,278280.3413748891
t7409,0.0,6.500773945510641e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32455371972,316569.3210121999
t7410,0.0,6.50232272946163e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32490383604,336512.84018198116
t7411,0.0,6.503815953108927e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94697.32490070105,327130.73812773614
t7412,0.0,6.504601482307913e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75437.81596755759,302267.8648474482
t7413,0.0,6.505826070587439e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56511.80203486578,277529.577584973
t7414,0.0,6.506652763839566e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41147.938826483594,252964.81424906498
t7415,0.0,6.507995297278854e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29491.75299464103,228646.70122890285
t7416,0.0,6.508964407914995e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22920.66756326961,204682.63504388413
t7417,0.0,6.509590366878946e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20648.96646857981,181226.32712294627
t7418,0.0,6.510901056982249e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21701.16505590673,158489.51138119007
t7419,0.0,6.511848995444239e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23791.027491824767,136747.85457803466
t7420,0.0,6.51328067229478e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26360.837820161738,116331.94051403644
t7421,0.0,6.514244543766653e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27739.114365036236,97593.58982872158
t7422,0.0,6.515496964176062e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27479.725310751495,80846.09885731719
t7423,0.0,6.516269014505058e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23821.273828138877,66295.27852271523
t7424,0.0,6.517523897876748e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13045.160856729228,53992.980652761806
t7425,0.0,6.518510644352947e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9497555635402516e-6,43836.70946060727
t7426,0.0,6.520680224620591e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4898301358302323e-5,67778.37138196222
t7427,0.0,6.522683124550195e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4269.7213824568735,111930.28905915166
t7428,0.0,6.525228778010513e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19961.41815986904,156026.98088412057
