Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t8405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6646997614298016e-7,-1.3278923645781292e-10,0.0,0.0,3.6633718690652234e-7
t8406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.664681571535766e-7,-1.3278923635413899e-10,0.0,0.0,3.6633536791722245e-7
t8407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.623463271651417e-7,-1.3425918849976408e-10,0.0,0.0,3.6221206797664195e-7
t8408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.077057044720277e-7,-1.5733908839346967e-10,0.0,0.0,3.0754836538363427e-7
t8409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.077066139667295e-7,-1.5733908840032232e-10,0.0,0.0,3.0754927487832916e-7
t8410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1450129022705369e-6,1.1450138117652386e-6,0.0,0.0,2.2900267140357755e-6
t8411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1435566875661607e-6,1.1435549822635949e-6,0.0,0.0,2.2871116698297556e-6
t8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.9053556974977255e-6,0.0,0.0,7.81072094468982e-6
t8413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905364792444743e-6,3.905370249412954e-6,0.0,0.0,7.810735041857697e-6
t8414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.905370249412954e-6,0.0,0.0,7.810735496605048e-6
t8415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.905370249412954e-6,0.0,0.0,7.810735496605048e-6
t8416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365247192094e-6,3.905370249412954e-6,0.0,0.0,7.810735496605048e-6
t8417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9053654745657695e-6,3.9053556974977255e-6,0.0,0.0,7.810721172063495e-6
t8418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.525183486402966e-7,9.525174391455948e-7,0.0,0.0,1.9050357877858914e-6
t8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6627121719211573e-7,4.6627610572613776e-7,0.0,0.0,9.325473229182535e-7
t8420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.678820235109015e-7,-1.322932445708827e-10,0.0,0.0,3.6774973026633063e-7
t8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6788219404115807e-7,-1.3229324457317446e-10,0.0,0.0,3.677499007965849e-7
t8422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6788208035432035e-7,-1.322932445733261e-10,0.0,0.0,3.67749787109747e-7
t8423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6788208035432035e-7,-1.3229324457115718e-10,0.0,0.0,3.677497871097492e-7
t8424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6788219404115807e-7,-1.3229324456442305e-10,0.0,0.0,3.6774990079659367e-7
t8425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6788196666748263e-7,-1.322932445434719e-10,0.0,0.0,3.6774967342293914e-7
t8426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380267455417197e-7,-1.1158658173981992e-10,0.0,0.0,4.379151589599799e-7
t8427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380267455417197e-7,-1.1158658170977013e-10,0.0,0.0,4.3791515896000994e-7
t8428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.380267455417197e-7,-1.115865817086089e-10,0.0,0.0,4.379151589600111e-7
t8429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3802629079436883e-7,-1.1158658170831905e-10,0.0,0.0,4.3791470421266054e-7
t8430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3802629079436883e-7,-1.115865817816259e-10,0.0,0.0,4.379147042125872e-7
t8431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6788151192013174e-7,-1.322932445411434e-10,0.0,0.0,3.677492186755906e-7
t8432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6788060242542997e-7,-1.32293244551695e-10,0.0,0.0,3.677483091808783e-7
t8433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6788151192013174e-7,-1.3229324455665525e-10,0.0,0.0,3.6774921867557507e-7
t8434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3029639376327395e-6,1.3029639376327395e-6,0.0,0.0,2.605927875265479e-6
t8435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3013068382861093e-6,1.30131229525432e-6,0.0,0.0,2.602619133540429e-6
t8436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905364792444743e-6,3.905370249412954e-6,0.0,0.0,7.810735041857697e-6
t8437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.905370249412954e-6,0.0,0.0,7.810735951352399e-6
t8438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905364792444743e-6,3.905370249412954e-6,0.0,0.0,7.810735041857697e-6
t8439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905364792444743e-6,3.9053556974977255e-6,0.0,0.0,7.810720489942469e-6
t8440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905366611434147e-6,3.905370249412954e-6,0.0,0.0,7.8107368608471e-6
