Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t146,0.0,6.840683033672482e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48769.15392679807,152230.77975982332
t147,0.0,6.840318340737578e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48769.15376438434,132622.92539984407
t148,0.0,6.839484989638178e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48769.15354088204,115181.58299264353
t149,0.0,6.838177489983922e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48611.31709645866,96942.55244748465
t150,0.0,6.837303454189545e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46876.17314865861,80533.80513392355
t151,0.0,6.835944284602596e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36416.2500702092,75863.15224218907
t152,0.0,6.83409443482088e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20519.11510920307,75768.3221649145
t153,0.0,6.832661821573767e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.1771443143884,75673.61119477655
t154,0.0,6.830730571501582e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.608294391388277e-6,75579.01880319916
t155,0.0,6.828308615146076e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08612361297044e-6,102973.13727284974
t156,0.0,6.82629819210665e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.8892083491598,144137.33512938968
t157,0.0,6.823770178235888e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13236.661330251936,184216.7605660435
t158,0.0,6.82071616483859e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30861.572059599977,222650.18423742603
t159,0.0,6.81804233160614e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50146.676698223666,258671.1035298814
t160,0.0,6.814828835310468e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69565.77294786733,291348.9907889147
t161,0.0,6.811068197831664e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86871.88574828717,319748.96063714294
t162,0.0,6.80766280171667e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71955331945,343201.2535385942
t163,0.0,6.803674490871009e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93124.71955350472,346762.1436622205
t164,0.0,6.799090610377876e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79668.90211490044,322981.95868711075
t165,0.0,6.794839158998914e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66834.3240874883,299278.4644518283
t166,0.0,6.790004655097392e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56068.081184586525,275676.69872591447
t167,0.0,6.784580840388332e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46740.41112929415,252214.67490202928
t168,0.0,6.7794736152148e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41120.13657666084,228949.55502703213
t169,0.0,6.773762452540558e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39505.90769193637,205966.08289288948
t170,0.0,6.767439992369858e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39505.907639085664,184414.60300818787
t171,0.0,6.761411184661523e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39505.90757658815,167312.4293901261
t172,0.0,6.754754930321298e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39505.90750038554,152260.37199332623
t173,0.0,6.747463166834458e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39505.90740316652,137791.8412564256
t174,0.0,6.74044080319888e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39505.907269622876,120803.43392923925
t175,0.0,6.732766383416808e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37324.94335987538,102087.23609738117
