Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t4983,1.2774436990518597e-7,0.0,1.5744355114319513e-7,1.4560645884184382e-7,2.0218831703236007e-7,1.5835358460911618e-7,1.0302677461620106e-8,0.0,0.0,0.0,0.0,8.016389589933213e-7
t4984,1.0964846532684721e-7,0.0,1.4574293164929562e-7,1.3996751777126434e-7,1.5806364279919616e-7,1.3027425130339024e-7,9.738780204564669e-9,0.0,0.0,0.0,0.0,6.934355890545582e-7
t4985,9.42405665954324e-8,0.0,1.3544884035589658e-7,1.341763410445411e-7,1.267396170365653e-7,1.0830363298558889e-7,9.198273887978141e-9,0.0,0.0,0.0,0.0,6.081072719060024e-7
t4986,8.120346157061508e-8,0.0,1.2587074218977717e-7,1.2767065333822178e-7,1.0378933715214753e-7,9.097575864846718e-8,8.67434847975571e-9,0.0,0.0,0.0,0.0,5.381843013789845e-7
t4987,6.994097696914713e-8,0.0,1.1656837144122175e-7,1.200342116000253e-7,8.629664094527665e-8,7.698047445324776e-8,8.162512008287878e-9,0.0,0.0,0.0,0.0,4.779831874172065e-7
t4988,5.991867488778405e-8,0.0,1.0719773605379493e-7,1.1093862050234247e-7,7.238691179879567e-8,6.532252142984531e-8,7.674496104970048e-9,0.0,0.0,0.0,0.0,4.234389607775325e-7
t4989,6.381126815679924e-8,0.0,1.1687090308275802e-7,1.2011357934955953e-7,7.878186479180742e-8,7.05389221750135e-8,8.04581764822641e-9,0.0,0.0,0.0,0.0,4.581623552041641e-7
t4990,6.68427648249254e-8,0.0,1.267532477787337e-7,1.2786908454803887e-7,8.491114937073474e-8,7.535029678568014e-8,8.444920119515766e-9,0.0,0.0,0.0,0.0,4.901714634276287e-7
t4991,6.902303951010719e-8,0.0,1.3675155874435349e-7,1.3431843115506783e-7,9.056556681425066e-8,7.959458694112802e-8,8.837560885359838e-9,0.0,0.0,0.0,0.0,5.19090744050267e-7
t4992,7.07242507191761e-8,0.0,1.4699109113695904e-7,1.398031798007612e-7,9.60722778785285e-8,8.357010471747604e-8,9.226118242608769e-9,0.0,0.0,0.0,0.0,5.463870224955097e-7
t4993,7.237945196452316e-8,0.0,1.575506416461972e-7,1.4463546926593455e-7,1.0195850667953453e-7,8.77239586504391e-8,9.614548445197824e-9,0.0,0.0,0.0,0.0,5.738625766518264e-7
t4994,7.451351385908893e-8,0.0,1.6844638521648338e-7,1.4912402116788162e-7,1.0899452318972859e-7,9.267122312730802e-8,1.000757452956705e-8,0.0,0.0,0.0,0.0,6.037572410900575e-7
t4995,7.783915428359805e-8,0.0,1.7955312387523866e-7,1.5359650523583224e-7,1.1831832200534218e-7,9.927614991720095e-8,1.041066743990107e-8,0.0,0.0,0.0,0.0,6.389939227571131e-7
t4996,8.338958674805315e-8,0.0,1.9142570545011145e-7,1.5833404744815622e-7,1.3161688763955783e-7,1.087620622316928e-7,1.0827186474966034e-8,0.0,0.0,0.0,0.0,6.843554759925374e-7
t4997,9.15713430000694e-8,0.0,2.0519371527127657e-7,1.640043234363724e-7,1.5139092641043228e-7,1.225900297055711e-7,1.127037230540199e-8,0.0,0.0,0.0,0.0,7.460207101291237e-7
t4998,1.0327519458010999e-7,0.0,2.2200304133809643e-7,1.7121012445500673e-7,1.8242421060791357e-7,1.4337206870277694e-7,1.1745823601409674e-8,0.0,0.0,0.0,0.0,8.340304632853135e-7
t4999,1.2070284600994802e-7,0.0,2.4399690307028627e-7,1.8107827527542988e-7,2.37366314467986e-7,1.774245158019608e-7,1.2263349210119146e-8,0.0,0.0,0.0,0.0,9.7283220383573e-7
t5000,1.4949325434480932e-7,0.0,2.753042125874173e-7,1.956891154808502e-7,3.6171437304413974e-7,2.434000183260745e-7,1.2833568847956444e-8,0.0,0.0,0.0,0.0,1.2384345426312477e-6
t5001,2.0894143246071064e-7,0.0,3.259548024391532e-7,2.1986184092627652e-7,9.472754933290374e-7,4.3145256095905854e-7,1.3432681849642786e-8,0.0,0.0,0.0,0.0,2.146918811963879e-6
t5002,1.8221532491000623e-7,0.0,2.6003915154604507e-7,1.903354901562729e-7,5.590822791804226e-7,3.206206798911699e-7,1.2600997693153481e-8,0.0,0.0,0.0,0.0,1.5248939233770704e-6
t5003,1.6850303318415028e-7,0.0,2.213404763560233e-7,1.7296733045049007e-7,4.161922273741225e-7,2.6620309552125713e-7,1.1818287915369968e-8,0.0,0.0,0.0,0.0,1.2570244508014134e-6
t5004,1.5951264084021536e-7,0.0,1.9576911319974866e-7,1.6183669712938763e-7,3.3658379946891064e-7,2.3117476333697934e-7,1.1102922542471799e-8,0.0,0.0,0.0,0.0,1.0959799365177136e-6
t5005,1.5136066767198224e-7,0.0,1.7735591384394082e-7,1.5410893581678066e-7,2.820482978033701e-7,2.0397367013467262e-7,1.0440113145533609e-8,0.0,0.0,0.0,0.0,9.7928759841628e-7
t5006,1.4078309545501437e-7,0.0,1.6315864148670027e-7,1.4821150631927571e-7,2.3795386609040508e-7,1.7886807628358183e-7,9.815968297553125e-9,0.0,0.0,0.0,0.0,8.787911539325305e-7
t5007,1.2298464922392053e-7,0.0,1.5153846578681095e-7,1.4314354405055496e-7,1.875933118440202e-7,1.4933793745607551e-7,9.218672451733119e-9,0.0,0.0,0.0,0.0,7.638165808131153e-7
t5008,1.0578304214989772e-7,0.0,1.4150761640040643e-7,1.381868126137037e-7,1.488458514563445e-7,1.2396530166658207e-7,8.637717346570244e-9,0.0,0.0,0.0,0.0,6.669263416335047e-7
t5009,9.087040336198088e-8,0.0,1.3220564327093285e-7,1.3267065527692268e-7,1.2021075046406207e-7,1.0346557014470314e-7,8.060419565807894e-9,0.0,0.0,0.0,0.0,5.874834420844095e-7
t5010,7.83170016577377e-8,0.0,1.2336679551907793e-7,1.2635743710495204e-7,9.89960188846532e-8,8.720731527642898e-8,7.483670157211636e-9,0.0,0.0,0.0,0.0,5.217282386000615e-7
t5011,6.732534525094829e-8,0.0,1.1439833089698228e-7,1.1863189659169462e-7,8.241727344059377e-8,7.379529828208471e-8,6.889782459756833e-9,0.0,0.0,0.0,0.0,4.634579269220604e-7
