Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20817.412884691308,35974.882024768034,56792.29490945934
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20426.342240085774,32413.41478511049,52839.75702519626
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5730.83343669045,27939.094928930732,33669.928365621185
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.871468341103283e-6,7158.659237651333,7158.659247522801
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005980052606072e-6,5.278888474672269e-7,2.5338689000732987e-6
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005980052394574e-6,5.281450577222658e-7,2.53412511011684e-6
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0059800525554393e-6,5.28282130655983e-7,2.534262183211422e-6
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0059800526870657e-6,5.282369109360522e-7,2.534216963623118e-6
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0059800542489394e-6,5.279144956160408e-7,2.5338945498649803e-6
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095945095937608e-6,5.831084534214446e-7,3.6790535493590526e-6
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.8213678949811,7.239937547441391e-7,664.8213686189748
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002978674928185355,7.230815381607597e-7,0.00029859057435669626
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014883559174517534,7.221704476908694e-7,0.0001495577621928662
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0059800557488933e-6,5.245420124561587e-7,2.530522068205052e-6
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005980052967397e-6,5.178824490783883e-7,2.5238625020457853e-6
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005980052045747e-6,5.084171224753094e-7,2.5143971745210563e-6
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005980050755762e-6,4.954866765134009e-7,2.5014667272691627e-6
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0059800486735153e-6,4.785251032061189e-7,2.4845051518796342e-6
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.189423500726498e-7,4.5716115736161754e-7,1.3761035074342674e-6
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15018.85435187413,0.00019043185195522213,15018.854542305982
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23281.179378653207,11897.803635690114,35178.98301434332
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23281.179125345057,16945.607218556914,40226.78634390197
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23281.17836545999,25914.323828531262,49195.502193991255
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12499.137187705463,34756.573707913,47255.71089561846
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.991696931704,41051.06179103388,44912.05348796558
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005487255119624116,35725.54550656957,35725.54605529508
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006388295295847331,20637.090101271206,20637.090740100735
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.369230122777564e-6,9.102338183720651e-7,5.279463941149629e-6
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584687082371845e-6,6.994895176859453e-7,3.28417660005779e-6
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584687082297986e-6,6.983687525248736e-7,3.28305583482286e-6
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584687082039768e-6,6.96349897038481e-7,3.281036979078249e-6
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584687082667414e-6,6.930248864689869e-7,3.2777119691364008e-6
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5846870840258313e-6,6.878464910509546e-7,3.272533575076786e-6
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584687090311543e-6,6.801241429052669e-7,3.26481123321681e-6
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.706699714773369e-5,9.057837779151095e-7,3.7972780925648794e-5
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7066999276324895e-5,9.038714864491469e-7,3.7970870762774044e-5
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7066998748198253e-5,9.010180071474762e-7,3.796801675534573e-5
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.706699788259899e-5,8.97006660804006e-7,3.796400454340299e-5
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5846870854701804e-6,6.522921987829885e-7,3.236979284253169e-6
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584687082913675e-6,6.249925848883124e-7,3.2096796678019873e-6
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.584687081136234e-6,5.923750579085473e-7,3.1770621390447814e-6
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5846870787471457e-6,5.545207577375067e-7,3.1392078364846523e-6
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0599935091262283e-6,5.11879405624453e-7,1.5718729147506812e-6
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667835713587934e-5,20585.213622628427,20585.213659306784
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.999486708300632e-6,42033.95233900233,42033.95234600182
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13020.709221810283,42133.68660317026,55154.395824980544
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20353.074421601643,41336.20171965067,61689.27614125231
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21584.115476469535,40082.743508903026,61666.85898537256
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21604.48932100904,38175.92051059546,59780.4098316045
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19144.69191235365,35413.22616759775,54557.9180799514
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515.440994052258,31677.99304888107,37193.43404293333
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8338401419436018e-5,9721.690858823718,9721.69087716212
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46504949020217e-6,1.3683378740838025e-6,5.833387364285972e-6
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46504949041898e-6,1.369903112843527e-6,5.834952603262507e-6
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465049490915034e-6,1.3714483635183413e-6,5.836497854433375e-6
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465049491438883e-6,1.3729659588824713e-6,5.838015450321355e-6
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46504949302618e-6,1.374447493380743e-6,5.8394969864069236e-6
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465049498436242e-6,1.3758850892707778e-6,5.84093458770702e-6
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46505133310003e-6,1.377274060047796e-6,5.842325393147826e-6
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.599589274004157e-6,1.3916369717181002e-6,5.991226245722257e-6
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.562728593799686e-6,1.3899041628086504e-6,5.952632756608336e-6
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4650496275949705e-6,1.3820128215151448e-6,5.847062449110115e-6
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465049502071002e-6,1.3835072732698312e-6,5.848556775340834e-6
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465049489907741e-6,1.3851959814781419e-6,5.8502454713858834e-6
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4650494863486605e-6,1.386890909701759e-6,5.851940396050419e-6
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.465049473286756e-6,1.3885920902107488e-6,5.853641563497505e-6
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3225843603265914e-6,1.3902995603736406e-6,3.7128839207002317e-6
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.535832727425075e-6,27766.254793849686,27766.25480038552
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.575220959309,41710.01442405394,43243.58964501325
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12854.100153735004,40666.25970424649,53520.35985798149
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19157.51168356681,39054.236993598126,58211.748677164935
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20962.070280605563,36665.89093356239,57627.96121416795
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21107.713336062057,33334.57185836865,54442.285194430704
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18810.992195601368,29054.703119070287,47865.695314671655
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6796.558504962725,24092.9081850613,30889.466690024026
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114265729254299e-5,4030.1936285305806,4030.193639673238
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7224167154902065e-6,8.211718090781368e-7,3.543588524568343e-6
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7224167155332692e-6,8.221277492805998e-7,3.544544464813869e-6
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72241671589124e-6,8.230756860428906e-7,3.545492401934131e-6
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7224167161329347e-6,8.240114149757462e-7,3.546428131108681e-6
