BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t5234,54128.05328389103,11375.826461080838,-1.2731423081241906e-7,0.0,0.0,1324.120255144222,1.1251732788993706e-8,0.0,0.0,-66828.0
t5235,53545.10006391561,10054.52693082738,-1.3149056028620257e-7,0.0,0.0,191.37300537738503,1.1122890296763912e-8,0.0,0.0,-63791.0
t5236,53285.57936133291,8430.71463230713,-1.3047678598441438e-7,0.0,0.0,185.70600647928111,1.1154894013001066e-8,0.0,0.0,-61902.0
t5237,52880.80453416864,8274.178457170226,-1.294778642249636e-7,0.0,0.0,184.01700877941826,1.1187035093058321e-8,0.0,0.0,-61339.0
t5238,53014.4383287679,9382.806655581708,-1.2849345976390893e-7,0.0,0.0,187.75501576767044,1.1219314398001089e-8,0.0,0.0,-62585.0
t5239,53333.997402816996,10008.705673572033,-1.275232474659634e-7,0.0,0.0,1679.2969237272541,1.1251732794060633e-8,0.0,0.0,-65022.0
t5240,53045.42587527688,11658.589159014507,-7.768667755747143e-8,0.0,0.0,1715.984965775038,1.1251732793998131e-8,0.0,0.0,-66420.0
t5241,73942.85821411463,8.341732364872173e-8,-3727.1392162158186,0.0,0.0,211.28100201457474,3.1828962975217875e-9,0.0,0.0,-70427.0
t5242,100389.91886296707,1.982866928614275e-7,-24206.157865360063,0.0,0.0,229.23900219154794,3.158035161167812e-9,0.0,0.0,-76413.0
t5243,117839.393956316,2.000846930430128e-7,-34224.99195893502,0.0,0.0,251.5980024157966,3.164230005018873e-9,0.0,0.0,-83866.0
t5244,125302.00933671574,2.0192046839724593e-7,-34881.0883395421,0.0,0.0,272.07900262126066,3.1704384491038346e-9,0.0,0.0,-90693.0
t5245,129127.05272179161,2.0379512371646748e-7,-33065.105724790235,0.0,0.0,289.05300279164993,3.176660533217918e-9,0.0,0.0,-96351.0
t5246,129533.34466460386,2.0570980451766817e-7,-28799.455667745642,0.0,0.0,303.11100293287467,3.1828962974553628e-9,0.0,0.0,-101037.0
t5247,129989.66963863207,2.0658392042759345e-7,-26469.165641859217,0.0,0.0,311.496003017365,3.1891457821205827e-9,0.0,0.0,-103832.0
t5248,126572.9872317407,2.072443276196835e-7,-22351.592234990232,0.0,0.0,313.6050030390908,3.1954090276354383e-9,0.0,0.0,-104535.0
t5249,121849.03492350159,2.0763991752837168e-7,-18003.508926740844,0.0,0.0,312.47400302841214,3.2016860745781585e-9,0.0,0.0,-104158.0
t5250,115481.02345327979,2.076102722349702e-7,-13514.842456463106,0.0,0.0,306.8190029724891,3.2079769636919015e-9,0.0,0.0,-102273.0
t5251,104349.70444251434,2.0657967447741993e-7,-4855.086445622873,0.0,0.0,299.38200289874186,3.2142817358966784e-9,0.0,0.0,-99794.0
t5252,85487.55993129352,7893.196043980297,-1.2867811871964916e-7,0.0,0.0,2591.2440248431703,1.1686237986527044e-8,0.0,0.0,-95972.0
t5253,60809.214644323976,29972.658331227605,-1.2320129761868103e-7,0.0,0.0,2519.1270245596297,1.2000980525388029e-8,0.0,0.0,-93301.0
t5254,57951.141842775156,29433.98813371903,-1.2323676498343823e-7,0.0,0.0,2424.8700236170594,1.2000980525387986e-8,0.0,0.0,-89810.0
t5255,56926.61608409767,24081.471894166112,-1.2327094797770261e-7,0.0,0.0,2247.912021847479,1.2000980525280563e-8,0.0,0.0,-83256.0
t5256,56814.2862277644,17663.025752311667,-1.23303606701571e-7,0.0,0.0,2066.6880200352393,1.2000980525199242e-8,0.0,0.0,-76544.0
t5257,56682.589154817055,12206.783826809664,-1.2333461637870708e-7,0.0,0.0,1911.6270184846294,1.2000980524979152e-8,0.0,0.0,-70801.0
t5258,54618.04386414879,10389.059118555235,-1.2336409268490738e-7,0.0,0.0,1803.8970174073295,1.2000980524492128e-8,0.0,0.0,-66811.0
t5259,53777.506663255466,8404.004320336151,-1.2640068433358822e-7,0.0,0.0,1725.4890165228767,1.1894332397570153e-8,0.0,0.0,-63907.0
t5260,53026.05865876874,7143.288325343431,-1.2542879512090533e-7,0.0,0.0,1669.6530160013137,1.192972232227422e-8,0.0,0.0,-61839.0
t5261,52696.81597638544,6770.998007887122,-1.244710307214661e-7,0.0,0.0,1650.1860158399422,1.196527134968446e-8,0.0,0.0,-61118.0
t5262,52385.00378894598,8583.176194878983,-1.2352707478348747e-7,0.0,0.0,1691.8200162865594,1.2000980524974771e-8,0.0,0.0,-62660.0
t5263,52419.86477882277,10987.626204325361,-1.2356819820373907e-7,0.0,0.0,1759.5090169634493,1.2000980525078071e-8,0.0,0.0,-65167.0
t5264,52570.92906834051,12180.274914386318,-7.513842588215979e-8,0.0,0.0,1796.7960173363194,1.2000980525023123e-8,0.0,0.0,-66548.0
t5265,74849.03731338514,8.065032801168967e-8,-4927.433315488495,0.0,0.0,210.3960020193963,3.330005531436048e-9,0.0,0.0,-70132.0
t5266,98566.29106118422,1.996557841248897e-7,-23232.97106356941,0.0,0.0,226.68000218223628,3.3300055239869196e-9,0.0,0.0,-75560.0
t5267,113657.28688732878,1.9385870509206857e-7,-32871.373889870585,0.0,0.0,243.08700234463478,3.310365116818277e-9,0.0,0.0,-81029.0
t5268,120984.7857971449,1.9564262693966722e-7,-35777.17779982211,0.0,0.0,256.3920024782454,3.3168973049455354e-9,0.0,0.0,-85464.0
t5269,126837.01939657849,1.9746433517474557e-7,-37695.249399376466,0.0,0.0,268.2300025971826,3.3234440951973876e-9,0.0,0.0,-89410.0
t5270,127738.36530158106,1.9932494313404148e-7,-34697.32830449874,0.0,0.0,279.9630027150663,3.3300055314354197e-9,0.0,0.0,-93321.0
t5271,130073.93108589647,2.0017437642416526e-7,-34425.73908889405,0.0,0.0,287.80800279406657,3.3365816577356675e-9,0.0,0.0,-95936.0
t5272,129259.57090226453,2.008161373400078e-7,-31974.304905312594,0.0,0.0,292.73400284387344,3.3431725183310417e-9,0.0,0.0,-97578.0
t5273,123447.10581139897,2.0120056069001058e-7,-25655.36381446317,0.0,0.0,294.258002859657,3.3497781576136225e-9,0.0,0.0,-98086.0
t5274,117991.92281739792,2.0117175958450368e-7,-21083.52282043607,0.0,0.0,291.6000028336173,3.3563986201518867e-9,0.0,0.0,-97200.0
t5275,107709.07186739938,2.0017028159962633e-7,-13076.822870368582,0.0,0.0,284.7510027656643,3.3630339507108978e-9,0.0,0.0,-94917.0
t5276,87683.83673461946,1620.049241093936,-1.2320216865334515e-7,0.0,0.0,2478.1140243972877,1.2518333701947738e-8,0.0,0.0,-91782.0
t5277,62652.60027413154,24327.761702169446,-1.1984470309417297e-7,0.0,0.0,2413.6380238061447,1.2739275136872212e-8,0.0,0.0,-89394.0
t5278,58658.04524906861,25194.12172810044,-1.1988181664819255e-7,0.0,0.0,2326.8330229380945,1.2739275136916519e-8,0.0,0.0,-86179.0
t5279,58541.84194941846,19645.519029322597,-1.199187649051849e-7,0.0,0.0,2169.6390213661552,1.273927513685944e-8,0.0,0.0,-80357.0
t5280,57552.177180633495,14331.116799856914,-1.1995586164772995e-7,0.0,0.0,1994.7060196168252,1.2739275136755029e-8,0.0,0.0,-73878.0
t5281,55632.886014545635,10840.527967446,-1.199937796667607e-7,0.0,0.0,1844.5860181156252,1.2739275135878121e-8,0.0,0.0,-68318.0
t5282,54350.77627493777,8129.445708161975,-1.2003375370163816e-7,0.0,0.0,1733.778017007545,1.2739275136834597e-8,0.0,0.0,-64214.0
t5283,54120.30639727313,5611.190586589398,-1.2007387602664064e-7,0.0,0.0,1657.5030162447952,1.27392751367937e-8,0.0,0.0,-61389.0
t5284,54085.44540737133,3863.5155769858948,-1.2011414741258164e-7,0.0,0.0,1608.039015750155,1.2739275136730488e-8,0.0,0.0,-59557.0
t5285,53076.41342196283,4467.779562506749,-1.2015456865787773e-7,0.0,0.0,1596.8070156378349,1.2739275136729538e-8,0.0,0.0,-59141.0
t5286,53124.83146347709,5909.024520579147,-1.201951405701317e-7,0.0,0.0,1638.1440160512052,1.2739275136734971e-8,0.0,0.0,-60672.0
t5287,53361.111506102985,8512.931477165173,-1.2023586396137514e-7,0.0,0.0,1716.957016839335,1.2739275136731272e-8,0.0,0.0,-63591.0
t5288,52851.75370920768,10331.947273649963,-7.313666921808177e-8,0.0,0.0,1753.299017202755,1.2739275136664307e-8,0.0,0.0,-64937.0
t5289,77587.01070711788,7.817366957715786e-8,-8839.872709195319,0.0,0.0,206.862001995785,3.4830857479280248e-9,0.0,0.0,-68954.0
t5290,97810.65332647483,1.9342994014177293e-7,-22982.81232885049,0.0,0.0,225.15900217875497,3.4830857466847425e-9,0.0,0.0,-75053.0
t5291,115821.72604199592,1.896097411108108e-7,-34239.21004457001,0.0,0.0,245.4840023810322,3.469288803398325e-9,0.0,0.0,-81828.0
t5292,124002.92859297154,1.9138056333028127e-7,-35876.10459574482,0.0,0.0,265.17600257843986,3.4761794296654063e-9,0.0,0.0,-88392.0
t5293,128251.22315028732,1.9318920325580974e-7,-34517.271153231595,0.0,0.0,282.048002747645,3.4830857470814997e-9,0.0,0.0,-94016.0
t5294,129780.0840933192,1.9401491365852503e-7,-30914.573096419255,0.0,0.0,297.4890029025375,3.490007803856064e-9,0.0,0.0,-99163.0
t5295,129667.20231729632,1.9463875109649013e-7,-27062.941320509995,0.0,0.0,308.7390030155173,3.4969456484750916e-9,0.0,0.0,-102913.0
t5296,131752.07457551765,1.9501243551983576e-7,-26667.277578806774,0.0,0.0,316.2030030906346,3.5038993295324175e-9,0.0,0.0,-105401.0
t5297,126380.05007403815,1.949844283187622e-7,-20374.025077355498,0.0,0.0,318.9750031188293,3.510868895870654e-9,0.0,0.0,-106325.0
t5298,119366.97797701642,1.940108680211971e-7,-14249.279980306523,0.0,0.0,316.30200309257157,3.5178543965049836e-9,0.0,0.0,-105434.0
t5299,101584.22000484524,3.977758631230782e-7,-2.4578281722874895e-7,0.0,0.0,1399.7799949915407,1.1251732788368674e-8,0.0,0.0,-102984.0
t5300,81374.8068958243,14581.382691955698,-6.488287760171888e-8,0.0,0.0,3187.8104121992483,8.563279753272451e-8,0.0,0.0,-99144.0
t5301,58765.473031961854,33152.656231452456,-6.486075520998064e-8,0.0,0.0,4664.870736564916,8.563279754859316e-8,0.0,0.0,-96583.0
t5302,57910.470688083464,31183.70202038731,-6.482193097124875e-8,0.0,0.0,3552.827291508413,8.5632797542718e-8,0.0,0.0,-92647.0
t5303,57240.36499336869,25813.352972429373,-6.475803553723084e-8,0.0,0.0,3080.282034181045,8.563279753924447e-8,0.0,0.0,-86134.0
t5304,55923.39426386291,20505.45450673254,-6.46570383552271e-8,0.0,0.0,2796.1512293835594,8.563279753767758e-8,0.0,0.0,-79225.0
t5305,55904.027047252435,14924.835378680596,-6.450226442747328e-8,0.0,0.0,2535.137574045811,8.563279753528987e-8,0.0,0.0,-73364.0
t5306,54993.767866561975,11855.86534450441,-6.427184274353851e-8,0.0,0.0,2302.366788912244,8.563279753085215e-8,0.0,0.0,-69152.0
t5307,54422.434976550976,9589.869952841576,-6.393940163362531e-8,0.0,0.0,1899.6950705857455,8.56327974753925e-8,0.0,0.0,-65912.0
t5308,54263.62380031461,8605.518821852838,-897.799639391092,0.0,0.0,1719.6570171935084,3.0128736145932646e-8,0.0,0.0,-63691.0
t5309,54160.97755227336,7636.407422780102,-659.9029920457035,0.0,0.0,1696.5180169621185,3.01287361463766e-8,0.0,0.0,-62834.0
t5310,54221.01592378157,7644.922729444903,-6.247075096484283e-8,0.0,0.0,2027.0613467503795,8.563279752169759e-8,0.0,0.0,-63893.0
t5311,53918.88734463255,9892.429014821038,-6.154675707719093e-8,0.0,0.0,2146.683640522318,8.563279752695693e-8,0.0,0.0,-65958.0
t5312,53454.07414589694,11267.706867059802,-1.6465133207546443e-8,0.0,0.0,2150.218986974082,8.563279752532515e-8,0.0,0.0,-66872.0
t5313,75160.94163464067,1.7277688264658663e-7,-4634.94163488136,0.0,0.0,6.779253379510969e-8,1.4492425854617887e-10,0.0,0.0,-70526.0
t5314,100006.1528534737,1.019340007403705e-6,-23967.152854560805,0.0,0.0,6.764304889530825e-8,1.4184184474221177e-10,0.0,0.0,-76039.0
t5315,117805.09427682668,1.02784745652637e-6,-35694.09427792234,0.0,0.0,6.768029811032553e-8,1.4261082750478423e-10,0.0,0.0,-82111.0
t5316,125863.0879789642,1.0365323599407532e-6,-37760.08798006861,0.0,0.0,6.771762851011528e-8,1.4338088968297208e-10,0.0,0.0,-88103.0
t5317,130632.18846428885,1.0453998653619524e-6,-37219.188465402134,0.0,0.0,6.775504032703721e-8,1.4415203280688222e-10,0.0,0.0,-93413.0
t5318,133119.3187980964,1.0544553082406085e-6,-34935.318799218796,0.0,0.0,6.779253380069916e-8,1.4492425853694312e-10,0.0,0.0,-98184.0
t5319,135191.37534278177,1.058448068576189e-6,-33416.3753439082,0.0,0.0,6.783010917298871e-8,1.456975685670497e-10,0.0,0.0,-101775.0
t5320,132637.70679412517,1.061166471064968e-6,-29100.706795254384,0.0,0.0,6.786776668587689e-8,1.464719645761562e-10,0.0,0.0,-103537.0
t5321,127687.77252142435,1.0620097427293366e-6,-24201.772522554387,0.0,0.0,6.790550658193434e-8,1.472474482373885e-10,0.0,0.0,-103486.0
t5322,123242.88033387298,1.0585378049235884e-6,-22329.880334999616,0.0,0.0,6.794332910493729e-8,1.4802402123483348e-10,0.0,0.0,-100913.0
t5323,86783.91784348937,9241.082157225168,-8.344698371750834e-7,0.0,0.0,1.1909147023885779e-7,8.268174992185789e-10,0.0,0.0,-96025.0
t5324,66625.2913595856,24135.708640876564,-6.008696899769361e-7,0.0,0.0,1.3774459351029455e-7,9.662210362120642e-10,0.0,0.0,-90761.0
t5325,56109.3441327242,31195.655867737718,-6.00648360154092e-7,0.0,0.0,1.3774459351844168e-7,9.662210362825367e-10,0.0,0.0,-87305.0
t5326,54267.28620081379,29142.713799647747,-6.002522824146804e-7,0.0,0.0,1.377445935106484e-7,9.66221036251941e-10,0.0,0.0,-83410.0
t5327,55212.406371617144,22720.59362884375,-5.996076288427847e-7,0.0,0.0,1.3774459350008396e-7,9.662210362150059e-10,0.0,0.0,-77933.0
t5328,55200.78604172458,16710.21395873533,-5.986196532115696e-7,0.0,0.0,1.3774459349025608e-7,9.662210361918911e-10,0.0,0.0,-71911.0
t5329,53612.67427962767,12842.325720830788,-5.971746951381506e-7,0.0,0.0,1.377445934792275e-7,9.662210361634704e-10,0.0,0.0,-66455.0
t5330,53663.02904264463,8759.97095781179,-5.951470123312599e-7,0.0,0.0,1.3774459346194644e-7,9.662210360873442e-10,0.0,0.0,-62423.0
t5331,53556.37765490917,6043.622346287263,-1.315759157811282e-6,0.0,0.0,1.1850668944779475e-7,8.218356732517445e-10,0.0,0.0,-59600.0
t5332,52983.956170078214,4502.043837167033,-7.355514981824762e-6,0.0,0.0,1.0952277670212107e-7,7.39649104214299e-10,0.0,0.0,-57486.0
t5333,52044.64616429609,4056.353842274648,-6.681182915746246e-6,0.0,0.0,1.0969207507779603e-7,7.413027678000072e-10,0.0,0.0,-56101.0
t5334,51788.28247338913,4196.7175270629305,-5.907757404046183e-7,0.0,0.0,1.3774459341894228e-7,9.662210358756085e-10,0.0,0.0,-55985.0
t5335,51513.26799687398,4989.732003573439,-5.861428514319381e-7,0.0,0.0,1.3774459342820538e-7,9.66221035930229e-10,0.0,0.0,-56503.0
t5336,51648.27438232237,5419.725617863184,-3.242654025597332e-7,0.0,0.0,1.3774459342109634e-7,9.662210358766743e-10,0.0,0.0,-57068.0
t5337,75477.3320758071,4.334158301767856e-7,-14324.332076302628,0.0,0.0,6.209396226659504e-8,2.0269010156110655e-11,0.0,0.0,-61153.0
t5338,100171.90069260914,1.2948020664632692e-6,-33447.90069396597,0.0,0.0,6.201672821458774e-8,1.8473025764144658e-11,0.0,0.0,-66724.0
t5339,118239.42562788932,1.3056768253753236e-6,-45263.425629257035,0.0,0.0,6.204242326088095e-8,1.9070867082573422e-11,0.0,0.0,-72976.0
t5340,125283.53693064098,1.316779827198947e-6,-46024.53693201985,0.0,0.0,6.206816790523905e-8,1.9669528138699045e-11,0.0,0.0,-79259.0
t5341,129479.41946392934,1.3281177290359105e-6,-44582.41946531956,0.0,0.0,6.209396227174635e-8,2.026901013843416e-11,0.0,0.0,-84897.0
t5342,131779.0267485398,1.3276020577212017e-6,-42298.02674992954,0.0,0.0,6.209396228829737e-8,2.026901050486303e-11,0.0,0.0,-89481.0
t5343,133398.10883736916,1.3398134985289597e-6,-40087.108838771135,0.0,0.0,6.214621408831925e-8,2.14823572771064e-11,0.0,0.0,-93311.0
t5344,132165.72128724708,1.3425496421054682e-6,-36158.721288651825,0.0,0.0,6.217215937332113e-8,2.2084325921739126e-11,0.0,0.0,-96007.0
t5345,127096.95186944716,1.3436210429359058e-6,-29710.95187085302,0.0,0.0,6.219815488111933e-8,2.2687120315611076e-11,0.0,0.0,-97386.0
t5346,118923.41010635602,1.3419244947411241e-6,-21615.410107760206,0.0,0.0,6.222420074267155e-8,2.3290741784742786e-11,0.0,0.0,-97308.0
t5347,105902.46522466552,1.3336370731378747e-6,-10670.465226061435,0.0,0.0,6.225029708566744e-8,2.3895191573333574e-11,0.0,0.0,-95232.0
t5348,84698.22610613784,6746.77389463122,-8.618063347269262e-7,0.0,0.0,9.224244681564272e-8,5.450176267991976e-10,0.0,0.0,-91445.0
t5349,57054.063954131554,31510.936046615974,-8.409231182644611e-7,0.0,0.0,9.285399782026857e-8,5.529002118374062e-10,0.0,0.0,-88565.0
t5350,58206.49944258697,26781.50055816077,-8.411559847700484e-7,0.0,0.0,9.285399781601638e-8,5.529002117994302e-10,0.0,0.0,-84988.0
t5351,56996.048404888345,22759.951595859628,-8.413883032014909e-7,0.0,0.0,9.285399781298554e-8,5.529002117874387e-10,0.0,0.0,-79756.0
t5352,54774.628659946924,18865.3713408013,-8.416214068354141e-7,0.0,0.0,9.285399780926194e-8,5.529002117759434e-10,0.0,0.0,-73640.0
t5353,54979.921156164935,13323.078844583515,-8.418582767047829e-7,0.0,0.0,9.285399780353705e-8,5.529002117394793e-10,0.0,0.0,-68303.0
t5354,54302.0685748475,9935.9314259012,-8.421046178739858e-7,0.0,0.0,9.285399780105118e-8,5.52900211739856e-10,0.0,0.0,-64238.0
t5355,54263.33414158281,6931.665859166132,-8.42351871841643e-7,0.0,0.0,9.285399780038763e-8,5.529002117582946e-10,0.0,0.0,-61195.0
t5356,53786.9006128228,5201.099387926401,-8.426000437277993e-7,0.0,0.0,9.285399779748396e-8,5.52900211742347e-10,0.0,0.0,-58988.0
t5357,54487.99385385296,3001.006146896486,-8.428491383643435e-7,0.0,0.0,9.285399779385678e-8,5.529002117112284e-10,0.0,0.0,-57489.0
t5358,54358.233502121344,2576.766498628347,-8.430991606147925e-7,0.0,0.0,9.285399779142467e-8,5.529002116859369e-10,0.0,0.0,-56935.0
t5359,53866.30619941809,3123.6938013318604,-8.433501154462158e-7,0.0,0.0,9.285399779004423e-8,5.529002116676473e-10,0.0,0.0,-56990.0
t5360,52409.891504295694,4628.108496163133,-5.52238093459424e-7,0.0,0.0,9.285399778750025e-8,5.529002116345144e-10,0.0,0.0,-57038.0
t5361,73388.85011090452,5.796866348639865e-7,-12565.850111546903,0.0,0.0,6.266932144164682e-8,3.3554125740221674e-11,0.0,0.0,-60823.0
t5362,97721.75748799014,1.2810678103747346e-6,-31137.757489333857,0.0,0.0,6.264241047065181e-8,3.293642676783307e-11,0.0,0.0,-66584.0
t5363,115266.20082166838,1.2921059134048253e-6,-42203.20082302317,0.0,0.0,6.266932144551048e-8,3.355412574583776e-11,0.0,0.0,-73063.0
t5364,123893.52181301323,1.2915891852323065e-6,-44232.521814367516,0.0,0.0,6.266932144680831e-8,3.3554125741440046e-11,0.0,0.0,-79661.0
t5365,128451.90480380371,1.2910201962493502e-6,-42615.904805157435,0.0,0.0,6.26693214478116e-8,3.3554125737237516e-11,0.0,0.0,-85836.0
t5366,131318.85644132178,1.290345649228352e-6,-40389.85644267482,0.0,0.0,6.266932144849106e-8,3.355412573315402e-11,0.0,0.0,-90929.0
t5367,134973.47921042412,1.289475125326357e-6,-40273.47921177629,0.0,0.0,6.266932144864548e-8,3.3554125723493955e-11,0.0,0.0,-94700.0
t5368,133022.43016533752,1.288264810198642e-6,-35903.430166688486,0.0,0.0,6.266932144899111e-8,3.355412572349574e-11,0.0,0.0,-97119.0
t5369,129814.07448615893,1.286499268437133e-6,-31188.074487508115,0.0,0.0,6.266932144929651e-8,3.355412572575854e-11,0.0,0.0,-98626.0
t5370,122605.43971632337,1.2838711810065625e-6,-23987.439717669946,0.0,0.0,6.266932144993526e-8,3.35541257404414e-11,0.0,0.0,-98618.0
t5371,105512.62047700645,1.345243241842153e-6,-9585.620478414894,0.0,0.0,6.316942798506231e-8,4.4968278915037484e-11,0.0,0.0,-95927.0
t5372,86150.57705146786,5589.422949272286,-8.367552999124151e-7,0.0,0.0,9.601063466683928e-8,5.92302122413539e-10,0.0,0.0,-91740.0
t5373,60581.541000095815,28761.45900060518,-7.989078387322183e-7,0.0,0.0,9.730405760512488e-8,6.07849603106214e-10,0.0,0.0,-89343.0
t5374,58336.25979668914,27868.740204012065,-7.991318559094875e-7,0.0,0.0,9.730405760387287e-8,6.078496031057146e-10,0.0,0.0,-86205.0
t5375,57362.08880160126,23065.91119910017,-7.993555144571574e-7,0.0,0.0,9.730405760008071e-8,6.078496030900508e-10,0.0,0.0,-80428.0
t5376,55063.200190204756,19203.799810496912,-7.99578473685803e-7,0.0,0.0,9.730405759603681e-8,6.07849603078393e-10,0.0,0.0,-74267.0
t5377,54948.93361235602,14197.06638834587,-7.998003722521137e-7,0.0,0.0,9.730405759013405e-8,6.07849603043427e-10,0.0,0.0,-69146.0
t5378,53362.7585720337,12455.24142866839,-8.000209043726744e-7,0.0,0.0,9.730405758142905e-8,6.078496029657438e-10,0.0,0.0,-65818.0
t5379,52884.38832172285,10696.61167900267,-8.229385266511765e-7,0.0,0.0,9.68246686340767e-8,6.021263776286557e-10,0.0,0.0,-63581.0
t5380,52202.662296980234,10030.33770373954,-8.173251408912162e-7,0.0,0.0,9.694506012724313e-8,6.035679942522776e-10,0.0,0.0,-62233.0
t5381,51422.163467448096,10470.836533266029,-8.117935840341495e-7,0.0,0.0,9.706587842959961e-8,6.050118082638601e-10,0.0,0.0,-61893.0
t5382,50848.893855555536,12632.1061451475,-8.009418450487128e-7,0.0,0.0,9.730405758335415e-8,6.078496030083893e-10,0.0,0.0,-63481.0
t5383,50571.942657636224,15578.057343067036,-8.011764779311633e-7,0.0,0.0,9.730405758819629e-8,6.078496030435178e-10,0.0,0.0,-66150.0
t5384,50866.32434943509,16462.67565126841,-8.014119803172364e-7,0.0,0.0,9.730405759096712e-8,6.078496030671171e-10,0.0,0.0,-67329.0
t5385,65681.56435597321,5079.435644452405,-5.23513383969427e-7,0.0,0.0,9.730405758658199e-8,6.078496029895319e-10,0.0,0.0,-70761.0
t5386,89947.24382342803,5.520162745764904e-7,-13488.24382404379,0.0,0.0,6.370474083788895e-8,5.7050670968287155e-11,0.0,0.0,-76459.0
t5387,112485.99927444407,1.2021285567096566e-6,-29885.9992757099,0.0,0.0,6.361804392041787e-8,5.510326548444091e-11,0.0,0.0,-82600.0
t5388,121713.81907441386,1.2122441544434125e-6,-33320.81907568978,0.0,0.0,6.364688514556701e-8,5.5751505125261806e-11,0.0,0.0,-88393.0
t5389,126498.56831174783,1.2225721897084964e-6,-33412.568313034164,0.0,0.0,6.367578406821357e-8,5.640063983013298e-11,0.0,0.0,-93086.0
t5390,127414.75275116917,1.2331188627740445e-6,-29912.752752466047,0.0,0.0,6.37047408403646e-8,5.705067093816567e-11,0.0,0.0,-97502.0
t5391,130530.2482253953,1.2379316360603672e-6,-29584.248226697033,0.0,0.0,6.37337556142853e-8,5.770159979052648e-11,0.0,0.0,-100946.0
t5392,130899.15065244911,1.241566724516467e-6,-27771.150653754506,0.0,0.0,6.376282854410988e-8,5.835342775920895e-11,0.0,0.0,-103128.0
t5393,128866.1095040848,1.2437426300203128e-6,-25066.109505392375,0.0,0.0,6.379195978305598e-8,5.900615618606499e-11,0.0,0.0,-103800.0
t5394,119296.63369449998,1.2435753572907402e-6,-16637.6336958074,0.0,0.0,6.38211494854995e-8,5.965978642972052e-11,0.0,0.0,-102659.0
t5395,104356.32788770195,1.2378904046100545e-6,-4645.327889003743,0.0,0.0,6.385039780662142e-8,6.031431985672891e-11,0.0,0.0,-99711.0
t5396,82880.26781795661,12787.732182495109,-5.89412465273475e-7,0.0,0.0,1.3672945828766523e-7,9.59497439353212e-10,0.0,0.0,-95668.0
t5397,59740.82357422822,33470.17642622337,-5.892818499461912e-7,0.0,0.0,1.3672945834107727e-7,9.594974397199425e-10,0.0,0.0,-93211.0
t5398,57732.44321241545,31203.556788035894,-5.89032085154419e-7,0.0,0.0,1.3672945831994396e-7,9.594974395989572e-10,0.0,0.0,-88936.0
t5399,55569.12511737854,26554.874883072378,-5.886043805862542e-7,0.0,0.0,1.3672945830788316e-7,9.594974395545564e-10,0.0,0.0,-82124.0
t5400,56928.703723591374,18104.296276858855,-5.879150830903631e-7,0.0,0.0,1.367294582966849e-7,9.59497439524324e-10,0.0,0.0,-75033.0
t5401,56283.77541049482,12900.22458995435,-5.868497574428182e-7,0.0,0.0,1.367294582838068e-7,9.59497439481966e-10,0.0,0.0,-69184.0
t5402,55406.44049795068,9746.559502496882,-5.852607145366436e-7,0.0,0.0,1.3672945807680866e-7,9.594974381364566e-10,0.0,0.0,-65153.0
t5403,53419.682178619325,8880.043677506921,-111.72585623433486,0.0,0.0,1.0736768625744548e-7,7.182173980524369e-10,0.0,0.0,-62188.0
t5404,52749.576483770754,7949.24471935046,-424.82120322930206,0.0,0.0,1.0736768617974366e-7,7.182173972853072e-10,0.0,0.0,-60274.0
t5405,52708.58722351944,7065.412776922049,-5.791742730074248e-7,0.0,0.0,1.3672945814929464e-7,9.594974386730348e-10,0.0,0.0,-59774.0
t5406,52840.28429610165,8429.71570433479,-5.74144595080089e-7,0.0,0.0,1.3672945826440845e-7,9.594974394247151e-10,0.0,0.0,-61270.0
t5407,53359.32570050817,10671.674299922133,-5.679880462927299e-7,0.0,0.0,1.3672945827070723e-7,9.5949743943954e-10,0.0,0.0,-64031.0
t5408,52489.036780161405,12650.963219971269,-2.7035682512724205e-7,0.0,0.0,1.367294582699815e-7,9.59497439424436e-10,0.0,0.0,-65140.0
t5409,72426.08092968019,5.568868859625135e-7,-3619.0809302909524,0.0,0.0,5.407429153188973e-8,-1.8364851357758566e-10,0.0,0.0,-68807.0
t5410,97788.17998480078,2.2904450526188843e-6,-23281.179987145075,0.0,0.0,5.403921648126292e-8,-1.8462416241785496e-10,0.0,0.0,-74507.0
t5411,113097.3257648082,2.2895471786192028e-6,-32136.325767151568,0.0,0.0,5.403921647692803e-8,-1.8462416256875116e-10,0.0,0.0,-80961.0
t5412,127855.45133189153,2.308500539442909e-6,-40261.45133425389,0.0,0.0,5.405088961147368e-8,-1.842993744800586e-10,0.0,0.0,-87594.0
t5413,133236.01586540358,2.3278491949389406e-6,-39599.01586778531,0.0,0.0,5.406258128596463e-8,-1.8397415835421706e-10,0.0,0.0,-93637.0
t5414,137167.08417591325,2.3476045952023265e-6,-38314.084178314726,0.0,0.0,5.4074291534934455e-8,-1.8364851361793385e-10,0.0,0.0,-98853.0
t5415,137032.32934703038,2.3566159585841763e-6,-34259.32934944089,0.0,0.0,5.408602039437681e-8,-1.8332243965789827e-10,0.0,0.0,-102773.0
t5416,136333.89063135258,2.3634210165002108e-6,-31547.8906337699,0.0,0.0,5.4097767899414624e-8,-1.8299593588597612e-10,0.0,0.0,-104786.0
