Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t55,25887.198317391016,-1.289032081929497e-10,1.2158746792381112e-6,7.626742435382913e-7,8124.35757393655,9021.33892965468,4.7702107181608505e-6,2990.298244340306,1.5811434127634127e-10,9375.810945533567,7698.9959848328235,63098.00000243774
t56,25887.198317275874,-1.3196562401228106e-10,1.1984841013095644e-6,7.549454744162183e-7,8124.357573374184,9021.33892927056,4.762236685492068e-6,1990.949867243434,1.581143412921163e-10,18540.119591958228,6652.035716582517,70216.0000024205
t57,25887.198317052414,-1.3868418948123886e-10,1.17358517105437e-6,7.422452272184369e-7,8124.357572301826,9021.338928536123,4.748215102570175e-6,2118.773496872104,1.5811434132118808e-10,21388.110697531298,5595.22098344073,72135.00000239856
t58,25887.198316553833,-1.608525685882177e-10,1.1379705838703044e-6,7.218369722918497e-7,5199.588852347066,5773.656968907875,4.6922940819764e-6,2153.6344867708317,24232.151636941657,1869.579151811955,4599.190581317492,69715.00000120266
t59,25887.198311212713,-2.51105540085333e-10,1.045982928885968e-6,6.706643848640821e-7,8.87223852630539e-6,5.649917796473035e-5,4.301512216165724e-6,2151.6977641670346,55130.30525190885,9.291765865126704e-7,1.2003138746797225e-6,83169.20140080742
t60,25887.198306384664,-2.772973718279248e-10,1.0108746348952982e-6,6.494001354554166e-7,7.634438390863435e-6,4.6126393429616324e-5,4.113311572736863e-6,1390.566151379727,74782.66664085518,1.6994266915149295e-5,1.1988153245699134e-6,102060.4311763468
t61,25003.32927419775,-3.036275486716407e-10,9.775245248784346e-7,6.300388894110211e-7,7.084680881107739e-6,4.521976073075207e-5,3.89383488114314e-6,1564.8710982153177,87843.0927371315,3.6479604981093423e-6,7.098909817935589e-7,114411.29317170796
t62,24904.617712967993,-3.1117285865525133e-10,9.616678766234048e-7,6.21304386750383e-7,6.896906957412557e-6,4.498697749873319e-5,3.8097397231001734e-6,1423.490416959365,93669.67224440657,1.7970753223788197e-5,6.921787372759495e-7,119997.78045027315
t63,22507.76071110137,-3.144369942223188e-10,9.545723504146982e-7,6.177470179374693e-7,6.81663969791035e-6,4.490073643657497e-5,3.7824542836993444e-6,1692.6947278439873,94311.58354605551,1.7970752210709786e-5,6.652825673952252e-7,118512.03906070875
t64,22600.346052477515,-3.1639111299462803e-10,9.5531266734567e-7,6.184977898915313e-7,6.810356568677441e-6,4.491647562177838e-5,3.7870800312930986e-6,2264.02761785092,89805.85998640425,1.7970752225437256e-5,6.256476685664239e-7,114670.23373241648
t65,24952.24416232663,-3.16427354141522e-10,9.638791748184725e-7,6.237236401618493e-7,6.87586235781344e-6,4.505496149444983e-5,3.829943797131887e-6,3182.0336851840925,78843.99006593759,1.7970753423734824e-5,5.701804944207574e-7,106978.26798933731
t66,25024.650444323135,-3.089443400581644e-10,9.812631525334732e-7,6.347202790298521e-7,7.0394866118597655e-6,4.5425508341552845e-5,3.954726171538276e-6,3437.680944441432,60438.417935964855,1.79707536339487e-5,4.982143962978909e-7,88900.7494012338
t67,25887.198311562555,-2.680822340161108e-10,1.021008738341893e-6,6.598370368980286e-7,7.645906386275515e-6,4.924701589327309e-5,4.275803832929847e-6,4560.979510846147,32219.009562629646,9.413657407917205e-6,8.73468931703789e-7,62667.18745817478
t68,25887.19831592567,-2.0806028142992832e-10,1.0814726301310224e-6,6.953921754120322e-7,1.1536168342826425e-5,5429.012787283779,4.595503078692889e-6,4708.170357615484,1.3023790047382804e-10,15178.957072380752,11644.661451925334,62848.00000303949
t69,25887.198316523834,-1.9627507150822956e-10,1.1064748868535878e-6,7.103665318124409e-7,1.2548347328709724e-5,8482.832407302896,4.647737313653593e-6,5062.590421585886,1.3023790047255472e-10,12604.545667355786,11605.833171258499,63643.000003039764
t70,25887.198316794605,-1.9538634105326344e-10,1.124010888458689e-6,7.195927561795045e-7,1.295537415041622e-5,8482.832408291468,4.658741330974476e-6,6387.308037737554,1.3023790047149195e-10,11155.145304846532,11546.515915912043,63459.00000303986
t71,25887.198316932703,-1.97034648947851e-10,1.1360370032070552e-6,7.250349309754746e-7,1.3187018877022544e-5,8482.832408795677,4.663510806966902e-6,8525.448751526208,1.3023790046685108e-10,7351.059553412864,11456.460952660726,61703.00000303971
t72,25887.19831699718,-1.9978083995214437e-10,1.143312778507607e-6,7.275970502279423e-7,1.3294427574305743e-5,8482.832409058587,4.665997708931743e-6,8622.284834578231,1.3023790045869146e-10,3879.7004232531795,11320.983999320695,58193.00000303914
t73,25887.19831701453,-2.050439560366861e-10,1.1461121128034019e-6,7.275985912633779e-7,1.3051951233716606e-5,8482.832409156927,4.6628354454568305e-6,8225.25689406494,1.302379004054643e-10,779.8270817949269,11119.885281418216,54495.00000303796
t74,25887.198316914742,-2.2112114951980779e-10,1.1369602133120762e-6,7.216460816788213e-7,1.0650842712339257e-5,8482.832403008722,4.622259184889476e-6,9077.414424856817,1.1115482292062641e-10,2.6089752231824983e-6,8835.554874499452,52283.000039020306
t75,25887.198316902417,-2.261628550999988e-10,1.1357671836963215e-6,7.202950716592676e-7,1.0536669209345655e-5,8482.832403107708,4.617258691935156e-6,10907.616394540606,1.1129390588317972e-10,2.6282019136635632e-6,6117.352901158461,51395.000035347264
t76,25887.198316893224,-2.2819745368462608e-10,1.1346488344933942e-6,7.198615219485368e-7,1.0541198486729378e-5,8482.832403162553,4.617990981449692e-6,11052.8705191192,1.1143316281061076e-10,2.6477375932682295e-6,5702.09877347836,51125.00003231465
t77,25887.198316884627,-2.2735634523312985e-10,1.1334514442322262e-6,7.202395950101619e-7,1.066441005435212e-5,8482.832403171227,4.624241619571472e-6,10748.80521833641,1.1157259390287816e-10,2.6675897527653847e-6,6300.164071566291,51419.00002976837
t78,25887.198316952792,-2.1598429801503708e-10,1.139506514545923e-6,7.247632671505813e-7,1.3011018067265447e-5,8482.832408566886,4.664549277868166e-6,8784.96945410563,1.3023790036419243e-10,508.127870738227,9438.871933131146,53102.00000303444
t79,25887.198316891983,-2.1540515887413843e-10,1.1334106594072677e-6,7.229547805773015e-7,1.322050064058393e-5,8482.832408166043,4.668073842124751e-6,8147.788027623323,1.3023790045464138e-10,6285.31197687935,8609.869253720179,57413.000003025736
t80,25887.198316757276,-2.1829290345370232e-10,1.122339663737899e-6,7.178352385392523e-7,1.3038865032599175e-5,8482.832407405653,4.664823515044236e-6,8176.838852538929,1.3023790046147136e-10,13833.822168834637,7641.30823793325,64022.00000301352
t81,25887.19831648784,-2.2653851260305488e-10,1.1054850994875154e-6,7.0850997347041e-7,1.2418194110325616e-5,8482.832405632567,4.649226226632651e-6,10559.006495618682,1.3023790045595592e-10,14098.244984895719,6591.717780835064,65619.0000023512
t82,25887.198315750178,-2.563514649930228e-10,1.0713597176508319e-6,6.887541544914013e-7,9.504751390478968e-6,4292.817838649825,4.548350835209966e-6,7826.292231798184,19714.08362902162,5.0812934252927135e-6,5536.607966553929,63257.00000266799
t83,25887.198313346704,-3.0399156659520183e-10,1.0261025242187247e-6,6.618242830531809e-7,8.101256124716158e-6,1004.5056897113008,4.314533483110177e-6,7053.54028850497,50501.1372114158,1.6595878401105172e-6,9.688414720277291e-7,84446.38151971062
t84,25887.19831175987,-3.199747011184901e-10,1.005629662353071e-6,6.487723658859508e-7,7.911168242732245e-6,1004.5056889079615,4.203678339858485e-6,2271.7745073973783,70400.38756253448,1.3278270056086897e-5,9.676273004449439e-7,99563.86609861451
t85,25887.198306966442,-3.4186467219333745e-10,9.834248781188368e-7,6.351100577068213e-7,7.667712627525439e-6,1004.5056882903901,4.040899414040216e-6,4880.538583841608,78819.30117164535,3.590221048395461e-6,6.426859374045061e-7,110591.5437683035
t86,25887.198306162016,-3.4836078165574937e-10,9.755492025448518e-7,6.299449016294353e-7,7.628576239248717e-6,1004.5056881540708,3.98502249682896e-6,8291.105428933839,80226.5682560296,9.945789914583348e-6,6.264209660236168e-7,115409.37770307047
t87,25887.198306047187,-3.5135305860677537e-10,9.748857286335174e-7,6.289546552521627e-7,7.654462956770111e-6,1004.5056881371971,3.971526228636291e-6,6565.486428946799,80473.45721820227,9.945789845688762e-6,6.018163469745287e-7,113930.64766511053
t88,25887.19830630896,-3.5317172774650295e-10,9.813270998029955e-7,6.318508685550405e-7,7.752336664377735e-6,1004.5056882181246,3.981926523952006e-6,6472.523789216857,76338.06710181,9.945789896413154e-6,5.656873658204707e-7,109702.29490941249
t89,25887.19830703982,-3.5311718424441785e-10,9.95551062260166e-7,6.392519604325763e-7,7.9575932197086e-6,1004.5056884306345,4.02270852303964e-6,6242.053911553043,71819.9990940501,9.945789913273862e-6,5.15317773861198e-7,104953.75702514945
t90,25887.198308359573,-3.4532782306445606e-10,1.0192985452106656e-6,6.528902353202033e-7,8.404287314971261e-6,1004.505688974149,4.132803729612768e-6,6451.219850945413,52575.00449269028,9.945790010360727e-6,4.5022740983924353e-7,85917.92836557435
t91,25887.19831432552,-3.028584171921989e-10,1.0676804241922634e-6,6.818478530224356e-7,1.1276402477000907e-5,3247.682012008441,4.424545429640615e-6,5864.393188881798,26713.38570633448,7.748089343531662e-6,7.24999843071831e-7,61712.65924747351
t92,25887.19831668415,-2.3089199694892017e-10,1.1492637621509053e-6,7.271065910634394e-7,485.5867901285278,9021.338924520645,4.733985770097876e-6,4894.095637144586,1.5887725468454198e-10,6453.393229130494,11660.387098259525,58402.00000247821
t93,25887.198317102026,-2.1652632925120304e-10,1.1821938924245274e-6,7.458264822876915e-7,758.7293461899284,9021.338928771482,4.778010482153438e-6,3923.798084963321,1.5887725469282392e-10,7367.9913493404665,11629.943969405287,58589.00000247849
t94,25887.198317300186,-2.1507906126504463e-10,1.2051695625319704e-6,7.573733206099085e-7,758.7293472200267,9021.338929431098,4.791363659439888e-6,4911.52613209395,1.5887725469336037e-10,5917.893094869193,11583.31417481032,58080.00000247862
t95,25887.198317402443,-2.1686324433418456e-10,1.2209659809558922e-6,7.641431572250379e-7,758.7293477540508,9021.338929782605,4.799822076768274e-6,4163.951570932337,1.5887725469311317e-10,5032.532665583052,11512.249164239207,56376.00000247857
t96,25887.19831745027,-2.2083805651196656e-10,1.2304751970072288e-6,7.671345192786697e-7,758.7293480414703,9021.338929978436,4.804650957037608e-6,4367.307345341584,1.5887725467504644e-10,1781.6891542072485,11404.736900657042,53221.00000247825
t97,25887.198317440685,-2.3181757272035254e-10,1.229729133523403e-6,7.649327638226964e-7,758.7293470521795,9021.338929891654,4.7927552504118505e-6,2879.905109644289,1.501798163667525e-10,5.734701071714721e-6,11243.828287073207,49791.00000362405
t98,25887.198317388065,-2.4681809747294446e-10,1.2223608560112935e-6,7.598235943321649e-7,345.9808815565705,9021.338929313684,4.766029865543203e-6,2785.0057482133534,1.3409142130485582e-10,2.0059800580899395e-6,10459.29748333937,48498.82136856512
t99,25887.198317389655,-2.508591822455857e-10,1.2232246986840414e-6,7.596067148037308e-7,364.11345453465464,9021.338929349438,4.7652223019422175e-6,2415.091910955093,1.3425918483519326e-10,2.019716801763985e-6,9421.257677540232,47109.000298536725
t100,25887.198317397197,-2.495349999605034e-10,1.2249593258533788e-6,7.611032523348466e-7,758.7290527531585,9021.338929378346,4.770499230374231e-6,1770.163597829089,1.3442715820231418e-10,2.0336595882975034e-6,9528.570243356004,46966.00014950389
t101,25887.198317479095,-2.340606803196309e-10,1.239101885945754e-6,7.692548157148898e-7,758.7293482586292,9021.338930160253,4.811131980654321e-6,1082.6274082169823,1.5887725465978397e-10,1066.9854095926382,9723.12058194787,47540.00000247488
t102,25887.198317467653,-2.3232695177648966e-10,1.2363032994546893e-6,7.694484617342942e-7,758.7293481393514,9021.33893009135,4.812565653882079e-6,976.1077168597575,1.5887725469418776e-10,3654.506021080872,8959.119662010999,49257.00000246822
t103,25887.198317424787,-2.337639491142643e-10,1.2280662321755343e-6,7.665593599807871e-7,758.7293478530837,9021.338929927562,4.8085968421008225e-6,809.5496540102788,1.5887725470465694e-10,9109.444531992827,8040.739214447058,53627.00000245874
t104,25887.198317336624,-2.3655053281887236e-10,1.2142258606804766e-6,7.602969465112382e-7,758.7293473206544,9021.338929631167,4.8020077813051115e-6,794.0558807219553,1.5887725471533923e-10,16884.833681654425,7014.843839004539,60361.00000244583
t105,25887.198317175655,-2.424601787510763e-10,1.19391561946984e-6,7.497025784724101e-7,758.7293462923861,9021.338929099646,4.790589755760704e-6,687.5361893647304,1.5887725472853858e-10,19996.447058957896,5952.750154804427,62304.00000242886
t106,25887.19831687313,-2.616886285769872e-10,1.164511352189975e-6,7.325189733503803e-7,485.58679076798074,9021.338927916464,4.7482308533478685e-6,1007.0952634364047,9887.902934710904,8971.730983382124,4929.14677758845,60190.000001320455
t107,25887.198315163445,-3.408105610072732e-10,1.0837653304214435e-6,6.879023262401075e-7,1.184992896096864e-5,4096.046901079295,4.437185292485315e-6,1338.2746668313878,41835.33463921178,9.89161664983198e-7,9.240113328196025e-7,73156.85454225754
t108,25887.19831464322,-3.6006794647020453e-10,1.0566685533261936e-6,6.716456713210224e-7,1.0339496799855666e-5,4096.046900202674,4.341972199472487e-6,493.8640226141248,61314.87375463201,4.875120210730593e-6,9.182995257746508e-7,91791.98301429488
