Segment,1,2,3,4,Total
t916,-1.5737694158821404e-10,9.718576035203062e-10,8.333840248781573e-9,4.5723892598639316e-8,5.487221350935298e-8
t917,-1.5538533272235063e-10,9.743324755745339e-10,8.340751633183509e-9,4.57877888046875e-8,5.494748758072319e-8
t918,-1.553853326551999e-10,9.743324756604506e-10,8.340751633428261e-9,4.578778880772738e-8,5.494748758416089e-8
t919,-1.5538533263103847e-10,9.743324756957594e-10,8.340751633537142e-9,4.5787788810394674e-8,5.4947487586996534e-8
t920,-1.5538533261404407e-10,9.743324757232407e-10,8.340751633626227e-9,4.5787788813216386e-8,5.4947487589951806e-8
t921,-1.553853326001853e-10,9.74332475742008e-10,8.340751633681645e-9,4.5787788814214435e-8,5.49474875910379e-8
t922,-1.5538533266370293e-10,9.743324756621139e-10,8.340751633456625e-9,4.578778881183037e-8,5.49474875882854e-8
t923,-3.0032256676896426e-10,7.945258709354486e-10,7.844006681419399e-9,4.1432649970813546e-8,4.977085995639943e-8
t924,-3.0067003930911216e-10,7.940955313543135e-10,7.84283076190479e-9,4.1422881720467985e-8,4.975913797441798e-8
t925,-3.0049641482147555e-10,7.943105622677347e-10,7.843418334518856e-9,4.1427762326427396e-8,4.976499480839251e-8
t926,-3.0032256679850453e-10,7.945258708963283e-10,7.84400668130769e-9,4.14326499691863e-8,4.977085995459181e-8
t927,-3.003225667805801e-10,7.945258709176901e-10,7.844006681364485e-9,4.143264996942832e-8,4.977085995492992e-8
t928,-3.0032256678035154e-10,7.945258709171457e-10,7.844006681361412e-9,4.143264996917302e-8,4.977085995467123e-8
t929,-3.003225667607743e-10,7.945258709409882e-10,7.8440066814258e-9,4.143264996959665e-8,4.977085995520266e-8
t930,-2.995906142285844e-10,7.954323946691409e-10,7.846483992857113e-9,4.14532366899108e-8,4.979556246320847e-8
t931,-2.9941559986984745e-10,7.956491523652224e-10,7.847076379794421e-9,4.145816108309585e-8,4.980147101538565e-8
t932,-1.448547060505774e-10,9.874202654429897e-10,8.377335713589905e-9,4.612765543022295e-8,5.534755670320527e-8
t933,-1.4485470603515583e-10,9.874202654629818e-10,8.377335713647438e-9,4.612765543102121e-8,5.534755670409647e-8
t934,-1.4485470603085134e-10,9.874202654681143e-10,8.377335713661378e-9,4.6127655431082947e-8,5.5347556704181586e-8
t935,-1.4485470603360084e-10,9.874202654632353e-10,8.37733571364488e-9,4.6127655430464116e-8,5.534755670353863e-8
t936,-1.4485470605573526e-10,9.874202654325581e-10,8.377335713552923e-9,4.612765542860393e-8,5.534755670153368e-8
t937,-1.5242382565290628e-10,9.780128037804376e-10,8.35103327231645e-9,4.588302538075757e-8,5.505964763120155e-8
t938,-1.5205741952038284e-10,9.784681621828154e-10,8.352305717350857e-9,4.5894826939489465e-8,5.5073543399502756e-8
t939,-1.5169052702335968e-10,9.789241289234724e-10,8.353579933359461e-9,4.590664827920835e-8,5.5087461814467925e-8
t940,-1.448547064297668e-10,9.874202649612265e-10,8.377335712221887e-9,4.612765541415226e-8,5.5347556684905605e-8
t941,-1.4485470608365625e-10,9.874202653922643e-10,8.377335713429337e-9,4.612765542567862e-8,5.534755669841656e-8
t942,-1.4485470604730694e-10,9.8742026543957e-10,8.377335713565794e-9,4.6127655427624266e-8,5.5347556700582325e-8
t943,-1.4485470602858861e-10,9.874202654672606e-10,8.377335713651867e-9,4.6127655429831356e-8,5.5347556702921896e-8
t944,-1.4485470601122496e-10,9.87420265494355e-10,8.377335713738367e-9,4.61276554323858e-8,5.53475567056073e-8
t945,-1.448547059913832e-10,9.874202655202361e-10,8.377335713813133e-9,4.612765543346884e-8,5.534755670681083e-8
t946,-1.8462416243117386e-10,9.380103901880248e-10,8.239527273557232e-9,4.4861678814890156e-8,5.385459231620424e-8
t947,-3.0223517534037587e-10,7.921571767666156e-10,7.837534892109299e-9,4.1378919453415843e-8,4.970637634695138e-8
t948,-3.0274868260446473e-10,7.915212351820061e-10,7.83579767672475e-9,4.1364509107264526e-8,4.968907933656682e-8
t949,-3.0257773362465237e-10,7.917329422759807e-10,7.836375986728501e-9,4.136930565026463e-8,4.969483684564446e-8
t950,-3.024065646333482e-10,7.919449226811675e-10,7.836955058163893e-9,4.1374109094603e-8,4.9700602510814715e-8
t951,-3.0223517536091296e-10,7.921571767350802e-10,7.837534892011566e-9,4.1378919450923535e-8,4.970637634430927e-8
t952,-3.0206356553632897e-10,7.92369704776449e-10,7.83811548925474e-9,4.1383736729765124e-8,4.971215835825998e-8
t953,-3.018917347949906e-10,7.925825072605737e-10,7.838696851196492e-9,4.1388560944505614e-8,4.971794856816769e-8
t954,-3.017196829129247e-10,7.927955844682869e-10,7.839278978662852e-9,4.139339210448934e-8,4.972374698470756e-8
t955,-3.0154740955240233e-10,7.930089368216734e-10,7.839861872866645e-9,4.139823022237797e-8,4.9729553622513884e-8
t956,-1.4873537617516965e-10,9.825968742076504e-10,8.363846149823616e-9,4.600201417671269e-8,5.5199721824568785e-8
t957,-1.487353761448923e-10,9.825968742456848e-10,8.363846149930736e-9,4.6002014177836223e-8,5.519972182586775e-8
t958,-1.4873537613711146e-10,9.825968742548998e-10,8.363846149955601e-9,4.6002014177922e-8,5.519972182599539e-8
t959,-1.4873537613870673e-10,9.825968742509893e-10,8.36384614994094e-9,4.6002014177177834e-8,5.519972182523106e-8
t960,-1.4873537615208128e-10,9.825968742308992e-10,8.363846149878038e-9,4.6002014175497056e-8,5.519972182345391e-8
t961,-1.487353762190199e-10,9.825968741434738e-10,8.363846149625394e-9,4.6002014171810815e-8,5.5199721819360664e-8
t962,-1.6092629959741892e-10,9.674472799036451e-10,8.321529062620724e-9,4.561031790806046e-8,5.473836795098741e-8
t963,-1.605711585423908e-10,9.67888550876607e-10,8.322760548387938e-9,4.5621664779070215e-8,5.475174271979237e-8
t964,-1.6021554698583602e-10,9.683304101200707e-10,8.32399374246912e-9,4.563303050252434e-8,5.476513910812769e-8
t965,-1.487353762309223e-10,9.825968741236618e-10,8.36384614956025e-9,4.6002014169618965e-8,5.5199721817071954e-8
t966,-1.487353761617123e-10,9.825968742113558e-10,8.363846149808686e-9,4.60020141724587e-8,5.519972182031703e-8
t967,-1.48735376135963e-10,9.825968742480952e-10,8.363846149920593e-9,4.6002014174995725e-8,5.519972182302845e-8
t968,-1.4873537612157605e-10,9.825968742722162e-10,8.363846150000158e-9,4.6002014177708116e-8,5.5199721825858915e-8
t969,-1.4873537611636605e-10,9.825968742807474e-10,8.363846150028008e-9,4.6002014178617095e-8,5.5199721826809485e-8
t970,-1.487353761304806e-10,9.825968742626865e-10,8.363846149976493e-9,4.6002014177973535e-8,5.5199721826082234e-8
t971,-2.407597761002455e-10,8.683449670994535e-10,8.046630379705753e-9,4.3152801876355496e-8,5.1827017447060456e-8
t972,-3.1739428202444035e-10,7.73386919150957e-10,7.786315956098689e-9,4.095625841798303e-8,4.919856701120823e-8
t973,-3.173942819531555e-10,7.73386919238044e-10,7.78631595633386e-9,4.095625841959724e-8,4.919856701321599e-8
t974,-3.173942820143478e-10,7.733869191609539e-10,7.78631595612121e-9,4.095625841748859e-8,4.9198567010756406e-8
t975,-3.1739428204657007e-10,7.733869191201075e-10,7.786315956008068e-9,4.095625841630045e-8,4.9198567009382055e-8
t976,-3.1739428226032894e-10,7.733869188543673e-10,7.786315955281659e-9,4.095625841003717e-8,4.919856700191287e-8
t977,-4.133047419884389e-10,6.547822894928312e-10,7.465343374430934e-9,3.840757628572456e-8,4.611439720765989e-8
t978,-3.17394282027401e-10,7.733869191423577e-10,7.786315956065917e-9,4.0956258416372686e-8,4.919856700955356e-8
t979,-3.117378169562874e-10,7.803900737146255e-10,7.805412070607156e-9,4.111330862038834e-8,4.938737294775384e-8
t980,-1.7895987415759066e-10,9.45044948100924e-10,8.259096505934932e-9,4.5039106502260056e-8,5.406428808213832e-8
t981,-1.4369518399612333e-10,9.888615518586003e-10,8.381368100866431e-9,4.6165286513781726e-8,5.539182098251063e-8
t982,-1.4369518397888104e-10,9.8886155188012e-10,8.381368100926813e-9,4.616528651437334e-8,5.539182098320139e-8
t983,-1.4369518397474151e-10,9.888615518849952e-10,8.38136810093993e-9,4.616528651441007e-8,5.5391820983260256e-8
t984,-1.4369518398115617e-10,9.888615518756913e-10,8.381368100911302e-9,4.616528651371885e-8,5.539182098252469e-8
t985,-1.436951839927532e-10,9.888615518594949e-10,8.381368100862527e-9,4.6165286512698834e-8,5.5391820981428104e-8
t986,-1.4369518399819146e-10,9.888615518510605e-10,8.381368100835681e-9,4.616528651191711e-8,5.5391820980605655e-8
t987,-1.4369518398136434e-10,9.888615518715378e-10,8.38136810089212e-9,4.616528651230443e-8,5.5391820981086724e-8
t988,-1.43695183975608e-10,9.888615518789018e-10,8.381368100913134e-9,4.6165286512566856e-8,5.5391820981383284e-8
t989,-1.4369518396561588e-10,9.888615518920633e-10,8.381368100951397e-9,4.61652865131596e-8,5.5391820982037445e-8
t990,-1.4369518396060303e-10,9.888615518997079e-10,8.381368100975534e-9,4.6165286513833686e-8,5.5391820982748324e-8
t991,-1.4369518395503e-10,9.888615519091565e-10,8.381368101006868e-9,4.616528651492659e-8,5.5391820983887584e-8
t992,-1.4369518394992535e-10,9.888615519186991e-10,8.381368101039783e-9,4.616528651624892e-8,5.539182098525748e-8
t993,-1.4369518391620517e-10,9.8886155196307e-10,8.381368101168706e-9,4.616528651823206e-8,5.539182098744763e-8
t994,-3.359312340783924e-10,7.504431538174668e-10,7.723866230586637e-9,4.044702237514166e-8,4.8585400525467374e-8
t995,-3.448412302448791e-10,7.39418493449151e-10,7.69392010707938e-9,4.020517459545037e-8,4.829367196573402e-8
t996,-4.133047415701692e-10,6.547822900196862e-10,7.465343375865599e-9,3.840757629930187e-8,4.6114397223616985e-8
t997,-4.1330474190829206e-10,6.547822896004791e-10,7.465343374736316e-9,3.840757629023939e-8,4.6114397212667893e-8
t998,-4.133047419931508e-10,6.547822894936262e-10,7.465343374445413e-9,3.84075762874955e-8,4.6114397209441386e-8
t999,-4.1330474202969017e-10,6.547822894464236e-10,7.465343374314721e-9,3.840757628597256e-8,4.6114397207704016e-8
t1000,-4.133047420328557e-10,6.547822894407461e-10,7.465343374296166e-9,3.840757628538628e-8,4.6114397207090334e-8
t1001,-4.133047419334314e-10,6.547822895626151e-10,7.465343374621872e-9,3.8407576287652514e-8,4.611439720990357e-8
t1002,-4.1330474190050906e-10,6.547822896037439e-10,7.465343374733243e-9,3.8407576288623624e-8,4.6114397211060106e-8
t1003,-3.026237456027914e-10,7.916759599149403e-10,7.836220329317287e-9,4.13680145592278e-8,4.969328710285724e-8
t1004,-1.5478986141082652e-10,9.750724601208617e-10,8.342818537378608e-9,4.580691657909019e-8,5.497001771517883e-8
t1005,-1.5478986138282328e-10,9.750724601572193e-10,8.342818537483186e-9,4.580691658054767e-8,5.497001771680525e-8
t1006,-1.5478986137409745e-10,9.750724601684334e-10,8.342818537515232e-9,4.580691658096127e-8,5.497001771727084e-8
t1007,-1.5478986137331453e-10,9.750724601690106e-10,8.342818537516081e-9,4.580691658084437e-8,5.4970017717156145e-8
t1008,-1.5478986138128072e-10,9.750724601579435e-10,8.342818537482896e-9,4.580691658017008e-8,5.497001771642964e-8
t1009,-1.547898613906891e-10,9.75072460144791e-10,8.34281853744332e-9,4.580691657934483e-8,5.497001771554225e-8
t1010,-1.5478986139533573e-10,9.75072460137752e-10,8.342818537421202e-9,4.580691657874225e-8,5.497001771490587e-8
t1011,-1.5478986140449916e-10,9.750724601256723e-10,8.34281853738612e-9,4.580691657820011e-8,5.49700177143074e-8
t1012,-1.547898614299165e-10,9.750724600938505e-10,8.34281853729677e-9,4.580691657729877e-8,5.497001771325947e-8
t1013,-1.5478986140878762e-10,9.750724601204158e-10,8.342818537371586e-9,4.580691657808878e-8,5.4970017714171995e-8
t1014,-1.5478986139193728e-10,9.750724601420009e-10,8.342818537433133e-9,4.580691657886188e-8,5.4970017715045075e-8
t1015,-1.547898613838132e-10,9.750724601534342e-10,8.342818537467651e-9,4.580691657960014e-8,5.4970017715837414e-8
t1016,-1.547898613825054e-10,9.750724601568614e-10,8.342818537480719e-9,4.580691658028742e-8,5.497001771654249e-8
t1017,-1.5478986138592947e-10,9.750724601538922e-10,8.342818537474924e-9,4.5806916580638016e-8,5.49700177168809e-8
t1018,-1.5478986173246958e-10,9.750724597242573e-10,8.342818536276789e-9,4.5806916569865464e-8,5.497001770413404e-8
t1019,-3.00452948490753e-10,7.943643947063307e-10,7.843565434223658e-9,4.142898429014374e-8,4.9766461170582974e-8
t1020,-3.0097332004032454e-10,7.937199255217112e-10,7.841804454521852e-9,4.1414358265191204e-8,4.974890932519444e-8
t1021,-3.008000860004552e-10,7.939344713565973e-10,7.842390674997226e-9,4.14192265848671e-8,4.9754751645220467e-8
t1022,-3.006266289202901e-10,7.941492942879761e-10,7.842977667852864e-9,4.142410192214436e-8,4.9760602255364906e-8
t1023,-3.0045294853289927e-10,7.943643946500106e-10,7.84356543406194e-9,4.142898428766291e-8,4.976646116784196e-8
t1024,-3.002790452005333e-10,7.945797719970264e-10,7.844153972465662e-9,4.143387367419187e-8,4.977232837345403e-8
t1025,-3.001049166368169e-10,7.947954291644184e-10,7.844743290872766e-9,4.1438770149219714e-8,4.9778203952620083e-8
t1026,-2.999305645333725e-10,7.950113640609885e-10,7.845333383629865e-9,4.144367366842787e-8,4.9784087851585355e-8
t1027,-2.407597761635979e-10,8.683449670246364e-10,8.046630379506654e-9,4.315280187571924e-8,5.182701744608694e-8
t1028,-1.4525118114749635e-10,9.869274556688417e-10,8.37595710863759e-9,4.611479778098177e-8,5.533243116414071e-8
t1029,-1.4525118114040933e-10,9.869274556783143e-10,8.375957108665365e-9,4.611479778144967e-8,5.5332431164652945e-8
t1030,-1.4525118112946363e-10,9.869274556915134e-10,8.37595710870151e-9,4.6114797781659366e-8,5.5332431164922924e-8
t1031,-1.452511811281433e-10,9.869274556918797e-10,8.375957108700055e-9,4.611479778124139e-8,5.533243116450518e-8
t1032,-1.4525118114230466e-10,9.869274556718588e-10,8.37595710863935e-9,4.611479777990775e-8,5.533243116307665e-8
t1033,-1.4525118127321982e-10,9.869274555060982e-10,8.375957108169765e-9,4.611479777456662e-8,5.5332431156969264e-8
t1034,-1.5616136069677902e-10,9.733681310329046e-10,8.338058333744546e-9,4.576287738799971e-8,5.491814249208038e-8
t1035,-1.5579990863407705e-10,9.738172935035208e-10,8.339312751503569e-9,4.5774478148605125e-8,5.493180828497814e-8
t1036,-1.5543797753072756e-10,9.742670550525506e-10,8.340568911428471e-9,4.57860982675187e-8,5.4945496256468996e-8
t1037,-1.5507556621360748e-10,9.747174171528404e-10,8.341826817914837e-9,4.5797737800270974e-8,5.4959206469125044e-8
t1038,-1.4525118114298385e-10,9.869274556660787e-10,8.375957108613593e-9,4.611479777810306e-8,5.5332431161239746e-8
t1039,-1.4525118112403187e-10,9.869274556931126e-10,8.375957108695974e-9,4.611479777997397e-8,5.533243116323902e-8
t1040,-1.4525118110920833e-10,9.86927455716168e-10,8.375957108769462e-9,4.611479778212714e-8,5.5332431165503565e-8
t1041,-1.4525118110068168e-10,9.86927455727809e-10,8.375957108804048e-9,4.611479778277978e-8,5.5332431166210956e-8
t1042,-1.4525118113176242e-10,9.869274556883565e-10,8.375957108692095e-9,4.6114797781475606e-8,5.5332431164724294e-8
t1043,-3.081463478142042e-10,7.848370772412686e-10,7.81754649947666e-9,4.1213432415196074e-8,4.95076696440998e-8
t1044,-3.0863710562891256e-10,7.842293926469468e-10,7.815887940596225e-9,4.119973220917406e-8,4.949121243678832e-8
t1045,-3.084737299946185e-10,7.844316929962946e-10,7.816440067174689e-9,4.120429241333551e-8,4.9496690443511874e-8
t1046,-3.083101440813142e-10,7.846342544945331e-10,7.816992920024052e-9,4.1208859146665945e-8,4.950217617710321e-8
t1047,-3.0814634793574596e-10,7.848370770870213e-10,7.817546499048557e-9,4.121343241063268e-8,4.950766963883251e-8
t1048,-3.0814634796142066e-10,7.848370770537273e-10,7.817546498954826e-9,4.121343240944556e-8,4.950766963749269e-8
t1049,-3.0814634796140603e-10,7.848370770526239e-10,7.8175464989497e-9,4.121343240909728e-8,4.9507669637138196e-8
t1050,-3.0814634790528296e-10,7.848370771215804e-10,7.817546499136892e-9,4.1213432410495955e-8,4.950766963884914e-8
t1051,-3.074600434889874e-10,7.856869104210182e-10,7.819866161014361e-9,4.123260155112461e-8,4.9530694579071e-8
t1052,-1.700641670329409e-10,9.560945244690503e-10,8.289868963825077e-9,4.531966486934799e-8,5.4395564190609174e-8
t1053,-1.3698575424203713e-10,9.972021411048344e-10,8.404717128724484e-9,4.63838534974504e-8,5.564878701303768e-8
t1054,-1.3698575423622578e-10,9.972021411116057e-10,8.404717128742563e-9,4.638385349747549e-8,5.5648787013093434e-8
t1055,-1.3698575423694886e-10,9.972021411091601e-10,8.404717128732708e-9,4.638385349688845e-8,5.564878701249337e-8
t1056,-1.3698575424733132e-10,9.972021410929346e-10,8.404717128680814e-9,4.638385349534231e-8,5.564878701086873e-8
t1057,-1.369857543289331e-10,9.972021409874705e-10,8.40471712837761e-9,4.6383853491214076e-8,5.564878700625022e-8
t1058,-1.7691929664789852e-10,9.475793970624816e-10,8.266151135703957e-9,4.510325648146345e-8,5.414006771758199e-8
t1059,-1.7658529427709547e-10,9.479942479479947e-10,8.267306079655159e-9,4.511376827226672e-8,5.415248330559278e-8
t1060,-1.762508508201717e-10,9.484096499257694e-10,8.268462616483452e-9,4.512429724805785e-8,5.41649186636469e-8
t1061,-1.3698575430852844e-10,9.97202141008361e-10,8.40471712842741e-9,4.638385349025e-8,5.564878700537724e-8
t1062,-1.3698575424914316e-10,9.97202141083939e-10,8.404717128642491e-9,4.6383853492827475e-8,5.564878700830476e-8
t1063,-1.3698575423326147e-10,9.972021411083224e-10,8.404717128719824e-9,4.638385349503614e-8,5.5648787010631024e-8
t1064,-1.3698575421430184e-10,9.972021411380583e-10,8.404717128815092e-9,4.638385349789876e-8,5.564878701363761e-8
t1065,-1.3698575418420348e-10,9.972021411765756e-10,8.404717128925124e-9,4.638385349928404e-8,5.5648787015201534e-8
t1066,-2.407597759891448e-10,8.683449672377248e-10,8.046630380087917e-9,4.3152801879811444e-8,5.182701745114794e-8
t1067,-3.467011764247079e-10,7.37117403069087e-10,7.68767471059978e-9,4.015492561017815e-8,4.8233016547422304e-8
t1068,-3.739087022597103e-10,7.034681408740136e-10,7.596544691116294e-9,3.942905498460489e-8,4.735515911433548e-8
t1069,-3.739087029236216e-10,7.034681400520031e-10,7.596544688892394e-9,3.942905496675281e-8,4.7355159092773584e-8
t1070,-3.739087029642287e-10,7.034681400003399e-10,7.596544688750037e-9,3.942905496525298e-8,4.7355159091039125e-8
t1071,-3.7390870297900945e-10,7.034681399811208e-10,7.596544688696314e-9,3.942905496458377e-8,4.7355159090282195e-8
t1072,-3.7390870300440896e-10,7.034681399489894e-10,7.596544688608112e-9,3.9429054963699466e-8,4.735515908925216e-8
t1073,-3.7390870297419743e-10,7.034681399859466e-10,7.596544688707263e-9,3.942905496437952e-8,4.7355159090098535e-8
t1074,-3.739087029312378e-10,7.034681400388567e-10,7.596544688849882e-9,3.942905496545225e-8,4.735515909140975e-8
t1075,-3.3212212725789913e-10,7.551569967233838e-10,7.73668253573986e-9,4.0550989772156495e-8,4.871070717736184e-8
t1076,-2.212363158113929e-10,8.925636407335641e-10,8.113504091782498e-9,4.373713091752112e-8,5.252196233422579e-8
t1077,-2.1904625765841696e-10,8.952810749260934e-10,8.121019898483672e-9,4.3803333381161334e-8,5.260058809691268e-8
t1078,-2.1904625766332013e-10,8.952810749194146e-10,8.121019898464063e-9,4.3803333380813144e-8,5.26005880965333e-8
t1079,-2.190462576815967e-10,8.952810748948733e-10,8.12101989839259e-9,4.380333337963037e-8,5.260058809523624e-8
t1080,-2.2015718883772295e-10,8.939026090957295e-10,8.117207063894846e-9,4.376973478122271e-8,5.256068726537556e-8
t1081,-2.198800006112836e-10,8.942465464957615e-10,8.118158334354824e-9,4.377811474442275e-8,5.257063962466205e-8
t1082,-2.1960244966471059e-10,8.945909361880176e-10,8.119110895685038e-9,4.378650781508545e-8,5.2580607197293796e-8
t1083,-2.193245355485092e-10,8.949357787397893e-10,8.120064749616068e-9,4.3794914016301e-8,5.259059000910835e-8
t1084,-2.1904625779571664e-10,8.952810747383695e-10,8.121019897931044e-9,4.380333337114607e-8,5.2600588086019766e-8
t1085,-2.1904625760015992e-10,8.952810749809468e-10,8.121019898601924e-9,4.380333337703786e-8,5.260058809302057e-8
t1086,-2.190462575835845e-10,8.952810750030752e-10,8.121019898666132e-9,4.380333337806623e-8,5.260058809415185e-8
t1087,-2.190462575711055e-10,8.952810750234962e-10,8.121019898732104e-9,4.3803333380110914e-8,5.260058809629541e-8
t1088,-2.1904625755418373e-10,8.952810750520939e-10,8.12101989882582e-9,4.380333338318958e-8,5.260058809951331e-8
t1089,-2.1904625751729204e-10,8.952810750998163e-10,8.12101989896156e-9,4.380333338496243e-8,5.260058810150651e-8
t1090,-2.1904625755999397e-10,8.952810750462313e-10,8.12101989881218e-9,4.380333338346809e-8,5.260058809976651e-8
t1091,-2.4075977629066613e-10,8.683449668592796e-10,8.04663037903586e-9,4.315280186937849e-8,5.1827017438982965e-8
t1092,-3.295736527849402e-10,7.583110161254342e-10,7.745261963444227e-9,4.0620742579401566e-8,4.879474190618629e-8
t1093,-3.297100014122467e-10,7.58142264863806e-10,7.74480285081081e-9,4.061700671918814e-8,4.879024183345051e-8
t1094,-3.2957365275958346e-10,7.583110161566759e-10,7.745261963528953e-9,4.062074258005279e-8,4.8794741906978833e-8
t1095,-3.295736527433034e-10,7.5831101617677e-10,7.745261963583514e-9,4.0620742580481804e-8,4.8794741907498786e-8
t1096,-3.2957365274679235e-10,7.583110161721136e-10,7.745261963570213e-9,4.062074258028252e-8,4.8794741907278054e-8
t1097,-3.2957365275448425e-10,7.583110161623303e-10,7.745261963543103e-9,4.062074257999137e-8,4.8794741906942325e-8
t1098,-3.295736527334508e-10,7.583110161882201e-10,7.745261963613276e-9,4.062074258052475e-8,4.8794741907592793e-8
t1099,-3.2862882966869534e-10,7.594803868871397e-10,7.748443665645088e-9,4.0646642355084296e-8,4.882593757794783e-8
t1100,-2.1089730423488144e-10,9.053935514741008e-10,8.149010571235066e-9,4.405084146533954e-8,5.289434828381382e-8
t1101,-2.108973042012613e-10,9.053935515164956e-10,8.149010571353773e-9,4.405084146659273e-8,5.289434828526174e-8
t1102,-2.108973041980628e-10,9.053935515195317e-10,8.149010571360374e-9,4.405084146637161e-8,5.2894348285053456e-8
t1103,-2.1089730420101317e-10,9.053935515137308e-10,8.149010571340196e-9,4.4050841465553714e-8,5.289434828420663e-8
t1104,-2.108973042224532e-10,9.053935514829326e-10,8.149010571246844e-9,4.405084146347608e-8,5.2894348281983405e-8
t1105,-2.1262525557451876e-10,9.03249082904815e-10,8.143071942344782e-9,4.3998202880559967e-8,5.2831898650235046e-8
t1106,-2.123382057233961e-10,9.036053192336829e-10,8.144058352202396e-9,4.400694146289246e-8,5.284226692860514e-8
t1107,-2.1205077966067045e-10,9.039620248397495e-10,8.14504610436696e-9,4.401569381928961e-8,5.2852651168835644e-8
t1108,-2.1176297694919566e-10,9.043192002744198e-10,8.14603520053665e-9,4.402445997293856e-8,5.2863051396800434e-8
t1109,-2.1147479706349642e-10,9.046768461992975e-10,8.147025642716393e-9,4.403323994993665e-8,5.2873467641788843e-8
t1110,-2.111862394896855e-10,9.050349632616756e-10,8.14801743287212e-9,4.404203377607987e-8,5.288389993272398e-8
t1111,-2.1089730418171158e-10,9.053935515302822e-10,8.149010571371801e-9,4.4050841463624954e-8,5.2894348282345326e-8
t1112,-2.1089730415981436e-10,9.053935515654869e-10,8.149010571484752e-9,4.405084146702363e-8,5.2894348285914054e-8
t1113,-2.1089730415320593e-10,9.053935515757929e-10,8.149010571517338e-9,4.405084146794099e-8,5.2894348286880916e-8
t1114,-2.1089730421043432e-10,9.053935515042576e-10,8.149010571318238e-9,4.405084146602291e-8,5.289434828463497e-8
t1115,-3.257240701514794e-10,7.630756555848088e-10,7.758228727703547e-9,4.0726402951315315e-8,4.8921983264452194e-8
t1116,-3.257240702023178e-10,7.630756555219691e-10,7.758228727532648e-9,4.072640294994431e-8,4.8921983262796615e-8
t1117,-3.2614734113548214e-10,7.625517509924497e-10,7.756802578474591e-9,4.071476787935834e-8,4.89079748676899e-8
t1118,-3.2600643136599295e-10,7.627261617959414e-10,7.757277341601966e-9,4.071864079341848e-8,4.89126378654504e-8
t1119,-3.2586534108765954e-10,7.629007965968601e-10,7.757752724491403e-9,4.0722519148423256e-8,4.891730732842386e-8
t1120,-3.2572407010692594e-10,7.630756556370063e-10,7.758228727840075e-9,4.0726402951633866e-8,4.892198326500402e-8
t1121,-3.255826181780724e-10,7.632507392230202e-10,7.758705352522285e-9,4.073029221183157e-8,4.8926665685398806e-8
t1122,-3.254409850494344e-10,7.634260476688602e-10,7.759182599432306e-9,4.07341869379541e-8,4.893135460000583e-8
t1123,-3.2529917048635447e-10,7.636015812674723e-10,7.759660469407358e-9,4.073808713848762e-8,4.8936050018676095e-8
t1124,-2.037065563162452e-10,9.143185337292521e-10,8.17374299788608e-9,4.4270798606436886e-8,5.3155153581735976e-8
t1125,-2.0370655628503968e-10,9.14318533768909e-10,8.173742997997803e-9,4.4270798607709044e-8,5.3155153583190715e-8
t1126,-2.0370655627784954e-10,9.143185337771689e-10,8.173742998019429e-9,4.427079860770317e-8,5.3155153583221916e-8
t1127,-2.0370655627626485e-10,9.143185337773875e-10,8.173742998016672e-9,4.4270798607152934e-8,5.315515358267073e-8
t1128,-2.0370655628862143e-10,9.143185337581422e-10,8.173742997955785e-9,4.4270798605436024e-8,5.315515358086133e-8
t1129,-2.0594248586760415e-10,9.115431918939319e-10,8.166049239352377e-9,4.420224706803946e-8,5.3073897013418166e-8
t1130,-2.0564667377993358e-10,9.11910359587468e-10,8.16706694643405e-9,4.421130824527424e-8,5.308463887751582e-8
t1131,-2.0535047346452553e-10,9.122780116940821e-10,8.168086041832074e-9,4.422038380246789e-8,5.309539738252952e-8
t1132,-2.0505388449675186e-10,9.126461487498373e-10,8.169106527214081e-9,4.422947376310339e-8,5.310617255457056e-8
t1133,-2.047569062321736e-10,9.130147715652646e-10,8.170128405012222e-9,4.423857815799389e-8,5.31169644283392e-8
t1134,-2.0370655633945343e-10,9.143185336864952e-10,8.173742997740669e-9,4.4270798600948265e-8,5.3155153576035973e-8
t1135,-2.037065562769357e-10,9.143185337688072e-10,8.173742997977962e-9,4.4270798604479784e-8,5.3155153579949616e-8
t1136,-2.03706556260629e-10,9.143185337958164e-10,8.173742998065868e-9,4.427079860729634e-8,5.31551535828974e-8
t1137,-2.0370655625319256e-10,9.143185338070819e-10,8.173742998101028e-9,4.4270798608221565e-8,5.315515358387648e-8
t1138,-2.0370655627345298e-10,9.143185337813816e-10,8.173742998028708e-9,4.4270798607411484e-8,5.315515358294812e-8
t1139,-3.2264635941051536e-10,7.668852539865233e-10,7.768601757307391e-9,4.081113460408145e-8,4.902397525596485e-8
t1140,-3.226463595079608e-10,7.66885253865922e-10,7.768601756978982e-9,4.08111346014021e-8,4.902397525273904e-8
t1141,-3.2308142913150714e-10,7.66346706991033e-10,7.767135075788342e-9,4.079914291261527e-8,4.900954326626314e-8
t1142,-3.2293659148860176e-10,7.665259923096337e-10,7.767623331704332e-9,4.080313451834641e-8,4.9014347250871776e-8
t1143,-3.2279156821608036e-10,7.667055080130287e-10,7.768112225632835e-9,4.080713174877983e-8,4.9019157914209606e-8
t1144,-3.226463590878368e-10,7.668852543830383e-10,7.7686017583818e-9,4.081113461207964e-8,4.9023975265756645e-8
