Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t49,647.3428631481111,6.362977780459392e-7,9.201200355700602e-7,1.069014027739774e-6,6.034717340128577e-7,1939.4779526445293,5922.629222718049,5.348532608790467e-6,2.9176139041786107e-7,3946.9595907000844,2.110294150448344e-10,3.98787856136501e-6,2.2003124082368516e-7,12456.409642288092
t50,647.342863224904,6.445638512137641e-7,9.248528951041213e-7,1.1190732210317385e-6,6.18904633862781e-7,1939.4779532573489,5922.629222912326,5.372763594532624e-6,2.5836848609928763e-7,3133.225190456683,2.1129516484971307e-10,2.866006619107181e-6,2.1974421985797374e-7,11642.675241875753
t51,647.3428633015026,6.534898003774116e-7,9.296299049525203e-7,1.18265003581728e-6,6.38312563361325e-7,1939.4779537170825,5922.629223086834,5.3973640538453526e-6,2.5607442900741473e-7,1891.7586054697997,2.1156124636644305e-10,2.2647117426708913e-6,2.194575563848341e-7,10401.208657117118
t52,647.3428633821007,6.69353861037273e-7,9.344514097212791e-7,1.2711620808286653e-6,6.654493821593131e-7,1939.4779541217697,5922.629223257932,5.42296810047043e-6,1.9776580620139374e-7,1131.9254154989505,2.1182766000341835e-10,1.848439204622866e-6,2.1917124995791904e-7,9641.375467489725
t53,647.3428634718724,7.005990026163921e-7,9.39317749835648e-7,1.414232689982534e-6,7.07037699384731e-7,1939.4779545301967,5922.629223441053,5.4544589520521054e-6,1.5128272438821658e-7,801.5631589900511,2.120944062566171e-10,1.4873262211913787e-6,2.188853002234798e-7,9311.013211506528
t54,647.342863711163,7.568063410928985e-7,2.5807428914708965e-6,1.9080830933776462e-6,8.184996144810853e-7,1939.477955630382,5922.629223972546,5.591142458307886e-6,1.700816152368635e-7,594.6520616108971,4.3032390885906054e-10,5.9583737754425026e-6,840.8978783600289,9945.000001069178
t55,647.342863771314,7.842462186922203e-7,2.58202929311803e-6,2.1577657602788896e-6,8.696335127663281e-7,1939.4779557887693,5922.629224073811,5.616393499805774e-6,1.7581208640919636e-7,629.4270359804304,4.3086185941292553e-10,2.948367054032707e-6,2444.1229064331133,11583.000001182118
t56,647.342863809025,7.921358075204154e-7,2.583320098512728e-6,2.375953030009275e-6,9.10048274365815e-7,1939.4779558745383,5922.629224133774,5.6372370365795485e-6,1.8682486288921332e-7,698.9769847193522,31.676350411659943,2.1752898756052618e-6,3261.89660767176,12502.00000128092
t57,647.3428638338862,7.888790024021526e-7,2.584615190366438e-6,2.597335876125827e-6,9.463537758739001e-7,1939.4779559285446,5922.629224172953,5.655758376935046e-6,1.7581128393700403e-7,735.4907078073545,176.86379375048367,1.7810454960118267e-6,3235.1954413583658,12657.000001381386
t58,647.3428638509498,7.79900267477855e-7,2.5859144580424675e-6,2.846827063119444e-6,9.822505141096075e-7,1939.4779559655697,5922.629224200337,5.672479064834484e-6,2.0143344506670202e-7,966.7442873639336,416.9885456557243,1.5290570799066297e-6,2850.817109856347,12744.000001490722
t59,647.3428638638118,7.683931243584635e-7,2.587217796839277e-6,3.1647100718584897e-6,1.02104556625615e-6,1939.4779559935926,5922.629224221384,5.687772525165632e-6,2.956608989139108e-7,1065.8529643168354,534.0609343360751,1.3478446064478668e-6,2749.636044011234,12859.000001615575
t60,647.3428638759907,7.566857261740428e-7,2.588525106943402e-6,3.6624297826329247e-6,1.06637842833876e-6,1939.4779560186294,5922.629224240592,5.70193011408793e-6,4.007888767613288e-7,1601.3875696055654,697.7053981314986,1.2073532184339305e-6,2070.4569745083427,12879.000001764709
t61,647.3428638924095,7.477082943524346e-7,2.58983629434209e-6,5.282957994816833e-6,1.1230861431174002e-6,1939.4779560475426,5922.629224263346,5.7151919154654865e-6,5.179379897039575e-7,2562.9156109193073,965.6532951986087,1.0922676526819217e-6,788.98103456184,12827.00000195204
t62,647.342863911869,7.467018531551584e-7,2.5911512705583276e-6,9.271105157123951e-6,1.1990269518131632e-6,1939.477956079709,5922.629224289074,5.727764071181659e-6,5.817643401166643e-7,2053.462236407906,684.7946581106298,9.935627420856103e-7,1560.2930422928698,12808.000002203134
