Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t47,0.0,0.0,1.0635463333516456e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5840472992520687e-5,4701.650488563939,4701.650505467958
t48,0.0,0.0,4.757638417884208e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794546373598972e-6,4648.979448368051,4648.9794506383605
t49,0.0,0.0,4.7394753681399463e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2208592981309332e-6,3309.40963965315,3309.409642347957
t50,0.0,0.0,4.721341636812652e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.718581630457688e-6,2806.6752387449264,2806.675241935642
t51,0.0,0.0,4.703236882688953e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4440483758744423e-6,1714.2086532626563,1714.2086571770283
t52,0.0,0.0,4.685160820164597e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.821145567503564e-6,936.3754622599948,936.3754675496565
t53,0.0,0.0,4.667113161895062e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0196928793262309e-5,294.01320090284395,294.0132115664841
t54,0.0,0.0,1.0728823625025306e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274007073491447e-7,2.1859970639618323e-7,1.153288649995581e-6
t55,0.0,0.0,1.0701363037769555e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.409824823665167e-7,2.1831446831765362e-7,1.2663105810618658e-6
t56,0.0,0.0,1.0673815259627847e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.040425505872485e-6,2.1802958540749294e-7,1.3651932438762562e-6
t57,0.0,0.0,1.0646182271616483e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.141535805771404e-6,2.1774505754343e-7,1.465742686030999e-6
t58,0.0,0.0,1.0618465929063384e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2515112731956474e-6,2.174608841800205e-7,1.5751568166663018e-6
t59,0.0,0.0,1.0590667976634778e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3770070332674673e-6,2.1717706465392506e-7,1.7000907776877403e-6
t60,0.0,0.0,1.0562790070672569e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5267793336011558e-6,2.1689359867999395e-7,1.8493008329878753e-6
t61,0.0,0.0,1.0534833758580792e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7147516871154504e-6,2.1661048579162314e-7,2.0367105104928814e-6
t62,0.0,0.0,1.0506800484076944e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9664921698851795e-6,2.1632772542189005e-7,2.2878879001478393e-6
t63,0.0,0.0,1.0478691606368209e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3373701285652966e-6,2.1604531733651013e-7,2.658202361965489e-6
t64,0.0,0.0,1.0450508372824102e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9817788390881143e-6,2.1576326091241297e-7,3.3020471837287686e-6
t65,0.0,0.0,1.0422251939687948e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624821954809017e-6,2.15481555629085e-7,4.9445260298349815e-6
t66,0.0,0.0,1.1551498442775634e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7031046463813696e-8,2.4557712406042596e-8,5.3140257312631924e-8
t67,0.0,0.0,7.833049690207795e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123676575386676e-7,1.546046478155712e-7,8.453028022563167e-7
t68,0.0,0.0,1.0330204999617459e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.31922853182544,2.1406596594822298e-7,167.31922884919348
t69,0.0,0.0,7.825092867358123e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123676553688189e-7,1.548663045214433e-7,8.454848885638435e-7
t70,0.0,0.0,1.0316753278508007e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.9706368529947,2.1455224189827728e-7,638.9706371707144
t71,0.0,0.0,1.0287883702980452e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.075582114380891e-5,2.1427204580428206e-7,9.1072972026643e-5
t72,0.0,0.0,1.0258946323329867e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.534446580517955e-5,2.1399219824472918e-7,4.566104746665757e-5
t73,0.0,0.0,1.0229941580397002e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0207386116652896e-5,2.1371269942856534e-7,3.052339823188543e-5
t74,0.0,0.0,1.0200869780213608e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2638852605183146e-5,2.1343354839947006e-7,2.2954294851384754e-5
t75,0.0,0.0,1.0171731179560902e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8097740630751298e-5,2.1315474522238104e-7,1.8412612687769286e-5
t76,0.0,0.0,1.0142525921301081e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5070337436091218e-5,2.1287628933987874e-7,1.5384638984644108e-5
t77,0.0,0.0,1.0113254062833134e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2907910336457505e-5,2.125981803085323e-7,1.3221641057394369e-5
t78,0.0,0.0,1.0083915570358847e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1286093094263428e-5,2.1232041766663726e-7,1.1599252667633652e-5
t79,0.0,0.0,7.778586233404652e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123676524667212e-7,1.5623068829313592e-7,8.463842030939036e-7
t80,0.0,0.0,1.706122412505128e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6535864773700722e-8,3.411840374879031e-8,7.77154926475423e-8
t81,0.0,0.0,2.4466288728086848e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1696873271613934e-8,4.699878790936252e-8,1.131619499090633e-7
t82,0.0,0.0,7.762296909073688e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.891288265845489e-7,1.5200333501067948e-7,8.187551306859654e-7
t83,0.0,0.0,1.0585262466523264e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.90999836554,2.185323866241102e-7,573.909998689925
t84,0.0,0.0,1.0620121030866554e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0516549096089,2.1994331965006e-7,718.0516552357535
t85,0.0,0.0,1.058716385668452e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.051562132743,2.1965640830467295e-7,718.0515624582711
t86,0.0,0.0,1.0554132056325255e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.3023478619872,2.1936985423972942e-7,576.3023481868984
t87,0.0,0.0,1.052102467304761e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014500370995706573,2.190836570902796e-7,0.00014532800386088648
t88,0.0,0.0,1.0487840625127834e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011321391225182574,2.1879781623184747e-7,0.00011353758847430887
t89,0.0,0.0,5.94357718552143e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1372729026950387e-6,1.1302666243303894e-7,1.309735336983292e-6
t90,0.0,0.0,2.8190328207891675e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1624834697074457e-7,5.1942245284476424e-8,3.963809204631126e-7
t91,0.0,0.0,2.817750152453396e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.162483467459956e-7,4.998604330613907e-8,3.9441189157666863e-7
t92,0.0,0.0,2.8164361639148664e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1624834567796657e-7,4.7657152241984895e-8,3.9206985955910015e-7
t93,0.0,0.0,2.815090215489981e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1798301265022142e-7,4.4958289500749395e-8,1.9109220430587064e-7
t94,0.0,0.0,6.814334072959153e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0640910893111644e-5,5.577685796388982e-7,1.1880112880046457e-5
t95,0.0,0.0,6.771223260058726e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1548297123744864e-6,5.570620281356638e-7,4.389014066516023e-6
t96,0.0,0.0,9.497250189487996e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.40056434997612,7.905892210286514e-7,156.40056609029034
t97,0.0,0.0,9.46104513536738e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.7973911223561,7.919738000905471e-7,408.7973928604344
t98,0.0,0.0,9.425040267825298e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.08036541310088,7.933649034602502e-7,152.0803671489698
t99,0.0,0.0,9.389234116652276e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.72516549712043,7.947626010838662e-7,462.72516723080645
t100,0.0,0.0,9.353624814097226e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.3231778366863,7.961669228984718e-7,475.3231795682157
t101,0.0,0.0,9.318210638761224e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.83566087560882,7.975779133505835e-7,124.8356626050078
t102,0.0,0.0,9.282989994472163e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.602633122426,7.989956291382755e-7,67.60263484972063
t103,0.0,0.0,6.439522216982318e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8174749329524312e-6,5.514410114166116e-7,3.0128681660672747e-6
t104,0.0,0.0,1.7257415567433783e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8366424211465454e-7,1.9217335254257684e-7,5.484117503315692e-7
t105,0.0,0.0,6.394346104204226e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817474888460147e-6,4.821093350799265e-7,2.939018833960496e-6
t106,0.0,0.0,6.371724396507716e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456038559494842e-6,4.726003116532413e-7,2.565811310798855e-6
t107,0.0,0.0,9.106577720793594e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0580100525761595e-6,6.451866113158478e-7,3.6138544359713666e-6
t108,0.0,0.0,1.537628175949235e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.08440706420413,1.5054785686342994e-6,308.0844101073109
t109,0.0,0.0,1.5336385400060062e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.17287621155634,1.509651158096359e-6,341.17287925484607
t110,0.0,0.0,1.529667901629968e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.9709456482532,1.5138520511825608e-6,460.9709486917731
t111,0.0,0.0,1.5257162264789032e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.29442933297787,1.5180815185395445e-6,362.29443237677566
t112,0.0,0.0,1.5217834889002942e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.19700984935415,1.5223398640712075e-6,224.1970128934775
t113,0.0,0.0,9.033144358823107e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.052219349464602e-7,6.59352413329657e-7,2.467888784158428e-6
t114,0.0,0.0,2.562092965265235e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002743082645234e-7,2.3930170336930336e-7,6.957853081603503e-7
t115,0.0,0.0,1.5099526753353216e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1809902134168004e-5,1.1627843462787398e-6,1.4482639155782064e-5
t116,0.0,0.0,1.5059914251633454e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.595415755469661e-6,1.1649484068072666e-6,1.0266355587440274e-5
t117,0.0,0.0,1.5020491735704675e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.679376255447176e-6,1.1671231986788464e-6,8.348548627696489e-6
t118,0.0,0.0,1.4981258838268036e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.514042874190237e-6,1.1693087893503872e-6,7.181477547367427e-6
t119,0.0,0.0,1.4942215309781054e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6570252321636492e-6,1.171505272330875e-6,6.32275203547263e-6
t120,0.0,0.0,1.4903360683528918e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0221260256192378e-6,1.173712699289311e-6,4.686174793261441e-6
t121,0.0,0.0,1.984725384550334e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0513262857086,10.763113845758904,728.8144421161928
t122,0.0,0.0,1.981697152229917e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0511152460285,767.9367817998717,1485.9878990275975
t123,0.0,0.0,1.97867874405882e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0504852178976,1175.2359957783426,1893.286482974919
t124,0.0,0.0,1.9756701860608314e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.16165992323107,1601.0172515064278,2033.178913405329
t125,0.0,0.0,1.9726714650239337e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012611682522546822,2375.74848116646,2375.7497443073835
t126,0.0,0.0,1.1106995840813249e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4737965231721363e-6,7.558482095333358e-7,4.340344316786797e-6
t127,0.0,0.0,1.1046751748327845e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4443637700866124e-6,7.548966333042834e-7,4.30393557822368e-6
t128,0.0,0.0,1.0986786147828891e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4155479041564776e-6,7.539462138360681e-7,4.268172732775435e-6
t129,0.0,0.0,1.0927101808313163e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3518030252080855e-6,7.529970325281886e-7,3.1975102385675904e-6
t130,0.0,0.0,1.9576566283726468e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011737403237715561,313.62133063545906,313.62144996714807
t131,0.0,0.0,1.9546506164423923e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6804619204040535e-5,1946.907964221359,1946.9080029806287
t132,0.0,0.0,1.951654356904076e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3667198302114132e-5,4572.985740970747,4572.9857665896
t133,0.0,0.0,1.9486678412660444e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788180650339874e-5,4447.341439733766,4447.34145956424
t134,0.0,0.0,1.9456910759737556e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4525926360286925e-5,3631.0854692136145,3631.085485685232
t135,0.0,0.0,1.942724064601149e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2295329892325798e-5,3198.027800703296,3198.0278149413502
t136,0.0,0.0,1.93976681026694e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0685059749566779e-5,2201.0943468656815,2201.094359490508
t137,0.0,0.0,1.936819319260196e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45527610919848e-6,1435.3461526201795,1435.346164012275
t138,0.0,0.0,1.933881596780658e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.475984493527617e-6,151.21951891074548,151.21952932061157
t139,0.0,0.0,1.930953660786341e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.669566036809096e-6,1202.0801566547384,1202.080166255258
t140,0.0,0.0,1.9280355140621446e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.985625056843722e-6,1021.725573796891,1021.7255827105516
t141,0.0,0.0,1.925127172736886e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3880576273936006e-6,1898.8628073373598,1898.8628156505445
t142,0.0,0.0,1.9222286508823046e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84575359992458e-6,2684.097724614175,2684.0977323821576
t143,0.0,0.0,1.919339964780842e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313899875558272e-6,3482.2953140258037,3482.2953212590437
t144,0.0,0.0,1.916461136101619e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9981822407658755e-6,4594.125246243493,4594.125250158137
t145,0.0,0.0,2.2816382463311873e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.02356983407228,4702.982458085562,4927.006030201273
t146,0.0,0.0,2.280604766539996e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1925158401342,4702.982458087069,5068.174976207808
t147,0.0,0.0,2.2795832463424746e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.9963139390966,4702.9824580885725,5263.978774307252
t148,0.0,0.0,2.3379570423288056e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0517390365068,4702.982458278199,5421.034199652663
t149,0.0,0.0,2.337097624890892e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.0517390365067,4702.982458279166,5421.03419965277
t150,0.0,0.0,1.8995000588056643e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.797636380032668e-6,4537.924429730792,4537.924436427928
t151,0.0,0.0,1.8967260699297264e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7413813425761996e-6,4024.9856832262863,4024.985689864394
t152,0.0,0.0,1.893962200578985e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.686289708865603e-6,3645.227925558673,3645.227932138925
t153,0.0,0.0,1.8912084820271892e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7537080951372653e-6,3089.001756312513,3089.0017609574297
t154,0.0,0.0,2.0969079877504628e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.026718045014079e-6,4702.982456962609,4702.982462086235
t155,0.0,0.0,2.332118802142612e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.30386624748701,4702.982458284945,4786.286326864551
t156,0.0,0.0,2.3313197354630845e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.7517014201427,4702.982458285905,5312.734162037367
