Segment,1,2,3,4,Total
t1889,-4.367202449987345e-10,6.258663942295379e-10,7.387781371928269e-9,3.7816398711510806e-8,4.539332623266988e-8
t1890,-4.367202449140686e-10,6.258663943346571e-10,7.387781372210852e-9,3.781639871379432e-8,4.539332623542576e-8
t1891,-4.36720245025591e-10,6.258663941972713e-10,7.387781371843529e-9,3.78163987110894e-8,4.539332623210461e-8
t1892,-4.3672024501915303e-10,6.258663942172715e-10,7.387781371919494e-9,3.781639871462967e-8,4.539332623574728e-8
t1893,-4.160722867523223e-10,6.513638175113034e-10,7.456159877595139e-9,3.8337094580762044e-8,4.6028545989116165e-8
t1894,-4.1189481930562125e-10,6.565239106024445e-10,7.47002357129278e-9,3.8443546428920376e-8,4.615819909150998e-8
t1895,-4.164367255888385e-10,6.509136789293458e-10,7.454950890878483e-9,3.83278255877312e-8,4.601725343195019e-8
t1896,-4.131009292047082e-10,6.550340475118606e-10,7.466019853952758e-9,3.841277326967902e-8,4.612072624193893e-8
t1897,-4.1375765002351975e-10,6.542228420661953e-10,7.463840198000084e-9,3.839603062221091e-8,4.610033601225367e-8
t1898,-4.0819073325471e-10,6.610996923496195e-10,7.482324570659733e-9,3.853825028180394e-8,4.6273483811558584e-8
t1899,-4.13304740884727e-10,6.547822905393143e-10,7.465343376651551e-9,3.840757622329752e-8,4.6114397149603657e-8
t1900,-2.5063809474732214e-10,8.560951980587962e-10,8.012880661865584e-9,4.28610905592416e-8,5.147942832441866e-8
t1901,-2.50400663038943e-10,8.563895960445407e-10,8.013691178002494e-9,4.286807136480531e-8,5.14877514758134e-8
t1902,-2.488008671119158e-10,8.583732686106888e-10,8.019153243415539e-9,4.291514669399744e-8,5.154387233891175e-8
t1903,-2.407597760365659e-10,8.683449669355216e-10,8.04663037878866e-9,4.315280179779355e-8,5.182701736748116e-8
t1904,3.1803062462526297e-10,1.5659008326100347e-9,1.0055057878396201e-8,6.538970620646715e-8,7.732869554209865e-8
t1905,-2.488008648724945e-10,8.583732714723655e-10,8.01915325145841e-9,4.291514678784404e-8,5.1543872445902324e-8
t1906,-2.4927957569047874e-10,8.577796845823812e-10,8.017518665117886e-9,4.2901053160455796e-8,5.152707193446558e-8
t1907,-2.5040065722792475e-10,8.563896033779561e-10,8.01369119843773e-9,4.286807157775982e-8,5.148775172234758e-8
t1908,-2.4880086901403727e-10,8.583732663501264e-10,8.019153237377762e-9,4.291514667022029e-8,5.154387230493414e-8
t1909,-3.447618823579423e-10,7.395166631768818e-10,7.694186588013606e-9,4.0207320035517217e-8,4.8296261404349764e-8
t1910,-3.45112332826998e-10,7.390830840477276e-10,7.693009663126073e-9,4.019784526873794e-8,4.828482568308474e-8
t1911,-3.449956653567737e-10,7.392274252513206e-10,7.69340146194761e-9,4.020099916561813e-8,4.8288632387460284e-8
t1912,-3.4487884865555564e-10,7.393719514757656e-10,7.693793769820808e-9,4.020415741726683e-8,4.829244428990784e-8
t1913,-3.4476188294537164e-10,7.395166624489083e-10,7.694186586035258e-9,4.020732001927039e-8,4.8296261384809184e-8
t1914,-3.446447678456719e-10,7.396615586431451e-10,7.694579911899884e-9,4.021048698322069e-8,4.830008368591804e-8
t1915,-3.4452750322827053e-10,7.398066402170442e-10,7.69497374786878e-9,4.021365831340317e-8,4.830391119826073e-8
t1916,-3.259009678043887e-10,7.628566993165511e-10,7.75763268360069e-9,4.0721539724186833e-8,4.8916128139299684e-8
t1917,-2.466312165545881e-10,8.610636525634264e-10,8.026563350217804e-9,4.2979099842875146e-8,5.162009562910179e-8
t1918,-3.2590096770451617e-10,7.628566994183508e-10,7.757632683836563e-9,4.0721539720222944e-8,4.891612813577334e-8
t1919,-3.440569477878672e-10,7.403888225317698e-10,7.69655419930194e-9,4.022638736253986e-8,4.8319273436585704e-8
t1920,-3.439389333660342e-10,7.405348337398119e-10,7.696950593565428e-9,4.022958059454641e-8,4.8323127088485614e-8
t1921,-3.4382076842615e-10,7.40681031584267e-10,7.697347501524217e-9,4.0232778230630325e-8,4.832698599531266e-8
t1922,-3.4370245260520277e-10,7.408274165130649e-10,7.697744924416258e-9,4.02359802810971e-8,4.833085016942122e-8
t1923,-3.4358398554753797e-10,7.409739889699825e-10,7.698142863477622e-9,4.0239186757551295e-8,4.8334719624451365e-8
t1924,-2.4492606436556534e-10,8.631781500219395e-10,8.032388996247535e-9,4.302944981423515e-8,5.168009089613906e-8
t1925,-2.434399793093547e-10,8.650210588788484e-10,8.037467610370967e-9,4.307339490828907e-8,5.1732443598229534e-8
t1926,-2.407597767887442e-10,8.683449659521327e-10,8.046630375980527e-9,4.3152801758745964e-8,5.182701732388988e-8
t1927,-2.407597761145825e-10,8.683449668397461e-10,8.046630378526466e-9,4.315280179580427e-8,5.18270173650559e-8
t1928,3.034405390495251e-10,1.547571406048801e-9,1.0000010972739391e-8,6.461767910764996e-8,7.646870202548768e-8
t1929,-2.4075977638825064e-10,8.683449665329257e-10,8.0466303777429e-9,4.315280179847908e-8,5.182701736636666e-8
t1930,-2.4368645426755084e-10,8.647153985435854e-10,8.036625205473948e-9,4.3066102315125905e-8,5.1723756464875884e-8
t1931,-2.434399774284624e-10,8.65021061339682e-10,8.037467617398702e-9,4.307339500633111e-8,5.173244370764103e-8
t1932,-2.43193179485822e-10,8.653271241004029e-10,8.038311162979231e-9,4.308069883660153e-8,5.174114394419534e-8
t1933,-3.419035561427364e-10,7.430531311220255e-10,7.70378841949968e-9,4.0284705647915746e-8,4.838964364239472e-8
t1934,-3.419035529697961e-10,7.43053135050493e-10,7.703788430173029e-9,4.028470573471869e-8,4.8389643746972416e-8
t1935,-3.422649227037931e-10,7.426060168773606e-10,7.70257423756303e-9,4.0274911462331556e-8,4.837782679406815e-8
t1936,-3.4214462124266343e-10,7.427548639265311e-10,7.702978438838114e-9,4.027817167321007e-8,4.838176035473205e-8
t1937,-3.420241660983609e-10,7.429039015427322e-10,7.703383164878097e-9,4.0281436391230286e-8,4.838569929155275e-8
t1938,-3.419035572018556e-10,7.430531298124605e-10,7.703788415944993e-9,4.028470561947193e-8,4.838964360802753e-8
t1939,-3.4178279429428236e-10,7.432025490566082e-10,7.704194192936529e-9,4.028797936601631e-8,4.8393593313715165e-8
t1940,-3.231971065756584e-10,7.66203517485492e-10,7.766745128509193e-9,4.0795955247436984e-8,4.900570678685601e-8
t1941,-3.415407859780163e-10,7.435019858157676e-10,7.705007393676466e-9,4.029454097941617e-8,4.8401509572930384e-8
t1942,-3.414195799234666e-10,7.436519546150832e-10,7.705414685129738e-9,4.02978277740302e-8,4.8405474833851554e-8
t1943,-3.412981992893107e-10,7.438021398338333e-10,7.705822571704377e-9,4.0301119646868023e-8,4.840944615911692e-8
t1944,-3.4117666362922647e-10,7.439525172892056e-10,7.706230987770582e-9,4.030441607194989e-8,4.841342291338045e-8
t1945,-3.4105497278471427e-10,7.44103087189158e-10,7.706639933941034e-9,4.030771705806574e-8,4.8417405106411217e-8
t1946,-3.4093312652715775e-10,7.442538498185163e-10,7.707049411018641e-9,4.0311022612912045e-8,4.8421392747222046e-8
t1947,-3.4081112462828916e-10,7.444048054596409e-10,7.707459419795847e-9,4.0314332743561096e-8,4.84253858441883e-8
t1948,-2.407597767481071e-10,8.683449659666985e-10,8.04663037595208e-9,4.315280174808343e-8,5.18270173132541e-8
t1949,-2.4075977596525963e-10,8.683449669455013e-10,8.046630378665964e-9,4.315280177392513e-8,5.1827017343571334e-8
t1950,-2.3869543428460834e-10,8.709052432656649e-10,8.053690624731037e-9,4.321409473735541e-8,5.1899995171067505e-8
t1951,-2.3844245432366087e-10,8.712190073006265e-10,8.054556015108651e-9,4.3221613991966916e-8,5.1908946560052535e-8
t1952,2.8774431306880745e-10,1.5278593404043659e-9,9.94095429882897e-9,6.380221668177882e-8,7.555877463408097e-8
t1953,-2.384615586164231e-10,8.711953127477553e-10,8.054490662246878e-9,4.322104611182892e-8,5.190827052820713e-8
t1954,-2.382082749742588e-10,8.715094550989308e-10,8.055357126544786e-9,4.3228575985522744e-8,5.1917234292192204e-8
t1955,-2.384424553151936e-10,8.712190061134015e-10,8.054556011915612e-9,4.32216139766138e-8,5.1908946539327624e-8
t1956,-2.407597762712534e-10,8.683449666879673e-10,8.046630378189418e-9,4.315280180524231e-8,5.182701737384844e-8
t1957,-2.4075977655692455e-10,8.683449663316971e-10,8.046630377203323e-9,4.31528017961129e-8,5.1827017363090996e-8
t1958,-3.3971539314309285e-10,7.457605976353376e-10,7.711142205531694e-9,4.034407775959724e-8,4.8461265169621175e-8
t1959,-3.395918363250245e-10,7.459134815560503e-10,7.711557527239348e-9,4.034743364372692e-8,4.846531281619729e-8
t1960,-3.394681215599137e-10,7.460665613532347e-10,7.71197338873532e-9,4.035079417984412e-8,4.846936600837276e-8
t1961,-3.393442489425754e-10,7.46219836913297e-10,7.71238978974455e-9,4.035415936744018e-8,4.8473424745155454e-8
t1962,-3.392202179378004e-10,7.463733088977209e-10,7.712806732089213e-9,4.0357529221758634e-8,4.847748904480777e-8
t1963,-2.4075977552273806e-10,8.683449675998084e-10,8.046630380671982e-9,4.3152801821988845e-8,5.1827017394737894e-8
t1964,-2.3565719936368814e-10,8.746736035720626e-10,8.064086294657404e-9,4.330451406530419e-8,5.2007616764169966e-8
t1965,-2.354002586261646e-10,8.749923025604778e-10,8.064965699052963e-9,4.3312172249001216e-8,5.201672999198849e-8
t1966,-2.407597756424652e-10,8.68344967441334e-10,8.046630380215921e-9,4.3152801815129976e-8,5.1827017387144767e-8
t1967,-2.40759775930322e-10,8.683449670595668e-10,8.046630379115899e-9,4.3152801798389025e-8,5.1827017368634165e-8
t1968,-2.407597763703515e-10,8.683449664822361e-10,8.046630377463582e-9,4.3152801774869594e-8,5.182701734244506e-8
t1969,-2.4075977595552744e-10,8.683449669679957e-10,8.04663037874794e-9,4.3152801777666146e-8,5.182701734742655e-8
t1970,-2.407597761264943e-10,8.683449667353056e-10,8.046630378066817e-9,4.315280176575328e-8,5.182701733442891e-8
t1971,-2.407597754482922e-10,8.683449675635473e-10,8.046630380325791e-9,4.315280178160879e-8,5.182701735404984e-8
t1972,-2.335922638945408e-10,8.772349205530063e-10,8.071154847012138e-9,4.3366110817376505e-8,5.208090832104711e-8
t1973,-2.3333262919582224e-10,8.775569765276879e-10,8.07204379154552e-9,4.3373863922897845e-8,5.209013206177523e-8
t1974,-2.3220481294268325e-10,8.789559645526203e-10,8.075905706908494e-9,4.340756368803241e-8,5.213022054655084e-8
t1975,-2.3220478268630097e-10,8.789560021084189e-10,8.075905810636506e-9,4.34075646006141e-8,5.2130221630672726e-8
t1976,-8.655032762657532e-11,1.059940946657451e-9,8.581118611455016e-9,4.8072851391234286e-8,5.762736062172018e-8
t1977,-2.3220478379498438e-10,8.789560007876151e-10,8.075905807094542e-9,4.340756458564759e-8,5.213022160973476e-8
t1978,-2.3272665410084244e-10,8.783086476110346e-10,8.074118702885217e-9,4.3391966502819435e-8,5.2111667199214844e-8
t1979,-2.324658903376719e-10,8.786321106318179e-10,8.075011647852456e-9,4.339975949631929e-8,5.212093736446589e-8
t1980,-2.322047860754477e-10,8.789559979853975e-10,8.075905799409329e-9,4.3407564526346876e-8,5.213022153766615e-8
t1981,-2.407597759487003e-10,8.683449670511656e-10,8.046630379120294e-9,4.3152801802610684e-8,5.1827017372833444e-8
t1982,-2.4075976895399673e-10,8.683449757202779e-10,8.04663040301154e-9,4.3152802008181834e-8,5.1827017617959657e-8
t1983,-3.3691859328621284e-10,7.4922134574127e-10,7.720545487863493e-9,4.04201293140427e-8,4.855297755436125e-8
t1984,-3.3563995512083495e-10,7.508036021275772e-10,7.724845983184431e-9,4.045496037791523e-8,4.8594970008106406e-8
t1985,-3.3666417105060966e-10,7.495361778980197e-10,7.721401120802465e-9,4.042705686811793e-8,4.8561329995767806e-8
t1986,-3.356399569052544e-10,7.508035999285641e-10,7.724845977224327e-9,4.0454960332071294e-8,4.859496995231893e-8
t1987,-3.1619813003601043e-10,7.748677735634025e-10,7.790352583543206e-9,4.0989403932332186e-8,4.9238426159402784e-8
t1988,-2.3010364388877577e-10,8.81562436116114e-10,8.083102641273821e-9,4.347044061276087e-8,5.220500204626203e-8
t1989,-3.1619813161410953e-10,7.74867771615289e-10,7.790352578243058e-9,4.098940389032389e-8,4.923842610856813e-8
t1990,-3.356399581824928e-10,7.508035983459995e-10,7.724845972918777e-9,4.045496029664383e-8,4.859496990972612e-8
t1991,-3.3589699327124567e-10,7.504855253495843e-10,7.72398140011535e-9,4.0447955337273e-8,4.858652526946669e-8
t1992,-3.357685577410721e-10,7.506444600820346e-10,7.72441340568169e-9,4.045145537368003e-8,4.859074468170268e-8
t1993,-3.3563995803121617e-10,7.5080359845799e-10,7.724845973081224e-9,4.045496027782919e-8,4.859496989133719e-8
t1994,-3.3551119398286983e-10,7.509629406816183e-10,7.725279102912059e-9,4.045847005739841e-8,4.8599200907009214e-8
t1995,-3.35382265298205e-10,7.511224871256186e-10,7.72571279622387e-9,4.046198472279198e-8,4.860343774084326e-8
t1996,-3.3525317180095015e-10,7.512822380063429e-10,7.726147053630271e-9,4.046550427929719e-8,4.8607680399132855e-8
t1997,-3.351239131745854e-10,7.514421937184586e-10,7.726581876238662e-9,4.046902873747925e-8,4.8611928894261786e-8
t1998,-3.3499448936937843e-10,7.516023543268746e-10,7.72701726426087e-9,4.047255810075304e-8,4.861618322997141e-8
t1999,-3.3486489984539263e-10,7.51762720504105e-10,7.727453219562372e-9,4.04760923862015e-8,4.862044342642258e-8
t2000,-3.347351451206323e-10,7.51923291604481e-10,7.727889740408328e-9,4.0479631579318206e-8,4.862470946621038e-8
t2001,-3.3460522443149704e-10,7.520840685788949e-10,7.728326829424174e-9,4.048317570378008e-8,4.862898137735165e-8
t2002,-2.2637344738856245e-10,8.861900080578054e-10,8.095885818311941e-9,4.358236419834737e-8,5.2338066577328554e-8
t2003,-2.2610438676594072e-10,8.865238123060401e-10,8.09680819552366e-9,4.3590452106860095e-8,5.2347679727923856e-8
t2004,-2.2583497473465056e-10,8.868580546122639e-10,8.097731820715989e-9,4.359855257712749e-8,5.235730747772109e-8
t2005,-2.2637344552797828e-10,8.861900103883382e-10,8.095885824794287e-9,4.3582364261731946e-8,5.233806665138659e-8
t2006,-3.339531245078809e-10,7.528910500712339e-10,7.730520820898486e-9,4.050097047284507e-8,4.865042921930691e-8
t2007,-3.3382220392387503e-10,7.530530673316308e-10,7.730961333178477e-9,4.050454430642569e-8,4.865473650301192e-8
t2008,-3.33691115865385e-10,7.532152923409587e-10,7.731402418944162e-9,4.050812312178342e-8,4.8659049717203157e-8
t2009,-3.3355986015420925e-10,7.533777253266506e-10,7.731844078856815e-9,4.051170692695311e-8,4.866336887098237e-8
t2010,-2.4075977556192264e-10,8.683449675451839e-10,8.046630380509832e-9,4.315280181883084e-8,5.1827017391323935e-8
t2011,-2.2393920556037974e-10,8.89210073663757e-10,8.10423231172793e-9,4.3655609733389477e-8,5.242511291322078e-8
t2012,-2.2366696332995413e-10,8.895478442674525e-10,8.105165992167593e-9,4.366381159527008e-8,5.2434858468375173e-8
t2013,-2.2339436520386683e-10,8.898860585609379e-10,8.106100937500214e-9,4.367202622883518e-8,5.2444618859692465e-8
t2014,-2.2312141080902278e-10,8.902247170171408e-10,8.107037149190083e-9,4.3680253654692943e-8,5.245439411009114e-8
t2015,-2.2284809977491312e-10,8.905638201101978e-10,8.107974628713713e-9,4.368849389487727e-8,5.2464184243926263e-8
t2016,-2.2257443087816066e-10,8.909033693712207e-10,8.108913380467972e-9,4.3696746996763937e-8,5.247398931572497e-8
t2017,-2.2230040430915984e-10,8.912433645813127e-10,8.109853404019908e-9,4.370501296650187e-8,5.248380933079393e-8
t2018,-2.2202601944228088e-10,8.915838065302074e-10,8.110794701718118e-9,4.3713291833577676e-8,5.2493644322383717e-8
t2019,-2.2175127571588075e-10,8.919246959216553e-10,8.111737275661344e-9,4.372158362335747e-8,5.2503494319224585e-8
t2020,-2.2147617264118526e-10,8.922660333693779e-10,8.112681127700588e-9,4.3729888359158215e-8,5.2513359347587e-8
t2021,-2.2120070971012994e-10,8.926078195176692e-10,8.113626259784613e-9,4.3738206067142234e-8,5.252323943673439e-8
t2022,-2.2092488638240703e-10,8.929500550566532e-10,8.11457267400052e-9,4.374653677642927e-8,5.253313461910404e-8
t2023,-2.2064870245541416e-10,8.932927402378512e-10,8.115520371185372e-9,4.375488049936569e-8,5.25430449083335e-8
t2024,-2.203721549660793e-10,8.936358787025838e-10,8.116469361483634e-9,4.3763237319802887e-8,5.255297040502302e-8
t2025,-2.259787692526334e-11,1.139600401525946e-9,8.807066257097363e-9,5.033844591837566e-8,6.026251470007371e-8
t2026,-2.32696724628288e-10,8.783457734067427e-10,8.074221189841532e-9,4.339286087213372e-8,5.211273111075371e-8
t2027,-2.3243592132384e-10,8.786692856961215e-10,8.075114274842416e-9,4.3400655258892376e-8,5.212200289810708e-8
t2028,-2.3217477789325e-10,8.78993221860021e-10,8.076008565190506e-9,4.340846167308471e-8,5.213128868224199e-8
t2029,-2.3191329336160768e-10,8.793175831165341e-10,8.076904064391181e-9,4.3416280152166094e-8,5.21405885063122e-8
t2030,-2.3165146825995822e-10,8.796423688172412e-10,8.077800770800098e-9,4.342411068910357e-8,5.214990236046095e-8
t2031,-3.3639443031095725e-10,7.498699678528543e-10,7.722308311742888e-9,4.04344032158312e-8,4.857018706511598e-8
t2032,-3.367768531762904e-10,7.493967403769862e-10,7.721022161492996e-9,4.0423988516108406e-8,4.85576305648021e-8
t2033,-3.3664954214233067e-10,7.495542803841584e-10,7.721450319771473e-9,4.0427455250958635e-8,4.856181030897194e-8
t2034,-3.365220684490077e-10,7.497120221450135e-10,7.721879034535056e-9,4.043092680261583e-8,4.856599579084689e-8
t2035,-3.363944317253019e-10,7.498699661155084e-10,7.72230830704517e-9,4.043440318121939e-8,4.857018702265477e-8
t2036,-3.362666318682387e-10,7.500281124327411e-10,7.72273813772097e-9,4.043788439352418e-8,4.857438401180965e-8
t2037,-3.3613866881834986e-10,7.501864611488164e-10,7.723168526691856e-9,4.0441370435604934e-8,4.857858675462726e-8
t2038,-3.3601054217921734e-10,7.503450127592275e-10,7.723599475342272e-9,4.0444861320771564e-8,4.8582795266693846e-8
t2039,-3.3588225177825197e-10,7.50503767481802e-10,7.724030984300815e-9,4.0448357056032775e-8,4.858700955603714e-8
t2040,-3.357537974599018e-10,7.506627255189915e-10,7.724463054165119e-9,4.0451857649677104e-8,4.8591229631901314e-8
t2041,-3.3562517880076786e-10,7.508218874051371e-10,7.724895686435854e-9,4.045536311742907e-8,4.8595455512469295e-8
t2042,-3.3549639579943646e-10,7.509812531463628e-10,7.725328881166663e-9,4.045887346168022e-8,4.859968720019381e-8
t2043,-3.353674480557902e-10,7.511408232364282e-10,7.725762639725893e-9,4.046238869394061e-8,4.860392470884714e-8
t2044,-2.4075977801015144e-10,8.683449644464942e-10,8.046630371846746e-9,4.3152801725548625e-8,5.1827017283831715e-8
t2045,-2.407597767676393e-10,8.683449659978373e-10,8.04663037614394e-9,4.315280176584033e-8,5.1827017331214466e-8
t2046,-2.4075977613527213e-10,8.683449668104874e-10,8.046630378438903e-9,4.3152801793998225e-8,5.1827017363112344e-8
t2047,-2.2714776310410023e-10,8.85229381747947e-10,8.093231598064521e-9,4.355909958308736e-8,5.231041279979573e-8
t2048,2.854700005180821e-10,1.525003752175663e-9,9.93241127509415e-9,6.36853323701815e-8,7.54282173979694e-8
t2049,-2.407597760457083e-10,8.683449669814814e-10,8.046630379025096e-9,4.31528018165004e-8,5.182701738646127e-8
t2050,-2.407597763759145e-10,8.683449665713609e-10,8.046630377893175e-9,4.315280180650744e-8,5.182701737459606e-8
t2051,-2.4075977634302206e-10,8.683449666114951e-10,8.046630378002566e-9,4.315280180726478e-8,5.1827017375535816e-8
t2052,-2.4075977789174177e-10,8.683449646891931e-10,8.046630372699434e-9,4.315280176080598e-8,5.182701732030286e-8
t2053,-2.4075977647948204e-10,8.683449664372315e-10,8.046630377512472e-9,4.315280180155288e-8,5.18270173690231e-8
t2054,-2.4075977642949097e-10,8.683449664957543e-10,8.046630377667174e-9,4.315280180188398e-8,5.182701736961742e-8
t2055,-2.407597767258973e-10,8.683449661228563e-10,8.046630376628899e-9,4.31528017913395e-8,5.182701735736536e-8
t2056,-2.4075977651306475e-10,8.683449663831448e-10,8.046630377339528e-9,4.315280179643695e-8,5.182701736364656e-8
t2057,-2.4075977631004547e-10,8.683449666345461e-10,8.046630378031956e-9,4.3152801802332586e-8,5.182701737068904e-8
t2058,-2.407597763623632e-10,8.683449665731482e-10,8.046630377869346e-9,4.315280180193507e-8,5.18270173700152e-8
t2059,-2.407597760849603e-10,8.68344966920915e-10,8.046630378835344e-9,4.315280181139943e-8,5.1827017381070726e-8
t2060,-2.407597740764837e-10,8.683449694258487e-10,8.04663038576871e-9,4.315280187561501e-8,5.182701745673308e-8
t2061,-2.407597761037491e-10,8.683449669105538e-10,8.046630378831549e-9,4.315280181512755e-8,5.18270173847659e-8
t2062,-2.407597768553459e-10,8.683449659632696e-10,8.046630376190715e-9,4.315280178781603e-8,5.182701735311467e-8
t2063,-2.4075977662465266e-10,8.683449662231638e-10,8.046630376857098e-9,4.315280178597748e-8,5.1827017352433085e-8
t2064,-2.407597797714853e-10,8.68344962291091e-10,8.046630365959483e-9,4.3152801682913996e-8,5.182701723139308e-8
t2065,-3.7998073806745995e-10,6.959613767776272e-10,7.576264949392726e-9,3.9269368586912065e-8,4.716161417501496e-8
t2066,-3.799084627813319e-10,6.960507233486957e-10,7.57650621405089e-9,3.927126443920477e-8,4.716391291382302e-8
t2067,-3.7983602795687164e-10,6.961402672980336e-10,7.576748014308133e-9,3.9273164596102987e-8,4.7166216849752283e-8
t2068,-3.797635013080238e-10,6.962299249161077e-10,7.576990124128439e-9,3.927506728123386e-8,4.716852382897039e-8
t2069,-3.796908828056787e-10,6.963196962462635e-10,7.577232543651552e-9,3.9276972497815126e-8,4.7170833854907266e-8
t2070,-3.7961817226634325e-10,6.964095815246503e-10,7.577475273541548e-9,3.9278880253690694e-8,4.717314693649055e-8
t2071,-3.7954536959980325e-10,6.964995808571105e-10,7.577718314082573e-9,3.9280790549853766e-8,4.7175463075193645e-8
t2072,-3.794724747654274e-10,6.965896942580862e-10,7.577961665255434e-9,3.9282703377142336e-8,4.717778226189043e-8
t2073,-3.793994875920629e-10,6.96679921946449e-10,7.578205327673884e-9,3.928461874248766e-8,4.7180104504515934e-8
t2074,-3.7932640801084084e-10,6.967702640210693e-10,7.57844930163966e-9,3.92865366520257e-8,4.7182429809675584e-8
t2075,-3.7925323582591187e-10,6.968607207286081e-10,7.578693587836462e-9,3.9288457112531296e-8,4.7184758185270455e-8
t2076,-3.791799709957418e-10,6.969512921187556e-10,7.578938186404426e-9,3.929038012490395e-8,4.718708963243138e-8
t2077,-3.7910661318408695e-10,6.970419786076582e-10,7.57918309847738e-9,3.929230569840666e-8,4.718942416230761e-8
t2078,-3.790331625958984e-10,6.971327799443585e-10,7.579428323391186e-9,3.9294233828665977e-8,4.7191761769405623e-8
t2079,-3.789596188651738e-10,6.972236965775234e-10,7.579673862359566e-9,3.929616452447368e-8,4.719410246454559e-8
t2080,-3.7888598190702934e-10,6.973147286171432e-10,7.579919715698207e-9,3.929809778984501e-8,4.719644625225333e-8
t2081,-3.788122515533897e-10,6.974058762755602e-10,7.580165883998317e-9,3.9300033630834254e-8,4.719879313955474e-8
t2082,-3.173710733486262e-10,7.734156512636287e-10,7.786394269081305e-9,4.095690114221168e-8,4.919933998920799e-8
t2083,-3.1721983352226774e-10,7.736028863326382e-10,7.786904610846202e-9,4.09610901832448e-8,4.920437784690137e-8
t2084,-3.1706839972738953e-10,7.737903622011711e-10,7.787415620533322e-9,4.096528515768639e-8,4.9209422740693496e-8
t2085,5.710269043261096e-10,1.8847382101454307e-9,1.1033501108563824e-8,8.136692597977152e-8,9.485619220280688e-8
t2086,-3.8799918042789244e-10,6.860499245318361e-10,7.549516905788069e-9,3.9059763087179206e-8,4.690733073707122e-8
t2087,-4.1330474409752584e-10,6.547822866649591e-10,7.465343366417044e-9,3.840757616831223e-8,4.61143970772967e-8
t2088,-4.133256177920382e-10,6.547565026195545e-10,7.465274085146186e-9,3.840704394784083e-8,4.611374891781453e-8
t2089,-4.132953641249752e-10,6.547938731271015e-10,7.465374498974491e-9,3.840781531439113e-8,4.611468832236774e-8
t2090,-4.36720244039188e-10,6.258663953120059e-10,7.387781374636823e-9,3.7816398706854454e-8,4.539332623276409e-8
t2091,-4.367202451264861e-10,6.258663939620511e-10,7.387781371007918e-9,3.781639867753833e-8,4.539332619738182e-8
t2092,-4.3672024512542506e-10,6.258663939620453e-10,7.387781371005454e-9,3.781639867719575e-8,4.539332619703782e-8
t2093,-4.3672024512904377e-10,6.258663939677971e-10,7.387781371039855e-9,3.781639867997071e-8,4.539332619984932e-8
t2094,-4.367202444714747e-10,6.258663948106153e-10,7.387781373354314e-9,3.781639870510359e-8,4.5393326228797045e-8
t2095,-4.1311304139821475e-10,6.550190860268244e-10,7.465979651592701e-9,3.841246440754731e-8,4.612035010376862e-8
t2096,-4.1308252068556465e-10,6.550567866317772e-10,7.466080955665632e-9,3.8413242735838895e-8,4.612129795745074e-8
t2097,-4.358727628566684e-10,6.269126787837546e-10,7.390583168944641e-9,3.783759327863857e-8,4.54192163635103e-8
t2098,-4.3672024503529773e-10,6.258663941904995e-10,7.3877813718350936e-9,3.781639871230871e-8,4.5393326233299006e-8
t2099,-4.367202451088705e-10,6.258663941023506e-10,7.387781371604041e-9,3.781639871122115e-8,4.539332623181867e-8
t2100,-4.367202451723568e-10,6.258663940243682e-10,7.387781371395966e-9,3.781639870974475e-8,4.5393326229992725e-8
t2101,-4.3672024517255864e-10,6.258663940225504e-10,7.387781371388183e-9,3.781639870930007e-8,4.5393326229538245e-8
t2102,-4.3672024518797273e-10,6.258663940023381e-10,7.387781371331855e-9,3.781639870858255e-8,4.5393326228728766e-8
t2103,-4.3672024518548333e-10,6.258663940016555e-10,7.3877813713230506e-9,3.781639870759239e-8,4.539332622773162e-8
t2104,-4.367202451773786e-10,6.258663940102385e-10,7.387781371343382e-9,3.781639870739535e-8,4.5393326227571594e-8
t2105,-4.3672024514856606e-10,6.258663940476699e-10,7.387781371447077e-9,3.781639870863784e-8,4.539332622898402e-8
t2106,-4.133047424609951e-10,6.547822887267186e-10,7.465343372032059e-9,3.840757622154338e-8,4.6114397139841165e-8
t2107,-4.1274424341979154e-10,6.554746440271791e-10,7.467203796997733e-9,3.842187064276129e-8,4.613180484036641e-8
t2108,-4.127132583341122e-10,6.555129185616999e-10,7.46730664885764e-9,3.8422661055771767e-8,4.6132767364856996e-8
t2109,-4.1268223388889357e-10,6.555512417311317e-10,7.467409631861101e-9,3.842345249017086e-8,4.61337311298742e-8
t2110,-4.1265117118270786e-10,6.555896121790761e-10,7.467512742365929e-9,3.842424491816259e-8,4.6134696101524884e-8
t2111,-4.126200690492482e-10,6.556280313465177e-10,7.467615984246522e-9,3.8425038369631395e-8,4.6135662316175186e-8
t2112,-4.1258892757159946e-10,6.55666499140178e-10,7.467719357271282e-9,3.8425832845182136e-8,4.6136629774022e-8
t2113,-4.1255774721327585e-10,6.557050149960064e-10,7.467822859941963e-9,3.8426628335474954e-8,4.6137598463199646e-8
t2114,-4.125265277264251e-10,6.557435792226515e-10,7.467926493094226e-9,3.8427424847593266e-8,4.6138568392183714e-8
t2115,-4.1249526819743034e-10,6.557821929468194e-10,7.468030259754013e-9,3.842822240436576e-8,4.613953958886917e-8
t2116,-4.124639704371686e-10,6.558208539297312e-10,7.468134153903197e-9,3.8429020959107264e-8,4.6140511996503024e-8
