BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1461,12488.839966916456,0.00017371766509619198,-17.840140679518548,0.0,0.0,4.583004647959445e-8,-4.367202451562369e-10,0.0,0.0,-12471.0
t1462,11821.706385833377,0.0001736363705391276,-17.706559515143415,0.0,0.0,4.583004647526503e-8,-4.3672024518394643e-10,0.0,0.0,-11804.0
t1463,10935.527386701977,0.0001735551758444587,-17.52756030254696,0.0,0.0,4.5830046469609904e-8,-4.3672024519505443e-10,0.0,0.0,-10918.0
t1464,10034.346841794397,0.0001734740786575766,-17.347015313870674,0.0,0.0,4.583004646302201e-8,-4.3672024520196925e-10,0.0,0.0,-10017.0
t1465,9406.171194096096,0.0001733930784814943,-17.171367534569224,0.0,0.0,4.583004645772482e-8,-4.36720245206143e-10,0.0,0.0,-9389.0
t1466,9020.00213830894,0.00017331217506157606,-17.002311666510433,0.0,0.0,4.5830046454128624e-8,-4.3672024520810114e-10,0.0,0.0,-9003.0
t1467,8777.844423223483,0.00017323136797218097,-16.844596500248667,0.0,0.0,4.5830046451706923e-8,-4.367202452096e-10,0.0,0.0,-8761.0
t1468,8650.698322168957,0.00017315065703653993,-16.6984953650073,0.0,0.0,4.583004645036611e-8,-4.367202452109518e-10,0.0,0.0,-8634.0
t1469,8686.559330863844,0.00017307004237932048,-16.559503979280525,0.0,0.0,4.583004645074554e-8,-4.3672024521072103e-10,0.0,0.0,-8670.0
t1470,8972.430249907224,0.00017298952376402566,-16.430422942144908,0.0,0.0,4.5830046453624646e-8,-4.367202452098717e-10,0.0,0.0,-8956.0
t1471,9492.298383887002,0.00017290909872568172,-16.298556841495586,0.0,0.0,4.583004645809617e-8,-4.367202452192201e-10,0.0,0.0,-9476.0
t1472,10129.157512418438,0.00017282877488955054,-16.157685292607585,0.0,0.0,4.583004646388289e-8,-4.367202451976861e-10,0.0,0.0,-10113.0
t1473,10908.061589508394,0.00017274854229678557,-16.06176230233334,0.0,0.0,4.583004646939592e-8,-4.367202451965632e-10,0.0,0.0,-10892.0
t1474,11481.980634883177,0.00017266840441619238,-15.980807596974204,0.0,0.0,4.583004647288098e-8,-4.3672024519914464e-10,0.0,0.0,-11466.0
t1475,11743.907117849558,0.00017258836161757735,-15.907290483315348,0.0,0.0,4.583004647428786e-8,-4.367202452026256e-10,0.0,0.0,-11728.0
t1476,11797.825022186566,0.00017250841476934998,-15.82519474037635,0.0,0.0,4.583004647464017e-8,-4.3672024520094975e-10,0.0,0.0,-11782.0
t1477,11623.74515790832,0.0001724285630630728,-15.745330382280676,0.0,0.0,4.583004647374152e-8,-4.3672024519799837e-10,0.0,0.0,-11608.0
t1478,11286.66243544277,0.00017234880667400365,-15.662607836972217,0.0,0.0,4.583004647192356e-8,-4.367202451919767e-10,0.0,0.0,-11271.0
t1479,10944.607083872805,0.00017226914348354556,-15.607256187341193,0.0,0.0,4.5830046469702284e-8,-4.3672024519434347e-10,0.0,0.0,-10929.0
t1480,10721.558253666732,0.0001721895746085625,-15.558425901703144,0.0,0.0,4.583004646812385e-8,-4.3672024519778475e-10,0.0,0.0,-10706.0
t1481,10765.489311201267,0.00017211010146756333,-15.489483356764836,0.0,0.0,4.583004646856632e-8,-4.3672024519283635e-10,0.0,0.0,-10750.0
t1482,11323.392296132624,0.00017203072207762072,-15.392468208741793,0.0,0.0,4.583004647231298e-8,-4.367202451864098e-10,0.0,0.0,-11308.0
t1483,12038.414500596828,0.00017195143767285425,-15.414672593658944,0.0,0.0,4.5830046476701754e-8,-4.367202451757871e-10,0.0,0.0,-12023.0
t1484,11772.399399172544,0.00017187224373208752,-15.39957109018378,0.0,0.0,4.5830046475105984e-8,-4.3672024518044766e-10,0.0,0.0,-11757.0
t1485,11403.393130630273,0.00017179314417411755,-15.393302468814618,0.0,0.0,4.5830046472854544e-8,-4.36720245184372e-10,0.0,0.0,-11388.0
t1486,10838.411928291043,0.00017171413781846275,-15.412100050578106,0.0,0.0,4.583004646909849e-8,-4.367202451912794e-10,0.0,0.0,-10823.0
t1487,10132.476880038283,0.00017163522425881606,-15.47705171890165,0.0,0.0,4.583004646376344e-8,-4.3672024520275424e-10,0.0,0.0,-10117.0
t1488,9398.663831621961,0.00017155640380941913,-15.66400322376204,0.0,0.0,4.5830046457142115e-8,-4.3672024522408165e-10,0.0,0.0,-9383.0
t1489,8810.395022002942,0.0001714776962753591,-16.395193526032976,0.0,0.0,4.5830046452319156e-8,-4.367202452001116e-10,0.0,0.0,-8794.0
t1490,9717.440909683599,0.00017139887130465772,-1281.4410811278665,0.0,0.0,4.5830046417938195e-8,-4.3672024623739424e-10,0.0,0.0,-8436.0
t1491,12953.240571365468,0.0001713206087352505,-4717.24074273147,0.0,0.0,4.5830046444728656e-8,-4.367202452549785e-10,0.0,0.0,-8236.0
t1492,12872.03656992905,0.00017124228024232278,-4718.036741216726,0.0,0.0,4.583004644527044e-8,-4.3672024520461e-10,0.0,0.0,-8154.0
t1493,12934.317001350244,0.00017116403053451157,-4718.31717255967,0.0,0.0,4.583004644648068e-8,-4.3672024518791545e-10,0.0,0.0,-8216.0
t1494,13158.465403721479,0.00017108587508623266,-4718.465574852751,0.0,0.0,4.5830046449424514e-8,-4.3672024517299456e-10,0.0,0.0,-8440.0
t1495,13518.61372172844,0.00017100781982723636,-4718.6138927816555,0.0,0.0,4.5830046454486025e-8,-4.367202451287923e-10,0.0,0.0,-8800.0
t1496,14035.714939401705,0.00017092984595664903,-4718.715110376949,0.0,0.0,4.5830046458789244e-8,-4.3672024514851994e-10,0.0,0.0,-9317.0
t1497,14785.81753388493,0.0001708519681248577,-4718.817704782292,0.0,0.0,4.58300464648625e-8,-4.3672024515267197e-10,0.0,0.0,-10067.0
t1498,15375.908936489523,0.00017077418282879643,-4718.909107309102,0.0,0.0,4.583004646929005e-8,-4.3672024514704115e-10,0.0,0.0,-10657.0
t1499,15638.051614629032,0.00017069648550514484,-4719.051785370912,0.0,0.0,4.5830046470860264e-8,-4.3672024515294577e-10,0.0,0.0,-10919.0
t1500,15738.232726949816,0.0001706188767660921,-4719.23289761409,0.0,0.0,4.583004647121302e-8,-4.367202451628072e-10,0.0,0.0,-11019.0
t1501,15715.42499917511,0.00017054135833027883,-4719.425169761866,0.0,0.0,4.5830046471045996e-8,-4.367202451634797e-10,0.0,0.0,-10996.0
t1502,15547.684021071904,0.00017046392755114975,-4719.684191581225,0.0,0.0,4.5830046469808156e-8,-4.367202451683731e-10,0.0,0.0,-10828.0
t1503,15442.018481734627,0.000170386585658102,-4720.018652166607,0.0,0.0,4.58300464690416e-8,-4.3672024517037364e-10,0.0,0.0,-10722.0
t1504,15445.405123312346,0.00017030933787594792,-4720.4052936670805,0.0,0.0,4.583004646973406e-8,-4.367202451476173e-10,0.0,0.0,-10725.0
t1505,15365.64764751717,0.00017256128299393336,-4376.647820123849,0.0,0.0,4.5830447005773404e-8,-4.3670668632764706e-10,0.0,0.0,-10989.0
t1506,14213.714467278947,0.0001726420266870092,-2482.7146399663698,0.0,0.0,4.5830473994802864e-8,-4.3670577285534746e-10,0.0,0.0,-11731.0
t1507,13927.371352975502,0.00017272314488330312,-1385.371525744042,0.0,0.0,4.58305010114731e-8,-4.367048584415753e-10,0.0,0.0,-12542.0
t1508,14301.202660802674,0.00017280466293749535,-1956.2028336527314,0.0,0.0,4.5830528054788325e-8,-4.3670394294847757e-10,0.0,0.0,-12345.0
t1509,14207.310528160446,0.0001728865978004189,-2332.3107010924405,0.0,0.0,4.583055513101671e-8,-4.3670302629110474e-10,0.0,0.0,-11875.0
t1510,13981.273462942996,0.00017296894860678008,-2858.27363595734,0.0,0.0,4.583058223926217e-8,-4.367021084852764e-10,0.0,0.0,-11123.0
t1511,14012.571182301657,0.00017305171114402043,-3805.5713553987644,0.0,0.0,4.5830609378580614e-8,-4.3670118956589776e-10,0.0,0.0,-10207.0
t1512,13810.876551057514,0.00017313486832838925,-4408.87672423778,0.0,0.0,4.5830636547375076e-8,-4.36700269640927e-10,0.0,0.0,-9402.0
t1513,13604.27970115802,0.00016961812932472981,-4722.279870821543,0.0,0.0,4.5830046456602714e-8,-4.367202450846556e-10,0.0,0.0,-8882.0
t1514,13368.623063751185,0.0001695417637282865,-4722.623233338343,0.0,0.0,4.5830046452690474e-8,-4.367202451364826e-10,0.0,0.0,-8646.0
t1515,13287.966049491402,0.00016946549185720377,-4722.96621900229,0.0,0.0,4.5830046451355815e-8,-4.367202451529741e-10,0.0,0.0,-8565.0
t1516,13350.260109654757,0.0001693893132076913,-4723.260279089464,0.0,0.0,4.5830046452760745e-8,-4.367202451274227e-10,0.0,0.0,-8627.0
t1517,13009.314246802573,0.00017355724410436673,-4047.314420405214,0.0,0.0,4.583077297032798e-8,-4.366956513891901e-10,0.0,0.0,-8962.0
t1518,12819.790770856693,0.00017364301744841036,-2921.7909445451055,0.0,0.0,4.583080036881595e-8,-4.366947241892976e-10,0.0,0.0,-9898.0
t1519,11937.984468181969,0.00017372923545878224,-608.9846419566,0.0,0.0,4.583082780495038e-8,-4.3669379577360445e-10,0.0,0.0,-11329.0
t1520,12911.601875159413,0.00017381586049429568,-785.602049020668,0.0,0.0,4.5830855264851266e-8,-4.3669286637145916e-10,0.0,0.0,-12126.0
t1521,14743.22054091865,0.00017390291532076515,-2458.2207148669627,0.0,0.0,4.5830882753807804e-8,-4.366919358621866e-10,0.0,0.0,-12285.0
t1522,17034.913092983545,0.0001689343554930213,-4718.9132619632965,0.0,0.0,4.583004653374559e-8,-4.367202432966429e-10,0.0,0.0,-12316.0
t1523,17058.353306707977,0.0001688584855679223,-4726.3534756118615,0.0,0.0,4.58300464812968e-8,-4.3672024507490066e-10,0.0,0.0,-12332.0
t1524,16981.253703355484,0.0001687829939714245,-4727.253872183871,0.0,0.0,4.583004647967287e-8,-4.3672024511633517e-10,0.0,0.0,-12254.0
t1525,16798.377201946863,0.00016870758621547624,-4728.377370699851,0.0,0.0,4.5830046477454713e-8,-4.367202451587923e-10,0.0,0.0,-12070.0
t1526,16665.448387310218,0.00016863226919283848,-4729.448555987886,0.0,0.0,4.5830046476718086e-8,-4.3672024515933305e-10,0.0,0.0,-11936.0
t1527,16465.701904623205,0.00016855703777063051,-4730.70207322564,0.0,0.0,4.583004647597298e-8,-4.3672024514691294e-10,0.0,0.0,-11735.0
t1528,16414.83513713998,0.0001684819624855564,-4728.835305667339,0.0,0.0,4.583004648887997e-8,-4.3672024470061487e-10,0.0,0.0,-11686.0
t1529,14728.870184016636,0.00017461554557937026,-2778.870358677572,0.0,0.0,4.583110392700662e-8,-4.366844488221233e-10,0.0,0.0,-11950.0
t1530,13662.883890024374,0.00017470667941985133,-907.88406477645,0.0,0.0,4.583113173730346e-8,-4.366835075513718e-10,0.0,0.0,-12755.0
t1531,13410.968804317867,250.03141804090976,-0.0002224041956676358,0.0,0.0,4.585508908128619e-8,-4.358727647629181e-10,0.0,0.0,-13661.0
t1532,13563.97643413667,0.0001748905058099404,-85.97660907257195,0.0,0.0,4.583118748103312e-8,-4.3668162067677205e-10,0.0,0.0,-13478.0
t1533,13113.640572168488,0.00017498299265936425,-117.64074719687646,0.0,0.0,4.583121537882852e-8,-4.3668067623532744e-10,0.0,0.0,-12996.0
t1534,13249.263025793905,0.00017507587683540773,-1068.2632009151803,0.0,0.0,4.5831243297694815e-8,-4.3667973101840225e-10,0.0,0.0,-12181.0
t1535,13266.650564284539,0.00017516935090851056,-2160.6507394992864,0.0,0.0,4.583127126848176e-8,-4.3667878397116646e-10,0.0,0.0,-11106.0
t1536,13247.524377459884,0.000175263304960412,-3065.524552768588,0.0,0.0,4.5831299274884824e-8,-4.3667783571304826e-10,0.0,0.0,-10182.0
t1537,13680.472855360746,0.00017535772549806864,-4079.4730307638683,0.0,0.0,4.583132731626609e-8,-4.3667688632997766e-10,0.0,0.0,-9601.0
t1538,13819.572797885745,0.0001754525982690755,-4474.57297338374,0.0,0.0,4.58313553906289e-8,-4.3667593591216057e-10,0.0,0.0,-9345.0
t1539,13207.533292270753,0.00017554805216986037,-3959.533467864204,0.0,0.0,4.5831383517431055e-8,-4.3667498376528537e-10,0.0,0.0,-9248.0
t1540,13908.24906729967,0.00017564376576183877,-4618.249242988834,0.0,0.0,4.583141164417385e-8,-4.3667403166334696e-10,0.0,0.0,-9290.0
t1541,13776.104204640735,0.00017574030975192042,-4172.104380426442,0.0,0.0,4.583143986384389e-8,-4.366730764958931e-10,0.0,0.0,-9604.0
t1542,13593.535627573032,0.00017583720183047456,-3073.5358034556325,0.0,0.0,4.583146810004373e-8,-4.366721209150564e-10,0.0,0.0,-10520.0
t1543,11954.244021590925,0.00017593499364301437,-39.244197571319084,0.0,0.0,4.583149643866617e-8,-4.3667116192190856e-10,0.0,0.0,-11915.0
t1544,13223.191095794082,0.00017603245658247442,-569.1912718719348,0.0,0.0,4.58315246747075e-8,-4.3667020623853286e-10,0.0,0.0,-12654.0
t1545,15637.196726192315,0.00017613078957457254,-2916.1969023685047,0.0,0.0,4.583155300227325e-8,-4.3666924734000146e-10,0.0,0.0,-12721.0
t1546,17316.06906024108,0.00016714303186726688,-4730.069227429507,0.0,0.0,4.583004652741068e-8,-4.367202435567794e-10,0.0,0.0,-12586.0
t1547,17277.75363897788,0.00016706179762795208,-4750.753806085075,0.0,0.0,4.5830046482442705e-8,-4.3672024506922124e-10,0.0,0.0,-12527.0
t1548,17163.193448666803,0.00016694777570510117,-4734.193615659973,0.0,0.0,4.5830046480239235e-8,-4.3672024512730214e-10,0.0,0.0,-12429.0
t1549,16833.422416799003,0.00016665215741642163,-4629.422583496553,0.0,0.0,4.583004647917873e-8,-4.367202451242912e-10,0.0,0.0,-12204.0
t1550,16188.333294054803,0.00016529912872572473,-4125.333459399325,0.0,0.0,4.58300464808062e-8,-4.36720245044077e-10,0.0,0.0,-12063.0
t1551,14439.731455132136,0.0001568790006495172,-2577.7316120565342,0.0,0.0,4.583004648260732e-8,-4.3672024494626e-10,0.0,0.0,-11862.0
t1552,12624.655729857795,0.0001282429676556409,-913.6558581461583,0.0,0.0,4.5830046478475335e-8,-4.367202450576229e-10,0.0,0.0,-11711.0
t1553,12456.413373442962,0.00011153540460129266,-527.413485023762,0.0,0.0,4.583004647803253e-8,-4.367202451135451e-10,0.0,0.0,-11929.0
t1554,12604.999970753835,7.187227776065486e-5,-4.2672231608602394e-5,0.0,0.0,4.6527701916693194e-8,-4.1330474149170115e-10,0.0,0.0,-12605.0
t1555,12823.591929190155,657.408096265798,-2.550222072969492e-5,0.0,0.0,4.6675636238163844e-8,-4.0839092636732186e-10,0.0,0.0,-13481.0
t1556,12569.734625802634,778.2653994581805,-2.5307083856328582e-5,0.0,0.0,4.667670879800975e-8,-4.0835536496721837e-10,0.0,0.0,-13348.0
t1557,12208.07486222748,683.9251632433617,-2.5517108900853877e-5,0.0,0.0,4.667563634860071e-8,-4.083909226160063e-10,0.0,0.0,-12892.0
t1558,12034.19999348597,18.800031992439482,-2.5524677483404793e-5,0.0,0.0,4.667563601780026e-8,-4.083909334411916e-10,0.0,0.0,-12053.0
t1559,11158.303697340529,3.611027605702795e-5,-233.3037334969127,0.0,0.0,4.6522615494892954e-8,-4.134740097118391e-10,0.0,0.0,-10925.0
t1560,11201.771880771892,1.0949509252079396e-5,-1278.7718917672096,0.0,0.0,4.622695570604805e-8,-4.2334951329184846e-10,0.0,0.0,-9923.0
t1561,11245.240601936153,1.0948286966326716e-5,-1941.2406129302462,0.0,0.0,4.622748244462343e-8,-4.233318553940586e-10,0.0,0.0,-9304.0
t1562,10651.965547932168,3.068873442844554e-6,-1662.965551046435,0.0,0.0,4.583004646219605e-8,-4.367202449304627e-10,0.0,0.0,-8989.0
t1563,9000.291716431539,1.216861806500163e-5,-178.29172864843045,0.0,0.0,4.8618891628757806e-8,-3.454616464704175e-10,0.0,0.0,-8822.0
t1564,7736.221474809717,1090.7785296882755,-4.549538461597135e-6,0.0,0.0,5.1792659042961815e-8,-2.488012826453746e-10,0.0,0.0,-8827.0
t1565,8047.457525655035,1028.5424788335563,-4.5401411075553445e-6,0.0,0.0,5.180083814876509e-8,-2.485614624332892e-10,0.0,0.0,-9076.0
t1566,6892.114834669896,3067.8851697995324,-4.520990140607624e-6,0.0,0.0,5.1809029486988104e-8,-2.483213299785344e-10,0.0,0.0,-9960.0
t1567,6939.564248160735,4352.435752222118,-4.5040489003636843e-7,0.0,0.0,6.741639225044e-8,1.3714983196392546e-10,0.0,0.0,-11292.0
t1568,8357.017658331913,3600.982346065064,-4.44855497180609e-6,0.0,0.0,5.182449712787971e-8,-2.4786801581377826e-10,0.0,0.0,-11958.0
t1569,9378.916007930919,2601.0839951266607,-3.109162552347316e-6,0.0,0.0,5.1832723793857145e-8,-2.4762698170697683e-10,0.0,0.0,-11980.0
t1570,12553.614323678936,3.5782244793110088e-6,-654.6143273054699,0.0,0.0,4.865171709963046e-8,-3.4442389629387676e-10,0.0,0.0,-11899.0
t1571,13612.66597932192,6.861167304183758e-6,-1783.665986231395,0.0,0.0,4.864800250323579e-8,-3.4454128905719866e-10,0.0,0.0,-11829.0
t1572,14262.241939216969,6.911948280763816e-6,-2572.241946177225,0.0,0.0,4.865171721181102e-8,-3.444238927082529e-10,0.0,0.0,-11690.0
t1573,14707.548826142012,6.9461697765798535e-6,-3191.548833136492,0.0,0.0,4.865543699448647e-8,-3.4430634652996006e-10,0.0,0.0,-11516.0
t1574,16771.028063105452,6.906944897930268e-6,-5354.028070060703,0.0,0.0,4.865171708767897e-8,-3.444238965758618e-10,0.0,0.0,-11417.0
t1575,16398.97820855397,6.904445518306195e-6,-5189.978215506723,0.0,0.0,4.865171715431522e-8,-3.444238944262016e-10,0.0,0.0,-11209.0
t1576,13399.957906777861,6.96630315841572e-6,-2292.9579137924898,0.0,0.0,4.8666657093710195e-8,-3.439518521079114e-10,0.0,0.0,-11107.0
t1577,11092.01250959762,168.98749492924327,-4.5785166600447176e-6,0.0,0.0,5.1899049074584526e-8,-2.4568541122306867e-10,0.0,0.0,-11261.0
t1578,10097.403454961717,1792.596549665381,-4.678761507766076e-6,0.0,0.0,5.190738732525628e-8,-2.454415360674241e-10,0.0,0.0,-11890.0
t1579,10174.655511830833,2533.3444928553486,-4.7378534367011324e-6,0.0,0.0,5.191573805150927e-8,-2.451973439453131e-10,0.0,0.0,-12708.0
t1580,8910.58519804689,3605.4148066810044,-4.779573022907746e-6,0.0,0.0,5.192410149167117e-8,-2.4495282788797076e-10,0.0,0.0,-12516.0
t1581,9799.085798339422,2233.914206419816,-4.810926421758607e-6,0.0,0.0,5.193247704191938e-8,-2.4470800587867776e-10,0.0,0.0,-12033.0
t1582,9192.262501524272,2001.737503259125,-4.835092325785656e-6,0.0,0.0,5.1940865356405856e-8,-2.444628589698143e-10,0.0,0.0,-11194.0
t1583,8545.447985152614,1557.552019649525,-4.853842844045781e-6,0.0,0.0,5.1949266244933536e-8,-2.442173929150413e-10,0.0,0.0,-10103.0
t1584,7804.741039362458,1299.258965454119,-4.868291009494696e-6,0.0,0.0,5.195767973243654e-8,-2.4397160725206017e-10,0.0,0.0,-9104.0
t1585,6730.1943415670185,1769.8056632604496,-4.879195094353916e-6,0.0,0.0,5.196610584641408e-8,-2.4372550150193247e-10,0.0,0.0,-8500.0
t1586,6890.159236757468,1280.8407680779048,-4.887102584093692e-6,0.0,0.0,5.197454460381362e-8,-2.4347907537630575e-10,0.0,0.0,-8171.0
t1587,6832.780546871369,1170.2194579693191,-4.892426419541157e-6,0.0,0.0,5.1982996029559896e-8,-2.432323283291924e-10,0.0,0.0,-8003.0
t1588,5182.708040031505,2784.291964812237,-4.895488923570968e-6,0.0,0.0,5.199146015141024e-8,-2.429852597532094e-10,0.0,0.0,-7967.0
t1589,4589.794780588362,3618.2052242564264,-4.896546759472513e-6,0.0,0.0,5.199993745912952e-8,-2.4273785562680086e-10,0.0,0.0,-8208.0
t1590,5424.001309921316,3625.9986946860695,-4.659212663498777e-6,0.0,0.0,5.2067777132120303e-8,-2.4075977614848365e-10,0.0,0.0,-9050.0
t1591,6695.394571975716,3622.6054326608773,-4.688422010009581e-6,0.0,0.0,5.206777718480608e-8,-2.4075977499131216e-10,0.0,0.0,-10318.0
t1592,7101.694006357618,4004.305997829785,-4.239376740231472e-6,0.0,0.0,5.220788248805376e-8,-2.366845178915056e-10,0.0,0.0,-11106.0
t1593,7668.29353187378,3611.706472791688,-4.717294766676824e-6,0.0,0.0,5.206777714806007e-8,-2.4075977629188327e-10,0.0,0.0,-11280.0
t1594,7970.230863520661,3368.7691412479357,-4.820395407517225e-6,0.0,0.0,5.2042079857818475e-8,-2.4150869123235134e-10,0.0,0.0,-11339.0
t1595,8722.633769304757,2658.366235430258,-4.786825211267073e-6,0.0,0.0,5.205063273269489e-8,-2.412593783877553e-10,0.0,0.0,-11381.0
t1596,9425.903929473114,1944.0960752288488,-4.7537775132323515e-6,0.0,0.0,5.205919848676847e-8,-2.410097402773196e-10,0.0,0.0,-11370.0
t1597,9824.685582930282,1437.3144217391277,-4.721239298663144e-6,0.0,0.0,5.2067777127754993e-8,-2.407597768795275e-10,0.0,0.0,-11262.0
t1598,11210.999599277004,0.00040539338108353223,-4.722210611797671e-6,0.0,0.0,5.206777714580115e-8,-2.407597763425154e-10,0.0,0.0,-11211.0
t1599,11083.999789667296,0.0002150040535638554,-4.723176261325853e-6,0.0,0.0,5.206777713969278e-8,-2.4075977649204485e-10,0.0,0.0,-11084.0
t1600,11006.999853130677,0.000151541631511064,-4.724136184728695e-6,0.0,0.0,5.206777714626987e-8,-2.4075977628286245e-10,0.0,0.0,-11007.0
t1601,11142.999884862482,0.00011981078060499889,-4.725090576430212e-6,0.0,0.0,5.20677771362445e-8,-2.407597766058016e-10,0.0,0.0,-11143.0
t1602,9767.008123528092,1965.9918809858,-4.565762676221861e-6,0.0,0.0,5.211086442414859e-8,-2.395050656590158e-10,0.0,0.0,-11733.0
t1603,8496.721653243423,3874.278350953702,-4.249095644986112e-6,0.0,0.0,5.220788254610474e-8,-2.3668451646223344e-10,0.0,0.0,-12371.0
t1604,7907.285885299004,4235.714114963925,-3.386669597124678e-7,0.0,0.0,7.544885245110707e-8,2.908874632292065e-10,0.0,0.0,-12143.0
t1605,8155.617678167068,3477.3823264873135,-4.706207942670128e-6,0.0,0.0,5.2067777159155385e-8,-2.407597760434714e-10,0.0,0.0,-11633.0
t1606,7383.5430208312155,3424.456983823783,-4.706827618529135e-6,0.0,0.0,5.206777714873529e-8,-2.4075977616448836e-10,0.0,0.0,-10808.0
t1607,6357.26068541572,3355.7393192398445,-4.707392772904343e-6,0.0,0.0,5.2067777128838885e-8,-2.407597764539482e-10,0.0,0.0,-9713.0
t1608,5536.710310370335,3222.2896946241467,-5.046227016805147e-6,0.0,0.0,5.19873493803982e-8,-2.4310524774932813e-10,0.0,0.0,-8759.0
t1609,7085.935382234672,1052.0646227223137,-5.0087385839483185e-6,0.0,0.0,5.19958199450243e-8,-2.428580161816003e-10,0.0,0.0,-8138.0
t1610,8536.05174592843,2.918179928768188e-6,-718.0517488957128,0.0,0.0,4.942431571652449e-8,-3.2023402422294393e-10,0.0,0.0,-7818.0
t1611,6343.489670351409,1309.5103345324337,-4.935613345385959e-6,0.0,0.0,5.201279942559161e-8,-2.4236258203833484e-10,0.0,0.0,-7653.0
t1612,5566.269002853734,2054.731001994432,-4.899944094613832e-6,0.0,0.0,5.20213083075427e-8,-2.4211438083318654e-10,0.0,0.0,-7621.0
t1613,4962.923212073562,2905.0767927394986,-4.864847615305145e-6,0.0,0.0,5.202983003782954e-8,-2.418658546764681e-10,0.0,0.0,-7868.0
t1614,5919.437870496644,2787.5621341643123,-4.712782436682351e-6,0.0,0.0,5.206777714484256e-8,-2.4075977565670906e-10,0.0,0.0,-8707.0
t1615,6834.939439709397,3310.0605623444594,-2.1070452510542485e-6,0.0,0.0,5.339087006083566e-8,-2.028019846810098e-10,0.0,0.0,-10145.0
t1616,8081.553540852687,3025.4464631154897,-4.020149580047632e-6,0.0,0.0,5.220788256783902e-8,-2.3668451557482063e-10,0.0,0.0,-11107.0
t1617,9979.03372637292,1433.966276644458,-3.069061552625082e-6,0.0,0.0,5.192824731256046e-8,-2.448316370358863e-10,0.0,0.0,-11413.0
t1618,14117.848020542046,3.609434599022398e-6,-2594.848024199822,0.0,0.0,4.868727340531336e-8,-3.4330073837289834e-10,0.0,0.0,-11523.0
t1619,16997.034201455688,1.8501913058293494e-6,-5421.034203351994,0.0,0.0,4.652770188735201e-8,-4.133047422817726e-10,0.0,0.0,-11576.0
t1620,16934.034201380622,1.8968837322628897e-6,-5421.034203323616,0.0,0.0,4.652770187944874e-8,-4.1330474253227844e-10,0.0,0.0,-11513.0
t1621,15129.582300457338,22.83676415379451,-3803.4190646594875,0.0,0.0,4.8698593978912084e-8,-3.429433443779496e-10,0.0,0.0,-11349.0
t1622,16666.034189703467,3.5074704089267647e-6,-5421.034193258251,0.0,0.0,4.768598581145759e-8,-3.7530163151189297e-10,0.0,0.0,-11245.0
t1623,16248.12407623446,7.5738586303933304e-6,-5162.12408385618,0.0,0.0,4.821819144950431e-8,-3.581959725605265e-10,0.0,0.0,-11086.0
t1624,14263.882896692401,1.7212698859823727e-5,-3235.8829139534705,0.0,0.0,4.8709961064000415e-8,-3.425845800711981e-10,0.0,0.0,-11028.0
t1625,12823.816888450849,1.0977784284421297e-5,-1660.8168994770056,0.0,0.0,4.8713760466494725e-8,-3.4246468651073574e-10,0.0,0.0,-11163.0
t1626,11999.896750455446,8.10832948968117e-6,-364.89675861215204,0.0,0.0,4.8717565074171866e-8,-3.423446397643754e-10,0.0,0.0,-11635.0
t1627,9282.609554109677,3047.390450266687,-4.428133890829888e-6,0.0,0.0,5.201263534267408e-8,-2.4236737014702756e-10,0.0,0.0,-12330.0
t1628,9310.429615393125,2810.570389010842,-4.4557455483591445e-6,0.0,0.0,5.2021143895249996e-8,-2.4211917756882173e-10,0.0,0.0,-12121.0
t1629,8958.66511377019,2761.3348905162584,-4.338274404358587e-6,0.0,0.0,5.2067777154614163e-8,-2.40759776193534e-10,0.0,0.0,-11720.0
t1630,8557.263361294526,2562.7366429963886,-4.342742043468378e-6,0.0,0.0,5.2067777142725374e-8,-2.4075977641181826e-10,0.0,0.0,-11120.0
t1631,7932.167786753433,2345.832217540662,-4.345922822049709e-6,0.0,0.0,5.206777713275732e-8,-2.4075977649725505e-10,0.0,0.0,-10278.0
t1632,7299.251806790343,2117.7481975064243,-4.348595462684223e-6,0.0,0.0,5.206777712732444e-8,-2.4075977640802853e-10,0.0,0.0,-9417.0
t1633,6932.309635161772,1886.6903691374162,-4.3510164945808895e-6,0.0,0.0,5.2067777121663755e-8,-2.407597763726045e-10,0.0,0.0,-8819.0
t1634,6853.337344837524,1660.662659463972,-4.353323455064403e-6,0.0,0.0,5.206777711709e-8,-2.4075977639284087e-10,0.0,0.0,-8514.0
t1635,7602.383347485782,761.6166568180017,-4.355612416385935e-6,0.0,0.0,5.206777712490718e-8,-2.407597761064792e-10,0.0,0.0,-8364.0
t1636,7580.183584331169,750.8164199476771,-4.330682808278381e-6,0.0,0.0,5.20763686748716e-8,-2.4050948702322827e-10,0.0,0.0,-8331.0
t1637,7373.27380911524,1077.7261951257387,-4.292824950116544e-6,0.0,0.0,5.208497315171859e-8,-2.402588719974167e-10,0.0,0.0,-8451.0
t1638,7387.183869823461,1415.8161343803931,-4.255706952422108e-6,0.0,0.0,5.2093590597873016e-8,-2.40007930031864e-10,0.0,0.0,-8803.0
