Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t152,8.811891014592338e-7,0.0,0.0,1.0116041721869175e-7,1.1894731544708013e-7,2.98139409200407e-7,4.0576317771864254e-7,3.3901793107615726e-8,0.0,0.0,0.0,0.0,0.0,1.839101214151671e-6
t153,1.790629471713248e-6,0.0,0.0,1.0421953336247051e-7,1.2171239994106386e-7,3.2133346311229867e-7,4.422302614285301e-7,3.4636891406912956e-8,0.0,0.0,0.0,0.0,0.0,2.8147620209645245e-6
t154,185.30144236268447,0.0,0.0,1.0777557599237561e-7,1.2509079444430702e-7,3.5014819093225584e-7,4.888955391890206e-7,3.531078323302417e-8,0.0,0.0,0.0,0.0,0.0,185.30144346990537
t155,5.631537428698387e-6,0.0,0.0,1.0892920391946176e-7,1.2596871577973746e-7,3.5522611422466275e-7,4.883976881548281e-7,3.5240646590229205e-8,0.0,0.0,0.0,0.0,0.0,6.745299797367306e-6
t156,1.37847105341348e-6,0.0,0.0,1.0532053193485312e-7,1.2184635222998014e-7,3.166141551578952e-7,4.110127928326639e-7,3.4131585079545944e-8,0.0,0.0,0.0,0.0,0.0,2.3673964706484182e-6
t157,7.74431233564433e-7,0.0,0.0,1.0216007730336031e-7,1.1909777116167563e-7,2.8639764806434387e-7,3.5580352031078963e-7,3.298057747909738e-8,0.0,0.0,0.0,0.0,0.0,1.6708708278836996e-6
t158,5.30145479995653e-7,0.0,0.0,9.916779863466506e-8,1.1678907621883382e-7,2.6152058521967856e-7,3.139469389673853e-7,3.186261134244492e-8,0.0,0.0,0.0,0.0,0.0,1.3534324903786605e-6
t159,3.9744278509482887e-7,0.0,0.0,9.612427232266823e-8,1.1424152753745923e-7,2.402301505689835e-7,2.808068887070512e-7,3.079937733176801e-8,0.0,0.0,0.0,0.0,0.0,1.159645001562759e-6
t160,3.1386323822690925e-7,0.0,0.0,9.281734901048509e-8,1.1076564262945631e-7,2.2128445545551216e-7,2.5348600306305396e-7,2.983745216514053e-8,0.0,0.0,0.0,0.0,0.0,1.0220541405505572e-6
t161,3.6412231444238555e-7,0.0,0.0,9.568019727456648e-8,1.1456972074908618e-7,2.3647491634119826e-7,2.722360174389399e-7,3.0266120730342565e-8,0.0,0.0,0.0,0.0,0.0,1.113349286976519e-6
t162,4.197369456846571e-7,0.0,0.0,9.819370379902628e-8,1.1698344444720471e-7,2.526356483541639e-7,2.931773948873737e-7,3.078330670617557e-8,0.0,0.0,0.0,0.0,0.0,1.2115104438786013e-6
t163,4.939400865029557e-7,0.0,0.0,1.0050316615142901e-7,1.1861568734979111e-7,2.7046052019896114e-7,3.173730196667958e-7,3.1333677484912235e-8,0.0,0.0,0.0,0.0,0.0,1.332226157354845e-6
t164,6.034793218942416e-7,0.0,0.0,1.0272727427892938e-7,1.1987094821966966e-7,2.906556115577435e-7,3.459691197820973e-7,3.18934132704498e-8,0.0,0.0,0.0,0.0,0.0,1.4945956890031313e-6
t165,7.86472358557442e-7,0.0,0.0,1.0498905502394654e-7,1.2107499871279383e-7,3.142226896602954e-7,3.8066212896504143e-7,3.245361145544914e-8,0.0,0.0,0.0,0.0,0.0,1.7398748423749682e-6
t166,1.157803559989221e-6,0.0,0.0,1.074228641542431e-7,1.2255835485104983e-7,3.4267814101353276e-7,4.241237643947151e-7,3.3004869656095725e-8,0.0,0.0,0.0,0.0,0.0,2.1875915540588574e-6
t167,2.218278997651967e-6,0.0,0.0,1.10183491028982e-7,1.2476273245604635e-7,3.7848235077749905e-7,4.808856152874762e-7,3.350842537657425e-8,0.0,0.0,0.0,0.0,0.0,3.3461016125785446e-6
t168,259.3748721159402,0.0,0.0,1.137185181325774e-7,1.2842425031643538e-7,4.2672680533918943e-7,5.597259578025086e-7,3.384165875743922e-8,0.0,0.0,0.0,0.0,0.0,259.37487337837734
t169,387.96782754185733,0.0,0.0,1.1076920354468962e-7,1.2519213691025527e-7,3.952709743210635e-7,5.026506635543815e-7,3.286153992904669e-8,0.0,0.0,0.0,0.0,0.0,387.9678287086018
t170,1.1626384162003009e-5,0.0,0.0,1.0722484280426994e-7,1.2204125245696278e-7,3.5651509262781325e-7,4.358457651849054e-7,3.154738964986618e-8,0.0,0.0,0.0,0.0,0.0,1.2679558504726826e-5
