Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t54,1.4597442771945673e-7,0.0,0.0,7.707304221763e-7,2.3464109162862934e-7,5.516016337036672e-7,2.615674165197789e-7,2.750221954257629e-8,0.0,0.0,0.0,0.0,0.0,1.9920172112904082e-6
t55,9.93628579600873e-8,0.0,0.0,5.929677289688303e-7,2.0298221577858514e-7,2.0473718342224483e-7,1.427324775745802e-7,2.360094355044142e-8,0.0,0.0,0.0,0.0,0.0,1.2663834072547692e-6
t56,7.856617889358868e-8,0.0,0.0,5.496219529633966e-7,1.8864425057595174e-7,1.3464086663220709e-7,1.0346670257230808e-7,2.065565106419204e-8,0.0,0.0,0.0,0.0,0.0,1.0755956027016442e-6
t57,6.648766794289713e-8,0.0,0.0,5.617931096862744e-7,1.828264144916636e-7,1.0423945893533137e-7,8.373366501253011e-8,1.839601234346107e-8,0.0,0.0,0.0,0.0,0.0,1.0174763284121577e-6
t58,5.857467701755879e-8,0.0,0.0,6.246622159473692e-7,1.828533439184188e-7,8.735215509211481e-8,7.193424688197357e-8,1.6620211988370572e-8,0.0,0.0,0.0,0.0,0.0,1.0419968508458055e-6
t59,5.3169654324731985e-8,0.0,0.0,7.717703831965417e-7,1.8819336075080202e-7,7.692656506094441e-8,6.433441664187715e-8,1.520182694981756e-8,0.0,0.0,0.0,0.0,0.0,1.169596206924715e-6
t60,4.962724397155885e-8,0.0,0.0,1.15663940453764e-6,1.9976517628885903e-7,7.039156711758015e-8,5.9471485629050305e-8,1.4058769765707808e-8,0.0,0.0,0.0,0.0,0.0,1.5499536473103964e-6
t61,4.7854212486795944e-8,0.0,0.0,3.536431808369156e-6,2.2038577503356906e-7,6.681668493867528e-8,5.684967368334616e-8,1.3138799346866449e-8,0.0,0.0,0.0,0.0,0.0,3.9414769538584095e-6
t62,4.734591766145622e-8,0.0,0.0,8.58348410529398e-6,2.56901955775838e-7,6.540636974059504e-8,5.5896671514275126e-8,1.2406915336890698e-8,0.0,0.0,0.0,0.0,0.0,9.021441935323035e-6
t63,4.7958431270022967e-8,0.0,0.0,3.862172131360622e-6,3.282629946750505e-7,6.593836629171727e-8,5.6461850159790586e-8,1.184036898311686e-8,0.0,0.0,0.0,0.0,0.0,4.37263414274032e-6
t64,4.9940481937453457e-8,0.0,0.0,8.593557052193449e-5,5.103408587273678e-7,6.880014276289863e-8,5.886091576195618e-8,1.1426013136426354e-8,0.0,0.0,0.0,0.0,0.0,8.66349389342606e-5
t65,5.427998753637054e-8,0.0,0.0,9.265932474169165e-5,80.8001911566331,7.559528137873699e-8,6.432515193244118e-8,1.1158997958535365e-8,0.0,0.0,0.0,0.0,0.0,80.80028402131727
t66,6.440699527830063e-8,0.0,0.0,5.9830944687090044e-5,41.06424072573874,9.233404584486187e-8,7.72015580161395e-8,1.1026584088643368e-8,0.0,0.0,0.0,0.0,0.0,41.064300801652614
t67,1.9906311923763984e-8,0.0,0.0,4.149704406020111e-8,5.6343345182171056e-8,2.3160512934686598e-8,2.1398336772769852e-8,3.91603950853226e-9,0.0,0.0,0.0,0.0,0.0,1.6622159038212484e-7
t68,2.1321393983720886e-8,0.0,0.0,4.623572278013692e-8,6.831828378691608e-8,2.4784921663838244e-8,2.2843143355981045e-8,3.6307651930865626e-9,0.0,0.0,0.0,0.0,0.0,1.8713423076367972e-7
t69,2.3828067710800805e-8,0.0,0.0,5.4671452452165397e-8,7.957281832182842e-8,2.797066785174104e-8,2.563903541663456e-8,3.6578489071813594e-9,0.0,0.0,0.0,0.0,0.0,2.1533989066035156e-7
t70,2.4365462813985e-8,0.0,0.0,6.187939610128461e-8,8.446682084635161e-8,2.8797134115958638e-8,2.6323603331556046e-8,3.40650915180773e-9,0.0,0.0,0.0,0.0,0.0,2.2923892636094364e-7
t71,2.6849679716743086e-8,0.0,0.0,7.578705681339882e-8,9.607165858060604e-8,3.21905573652151e-8,2.922456677406117e-8,3.4541433019491134e-9,0.0,0.0,0.0,0.0,0.0,2.6357766255197333e-7
t72,3.0112814130547404e-8,0.0,0.0,9.615070320649415e-8,1.0936667486671119e-7,3.6609184236621075e-8,3.29566856770196e-8,3.5147923090907103e-9,0.0,0.0,0.0,0.0,0.0,3.0871085442648415e-7
t73,3.5583610422329765e-8,0.0,0.0,1.3014583249882777e-7,1.2532458982722139e-7,4.3652205496988464e-8,3.882790094204085e-8,3.5908160889134945e-9,0.0,0.0,0.0,0.0,0.0,3.7712495527632174e-7
t74,3.913856221195884e-8,0.0,0.0,1.6297126245586096e-7,1.456399228603315e-7,4.86869033974928e-8,4.299104885241144e-8,3.6856458887483364e-9,0.0,0.0,0.0,0.0,0.0,4.431133456668039e-7
t75,4.1494293037942806e-8,0.0,0.0,2.1319368447403134e-7,1.7359982712431593e-7,5.244126378745942e-8,4.6060710640441874e-8,3.803360684175635e-9,0.0,0.0,0.0,0.0,0.0,5.30593139748367e-7
t76,4.36410382331864e-8,0.0,0.0,3.032202426135423e-7,2.1644981300544506e-7,5.606094047299291e-8,4.89878803810886e-8,3.948961009983479e-9,0.0,0.0,0.0,0.0,0.0,6.723088757162388e-7
t77,4.57897757061761e-8,0.0,0.0,4.696864241828055e-7,2.9390907830317824e-7,5.984950666834863e-8,5.204008760594908e-8,4.128748059272082e-9,0.0,0.0,0.0,0.0,0.0,9.254036205257296e-7
t78,4.882116052217773e-8,0.0,0.0,9.350526439282914e-7,4.863882997459585e-7,6.507953543960422e-8,5.6237690714867694e-8,4.350860878513991e-9,0.0,0.0,0.0,0.0,0.0,1.5959301912294136e-6
t79,5.42840429283087e-8,0.0,0.0,0.00010163008022291542,475.1600625357099,7.428449123821432e-8,6.352219096268147e-8,4.624583012508775e-9,0.0,0.0,0.0,0.0,0.0,475.1601643625055
t80,5.9009563583360643e-8,0.0,0.0,9.982851787725778e-5,247.95103359928385,8.169957122872416e-8,6.942411562443683e-8,4.631000785445456e-9,0.0,0.0,0.0,0.0,0.0,247.951133642566
t81,2.5994250299185323e-8,0.0,0.0,7.455866497087033e-8,1.0316670190576841e-7,3.0865449981770544e-8,2.822428358461968e-8,1.8248391010267853e-9,0.0,0.0,0.0,0.0,0.0,2.6463418984324106e-7
t82,1.7497995549444585e-8,0.0,0.0,4.196074637562628e-8,5.634334500791256e-8,2.0092370283237793e-8,1.863778730584412e-8,4.6188387261471227e-10,0.0,0.0,0.0,0.0,0.0,1.5499412839468006e-7
t83,1.8771797769385115e-8,0.0,0.0,4.857663560465495e-8,6.877332709466108e-8,2.1651364248274353e-8,2.0035669107668117e-8,4.834263130000986e-10,0.0,0.0,0.0,0.0,0.0,1.7829222013764372e-7
t84,2.1253187341245237e-8,0.0,0.0,6.082270504775919e-8,8.484107247125515e-8,2.4856480440846194e-8,2.2875141765229807e-8,6.928847968141958e-10,0.0,0.0,0.0,0.0,0.0,2.1534147186314977e-7
t85,2.4040275297489297e-8,0.0,0.0,7.967694597164566e-8,1.0743388619667564e-7,2.8621091077961112e-8,2.6155507668359514e-8,9.029674558463819e-10,0.0,0.0,0.0,0.0,0.0,2.668306736679776e-7
t86,2.7760158283669503e-8,0.0,0.0,1.133210194352234e-7,1.4346296185131137e-7,3.369905690025741e-8,3.052087205939713e-8,1.1111648640528385e-9,0.0,0.0,0.0,0.0,0.0,3.4987523339391164e-7
t87,3.3882031749336675e-8,0.0,0.0,1.956248594522692e-7,2.1141424462331106e-7,4.195038953805155e-8,3.749751074574755e-8,1.3195490334135782e-9,0.0,0.0,0.0,0.0,0.0,5.216885851421296e-7
t88,4.2767623897728344e-8,0.0,0.0,7.10120272511284e-7,3.926430607596297e-7,5.467127558294438e-8,4.785196927199872e-8,1.5304806489805486e-9,0.0,0.0,0.0,0.0,0.0,1.2495846826725655e-6
t89,5.249398518130234e-8,0.0,0.0,5.2784685574377624e-5,181.30972482540915,6.99846774166944e-8,5.999302532071904e-8,1.7446727057271148e-9,0.0,0.0,0.0,0.0,0.0,181.3097777943111
t90,5.1639530544650305e-8,0.0,0.0,1.6320205629101912e-6,497.244926158792,6.841252346543679e-8,5.8928062403082846e-8,1.4699512214306293e-9,0.0,0.0,0.0,0.0,0.0,497.24492797126265
t91,3.3815535163541016e-8,0.0,0.0,1.4901088871989786e-7,4.0071233001949486e-7,4.1310312915342704e-8,3.705151717599443e-8,3.282624590147499e-10,0.0,0.0,0.0,0.0,0.0,6.622288464532856e-7
t92,2.417034768629489e-8,0.0,0.0,7.329785759694439e-8,1.502779826486393e-7,2.8315723613081317e-8,2.587190139660875e-8,-6.294822560711907e-10,0.0,0.0,0.0,0.0,0.0,3.0130433068549743e-7
t93,1.7600261315391837e-8,0.0,0.0,4.583412126680552e-8,8.95666255544134e-8,2.0162635878703135e-8,1.8598721926359105e-8,-1.451710513106737e-9,0.0,0.0,0.0,0.0,0.0,1.9031065542856625e-7
t94,1.2574805703659428e-8,0.0,0.0,2.9895994663875714e-8,5.7874794665924254e-8,1.4302753911005754e-8,1.3239766172347014e-8,-2.16626845903598e-9,0.0,0.0,0.0,0.0,0.0,1.2572184665777616e-7
t95,1.632639463177927e-8,0.0,0.0,3.911727509150046e-8,7.131964827385322e-8,1.843425021238231e-8,1.7142702579115825e-8,-1.8596219139705925e-9,0.0,0.0,0.0,0.0,0.0,1.604806488746605e-7
t96,2.1086115003442092e-8,0.0,0.0,4.759165784123573e-8,8.226780020294366e-8,2.4003975241063608e-8,2.224369647969687e-8,-1.5554622268989559e-9,0.0,0.0,0.0,0.0,0.0,1.9563778254148301e-7
t97,2.861523031872684e-8,0.0,0.0,5.84733925446145e-8,9.326571587038188e-8,3.329290699565647e-8,3.0482373501435284e-8,-1.2189989526528502e-9,0.0,0.0,0.0,0.0,0.0,2.4291062027816215e-7
t98,4.0946991344340826e-8,0.0,0.0,7.241904577547208e-8,1.0244678404892852e-7,4.975093954483818e-8,4.437633755540167e-8,-8.767773304810318e-10,0.0,0.0,0.0,0.0,0.0,3.0906332093850024e-7
t99,6.451548823730291e-8,0.0,0.0,9.048076433951503e-8,1.0979915437607518e-7,8.63776642776179e-8,7.231435809241856e-8,-5.268831079438773e-10,0.0,0.0,0.0,0.0,0.0,4.229605462149858e-7
t100,1.1842432104137716e-7,0.0,0.0,1.1018012615397457e-7,1.1567305571742322e-7,2.1382420038668206e-7,1.4409256901880727e-7,-1.6665323278680794e-10,0.0,0.0,0.0,0.0,0.0,7.020276190854774e-7
t101,1.4016945471490898e-7,0.0,0.0,1.1561286321798745e-7,1.206731937151325e-7,2.526566332635155e-7,1.716382512758473e-7,2.0673692251692902e-10,0.0,0.0,0.0,0.0,0.0,8.009571331099086e-7
t102,1.552173761517662e-7,0.0,0.0,1.2046684566455943e-7,1.25583256455279e-7,2.9322945595034764e-7,1.9544196665060378e-7,5.962451758120684e-10,0.0,0.0,0.0,0.0,0.0,8.90535146048368e-7
t103,1.684995525975637e-7,0.0,0.0,1.2517474286112358e-7,1.3144160997687543e-7,3.4021557046990824e-7,2.1887991642281018e-7,1.0031473868048525e-9,0.0,0.0,0.0,0.0,0.0,9.852145397150862e-7
t104,1.6759812529317668e-7,0.0,0.0,1.2542443986424813e-7,1.3416953329774552e-7,3.2554218656005244e-7,2.1456332137659822e-7,1.3619622655059775e-9,0.0,0.0,0.0,0.0,0.0,9.68659568657327e-7
t105,1.0836177005583992e-7,0.0,0.0,1.0377452057614835e-7,1.1275899509980631e-7,1.5497819435757794e-7,1.234607454390412e-7,1.3669804973646924e-9,0.0,0.0,0.0,0.0,0.0,6.047012060257783e-7
t106,1.0719732501458729e-7,0.0,0.0,1.0296932309706597e-7,1.1339956889641694e-7,1.501494555242425e-7,1.1984190887727836e-7,1.723218540878469e-9,0.0,0.0,0.0,0.0,0.0,5.952807999504696e-7
t107,1.0390925709536691e-7,0.0,0.0,1.0108934041661232e-7,1.1190032839735344e-7,1.444726124695685e-7,1.1481454349103333e-7,2.0866170604878977e-9,0.0,0.0,0.0,0.0,0.0,5.782726989304224e-7
t108,1.0591823516359853e-7,0.0,0.0,1.0140286231029674e-7,1.11986195252461e-7,1.4971178861548732e-7,1.1698206832237912e-7,2.532190694003041e-9,0.0,0.0,0.0,0.0,0.0,5.885333403582258e-7
t109,1.1962270968384044e-7,0.0,0.0,1.0600281025703107e-7,1.1624746364724562e-7,1.6667570118996077e-7,1.3382512445957974e-7,3.1210945486548503e-9,0.0,0.0,0.0,0.0,0.0,6.454949037863126e-7
t110,1.3703244264722557e-7,0.0,0.0,1.0990076992150751e-7,1.1957243315208264e-7,1.8754034423067902e-7,1.5482817256226392e-7,3.7540487555957154e-9,0.0,0.0,0.0,0.0,0.0,7.126282112693544e-7
t111,1.6232270431804843e-7,0.0,0.0,1.1337599046540872e-7,1.2261085197396226e-7,2.1193471859735615e-7,1.8225524656550744e-7,4.4342736953677304e-9,0.0,0.0,0.0,0.0,0.0,7.969337856156508e-7
t112,1.9135397821168683e-7,0.0,0.0,1.1673834534690963e-7,1.2605012419427595e-7,2.398881371671924e-7,2.151409395628412e-7,5.1700941532094835e-9,0.0,0.0,0.0,0.0,0.0,8.943416186361156e-7
t113,2.2799310240591727e-7,0.0,0.0,1.2036470055175208e-7,1.3082346241732325e-7,2.717386680119115e-7,2.547141609857582e-7,5.9648881293306415e-9,0.0,0.0,0.0,0.0,0.0,1.011598982501993e-6
t114,2.2318422527551959e-7,0.0,0.0,1.1777276353495486e-7,1.2994313407418733e-7,2.6804995042080634e-7,2.3624928780544574e-7,6.622520374856125e-9,0.0,0.0,0.0,0.0,0.0,9.8182188148577e-7
t115,1.3866434791430027e-7,0.0,0.0,9.993148674803e-8,1.1117500320693954e-7,1.5571885849789519e-7,1.3824360341165112e-7,6.723824017759069e-9,0.0,0.0,0.0,0.0,0.0,6.504571237965753e-7
t116,1.4922257273988714e-7,0.0,0.0,1.0188978079187047e-7,1.1466409658959455e-7,1.6514964162555026e-7,1.441472131047405e-7,7.639174853860811e-9,0.0,0.0,0.0,0.0,0.0,6.827124797055037e-7
